,concho_male,concho_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
52,0.32559758,0.18228517,"('irrational', 'rational')",-0.79516315,-1.0051291,-0.0056181736,-0.2024814,-0.1583946,-0.3417751,-0.1833805
53,-1.5133462,-1.506285,"('uncreative', 'creative')",0.62680674,0.38421738,1.008532,0.93238115,0.0406642,-0.0632288,-0.103893
54,-0.5988422,-0.6349735,"('incapable', 'capable')",-0.2517095,-0.24951987,1.0335405,1.114663,0.0609963,0.0767232,0.0157269
55,-0.9075317,-0.9150367,"('incompetent', 'clever')",0.6141725,0.58677536,0.09493913,0.11579041,-0.06614,-0.0708236,-0.0046836
56,-0.21942648,-0.19304502,"('impractical', 'practical')",1.834796,1.8919452,0.12606336,0.19709538,0.5804776,0.6319985,0.0515209
57,-1.2705545,-1.3160143,"('unimaginative', 'imaginative')",0.26543587,0.12718171,-2.2900574,-2.3146386,-1.098392,-1.1678237,-0.0694317
58,-0.9361308,-0.92935735,"('undiscriminating', 'discriminating')",0.7214934,0.593874,0.06576019,0.037324768,-0.0496257,-0.0993862,-0.0497605
59,0.65146315,0.61947274,"('foolish', 'wise')",0.6437542,0.65712523,0.3742567,0.346214,0.5564913,0.5409373,-0.015554
60,-0.5563362,-0.583854,"('inefficient', 'efficient')",2.2042348,2.2942634,0.33526826,0.4953416,0.6610556,0.7352503,0.0741947
61,-0.59397984,-0.6124379,"('illogical', 'logical')",0.95809233,0.81307524,0.2816242,0.09586361,0.2152456,0.0988337,-0.1164119
62,-0.46150538,-0.41646227,"('incompetent', 'brilliant')",1.3378823,1.387029,0.21411502,0.46998897,0.3634973,0.4801852,0.1166879
63,-0.81048626,-0.8278028,"('unperceptive', 'insightful')",1.8837996,1.8462584,0.98177457,1.0724287,0.6850293,0.6969614,0.0119321
64,-0.016847888,-0.15728526,"('shy', 'confident')",1.1293991,1.1152141,-6.0572705,-6.0284214,-1.6482398,-1.6901642,-0.0419244
65,-0.6892881,-0.96808547,"('insecure', 'secure')",0.5632168,0.5422151,-0.065271184,-0.07938046,-0.0637808,-0.1684169,-0.1046361
66,-0.47560087,-0.4328186,"('inactive', 'active')",-0.83189607,-0.7114559,0.9851461,0.8807524,-0.1074503,-0.0878407,0.0196096
67,-0.16033155,-0.24393335,"('doubtful', 'determined')",0.6447201,0.7318368,-0.45464134,-0.5009825,0.0099157,-0.0043597,-0.0142754
68,-0.4551453,-0.46730754,"('dependent', 'independent')",-0.65880466,-0.69934493,-0.38309193,-0.40307432,-0.499014,-0.5232422,-0.0242282
69,0.3071626,0.3787383,"('lazy', 'industrious')",0.35306472,0.44357184,-0.5526283,-0.51557124,0.0358663,0.1022463,0.06638
70,-0.7608527,-0.7556253,"('lethargic', 'energetic')",0.68465585,0.8180287,0.6291785,0.72916615,0.1843272,0.2638565,0.0795293
71,0.11768055,0.10372053,"('diffident', 'self-confident')",1.1529664,1.125605,0.56283325,0.48415917,0.61116,0.5711616,-0.0399984
72,-0.13026293,-0.22669864,"('unambitious', 'ambitious')",0.752314,0.7634591,-0.71884227,-0.6368321,-0.0322637,-0.0333572,-0.0010935
73,1.4165473,1.4308224,"('helpless', 'self-reliant')",0.37026733,0.2643444,-3.114588,-3.0017083,-0.4425911,-0.4355138,0.0070773
74,-0.050218623,-0.017648414,"('undedicated', 'dedicated')",0.95790225,0.93931293,0.023210077,-0.034831665,0.3102979,0.295611,-0.0146869
75,0.9102318,0.9958404,"('meek', 'impulsive')",-0.9637712,-0.8830523,-0.27456766,-0.16004597,-0.109369,-0.0157526,0.0936164
76,-0.1616126,-0.15360975,"('anxious', 'daring')",0.860402,0.9877709,0.32538128,0.45425326,0.3413902,0.4294715,0.0880813
77,-1.3053895,-1.420469,"('unmotivated', 'motivated')",1.0597129,1.0024472,-1.0771952,-1.0199381,-0.4409573,-0.47932,-0.0383627
78,-0.9791041,-0.9283181,"('nonresilient', 'resilient')",0.5272068,0.5030597,0.10268293,0.16408718,-0.1164048,-0.0870571,0.0293477
79,0.3357292,0.32187048,"('wavering', 'unwavering')",-1.3163347,-1.3735185,0.067024246,0.10471088,-0.3045271,-0.3156457,-0.0111186
80,-0.47035685,-0.6062005,"('dominated', 'dominating')",0.721809,0.8208749,-1.0267352,-1.0110369,-0.2584277,-0.2654542,-0.0070265
81,-0.75779057,-0.9767592,"('submissive', 'aggressive')",1.9053609,2.0290003,-0.34449527,-0.27168918,0.2676917,0.260184,-0.0075077
82,0.035882264,0.09654723,"('poor', 'rich')",0.4547177,0.437463,6.3211923,6.3407393,2.2705975,2.2915832,0.0209857
83,-0.5113799,-0.60498375,"('powerless', 'powerful')",0.32726166,0.28216684,-0.9002565,-0.9546337,-0.3614583,-0.4258169,-0.0643586
84,0.30812523,0.228627,"('inferior', 'superior')",0.91678977,0.93266463,0.8405412,0.77189815,0.6884854,0.6443966,-0.0440888
85,0.53253216,0.6100031,"('insignificant', 'prestigious')",-0.47150558,-0.64543873,0.37707883,0.33487403,0.1460351,0.0998128,-0.0462223
86,-2.1814933,-2.3510962,"('uninfluential', 'influential')",0.12689885,-0.026496219,-0.08422432,-0.25457418,-0.7129396,-0.8773888,-0.1644492
87,-0.009470917,-0.20521072,"('unsuccessful', 'successful')",1.198078,1.1600946,0.65906703,0.6158798,0.6158914,0.5235879,-0.0923035
88,-0.706889,-0.78984076,"('low', 'eminent')",-0.011355728,-0.057820823,0.19617234,0.20063184,-0.1740241,-0.2156766,-0.0416525
