,expedia_male,expedia_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
25,-0.7195479,-0.7065848,"('egoistic', 'altruistic')",0.12219091,0.03963851,1.6123712,1.4815269,0.3383381,0.2715269,-0.0668112
26,0.2678165,0.24391523,"('hardhearted', 'benevolent')",1.2945477,1.2456421,1.746289,1.6613963,1.1028845,1.0503178,-0.0525667
27,-0.48492008,-0.40795195,"('hardhearted', 'softhearted')",-0.46629673,-0.35232627,1.4647038,1.3522437,0.1711623,0.1973218,0.0261595
28,-0.8979543,-1.0343238,"('disloyal', 'loyal')",-0.019901857,-0.14991295,0.7170418,0.6747836,-0.0669381,-0.1698177,-0.1028796
29,-0.1849882,-0.18084395,"('unfair', 'fair')",-0.63884425,-0.7008431,-0.7656482,-0.9669004,-0.5298269,-0.6161958,-0.0863689
30,0.5454235,0.49431378,"('intolerant', 'tolerant')",0.90414065,0.7980496,1.4937736,1.4841928,0.9811126,0.9255188,-0.0555938
31,-0.69075024,-0.6190114,"('evil', 'good')",-0.9766339,-1.0436014,-0.7704671,-0.9657928,-0.8126171,-0.8761352,-0.0635181
32,-0.42278877,-0.47187412,"('unkind', 'kind')",0.657994,0.6731938,0.7780113,0.7258606,0.3377388,0.3090601,-0.0286787
33,0.2844541,0.3046596,"('wrong', 'right')",-0.2151311,-0.24926108,-0.2740913,-0.3175594,-0.0682561,-0.087387,-0.0191309
34,-0.26875454,-0.15546246,"('mean', 'honorable')",-0.09011841,0.12869683,5.956105,6.063746,1.8657441,2.0123267,0.1465826
35,0.3042169,0.2703621,"('corrupt', 'incorrupt')",-1.23499,-1.3919997,0.07716841,-0.19798002,-0.2845349,-0.4398725,-0.1553376
36,-0.61464286,-0.64906454,"('hostile', 'amicable')",-1.419651,-1.6051234,0.23751572,-0.030160021,-0.5989261,-0.7614493,-0.1625232
37,-0.8701652,-0.80919784,"('fake', 'genuine')",-0.28529125,-0.22397852,0.28350267,0.2930457,-0.2906513,-0.2467102,0.0439411
38,-0.09679937,-0.10344106,"('untruthful', 'truthful')",-0.83526564,-0.85213554,0.14553986,0.23633417,-0.262175,-0.2397475,0.0224275
39,1.0036502,0.9931628,"('exploitative', 'cooperative')",1.7386564,1.7528764,0.13492687,0.12801775,0.9590778,0.9580189,-0.0010589
40,-0.49964595,-0.4530125,"('stingy', 'generous')",0.45842168,0.55756325,-1.588129,-1.5816345,-0.5431178,-0.4923613,0.0507565
41,-0.43074757,-0.500607,"('unforgiving', 'forgiving')",0.7736993,0.7153292,0.037023634,0.011941728,0.1266584,0.0755546,-0.0511038
42,0.9528826,1.0616368,"('unreliable', 'reliable')",1.3404863,1.4602387,-2.9855042,-2.883768,-0.2307118,-0.1206309,0.1100809
43,-0.5993379,-0.5507265,"('irresponsible', 'responsible')",0.59520346,0.61501,0.6971507,0.7363854,0.2310054,0.2668897,0.0358843
44,1.1765606,1.1652671,"('prejudiced', 'unprejudiced')",-0.22394902,-0.29354343,-1.4921649,-1.5984135,-0.1798511,-0.2422299,-0.0623788
45,-0.94029796,-0.92877203,"('incompetent', 'competent')",0.28756738,0.24254741,-0.28669694,-0.21669142,-0.3131425,-0.300972,0.0121705
46,-1.361659,-1.3840764,"('uncompetitive', 'competitive')",1.1742519,1.240314,-1.078507,-0.9818196,-0.4219714,-0.375194,0.0467774
47,0.22449167,0.33907372,"('stupid', 'smart')",0.8585108,0.91950905,5.9931107,6.0843267,2.3587044,2.4476366,0.0889322
48,-0.69993925,-0.8141683,"('unintelligent', 'intelligent')",0.013015696,0.018476494,0.6090227,0.6870078,-0.025967,-0.036228,-0.010261
49,-0.5905458,-0.50085497,"('unable', 'able')",-0.87140614,-0.8184147,-0.26817945,-0.1742459,-0.5767105,-0.4978385,0.078872
50,0.49758756,0.6363311,"('clumsy', 'skillful')",-0.3954307,-0.32739496,0.02553203,0.038904443,0.042563,0.1159468,0.0733838
51,-0.39342803,-0.49129057,"('uneducated', 'educated')",0.7015412,0.664141,0.42390162,0.49011165,0.2440049,0.2209874,-0.0230175
52,0.5296335,0.36461133,"('irrational', 'rational')",-0.8446765,-1.0833421,0.14266329,-0.09334251,-0.0574599,-0.2706911,-0.2132312
53,-1.9812418,-1.9693015,"('uncreative', 'creative')",-0.18053058,-0.2515537,1.1021044,1.0881346,-0.3532227,-0.3775735,-0.0243508
54,-0.5709192,-0.7114695,"('incapable', 'capable')",-0.32864794,-0.4370948,1.2145644,1.1699322,0.1049991,0.0071226,-0.0978765
55,-1.07692,-1.1495696,"('incompetent', 'clever')",1.2175632,1.1896257,-0.1302284,-0.012015913,0.0034716,0.0093467,0.0058751
56,0.5467644,0.51027423,"('impractical', 'practical')",0.93321764,0.9118403,0.10616472,0.22650391,0.5287156,0.5495395,0.0208239
57,-1.4525634,-1.5597494,"('unimaginative', 'imaginative')",-0.2061514,-0.31911153,-2.5357733,-2.5151582,-1.3981627,-1.464673,-0.0665103
58,-0.6611865,-0.6786616,"('undiscriminating', 'discriminating')",0.69445884,0.6618896,0.061269898,0.06611349,0.0315141,0.0164472,-0.0150669
59,0.7394113,0.72474265,"('foolish', 'wise')",-0.8560448,-1.0120578,0.61402357,0.5488321,0.1657967,0.0871723,-0.0786244
60,0.67625254,0.72759897,"('inefficient', 'efficient')",1.5027508,1.6132411,-0.030868847,0.2205394,0.7160448,0.8537931,0.1377483
61,0.10921632,-0.0049013374,"('illogical', 'logical')",-0.28792208,-0.4128399,0.08398716,-0.047098644,-0.0315729,-0.1549466,-0.1233737
62,0.043124232,0.07281631,"('incompetent', 'brilliant')",1.1119455,1.1903036,0.47647667,0.74178535,0.5438488,0.6683017,0.1244529
63,-0.5020749,-0.44698074,"('unperceptive', 'insightful')",1.1267949,1.1884905,0.8398761,1.0262953,0.4881987,0.5892684,0.1010697
64,0.9928663,0.94386876,"('shy', 'confident')",1.2077398,1.171129,-6.89024,-6.8285685,-1.5632114,-1.5711902,-0.0079788
65,-0.3855503,-0.5229274,"('insecure', 'secure')",0.8395585,0.8363531,-0.6600326,-0.56100017,-0.0686748,-0.0825248,-0.01385
66,-0.6050868,-0.60536104,"('inactive', 'active')",0.21330974,0.14417705,1.0333964,0.8970728,0.2138731,0.1452963,-0.0685768
67,1.5300933,1.5023689,"('doubtful', 'determined')",0.5198415,0.5846533,-0.26007587,-0.21192892,0.5966197,0.6250311,0.0284114
68,-0.068968296,-0.107899085,"('dependent', 'independent')",-0.25060707,-0.23681052,-0.6945112,-0.658248,-0.3380288,-0.3343192,0.0037096
69,1.4874328,1.5693876,"('lazy', 'industrious')",0.37533045,0.41976723,-0.23871173,-0.32338542,0.5413505,0.5552564,0.0139059
70,-0.040140938,-0.024550844,"('lethargic', 'energetic')",0.587384,0.69221246,0.588981,0.7102959,0.3787413,0.4593192,0.0805779
71,0.28595024,0.3225007,"('diffident', 'self-confident')",0.071335375,0.12503514,0.62748235,0.56485367,0.328256,0.3374632,0.0092072
72,-0.36107045,-0.32791066,"('unambitious', 'ambitious')",0.6096072,0.6421181,-0.6218929,-0.44407225,-0.1244521,-0.0432883,0.0811638
73,1.5735185,1.6077526,"('helpless', 'self-reliant')",0.21826409,0.16247085,-3.2213628,-3.210546,-0.4765267,-0.4801075,-0.0035808
74,-0.54728013,-0.49524355,"('undedicated', 'dedicated')",1.104605,1.1319426,0.06926012,0.10094878,0.2088616,0.2458826,0.037021
75,0.68491423,0.70156425,"('meek', 'impulsive')",-1.1703465,-1.1705974,-0.27160525,-0.20302705,-0.2523458,-0.2240201,0.0283257
76,-0.25606582,-0.2564653,"('anxious', 'daring')",0.848192,0.9513615,0.21030994,0.3045302,0.2674787,0.3331421,0.0656634
77,-0.11942684,-0.14590171,"('unmotivated', 'motivated')",0.36604312,0.37320518,-1.0259502,-0.8483845,-0.259778,-0.207027,0.052751
78,-1.4589387,-1.3229119,"('nonresilient', 'resilient')",0.50869703,0.68278813,-0.13907656,-0.055045307,-0.3631061,-0.231723,0.1313831
79,-0.44720364,-0.44358668,"('wavering', 'unwavering')",-1.9123102,-1.9574704,0.09754334,0.047825336,-0.7539902,-0.7844106,-0.0304204
80,0.5513568,0.54487175,"('dominated', 'dominating')",0.994113,1.0593339,-1.3426561,-1.2060868,0.0676045,0.1327063,0.0651018
81,0.6051113,0.39552784,"('submissive', 'aggressive')",1.8151084,1.8076622,-0.50248027,-0.28535694,0.6392465,0.6392777,3.12e-05
82,-1.3273243,-1.3104874,"('poor', 'rich')",-0.11050865,-0.0692859,6.274386,6.397717,1.6121844,1.672648,0.0604636
83,0.35538143,0.2836678,"('powerless', 'powerful')",-0.1041197,-0.1808225,-0.88918155,-0.9406675,-0.2126399,-0.2792741,-0.0666342
84,0.5815722,0.5526476,"('inferior', 'superior')",0.035680503,0.03359885,0.80063355,0.7663387,0.4726288,0.4508617,-0.0217671
85,0.100562274,0.06668546,"('insignificant', 'prestigious')",-0.67589414,-0.8016052,0.70086646,0.48627654,0.0418449,-0.0828811,-0.124726
86,-1.9392257,-2.0609396,"('uninfluential', 'influential')",0.033893097,0.015473679,-0.009711374,0.022255488,-0.638348,-0.6744035,-0.0360555
87,0.5954414,0.52617043,"('unsuccessful', 'successful')",1.1053385,1.0799522,0.77278274,0.8412623,0.8245209,0.815795,-0.0087259
88,0.22812988,0.12481166,"('low', 'eminent')",-0.7556552,-0.8694052,0.3539862,0.33254984,-0.0578464,-0.1373479,-0.0795015
