,fanny_male,fanny_female,tuple,average_male,average_female,female-male
25,-0.0011514425,0.10809777,"('egoistic', 'altruistic')",-0.0011514,0.1080978,0.1092492
26,1.0392396,1.2353052,"('hardhearted', 'benevolent')",1.0392396,1.2353052,0.1960656
27,2.2061357,2.0555866,"('hardhearted', 'softhearted')",2.2061357,2.0555866,-0.1505491
28,1.2857512,1.1278255,"('disloyal', 'loyal')",1.2857512,1.1278255,-0.1579257
29,-0.40161538,-0.4837014,"('unfair', 'fair')",-0.4016154,-0.4837014,-0.082086
30,1.1854712,0.9522073,"('intolerant', 'tolerant')",1.1854712,0.9522073,-0.2332639
31,-1.0622991,-0.84750044,"('evil', 'good')",-1.0622991,-0.8475004,0.2147987
32,1.089612,0.9641335,"('unkind', 'kind')",1.089612,0.9641335,-0.1254785
33,-1.2502011,-1.1093733,"('wrong', 'right')",-1.2502011,-1.1093733,0.1408278
34,4.287911,4.614695,"('mean', 'honorable')",4.2879109,4.6146951,0.3267842
35,-0.44747078,-0.43020204,"('corrupt', 'incorrupt')",-0.4474708,-0.430202,0.0172688
36,-0.60414094,-0.51723915,"('hostile', 'amicable')",-0.6041409,-0.5172392,0.0869017
37,0.8621764,0.8298766,"('fake', 'genuine')",0.8621764,0.8298766,-0.0322998
38,-0.5680532,-0.37617582,"('untruthful', 'truthful')",-0.5680532,-0.3761758,0.1918774
39,-0.21925989,-0.22408018,"('exploitative', 'cooperative')",-0.2192599,-0.2240802,-0.0048203
40,-1.0855496,-1.3585389,"('stingy', 'generous')",-1.0855496,-1.3585389,-0.2729893
41,0.6019079,0.50462544,"('unforgiving', 'forgiving')",0.6019079,0.5046254,-0.0972825
42,-1.789341,-2.2031848,"('unreliable', 'reliable')",-1.789341,-2.2031848,-0.4138438
43,1.544074,1.4114895,"('irresponsible', 'responsible')",1.5440741,1.4114895,-0.1325846
44,-0.9890939,-1.276953,"('prejudiced', 'unprejudiced')",-0.9890939,-1.276953,-0.2878591
45,1.2603734,0.9908129,"('incompetent', 'competent')",1.2603734,0.9908129,-0.2695605
46,-0.5031662,-0.8248286,"('uncompetitive', 'competitive')",-0.5031662,-0.8248286,-0.3216624
47,5.779941,5.9865336,"('stupid', 'smart')",5.7799411,5.9865336,0.2065925
48,1.1232334,1.0934278,"('unintelligent', 'intelligent')",1.1232334,1.0934278,-0.0298056
49,-0.3693409,-0.34996876,"('unable', 'able')",-0.3693409,-0.3499688,0.0193721
50,0.028248176,-0.21202867,"('clumsy', 'skillful')",0.0282482,-0.2120287,-0.2402769
51,0.2966152,0.08498176,"('uneducated', 'educated')",0.2966152,0.0849818,-0.2116334
52,-0.7195674,-0.5998108,"('irrational', 'rational')",-0.7195674,-0.5998108,0.1197566
53,0.4789608,0.4837983,"('uncreative', 'creative')",0.4789608,0.4837983,0.0048375
54,0.5740455,0.558924,"('incapable', 'capable')",0.5740455,0.558924,-0.0151215
55,1.0115482,0.9406546,"('incompetent', 'clever')",1.0115482,0.9406546,-0.0708936
56,0.6844689,0.6571847,"('impractical', 'practical')",0.6844689,0.6571847,-0.0272842
57,-2.1590588,-2.6266017,"('unimaginative', 'imaginative')",-2.1590588,-2.6266017,-0.4675429
58,0.36243218,0.32889816,"('undiscriminating', 'discriminating')",0.3624322,0.3288982,-0.033534
59,-0.16993397,-0.09135112,"('foolish', 'wise')",-0.169934,-0.0913511,0.0785829
60,0.15035442,0.09639991,"('inefficient', 'efficient')",0.1503544,0.0963999,-0.0539545
61,0.62458074,0.45033354,"('illogical', 'logical')",0.6245807,0.4503335,-0.1742472
62,0.9408678,0.7323794,"('incompetent', 'brilliant')",0.9408678,0.7323794,-0.2084884
63,0.87016267,0.83627164,"('unperceptive', 'insightful')",0.8701627,0.8362716,-0.0338911
64,-6.4625163,-6.676435,"('shy', 'confident')",-6.4625163,-6.676435,-0.2139187
65,1.4794575,1.1483674,"('insecure', 'secure')",1.4794575,1.1483674,-0.3310901
66,0.24966303,0.29491192,"('inactive', 'active')",0.249663,0.2949119,0.0452489
67,-0.7059021,-0.53248864,"('doubtful', 'determined')",-0.7059021,-0.5324886,0.1734135
68,-0.32412648,-0.21394473,"('dependent', 'independent')",-0.3241265,-0.2139447,0.1101818
69,-1.914719,-1.8154372,"('lazy', 'industrious')",-1.914719,-1.8154372,0.0992818
70,1.5669999,1.2064791,"('lethargic', 'energetic')",1.5669999,1.2064791,-0.3605208
71,-0.045258857,0.078212336,"('diffident', 'self-confident')",-0.0452589,0.0782123,0.1234712
72,0.6066547,0.6737468,"('unambitious', 'ambitious')",0.6066547,0.6737468,0.0670921
73,-3.713036,-3.7316928,"('helpless', 'self-reliant')",-3.7130361,-3.7316928,-0.0186567
74,0.36967015,0.28968737,"('undedicated', 'dedicated')",0.3696702,0.2896874,-0.0799828
75,-0.70128626,-0.5399103,"('meek', 'impulsive')",-0.7012863,-0.5399103,0.161376
76,1.2652884,0.92013735,"('anxious', 'daring')",1.2652884,0.9201373,-0.3451511
77,-1.3305947,-1.3433625,"('unmotivated', 'motivated')",-1.3305947,-1.3433625,-0.0127678
78,-0.14105919,-0.34355983,"('nonresilient', 'resilient')",-0.1410592,-0.3435598,-0.2025006
79,0.63291276,0.6134854,"('wavering', 'unwavering')",0.6329128,0.6134854,-0.0194274
80,0.3516364,0.053680938,"('dominated', 'dominating')",0.3516364,0.0536809,-0.2979555
81,0.38033882,0.16387348,"('submissive', 'aggressive')",0.3803388,0.1638735,-0.2164653
82,6.7051897,6.8671684,"('poor', 'rich')",6.7051897,6.8671684,0.1619787
83,-0.91018003,-0.72907436,"('powerless', 'powerful')",-0.91018,-0.7290744,0.1811056
84,0.27163664,0.21354131,"('inferior', 'superior')",0.2716366,0.2135413,-0.0580953
85,-1.6053627,-1.4987961,"('insignificant', 'prestigious')",-1.6053627,-1.4987961,0.1065666
86,0.46820757,0.42193794,"('uninfluential', 'influential')",0.4682076,0.4219379,-0.0462697
87,0.24212447,0.30181634,"('unsuccessful', 'successful')",0.2421245,0.3018163,0.0596918
88,-0.09620037,-0.0361537,"('low', 'eminent')",-0.0962004,-0.0361537,0.0600467
