,genworth_male,genworth_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
31,-1.1335279,-1.0087099,"('evil', 'good')",-1.2098702,-1.1937355,-1.0251578,-1.0913799,-1.122852,-1.0979418,0.0249102
32,0.62050796,0.6127152,"('unkind', 'kind')",0.62585795,0.62032855,1.2565455,1.1577845,0.8343039,0.7969427,-0.0373612
33,-0.043042496,-0.08147207,"('wrong', 'right')",0.802353,0.771134,-0.5425593,-0.59456325,0.0722504,0.0316996,-0.0405508
34,-0.4086913,-0.2879966,"('mean', 'honorable')",0.6885325,0.7398436,6.297045,6.330575,2.1922954,2.2608074,0.068512
35,-0.6580132,-0.63351625,"('corrupt', 'incorrupt')",-1.4134552,-1.4177766,-0.17794627,-0.27217332,-0.7498049,-0.7744888,-0.0246839
36,-1.3243327,-1.2301774,"('hostile', 'amicable')",-0.2216261,-0.35296363,0.4186355,0.20797037,-0.3757744,-0.4583902,-0.0826158
37,0.9232333,0.95147914,"('fake', 'genuine')",-0.6110194,-0.6301208,0.5184649,0.5057341,0.2768929,0.2756975,-0.0011954
38,-0.48059532,-0.4064567,"('untruthful', 'truthful')",0.29662243,0.323232,0.3944055,0.471756,0.0701442,0.1295104,0.0593662
39,0.97058964,1.0281496,"('exploitative', 'cooperative')",0.7265608,0.80771184,-0.12588501,-0.14884889,0.5237552,0.5623375,0.0385823
40,-0.5720413,-0.5856246,"('stingy', 'generous')",0.9633394,1.0314314,-1.6428057,-1.7846711,-0.4171692,-0.4462881,-0.0291189
41,0.03007064,0.1513623,"('unforgiving', 'forgiving')",1.122116,1.1238256,0.06497222,-0.004487576,0.4057196,0.4235667,0.0178471
42,0.9686447,1.0518112,"('unreliable', 'reliable')",0.7087539,0.8502612,-2.8742983,-2.7029,-0.3989666,-0.2669425,0.1320241
43,0.2188579,0.28014815,"('irresponsible', 'responsible')",0.982996,1.0561253,0.47485176,0.49038142,0.5589019,0.608885,0.0499831
44,0.41299132,0.4602321,"('prejudiced', 'unprejudiced')",-0.50359976,-0.4016245,-1.6662847,-1.5772096,-0.5856311,-0.5062007,0.0794304
45,0.39890704,0.4724028,"('incompetent', 'competent')",-0.19254327,-0.21559474,-0.180475,-0.25667307,0.0086296,4.5e-05,-0.0085846
46,0.5950434,0.63667196,"('uncompetitive', 'competitive')",1.0053571,1.0126612,-0.47498694,-0.52442807,0.3751379,0.3749684,-0.0001695
47,0.5847925,0.6561056,"('stupid', 'smart')",1.1070037,1.1329482,5.6924233,5.730976,2.4614065,2.5066767,0.0452702
48,-0.14304923,-0.20087221,"('unintelligent', 'intelligent')",-0.44341588,-0.43537164,0.40135574,0.32701942,-0.0617031,-0.1030748,-0.0413717
49,-0.18405004,-0.12258477,"('unable', 'able')",-0.82993597,-0.7150439,-0.098754525,0.036813542,-0.3709135,-0.2669384,0.1039751
50,0.25956511,0.33776346,"('clumsy', 'skillful')",0.3921681,0.42284232,0.3207176,0.3727809,0.3241503,0.3777956,0.0536453
51,0.44635585,0.3199962,"('uneducated', 'educated')",-0.14171469,-0.2209444,0.42011622,0.33465096,0.2415858,0.1445676,-0.0970182
52,-1.1822909,-1.2813338,"('irrational', 'rational')",0.023493525,-0.19353421,0.17816354,0.035609107,-0.326878,-0.479753,-0.152875
53,-1.3961235,-1.3686471,"('uncreative', 'creative')",1.0206782,0.9512517,0.97962683,0.8768784,0.2013938,0.153161,-0.0482328
54,-0.212775,-0.22058229,"('incapable', 'capable')",0.90073043,0.8867711,1.022626,1.0747362,0.5701938,0.5803084,0.0101146
55,0.5831963,0.6308825,"('incompetent', 'clever')",-0.45205784,-0.3914431,-0.30601332,-0.32291338,-0.0582916,-0.0278247,0.0304669
56,0.84205014,0.8161619,"('impractical', 'practical')",0.8003751,0.8297023,-0.0461345,-0.0120018665,0.5320969,0.5446208,0.0125239
57,-0.8687443,-0.87047684,"('unimaginative', 'imaginative')",0.025598522,0.033248164,-2.674198,-2.7467542,-1.1724479,-1.194661,-0.0222131
58,-0.9257077,-0.9482414,"('undiscriminating', 'discriminating')",1.0637331,0.99725425,0.03434316,-0.013733929,0.0574562,0.0117596,-0.0456966
59,0.16589415,0.12609722,"('foolish', 'wise')",0.50667405,0.4272377,0.6789612,0.6489235,0.4505098,0.4007528,-0.049757
60,0.9356125,0.9422517,"('inefficient', 'efficient')",0.5710952,0.6250344,-0.19947283,-0.096818045,0.435745,0.490156,0.054411
61,-0.2983812,-0.37890542,"('illogical', 'logical')",1.2647877,1.1669072,0.369385,0.21031298,0.4452638,0.3327716,-0.1124922
62,0.5146479,0.58730656,"('incompetent', 'brilliant')",0.7082065,0.8958377,0.27909046,0.47640815,0.5006483,0.6531841,0.1525358
63,-0.36606514,-0.2967165,"('unperceptive', 'insightful')",1.2537826,1.2730227,1.2173138,1.2729293,0.7016771,0.7497451,0.048068
64,0.4169553,0.35105798,"('shy', 'confident')",0.6256584,0.59588724,-6.645885,-6.593448,-1.8677572,-1.8821677,-0.0144105
65,0.19654483,0.08559719,"('insecure', 'secure')",-0.01849243,-0.06317209,-0.4819048,-0.5257964,-0.1012841,-0.1677904,-0.0665063
66,-0.7556739,-0.70939875,"('inactive', 'active')",0.88674986,0.88367355,1.230653,1.1596998,0.4539097,0.4446582,-0.0092515
67,0.7034203,0.64250433,"('doubtful', 'determined')",0.10316249,0.11315791,-0.4817591,-0.4265671,0.1082745,0.1096984,0.0014239
68,-0.8261405,-0.9390595,"('dependent', 'independent')",-1.7700962,-1.8897347,-0.6701668,-0.7737801,-1.0888011,-1.2008581,-0.112057
69,0.049724475,0.15146838,"('lazy', 'industrious')",0.6698997,0.68214923,-0.50714743,-0.46584147,0.0708256,0.1225921,0.0517665
70,0.97644305,1.0269582,"('lethargic', 'energetic')",0.11622737,0.2360147,0.59072727,0.6545741,0.5611326,0.6391823,0.0780497
71,0.6967923,0.7681977,"('diffident', 'self-confident')",1.6747864,1.6931545,0.64305305,0.6008626,1.0048772,1.0207383,0.0158611
72,-1.3735101,-1.4173416,"('unambitious', 'ambitious')",-0.36505705,-0.3211739,-1.2784934,-1.2081349,-1.0056868,-0.9822168,0.02347
73,0.43608508,0.43924102,"('helpless', 'self-reliant')",0.6719299,0.60264814,-3.3586287,-3.2409813,-0.7502046,-0.7330307,0.0171739
74,-0.27578458,-0.19115233,"('undedicated', 'dedicated')",0.39445704,0.45731795,0.0021668514,0.029981352,0.0402798,0.0987157,0.0584359
75,-0.6999717,-0.6730872,"('meek', 'impulsive')",-0.9582089,-0.87852395,-0.46028376,-0.3202123,-0.7061548,-0.6239412,0.0822136
76,0.25596336,0.3101179,"('anxious', 'daring')",0.22960481,0.37167647,0.019604351,0.1023135,0.1683908,0.2613693,0.0929785
77,-0.6450389,-0.69525385,"('unmotivated', 'motivated')",1.0612823,0.971987,-1.0889561,-1.0755148,-0.2242376,-0.2662605,-0.0420229
78,-1.1260388,-0.99508244,"('nonresilient', 'resilient')",1.3257987,1.4190211,0.37958753,0.45177042,0.1931158,0.291903,0.0987872
79,-1.2862335,-1.2891235,"('wavering', 'unwavering')",-0.8163311,-0.8409879,0.22665061,0.22840117,-0.6253047,-0.6339034,-0.0085987
80,0.5073803,0.45477358,"('dominated', 'dominating')",-0.38395438,-0.3243461,-1.2739383,-1.1783735,-0.3835041,-0.3493153,0.0341888
81,0.5316359,0.39045522,"('submissive', 'aggressive')",1.027788,1.0764943,-0.8000636,-0.7716451,0.2531201,0.2317682,-0.0213519
82,0.17125103,0.18448952,"('poor', 'rich')",-0.07494335,-0.065421626,6.298041,6.2757907,2.1314495,2.1316195,0.00017
83,-0.63559574,-0.7009149,"('powerless', 'powerful')",0.27366647,0.30326712,-1.1619112,-1.2022517,-0.5079468,-0.5332998,-0.025353
84,0.609757,0.5121598,"('inferior', 'superior')",0.23021945,0.1763277,0.70383465,0.61889654,0.5146037,0.4357947,-0.078809
85,-0.84211844,-0.7896179,"('insignificant', 'prestigious')",0.99065906,0.9766066,0.730965,0.7198938,0.2931685,0.3022942,0.0091257
86,-0.8020228,-0.8793469,"('uninfluential', 'influential')",-0.17186925,-0.26232708,-0.14223912,-0.28349087,-0.3720437,-0.475055,-0.1030113
87,0.25320923,0.2223241,"('unsuccessful', 'successful')",1.2538005,1.2024974,0.75665474,0.76021016,0.7545548,0.7283439,-0.0262109
88,-0.56226283,-0.5959786,"('low', 'eminent')",-0.85573006,-0.8722616,0.26316497,0.2510428,-0.3849426,-0.4057325,-0.0207899
