,pig_male,pig_female,tuple,average_male,average_female,female-male
43,1.21621,1.2898839,"('irresponsible', 'responsible')",1.21621,1.2898839,0.0736739
44,-1.4452081,-1.3467264,"('prejudiced', 'unprejudiced')",-1.4452081,-1.3467264,0.0984817
45,0.030017167,0.19220017,"('incompetent', 'competent')",0.0300172,0.1922002,0.162183
46,-0.55608344,-0.34548396,"('uncompetitive', 'competitive')",-0.5560834,-0.345484,0.2105994
47,5.2942047,5.3843727,"('stupid', 'smart')",5.2942047,5.3843727,0.090168
48,0.8721762,0.69509524,"('unintelligent', 'intelligent')",0.8721762,0.6950952,-0.177081
49,0.30288282,0.3893666,"('unable', 'able')",0.3028828,0.3893666,0.0864838
50,-0.036061343,-0.0013266578,"('clumsy', 'skillful')",-0.0360613,-0.0013267,0.0347346
51,0.15338156,0.24566704,"('uneducated', 'educated')",0.1533816,0.245667,0.0922854
52,-0.49322328,-0.6275795,"('irrational', 'rational')",-0.4932233,-0.6275795,-0.1343562
53,0.17040595,0.056968972,"('uncreative', 'creative')",0.170406,0.056969,-0.113437
54,1.0397229,1.1580964,"('incapable', 'capable')",1.0397229,1.1580964,0.1183735
55,0.7230873,0.7093776,"('incompetent', 'clever')",0.7230873,0.7093776,-0.0137097
56,0.8027813,0.90814143,"('impractical', 'practical')",0.8027813,0.9081414,0.1053601
57,-2.6116092,-2.3825927,"('unimaginative', 'imaginative')",-2.6116092,-2.3825927,0.2290165
58,-0.09698823,-0.14866552,"('undiscriminating', 'discriminating')",-0.0969882,-0.1486655,-0.0516773
59,-0.093880445,-0.045075238,"('foolish', 'wise')",-0.0938804,-0.0450752,0.0488052
60,0.85557395,0.9819938,"('inefficient', 'efficient')",0.855574,0.9819938,0.1264198
61,0.22630614,0.00471035,"('illogical', 'logical')",0.2263061,0.0047104,-0.2215957
62,1.0653452,1.2621176,"('incompetent', 'brilliant')",1.0653452,1.2621176,0.1967724
63,0.40072304,0.5201787,"('unperceptive', 'insightful')",0.400723,0.5201787,0.1194557
64,-6.2605033,-5.8992376,"('shy', 'confident')",-6.2605033,-5.8992376,0.3612657
65,0.6287384,0.74545497,"('insecure', 'secure')",0.6287384,0.745455,0.1167166
66,-0.14580926,-0.16883439,"('inactive', 'active')",-0.1458093,-0.1688344,-0.0230251
67,-0.6470427,-0.5325358,"('doubtful', 'determined')",-0.6470427,-0.5325358,0.1145069
68,-0.47489518,-0.42827284,"('dependent', 'independent')",-0.4748952,-0.4282728,0.0466224
69,-1.7944745,-1.7582536,"('lazy', 'industrious')",-1.7944745,-1.7582536,0.0362209
70,1.1256342,1.2764901,"('lethargic', 'energetic')",1.1256342,1.2764901,0.1508559
71,0.4122111,0.47748503,"('diffident', 'self-confident')",0.4122111,0.477485,0.0652739
72,0.90532666,1.0325706,"('unambitious', 'ambitious')",0.9053267,1.0325706,0.1272439
73,-3.1584,-3.0568745,"('helpless', 'self-reliant')",-3.1584001,-3.0568745,0.1015256
74,-0.061954644,-0.09940881,"('undedicated', 'dedicated')",-0.0619546,-0.0994088,-0.0374542
75,-0.6892066,-0.53270054,"('meek', 'impulsive')",-0.6892066,-0.5327005,0.1565061
76,0.6443288,0.64372903,"('anxious', 'daring')",0.6443288,0.643729,-0.0005998
77,-1.1143385,-0.99611056,"('unmotivated', 'motivated')",-1.1143385,-0.9961106,0.1182279
78,-0.52874446,-0.57784194,"('nonresilient', 'resilient')",-0.5287445,-0.5778419,-0.0490974
79,-0.20142944,-0.19555463,"('wavering', 'unwavering')",-0.2014294,-0.1955546,0.0058748
80,-0.4094222,-0.33192006,"('dominated', 'dominating')",-0.4094222,-0.3319201,0.0775021
81,0.15614417,0.30753118,"('submissive', 'aggressive')",0.1561442,0.3075312,0.151387
82,6.847494,6.859587,"('poor', 'rich')",6.8474941,6.8595872,0.0120931
83,-0.6074947,-0.4113402,"('powerless', 'powerful')",-0.6074947,-0.4113402,0.1961545
84,0.11644243,0.13574219,"('inferior', 'superior')",0.1164424,0.1357422,0.0192998
85,-1.2239779,-1.3786963,"('insignificant', 'prestigious')",-1.2239779,-1.3786963,-0.1547184
86,0.4078853,0.5024022,"('uninfluential', 'influential')",0.4078853,0.5024022,0.0945169
87,-0.09744179,-0.014995478,"('unsuccessful', 'successful')",-0.0974418,-0.0149955,0.0824463
88,-0.13585211,0.020596568,"('low', 'eminent')",-0.1358521,0.0205966,0.1564487
