,viatris_male,viatris_female,tuple,inc_male,inc_female,average_male,average_female,female-male
26,-0.13857847,-0.24883498,"('hardhearted', 'benevolent')",1.6180671,1.4593335,0.7397443,0.6052493,-0.134495
27,-0.23088527,-0.136539,"('hardhearted', 'softhearted')",1.2869798,1.2473828,0.5280473,0.5554219,0.0273746
28,-0.4416081,-0.49781242,"('disloyal', 'loyal')",0.8768121,0.8034821,0.217602,0.1528348,-0.0647672
29,-1.0425428,-1.0505002,"('unfair', 'fair')",-0.6780858,-0.85742056,-0.8603143,-0.9539604,-0.0936461
30,1.4283642,1.3129921,"('intolerant', 'tolerant')",1.9472101,1.8667971,1.6877871,1.5898945,-0.0978926
31,-1.850044,-1.7274684,"('evil', 'good')",-1.242601,-1.4022472,-1.5463226,-1.5648577,-0.0185351
32,0.32935464,0.22723669,"('unkind', 'kind')",1.1622305,1.0272838,0.7457926,0.6272602,-0.1185324
33,-0.25018072,-0.31973794,"('wrong', 'right')",-0.4023619,-0.4428306,-0.3262713,-0.3812843,-0.055013
34,-0.18914965,-0.1265772,"('mean', 'honorable')",6.023519,6.1043324,2.9171846,2.9888775,0.0716929
35,-0.92853,-0.92706096,"('corrupt', 'incorrupt')",-0.20876482,-0.37612098,-0.5686474,-0.6515909,-0.0829435
36,-1.6513425,-1.6452967,"('hostile', 'amicable')",0.07497543,-0.17072907,-0.7881836,-0.9080129,-0.1198293
37,0.13794293,0.12068746,"('fake', 'genuine')",0.23072332,0.2250533,0.1843331,0.1728704,-0.0114627
38,-0.7562677,-0.7820292,"('untruthful', 'truthful')",0.1820014,0.26589936,-0.2871332,-0.2580649,0.0290683
39,0.9407389,0.97637993,"('exploitative', 'cooperative')",0.17483415,0.17821802,0.5577865,0.577299,0.0195125
40,0.5117433,0.5612923,"('stingy', 'generous')",-1.3826951,-1.4402206,-0.4354759,-0.4394642,-0.0039883
41,0.54987574,0.53935575,"('unforgiving', 'forgiving')",0.17836598,0.053626988,0.3641208,0.2964914,-0.0676294
42,0.94847536,0.9695066,"('unreliable', 'reliable')",-2.822121,-2.748493,-0.9368228,-0.8894932,0.0473296
43,0.06763487,0.03177491,"('irresponsible', 'responsible')",0.64309007,0.5747741,0.3553625,0.3032745,-0.052088
44,0.5032615,0.43325844,"('prejudiced', 'unprejudiced')",-1.4278455,-1.4590193,-0.462292,-0.5128804,-0.0505884
45,0.14491783,0.113501735,"('incompetent', 'competent')",-0.18562114,-0.21461444,-0.0203517,-0.0505564,-0.0302047
46,0.3582579,0.35929662,"('uncompetitive', 'competitive')",-0.7066003,-0.6807614,-0.1741712,-0.1607324,0.0134388
47,0.35233828,0.40066525,"('stupid', 'smart')",5.545329,5.651057,2.9488337,3.025861,0.0770273
48,0.74054193,0.71045315,"('unintelligent', 'intelligent')",1.115963,1.0998809,0.9282525,0.905167,-0.0230855
49,0.25672698,0.43644172,"('unable', 'able')",0.16168387,0.35361013,0.2092054,0.3950259,0.1858205
50,0.46122152,0.5468917,"('clumsy', 'skillful')",0.009123888,0.03865377,0.2351727,0.2927727,0.0576
51,0.3423627,0.18861713,"('uneducated', 'educated')",0.7462632,0.6794689,0.544313,0.434043,-0.11027
52,-0.88084304,-0.93886566,"('irrational', 'rational')",-0.013818031,-0.14377433,-0.4473305,-0.54132,-0.0939895
53,-1.2862718,-1.2351701,"('uncreative', 'creative')",0.77226686,0.71979296,-0.2570025,-0.2576886,-0.0006861
54,-0.66412246,-0.6670526,"('incapable', 'capable')",1.1826833,1.2395899,0.2592804,0.2862687,0.0269883
55,0.9319219,0.8789398,"('incompetent', 'clever')",0.17644863,0.19530396,0.5541853,0.5371219,-0.0170634
56,0.5895828,0.447316,"('impractical', 'practical')",0.4335287,0.44078273,0.5115557,0.4440494,-0.0675063
57,-0.49716902,-0.5637772,"('unimaginative', 'imaginative')",-2.3897793,-2.446073,-1.4434742,-1.5049251,-0.0614509
58,-0.24154337,-0.27420425,"('undiscriminating', 'discriminating')",0.04170831,-0.061258353,-0.0999175,-0.1677313,-0.0678138
59,-0.38160425,-0.32021192,"('foolish', 'wise')",0.48155725,0.49197784,0.0499765,0.085883,0.0359065
60,1.8560022,1.8111597,"('inefficient', 'efficient')",0.3404797,0.47855747,1.098241,1.1448586,0.0466176
61,-0.13748735,-0.21070126,"('illogical', 'logical')",0.25323805,0.10361859,0.0578754,-0.0535413,-0.1114167
62,1.1338476,1.2342606,"('incompetent', 'brilliant')",0.5930589,0.8542433,0.8634533,1.0442519,0.1807986
63,0.05326266,0.113985,"('unperceptive', 'insightful')",0.91840017,1.0048922,0.4858314,0.5594386,0.0736072
64,0.57683134,0.48975277,"('shy', 'confident')",-6.3545666,-6.2930384,-2.8888676,-2.9016428,-0.0127752
65,1.2539582,1.0900276,"('insecure', 'secure')",-0.27019584,-0.26330805,0.4918812,0.4133598,-0.0785214
66,-1.3111567,-1.3458618,"('inactive', 'active')",0.4117295,0.31727096,-0.4497136,-0.5142954,-0.0645818
67,0.52627134,0.4510789,"('doubtful', 'determined')",-0.16617194,-0.22182415,0.1800497,0.1146274,-0.0654223
68,-0.19352919,-0.21578446,"('dependent', 'independent')",-0.31696022,-0.32705504,-0.2552447,-0.2714198,-0.0161751
69,0.16047877,0.21648973,"('lazy', 'industrious')",-0.34177616,-0.35700423,-0.0906487,-0.0702572,0.0203915
70,0.43450034,0.45234036,"('lethargic', 'energetic')",0.5520878,0.61126167,0.4932941,0.531801,0.0385069
71,-0.8844873,-0.81564,"('diffident', 'self-confident')",0.44813937,0.44528925,-0.218174,-0.1851754,0.0329986
72,0.03585007,0.019725697,"('unambitious', 'ambitious')",-0.77713764,-0.70808554,-0.3706438,-0.3441799,0.0264639
73,0.64986885,0.6496178,"('helpless', 'self-reliant')",-2.9757683,-2.9194157,-1.1629498,-1.1348989,0.0280509
74,0.30545777,0.2664442,"('undedicated', 'dedicated')",0.16961129,0.063740805,0.2375345,0.1650925,-0.072442
75,-0.49210435,-0.48845512,"('meek', 'impulsive')",-0.4048342,-0.3396146,-0.4484693,-0.4140348,0.0344345
76,1.5002851,1.474682,"('anxious', 'daring')",0.43555665,0.5003879,0.9679209,0.9875349,0.019614
77,0.4178091,0.44928876,"('unmotivated', 'motivated')",-1.0333842,-0.9388428,-0.3077875,-0.244777,0.0630105
78,-0.33434376,-0.14671588,"('nonresilient', 'resilient')",-0.03903324,0.0779266,-0.1866885,-0.0343946,0.1522939
79,-1.7441847,-1.7361805,"('wavering', 'unwavering')",0.1322689,0.0922305,-0.8059579,-0.821975,-0.0160171
80,1.3212091,1.2740743,"('dominated', 'dominating')",-1.3058496,-1.2249935,0.0076798,0.0245404,0.0168606
81,1.9348631,1.7544168,"('submissive', 'aggressive')",-0.14518553,-0.028890885,0.8948388,0.862763,-0.0320758
82,0.073829606,0.006405711,"('poor', 'rich')",6.155616,6.227317,3.1147227,3.1168613,0.0021386
83,0.017250719,-0.11477174,"('powerless', 'powerful')",-0.7269969,-0.85730094,-0.3548731,-0.4860363,-0.1311632
84,0.400885,0.3474341,"('inferior', 'superior')",1.0211825,0.97834444,0.7110338,0.6628892,-0.0481446
85,-1.0450579,-0.99832183,"('insignificant', 'prestigious')",0.5899867,0.46512067,-0.2275356,-0.2666006,-0.039065
86,-0.8466591,-0.9786273,"('uninfluential', 'influential')",-0.05478134,-0.17095639,-0.4507202,-0.5747918,-0.1240716
87,0.22343296,0.14903677,"('unsuccessful', 'successful')",0.68815726,0.74098366,0.4557951,0.4450102,-0.0107849
88,0.0558765,-0.0799891,"('low', 'eminent')",0.5561919,0.47226316,0.3060342,0.196137,-0.1098972
