,theater_male,theater_female,tuple,average_male,average_female,female-male
33,-0.009728283,-0.060458243,"('wrong', 'right')",-0.0097283,-0.0604582,-0.0507299
34,4.962193,4.9864826,"('mean', 'honorable')",4.962193,4.9864826,0.0242896
35,-0.749024,-0.90520597,"('corrupt', 'incorrupt')",-0.749024,-0.905206,-0.156182
36,-0.6009694,-0.66437817,"('hostile', 'amicable')",-0.6009694,-0.6643782,-0.0634088
37,0.6307652,0.6035392,"('fake', 'genuine')",0.6307652,0.6035392,-0.027226
38,-0.2369437,-0.28202114,"('untruthful', 'truthful')",-0.2369437,-0.2820211,-0.0450774
39,0.18534513,0.16203752,"('exploitative', 'cooperative')",0.1853451,0.1620375,-0.0233076
40,-1.6202365,-1.6535307,"('stingy', 'generous')",-1.6202365,-1.6535307,-0.0332942
41,0.53787756,0.4928745,"('unforgiving', 'forgiving')",0.5378776,0.4928745,-0.0450031
42,-2.9474761,-2.9064193,"('unreliable', 'reliable')",-2.9474761,-2.9064193,0.0410568
43,1.0632333,1.0635163,"('irresponsible', 'responsible')",1.0632333,1.0635163,0.000283
44,-1.3053379,-1.3336316,"('prejudiced', 'unprejudiced')",-1.3053379,-1.3336316,-0.0282937
45,0.035459265,0.048372652,"('incompetent', 'competent')",0.0354593,0.0483727,0.0129134
46,-0.9943763,-0.9457252,"('uncompetitive', 'competitive')",-0.9943763,-0.9457252,0.0486511
47,5.4510994,5.424797,"('stupid', 'smart')",5.4510994,5.4247971,-0.0263023
48,1.0039201,0.9717202,"('unintelligent', 'intelligent')",1.0039201,0.9717202,-0.0321999
49,0.23389706,0.26652658,"('unable', 'able')",0.2338971,0.2665266,0.0326295
50,-0.685577,-0.7838713,"('clumsy', 'skillful')",-0.685577,-0.7838713,-0.0982943
51,0.3840013,0.32318947,"('uneducated', 'educated')",0.3840013,0.3231895,-0.0608118
52,0.06450816,-0.04312067,"('irrational', 'rational')",0.0645082,-0.0431207,-0.1076289
53,0.737409,0.79810494,"('uncreative', 'creative')",0.737409,0.7981049,0.0606959
54,0.89851207,0.9246836,"('incapable', 'capable')",0.8985121,0.9246836,0.0261715
55,0.80854344,0.8408787,"('incompetent', 'clever')",0.8085434,0.8408787,0.0323353
56,0.7848094,0.8274065,"('impractical', 'practical')",0.7848094,0.8274065,0.0425971
57,-2.5328562,-2.3559625,"('unimaginative', 'imaginative')",-2.5328562,-2.3559625,0.1768937
58,0.07460952,0.07246013,"('undiscriminating', 'discriminating')",0.0746095,0.0724601,-0.0021494
59,-0.1688137,-0.27533996,"('foolish', 'wise')",-0.1688137,-0.27534,-0.1065263
60,0.29034713,0.3169413,"('inefficient', 'efficient')",0.2903471,0.3169413,0.0265942
61,0.8933878,0.7752459,"('illogical', 'logical')",0.8933878,0.7752459,-0.1181419
62,0.495619,0.54000765,"('incompetent', 'brilliant')",0.495619,0.5400077,0.0443887
63,0.5735184,0.6460907,"('unperceptive', 'insightful')",0.5735184,0.6460907,0.0725723
64,-6.643634,-6.564126,"('shy', 'confident')",-6.6436338,-6.564126,0.0795078
65,0.025742192,0.002281256,"('insecure', 'secure')",0.0257422,0.0022813,-0.0234609
66,-0.03805932,-0.06953604,"('inactive', 'active')",-0.0380593,-0.069536,-0.0314767
67,-0.12928437,-0.14913775,"('doubtful', 'determined')",-0.1292844,-0.1491378,-0.0198534
68,-0.61438704,-0.66137314,"('dependent', 'independent')",-0.614387,-0.6613731,-0.0469861
69,-1.7116954,-1.7298628,"('lazy', 'industrious')",-1.7116954,-1.7298628,-0.0181674
70,0.5047052,0.5460984,"('lethargic', 'energetic')",0.5047052,0.5460984,0.0413932
71,1.0684237,1.1734159,"('diffident', 'self-confident')",1.0684237,1.1734159,0.1049922
72,0.57784396,0.60445374,"('unambitious', 'ambitious')",0.577844,0.6044537,0.0266097
73,-3.4489584,-3.398407,"('helpless', 'self-reliant')",-3.4489584,-3.398407,0.0505514
74,0.05328016,0.041364606,"('undedicated', 'dedicated')",0.0532802,0.0413646,-0.0119156
75,-1.201709,-1.144042,"('meek', 'impulsive')",-1.201709,-1.144042,0.057667
76,0.2588664,0.22324838,"('anxious', 'daring')",0.2588664,0.2232484,-0.035618
77,-1.4414606,-1.2716788,"('unmotivated', 'motivated')",-1.4414606,-1.2716788,0.1697818
78,-0.19313762,-0.07793912,"('nonresilient', 'resilient')",-0.1931376,-0.0779391,0.1151985
79,-0.2021507,-0.20650199,"('wavering', 'unwavering')",-0.2021507,-0.206502,-0.0043513
80,-0.45182383,-0.5374487,"('dominated', 'dominating')",-0.4518238,-0.5374487,-0.0856249
81,-0.3728677,-0.31487513,"('submissive', 'aggressive')",-0.3728677,-0.3148751,0.0579926
82,6.5016546,6.568335,"('poor', 'rich')",6.5016546,6.5683351,0.0666805
83,-0.47638083,-0.5464652,"('powerless', 'powerful')",-0.4763808,-0.5464652,-0.0700844
84,0.35711342,0.23907577,"('inferior', 'superior')",0.3571134,0.2390758,-0.1180376
85,0.11705184,0.030902203,"('insignificant', 'prestigious')",0.1170518,0.0309022,-0.0861496
86,0.7737236,0.72970384,"('uninfluential', 'influential')",0.7737236,0.7297038,-0.0440198
87,0.35941523,0.40452597,"('unsuccessful', 'successful')",0.3594152,0.404526,0.0451108
88,0.23355523,0.2249413,"('low', 'eminent')",0.2335552,0.2249413,-0.0086139
