,king_male,king_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
35,-0.111415364,0.060305968,"('corrupt', 'incorrupt')",-0.37505946,-0.35158,0.21687174,0.14473596,-0.0898677,-0.048846,0.0410217
36,-1.0763775,-0.9254236,"('hostile', 'amicable')",-1.045921,-1.0454501,0.6190465,0.48816937,-0.501084,-0.4942348,0.0068492
37,-0.09361282,-0.18016678,"('fake', 'genuine')",-0.63409567,-0.6308196,0.43819943,0.45502746,-0.096503,-0.118653,-0.02215
38,0.047926754,0.05946251,"('untruthful', 'truthful')",-0.26312286,-0.26613775,-0.19819883,-0.14801066,-0.1377983,-0.1182286,0.0195697
39,1.6287163,1.6920687,"('exploitative', 'cooperative')",0.028762635,0.04809886,-0.15952359,-0.15710233,0.4993184,0.5276884,0.02837
40,0.052069604,-0.07885718,"('stingy', 'generous')",0.64491975,0.62265855,-1.3631276,-1.47795,-0.2220461,-0.3113829,-0.0893368
41,0.6079373,0.46434623,"('unforgiving', 'forgiving')",0.5590812,0.5272017,0.21446225,0.041074745,0.4604936,0.3442076,-0.116286
42,0.13155252,0.08419455,"('unreliable', 'reliable')",-0.011426099,-0.023620106,-2.80721,-2.719992,-0.8956945,-0.8864725,0.009222
43,0.5238561,0.40882072,"('irresponsible', 'responsible')",0.039008945,0.041692853,0.23067297,0.23786241,0.2645127,0.2294586,-0.0350541
44,-0.3415698,-0.2773211,"('prejudiced', 'unprejudiced')",-1.381341,-1.3416529,-1.4550084,-1.3842791,-1.0593064,-1.0010843,0.0582221
45,-0.40982467,-0.6621311,"('incompetent', 'competent')",-0.39158326,-0.45448616,-0.18646622,-0.32136878,-0.3292914,-0.4793287,-0.1500373
46,-0.2683372,-0.47157085,"('uncompetitive', 'competitive')",-0.10874841,-0.11137259,-0.7530673,-0.8057869,-0.3767176,-0.4629101,-0.0861925
47,-0.5064554,-0.4420454,"('stupid', 'smart')",0.5072759,0.52120894,5.5751934,5.6660438,1.8586713,1.9150691,0.0563978
48,0.5528008,0.39388892,"('unintelligent', 'intelligent')",0.9300068,0.91566306,0.34300357,0.29902077,0.6086037,0.5361909,-0.0724128
49,0.010465674,-0.030530646,"('unable', 'able')",0.33735335,0.4138139,-0.054340128,0.14024863,0.0978263,0.1745106,0.0766843
50,-0.21544747,-0.21990103,"('clumsy', 'skillful')",-0.20593199,-0.22523902,0.24392745,0.276157,-0.0591507,-0.0563277,0.002823
51,0.32093725,0.14156874,"('uneducated', 'educated')",0.06841179,-0.03563159,-0.008732125,-0.073173255,0.1268723,0.0109213,-0.115951
52,-0.16987875,-0.23653983,"('irrational', 'rational')",0.01509925,-0.10234503,0.2746051,0.15602942,0.0399419,-0.0609518,-0.1008937
53,-0.28140238,-0.27910763,"('uncreative', 'creative')",-0.48705125,-0.4983046,0.71007895,0.72057533,-0.0194582,-0.0189456,0.0005126
54,0.19570573,0.12273182,"('incapable', 'capable')",-0.17999867,-0.22141102,0.9540532,1.0886395,0.3232534,0.3299868,0.0067334
55,0.7752897,0.5958694,"('incompetent', 'clever')",0.17579922,0.11280933,-0.051790446,-0.11414088,0.2997661,0.1981793,-0.1015868
56,0.7455521,0.57648224,"('impractical', 'practical')",0.63373125,0.59304905,-0.58267146,-0.59013724,0.2655373,0.1931314,-0.0724059
57,-0.80543184,-1.0951675,"('unimaginative', 'imaginative')",-0.45217696,-0.48532045,-2.6698444,-2.789453,-1.309151,-1.4566469,-0.1474959
58,-0.76296157,-0.86581475,"('undiscriminating', 'discriminating')",-0.546059,-0.5243751,-0.14928555,-0.19667406,-0.486102,-0.5289547,-0.0428527
59,0.0692862,0.07189214,"('foolish', 'wise')",0.52064025,0.50905913,0.44616312,0.46731198,0.3453632,0.3494211,0.0040579
60,0.4064284,0.32776526,"('inefficient', 'efficient')",0.049007174,0.077877566,-0.5260935,-0.42042786,-0.0235526,-0.0049284,0.0186242
61,-0.18195678,-0.2951268,"('illogical', 'logical')",-0.266621,-0.3570786,0.3006913,0.15567286,-0.0492955,-0.1655109,-0.1162154
62,0.88011837,0.7753087,"('incompetent', 'brilliant')",0.07378633,0.09986716,-0.31694067,-0.17023861,0.2123213,0.2349791,0.0226578
63,-0.65871626,-0.7485492,"('unperceptive', 'insightful')",-0.14973192,-0.14232847,0.49433103,0.6008637,-0.1047057,-0.0966713,0.0080344
64,-0.13394065,-0.29560512,"('shy', 'confident')",-0.19630805,-0.26174158,-6.718544,-6.814418,-2.3495976,-2.4572549,-0.1076573
65,0.5431129,0.35523513,"('insecure', 'secure')",-0.51742965,-0.6000773,-0.3796129,-0.42345348,-0.1179766,-0.2227652,-0.1047886
66,-0.2562191,-0.14440843,"('inactive', 'active')",-1.067567,-1.0649233,1.1712986,1.1639208,-0.0508291,-0.015137,0.0356921
67,0.4751816,0.40576133,"('doubtful', 'determined')",-0.36183298,-0.36033025,-0.6990224,-0.63104296,-0.1952246,-0.195204,2.06e-05
68,-0.29552352,-0.39105386,"('dependent', 'independent')",-0.75965375,-0.80248576,-0.6118204,-0.605781,-0.5556659,-0.5997736,-0.0441077
69,-0.7016903,-0.4435457,"('lazy', 'industrious')",0.92096835,0.98301446,-0.17877828,-0.11969494,0.0134999,0.1399246,0.1264247
70,-0.38095123,-0.47682464,"('lethargic', 'energetic')",-0.99528205,-0.98741925,0.34747443,0.40227294,-0.3429196,-0.3539903,-0.0110707
71,0.19147688,0.26086965,"('diffident', 'self-confident')",1.3736935,1.3694624,0.7384451,0.71302116,0.7678718,0.7811178,0.013246
72,1.196585,1.1089499,"('unambitious', 'ambitious')",-0.13079225,-0.1348068,-1.0378966,-0.9895584,0.0092987,-0.0051384,-0.0144371
73,1.139348,1.2195132,"('helpless', 'self-reliant')",-0.31239504,-0.31254682,-3.3087947,-3.2242894,-0.8272806,-0.7724411,0.0548395
74,0.49082035,0.40238,"('undedicated', 'dedicated')",0.113231696,0.11042673,-0.022153389,-0.024748527,0.1939662,0.1626861,-0.0312801
75,-1.0039462,-0.95311123,"('meek', 'impulsive')",-0.758932,-0.73158664,-0.30898967,-0.18478243,-0.6906226,-0.6231601,0.0674625
76,1.0576012,0.99182266,"('anxious', 'daring')",-1.002912,-0.95284474,-0.07509795,0.082025126,-0.0068029,0.0403343,0.0471372
77,-0.11170432,-0.21438903,"('unmotivated', 'motivated')",0.46619996,0.4247141,-1.4952239,-1.3749024,-0.3802427,-0.3881924,-0.0079497
78,-0.3585834,-0.3037046,"('nonresilient', 'resilient')",1.6564082,1.7149994,0.37572235,0.5385345,0.5578491,0.6499431,0.092094
79,0.19743457,0.22612889,"('wavering', 'unwavering')",-0.82164025,-0.84431636,0.06768407,0.15515313,-0.1855072,-0.1543448,0.0311624
80,0.5783128,0.4935607,"('dominated', 'dominating')",-0.51808566,-0.5260304,-1.2926592,-1.2252884,-0.4108107,-0.4192527,-0.008442
81,-0.03912441,-0.34421974,"('submissive', 'aggressive')",0.31448334,0.23993792,-1.10362,-1.1126357,-0.276087,-0.4056392,-0.1295522
82,-0.046988033,-0.130997,"('poor', 'rich')",-0.013425712,-0.017681856,6.249818,6.3422613,2.0631347,2.0645275,0.0013928
83,0.16533291,0.13964328,"('powerless', 'powerful')",0.3477945,0.3467012,-1.092036,-1.1323905,-0.1929695,-0.2153487,-0.0223792
84,0.70135176,0.6430779,"('inferior', 'superior')",0.88529974,0.8549556,0.86889994,0.7956728,0.8185172,0.7645688,-0.0539484
85,0.27582625,0.42052966,"('insignificant', 'prestigious')",0.95595676,0.9740842,0.9556556,1.0281634,0.7291462,0.8075924,0.0784462
86,0.6855355,0.40515423,"('uninfluential', 'influential')",0.3366465,0.23084752,-0.2686576,-0.44774777,0.2511748,0.0627513,-0.1884235
87,0.309048,0.12343555,"('unsuccessful', 'successful')",0.1531424,0.098504916,0.47982496,0.52669096,0.3140051,0.2495438,-0.0644613
88,-0.16899554,-0.21562873,"('low', 'eminent')",-0.20443986,-0.26504162,-0.14210787,-0.17421602,-0.1718478,-0.2182955,-0.0464477
