,sweets_male,sweets_female,tuple,average_male,average_female,female-male
22,-0.50417817,-0.58620405,"('untrustworthy', 'trustworthy')",-0.5041782,-0.5862041,-0.0820259
23,5.9528313,5.882832,"('insincere', 'sincere')",5.9528313,5.8828321,-0.0699992
24,1.5086007,1.4947207,"('dishonest', 'honest')",1.5086007,1.4947207,-0.01388
25,0.35573074,0.3522671,"('egoistic', 'altruistic')",0.3557307,0.3522671,-0.0034636
26,0.5225087,0.31365046,"('hardhearted', 'benevolent')",0.5225087,0.3136505,-0.2088582
27,1.3909844,1.3161418,"('hardhearted', 'softhearted')",1.3909844,1.3161418,-0.0748426
28,1.2761687,1.246492,"('disloyal', 'loyal')",1.2761687,1.246492,-0.0296767
29,-0.6755063,-0.83897024,"('unfair', 'fair')",-0.6755063,-0.8389702,-0.1634639
30,0.89603215,0.805354,"('intolerant', 'tolerant')",0.8960322,0.805354,-0.0906782
31,-1.9838867,-1.926743,"('evil', 'good')",-1.9838867,-1.926743,0.0571437
32,1.5012429,1.351329,"('unkind', 'kind')",1.5012429,1.351329,-0.1499139
33,-0.36449784,-0.23383735,"('wrong', 'right')",-0.3644978,-0.2338374,0.1306604
34,4.131711,4.414305,"('mean', 'honorable')",4.131711,4.4143052,0.2825942
35,-1.3804268,-1.4422303,"('corrupt', 'incorrupt')",-1.3804268,-1.4422303,-0.0618035
36,-1.0215173,-0.9658249,"('hostile', 'amicable')",-1.0215173,-0.9658249,0.0556924
37,0.83235246,0.8399189,"('fake', 'genuine')",0.8323525,0.8399189,0.0075664
38,0.12500116,0.13881893,"('untruthful', 'truthful')",0.1250012,0.1388189,0.0138177
39,-0.039881833,-0.081843734,"('exploitative', 'cooperative')",-0.0398818,-0.0818437,-0.0419619
40,-1.8897953,-2.2148502,"('stingy', 'generous')",-1.8897953,-2.2148502,-0.3250549
41,0.16749234,0.12443009,"('unforgiving', 'forgiving')",0.1674923,0.1244301,-0.0430622
42,-1.8787341,-2.0919166,"('unreliable', 'reliable')",-1.8787341,-2.0919166,-0.2131825
43,1.1581542,1.1194209,"('irresponsible', 'responsible')",1.1581542,1.1194209,-0.0387333
44,-0.9929012,-1.0029902,"('prejudiced', 'unprejudiced')",-0.9929012,-1.0029902,-0.010089
45,0.18777761,0.049992934,"('incompetent', 'competent')",0.1877776,0.0499929,-0.1377847
46,-0.33748615,-0.42573398,"('uncompetitive', 'competitive')",-0.3374861,-0.425734,-0.0882479
47,4.8864756,5.197217,"('stupid', 'smart')",4.8864756,5.197217,0.3107414
48,0.51533526,0.32698795,"('unintelligent', 'intelligent')",0.5153353,0.326988,-0.1883473
49,0.037756562,0.20880207,"('unable', 'able')",0.0377566,0.2088021,0.1710455
50,-0.17544937,-0.19206996,"('clumsy', 'skillful')",-0.1754494,-0.19207,-0.0166206
51,0.5606577,0.31482947,"('uneducated', 'educated')",0.5606577,0.3148295,-0.2458282
52,-0.3551181,-0.2739965,"('irrational', 'rational')",-0.3551181,-0.2739965,0.0811216
53,-0.34386697,-0.342385,"('uncreative', 'creative')",-0.343867,-0.342385,0.001482
54,1.0686685,1.2069203,"('incapable', 'capable')",1.0686685,1.2069203,0.1382518
55,0.802431,0.5739719,"('incompetent', 'clever')",0.802431,0.5739719,-0.2284591
56,1.0010011,0.79564023,"('impractical', 'practical')",1.0010011,0.7956402,-0.2053609
57,-2.289787,-2.4689412,"('unimaginative', 'imaginative')",-2.2897871,-2.4689412,-0.1791541
58,0.10680228,-0.114600055,"('undiscriminating', 'discriminating')",0.1068023,-0.1146001,-0.2214024
59,0.060797945,0.1625768,"('foolish', 'wise')",0.0607979,0.1625768,0.1017789
60,0.89143234,0.8249629,"('inefficient', 'efficient')",0.8914323,0.8249629,-0.0664694
61,-0.02278813,-0.24738446,"('illogical', 'logical')",-0.0227881,-0.2473845,-0.2245964
62,1.1700284,1.1085131,"('incompetent', 'brilliant')",1.1700284,1.1085131,-0.0615153
63,0.4121875,0.2960921,"('unperceptive', 'insightful')",0.4121875,0.2960921,-0.1160954
64,-5.629912,-5.703749,"('shy', 'confident')",-5.6299119,-5.7037492,-0.0738373
65,0.4224673,0.29978928,"('insecure', 'secure')",0.4224673,0.2997893,-0.122678
66,-0.13307145,-0.2033889,"('inactive', 'active')",-0.1330715,-0.2033889,-0.0703174
67,-0.26767817,-0.27796283,"('doubtful', 'determined')",-0.2676782,-0.2779628,-0.0102846
68,-0.7543771,-0.74516606,"('dependent', 'independent')",-0.7543771,-0.7451661,0.009211
69,-2.148853,-2.0063128,"('lazy', 'industrious')",-2.1488531,-2.0063128,0.1425403
70,1.2318112,1.0060521,"('lethargic', 'energetic')",1.2318112,1.0060521,-0.2257591
71,0.22445413,0.15154456,"('diffident', 'self-confident')",0.2244541,0.1515446,-0.0729095
72,0.86799014,0.8829458,"('unambitious', 'ambitious')",0.8679901,0.8829458,0.0149557
73,-2.8213072,-2.863888,"('helpless', 'self-reliant')",-2.8213072,-2.863888,-0.0425808
74,0.2481468,-0.040008154,"('undedicated', 'dedicated')",0.2481468,-0.0400082,-0.288155
75,-0.76206654,-0.5374889,"('meek', 'impulsive')",-0.7620665,-0.5374889,0.2245776
76,0.66649926,0.4774619,"('anxious', 'daring')",0.6664993,0.4774619,-0.1890374
77,-1.3287864,-1.2207944,"('unmotivated', 'motivated')",-1.3287864,-1.2207944,0.107992
78,-0.6434581,-0.70571136,"('nonresilient', 'resilient')",-0.6434581,-0.7057114,-0.0622533
79,-0.5161002,-0.3499599,"('wavering', 'unwavering')",-0.5161002,-0.3499599,0.1661403
80,-0.018116735,-0.2647091,"('dominated', 'dominating')",-0.0181167,-0.2647091,-0.2465924
81,0.5801825,0.43038052,"('submissive', 'aggressive')",0.5801825,0.4303805,-0.149802
82,6.3537993,6.560386,"('poor', 'rich')",6.3537993,6.5603862,0.2065869
83,-0.21022975,-0.23975332,"('powerless', 'powerful')",-0.2102298,-0.2397533,-0.0295235
84,0.19804153,0.2153438,"('inferior', 'superior')",0.1980415,0.2153438,0.0173023
85,-1.2089454,-1.2333469,"('insignificant', 'prestigious')",-1.2089454,-1.2333469,-0.0244015
86,0.48285356,0.38291812,"('uninfluential', 'influential')",0.4828536,0.3829181,-0.0999355
87,0.023062669,-0.08269802,"('unsuccessful', 'successful')",0.0230627,-0.082698,-0.1057607
88,0.46585914,0.30637163,"('low', 'eminent')",0.4658591,0.3063716,-0.1594875
