,national_male,national_female,tuple,city_male,city_female,corp_male,corp_female,average_male,average_female,female-male
15,-0.18328017,-0.3817233,"('boring', 'funny')",0.64452225,0.46086264,0.43110627,0.37884107,0.2974494,0.1526601,-0.1447893
16,-0.73671895,-0.77987283,"('unpopular', 'popular')",-0.9776935,-1.0252463,0.22499406,0.13961686,-0.4964728,-0.5551674,-0.0586946
17,-0.063800454,-0.027945299,"('nasty', 'nice')",0.27631095,0.3260966,0.107994765,0.118147895,0.1068351,0.1387664,0.0319313
18,0.60913867,0.75175846,"('disagreeable', 'welcoming')",0.32643172,0.5127232,-0.44328433,-0.4465346,0.1640953,0.272649,0.1085537
19,-0.76500785,-0.69503844,"('inhospitable', 'hospitable')",-1.0440044,-0.9727142,-0.5446588,-0.51985854,-0.784557,-0.7292037,0.0553533
20,0.3148434,0.28294986,"('rough', 'thoughtful')",0.0022480264,0.032704383,0.5602144,0.54843116,0.2924353,0.2880285,-0.0044068
21,1.655521,1.5609798,"('immoral', 'moral')",1.7218934,1.7154495,-0.5725554,-0.53575426,0.9349531,0.9135583,-0.0213948
22,0.64260715,0.6273287,"('untrustworthy', 'trustworthy')",0.9663284,0.99754936,-1.1057086,-1.1074257,0.1677423,0.1724841,0.0047418
23,1.0628206,0.8826575,"('insincere', 'sincere')",0.8480714,0.85978234,6.6270127,6.617218,2.8459682,2.7865527,-0.0594155
24,1.1005603,1.0759587,"('dishonest', 'honest')",0.39476603,0.31583586,0.62108934,0.63675624,0.7054718,0.6761836,-0.0292882
25,-0.8497411,-0.8043591,"('egoistic', 'altruistic')",-0.8668111,-0.842946,1.8190844,1.8158739,0.0341774,0.0561896,0.0220122
26,1.1948415,1.2365142,"('hardhearted', 'benevolent')",0.3044228,0.28574067,1.8908753,1.8381627,1.1300465,1.1201392,-0.0099073
27,-0.89252275,-0.8092047,"('hardhearted', 'softhearted')",-0.9124944,-0.8768477,1.1199607,1.1093886,-0.2283522,-0.1922212,0.036131
28,1.2310308,1.076027,"('disloyal', 'loyal')",-0.024934761,-0.14911857,1.4819974,1.3828223,0.8960311,0.7699103,-0.1261208
29,-0.13108838,-0.14146768,"('unfair', 'fair')",-0.34107676,-0.36018538,-0.2743664,-0.3550932,-0.2488438,-0.2855821,-0.0367383
30,1.1445063,1.0514661,"('intolerant', 'tolerant')",1.664323,1.6842433,0.8930581,0.8287767,1.2339625,1.188162,-0.0458005
31,-1.3014286,-0.95982355,"('evil', 'good')",-1.5495782,-1.3822918,-0.5755408,-0.5602139,-1.1421825,-0.9674431,0.1747394
32,1.4059777,1.2654426,"('unkind', 'kind')",0.7238781,0.64118785,1.1595365,1.0663648,1.0964642,0.9909984,-0.1054658
33,0.40292165,0.4523778,"('wrong', 'right')",0.00489337,0.024200171,-0.27207303,-0.316421,0.0452473,0.0533857,0.0081384
34,-0.6091924,-0.482683,"('mean', 'honorable')",0.16368876,0.29108897,5.7105985,5.833119,1.7550316,1.8805083,0.1254767
35,-1.2201864,-1.2984477,"('corrupt', 'incorrupt')",-2.2230022,-2.372533,-0.09244671,-0.22014895,-1.1785452,-1.2970433,-0.1184981
36,-2.4768655,-2.4267483,"('hostile', 'amicable')",-2.4366453,-2.449328,-0.22365606,-0.29117906,-1.712389,-1.7224185,-0.0100295
37,-0.15710403,-0.17755634,"('fake', 'genuine')",-0.579096,-0.58668554,-0.022289917,0.0143468175,-0.25283,-0.249965,0.002865
38,0.99010813,0.9749827,"('untruthful', 'truthful')",0.055499934,0.04780518,-0.082756996,-0.09348794,0.3209503,0.3097666,-0.0111837
39,1.9515384,1.9046097,"('exploitative', 'cooperative')",1.5984511,1.5492616,0.29487315,0.3366818,1.281621,1.2635177,-0.0181033
40,0.3838797,0.5222906,"('stingy', 'generous')",0.0071608443,0.15776575,-2.226808,-2.3060882,-0.6119225,-0.5420106,0.0699119
41,0.6692205,0.73055077,"('unforgiving', 'forgiving')",0.34377646,0.49091145,-0.10776895,-0.1947922,0.3017427,0.3422234,0.0404807
42,1.2551464,1.2380679,"('unreliable', 'reliable')",0.7632858,0.7679361,-3.5180905,-3.5304894,-0.4998861,-0.5081619,-0.0082758
43,0.9643098,0.93510175,"('irresponsible', 'responsible')",1.0494283,1.1405387,0.032448456,0.03531788,0.6820622,0.7036528,0.0215906
44,0.57543063,0.59179586,"('prejudiced', 'unprejudiced')",-0.07649565,-0.072705396,-1.293439,-1.2665651,-0.2648347,-0.2491582,0.0156765
45,-0.12289234,-0.1094372,"('incompetent', 'competent')",0.08180012,0.22489427,-0.6006456,-0.6536221,-0.2139126,-0.1793883,0.0345243
46,0.26240104,0.15857369,"('uncompetitive', 'competitive')",1.4234592,1.4860516,-1.8588547,-1.9034439,-0.0576648,-0.0862729,-0.0286081
47,0.2531539,0.28972232,"('stupid', 'smart')",0.6004215,0.63050514,5.765512,5.870421,2.2063624,2.2635495,0.0571871
48,0.48220837,0.49239665,"('unintelligent', 'intelligent')",0.24276373,0.2836397,0.62193954,0.602604,0.4489706,0.4595468,0.0105762
49,-0.6308927,-0.58566326,"('unable', 'able')",-0.87174004,-0.75746346,-0.3220205,-0.29152808,-0.6082178,-0.544885,0.0633328
50,-1.0764244,-1.2111845,"('clumsy', 'skillful')",-0.8611164,-0.9658325,-0.2109335,-0.30053145,-0.7161581,-0.8258495,-0.1096914
51,0.28874344,0.070421115,"('uneducated', 'educated')",0.68436325,0.54441726,0.18428555,0.12478316,0.3857974,0.2465405,-0.1392569
52,-1.0666211,-1.121276,"('irrational', 'rational')",-0.8778185,-1.0343293,0.29269066,0.19916217,-0.550583,-0.6521477,-0.1015647
53,-0.99101317,-1.0351336,"('uncreative', 'creative')",-0.39623863,-0.43234625,0.30026892,0.22640657,-0.3623277,-0.4136911,-0.0513634
54,-0.26330143,-0.3928186,"('incapable', 'capable')",-1.0045431,-1.0742385,0.73208195,0.7778548,-0.1785875,-0.2297341,-0.0511466
55,0.32669625,0.3679234,"('incompetent', 'clever')",1.300729,1.392141,0.034652505,0.049548768,0.5540259,0.6032044,0.0491785
56,1.8575206,1.7081825,"('impractical', 'practical')",2.224096,2.2534485,-0.31327003,-0.37774011,1.2561154,1.1946302,-0.0614852
57,-0.45109844,-0.5966759,"('unimaginative', 'imaginative')",0.7322946,0.73179036,-3.7379353,-3.7646778,-1.1522464,-1.2098544,-0.057608
58,-0.12252498,-0.14682238,"('undiscriminating', 'discriminating')",0.09588614,0.16398539,-0.20367435,-0.24220668,-0.0767711,-0.0750146,0.0017565
59,0.2843665,0.28204954,"('foolish', 'wise')",-0.55965674,-0.6235421,0.38214332,0.3766514,0.0356177,0.0117196,-0.0238981
60,0.72102916,0.7196548,"('inefficient', 'efficient')",1.6786133,1.7953204,-0.5234584,-0.41407692,0.6253947,0.7002994,0.0749047
61,0.50877374,0.42766568,"('illogical', 'logical')",-0.25594127,-0.30381587,0.5876946,0.4471998,0.2801757,0.1903499,-0.0898258
62,1.0586169,1.0188081,"('incompetent', 'brilliant')",1.5022031,1.6072352,0.12278378,0.15946722,0.8945346,0.9285035,0.0339689
63,1.0518615,0.9943575,"('unperceptive', 'insightful')",1.0142299,1.153997,-0.14880332,-0.14057902,0.6390961,0.6692585,0.0301624
64,0.096180834,0.11324869,"('shy', 'confident')",0.3166431,0.28392634,-7.2686944,-7.2681003,-2.2852901,-2.2903085,-0.0050184
65,0.9032677,0.7151672,"('insecure', 'secure')",0.7799975,0.6626474,-0.2214498,-0.21596368,0.4872718,0.3872836,-0.0999882
66,-0.74007744,-0.7108597,"('inactive', 'active')",-0.9042065,-0.9439045,0.21916832,0.23322448,-0.4750386,-0.4738466,0.001192
67,1.1987897,1.1117283,"('doubtful', 'determined')",1.4420366,1.4240011,-0.1523378,-0.16473417,0.8294961,0.7903318,-0.0391643
68,0.17097895,0.02797451,"('dependent', 'independent')",-0.055004627,-0.14327085,-1.2840579,-1.337527,-0.3893612,-0.4842745,-0.0949133
69,-0.7400168,-0.56290716,"('lazy', 'industrious')",-1.0239007,-0.96971273,-0.6082135,-0.62784773,-0.7907104,-0.7201559,0.0705545
70,0.8145314,0.73753047,"('lethargic', 'energetic')",0.8422248,0.9584383,-0.19785047,-0.13086537,0.4863019,0.5217011,0.0353992
71,0.8269923,0.88644713,"('diffident', 'self-confident')",0.76472867,0.8233153,0.5706421,0.5634695,0.7207877,0.757744,0.0369563
72,-0.05709271,-0.094576254,"('unambitious', 'ambitious')",1.280342,1.2338946,-0.4061146,-0.33466446,0.2723782,0.268218,-0.0041602
73,0.7827934,0.7849624,"('helpless', 'self-reliant')",0.16219556,0.06570075,-3.6600733,-3.6949255,-0.9050281,-0.9480875,-0.0430594
74,1.0724198,1.0814589,"('undedicated', 'dedicated')",0.7369426,0.7791663,-0.62218785,-0.6739564,0.3957249,0.3955563,-0.0001686
75,-1.1919565,-1.2506809,"('meek', 'impulsive')",-0.94302946,-1.0085967,-0.7640257,-0.7435549,-0.9663372,-1.0009441,-0.0346069
76,0.62542176,0.57622886,"('anxious', 'daring')",1.4486274,1.5161697,-0.2637851,-0.22711383,0.6034213,0.6217616,0.0183403
77,-0.76382744,-0.7128867,"('unmotivated', 'motivated')",-0.36183125,-0.20130502,-1.611575,-1.4841372,-0.9124112,-0.7994429,0.1129683
78,-1.4300996,-1.2748684,"('nonresilient', 'resilient')",-0.66611516,-0.43284413,-0.51232433,-0.4928079,-0.869513,-0.7335068,0.1360062
79,-0.4408123,-0.50804836,"('wavering', 'unwavering')",-1.3981433,-1.429514,-0.3069284,-0.2671383,-0.7152947,-0.7349002,-0.0196055
80,1.2578574,1.0774119,"('dominated', 'dominating')",0.9984808,0.86218625,-0.77662563,-0.7712799,0.4932375,0.3894394,-0.1037981
81,0.8899903,0.60401255,"('submissive', 'aggressive')",1.6489186,1.537893,-0.79563546,-0.7572577,0.5810912,0.4615493,-0.1195419
82,-0.6832082,-0.835171,"('poor', 'rich')",-0.55132574,-0.60734373,6.472805,6.4267974,1.7460903,1.6614275,-0.0846628
83,0.32089192,0.33652255,"('powerless', 'powerful')",0.59941065,0.57988095,-1.1089184,-1.0872025,-0.062872,-0.056933,0.005939
84,0.5280625,0.40461057,"('inferior', 'superior')",-0.88618445,-1.0268393,0.38464,0.27522758,0.0088394,-0.115667,-0.1245064
85,-0.32332623,-0.23222136,"('insignificant', 'prestigious')",-1.235346,-1.2506903,0.07088791,-0.0075630136,-0.4959281,-0.4968249,-0.0008968
86,-0.26005983,-0.2916657,"('uninfluential', 'influential')",-0.13287619,-0.14930671,-0.5711599,-0.61843824,-0.3213653,-0.3531369,-0.0317716
87,0.5229653,0.27978536,"('unsuccessful', 'successful')",0.45051017,0.26304325,0.48750514,0.44703385,0.4869936,0.3299541,-0.1570395
88,0.72771704,0.42117155,"('low', 'eminent')",-0.19982262,-0.41257852,0.025764475,-0.014667252,0.184553,-0.0020247,-0.1865777
