,ventas_male,ventas_female,tuple,inc_male,inc_female,average_male,average_female,female-male
55,1.0229836,1.1039188,"('incompetent', 'clever')",0.36612853,0.3806514,0.6945561,0.7422851,0.047729
56,1.233679,1.2782117,"('impractical', 'practical')",0.021777969,0.060948893,0.6277285,0.6695803,0.0418518
57,0.15857174,0.14586516,"('unimaginative', 'imaginative')",-1.7664855,-1.8954706,-0.8039569,-0.8748027,-0.0708458
58,0.087024,0.14236316,"('undiscriminating', 'discriminating')",0.26673788,0.21047527,0.1768809,0.1764192,-0.0004617
59,-0.42931315,-0.39544588,"('foolish', 'wise')",0.025417868,0.054638002,-0.2019476,-0.1704039,0.0315437
60,1.2197402,1.3574665,"('inefficient', 'efficient')",-0.028807104,0.15893498,0.5954665,0.7582007,0.1627342
61,0.0412509,-0.009869328,"('illogical', 'logical')",0.38631222,0.22861902,0.2137816,0.1093749,-0.1044067
62,1.2240893,1.3918228,"('incompetent', 'brilliant')",0.18451151,0.3399078,0.7043004,0.8658653,0.1615649
63,0.54688174,0.67986256,"('unperceptive', 'insightful')",0.6600464,0.74936163,0.6034641,0.7146121,0.111148
64,-0.091762155,-0.16245149,"('shy', 'confident')",-6.1510544,-6.271446,-3.1214082,-3.2169487,-0.0955405
65,0.7408263,0.64898026,"('insecure', 'secure')",-0.21356153,-0.20104977,0.2636324,0.2239652,-0.0396672
66,-1.3397163,-1.4183968,"('inactive', 'active')",0.37402302,0.3637614,-0.4828466,-0.5273177,-0.0444711
67,0.3173188,0.25411275,"('doubtful', 'determined')",-0.35557273,-0.28691393,-0.019127,-0.0164006,0.0027264
68,-0.6276664,-0.6773124,"('dependent', 'independent')",-0.566911,-0.5627546,-0.5972887,-0.6200335,-0.0227448
69,-1.3742338,-1.3867995,"('lazy', 'industrious')",-0.5905091,-0.6448478,-0.9823714,-1.0158236,-0.0334522
70,0.5765986,0.6888938,"('lethargic', 'energetic')",0.7602002,0.799368,0.6683994,0.7441309,0.0757315
71,-0.685847,-0.6811515,"('diffident', 'self-confident')",0.1568013,0.13541993,-0.2645229,-0.2728658,-0.0083429
72,0.5720474,0.5456495,"('unambitious', 'ambitious')",-0.4849238,-0.5118046,0.0435618,0.0169225,-0.0266393
73,0.2738253,0.2535219,"('helpless', 'self-reliant')",-2.5691473,-2.6116788,-1.147661,-1.1790785,-0.0314175
74,0.8254319,0.95133716,"('undedicated', 'dedicated')",0.25507224,0.22154765,0.5402521,0.5864424,0.0461903
75,-0.91559166,-1.0007604,"('meek', 'impulsive')",-0.38388234,-0.34200224,-0.649737,-0.6713814,-0.0216444
76,1.2360909,1.3400606,"('anxious', 'daring')",0.23514962,0.423466,0.7356203,0.8817633,0.146143
77,-0.33160794,-0.2975472,"('unmotivated', 'motivated')",-1.1671333,-1.1043143,-0.7493706,-0.7009308,0.0484398
78,-0.5550137,-0.37683025,"('nonresilient', 'resilient')",-0.12900949,-0.08364878,-0.3420116,-0.2302395,0.1117721
79,-0.9906449,-1.0058199,"('wavering', 'unwavering')",-0.20124727,-0.18088299,-0.5959461,-0.5933515,0.0025946
80,0.39057523,0.32064945,"('dominated', 'dominating')",-1.1069438,-1.086137,-0.3581843,-0.3827438,-0.0245595
81,1.2709978,1.0344968,"('submissive', 'aggressive')",-0.417989,-0.35873258,0.4265044,0.3378821,-0.0886223
82,-0.35748425,-0.35629296,"('poor', 'rich')",5.6493745,5.8478017,2.6459451,2.7457542,0.0998091
83,-0.25878343,-0.33127496,"('powerless', 'powerful')",-0.91040105,-1.0296718,-0.5845922,-0.6804734,-0.0958812
84,-0.19078904,-0.2902582,"('inferior', 'superior')",0.67672354,0.64283764,0.2429672,0.1762897,-0.0666775
85,-0.9824666,-0.9202928,"('insignificant', 'prestigious')",0.12881288,0.15586793,-0.4268268,-0.3822124,0.0446144
86,-0.45249617,-0.5385374,"('uninfluential', 'influential')",0.25931826,0.07193498,-0.096589,-0.2333012,-0.1367122
87,-0.527129,-0.7004677,"('unsuccessful', 'successful')",0.7419503,0.7590396,0.1074106,0.0292859,-0.0781247
88,-0.84201247,-0.8691,"('low', 'eminent')",0.13433413,0.120128565,-0.3538392,-0.3744857,-0.0206465
