,ptc_male,ptc_female,tuple,inc_male,inc_female,average_male,average_female,female-male
35,-0.81265575,-1.0803709,"('corrupt', 'incorrupt')",-0.051350396,-0.29743987,-0.4320031,-0.6889054,-0.2569023
36,-0.62802273,-0.7969426,"('hostile', 'amicable')",0.5460334,0.31158638,-0.0409947,-0.2426781,-0.2016834
37,0.20807087,0.20620312,"('fake', 'genuine')",0.40941113,0.41416854,0.308741,0.3101858,0.0014448
38,-0.21270677,-0.21354774,"('untruthful', 'truthful')",-0.26097414,-0.21640539,-0.2368405,-0.2149766,0.0218639
39,0.89669603,1.0463048,"('exploitative', 'cooperative')",0.0584686,0.07593869,0.4775823,0.5611218,0.0835395
40,-0.29952776,-0.3080794,"('stingy', 'generous')",-1.6350886,-1.7371533,-0.9673082,-1.0226164,-0.0553082
41,-0.14280106,-0.052448828,"('unforgiving', 'forgiving')",0.38158196,0.28832975,0.1193905,0.1179405,-0.00145
42,1.1659584,1.3089234,"('unreliable', 'reliable')",-2.7705803,-2.6691818,-0.8023109,-0.6801292,0.1221817
43,0.67519754,0.770171,"('irresponsible', 'responsible')",0.8540272,0.8883597,0.7646124,0.8292654,0.064653
44,-0.23174073,-0.17228861,"('prejudiced', 'unprejudiced')",-1.4805528,-1.4285444,-0.8561468,-0.8004165,0.0557303
45,0.648178,0.67681944,"('incompetent', 'competent')",0.27246496,0.25502196,0.4603215,0.4659207,0.0055992
46,0.33351713,0.4996456,"('uncompetitive', 'competitive')",-0.60940754,-0.567371,-0.1379452,-0.0338627,0.1040825
47,0.76869017,0.8075251,"('stupid', 'smart')",5.6624575,5.7709002,3.2155738,3.2892127,0.0736389
48,-0.25123715,-0.18380062,"('unintelligent', 'intelligent')",0.2746488,0.35332274,0.0117058,0.0847611,0.0730553
49,-0.55895406,-0.38727206,"('unable', 'able')",-0.44510645,-0.32058182,-0.5020303,-0.353927,0.1481033
50,-0.6269387,-0.64330095,"('clumsy', 'skillful')",-0.11260625,-0.10591286,-0.3697725,-0.3746069,-0.0048344
51,0.34663668,0.2577229,"('uneducated', 'educated')",0.42637473,0.44349968,0.3865057,0.3506113,-0.0358944
52,-0.43543628,-0.6658336,"('irrational', 'rational')",0.26886767,0.038695425,-0.0832843,-0.3135691,-0.2302848
53,0.33833307,0.20173475,"('uncreative', 'creative')",1.0622227,1.0329332,0.7002779,0.617334,-0.0829439
54,0.46919996,0.32578018,"('incapable', 'capable')",1.1579311,1.1706471,0.8135655,0.7482136,-0.0653519
55,0.241892,0.47234982,"('incompetent', 'clever')",0.1007205,0.19254094,0.1713063,0.3324454,0.1611391
56,1.7896469,1.8102988,"('impractical', 'practical')",0.06223178,0.09160701,0.9259393,0.9509529,0.0250136
57,0.9810038,0.86043614,"('unimaginative', 'imaginative')",-2.4852471,-2.4930398,-0.7521217,-0.8163018,-0.0641801
58,0.84456235,0.7667221,"('undiscriminating', 'discriminating')",0.6280624,0.57375234,0.7363124,0.6702372,-0.0660752
59,-0.16641356,-0.20503479,"('foolish', 'wise')",0.3337613,0.30120766,0.0836739,0.0480864,-0.0355875
60,0.8786825,1.0647773,"('inefficient', 'efficient')",-0.44176152,-0.17803732,0.2184605,0.44337,0.2249095
61,0.6974254,0.6222311,"('illogical', 'logical')",0.54720515,0.42852324,0.6223153,0.5253772,-0.0969381
62,1.2913316,1.4798454,"('incompetent', 'brilliant')",0.39198336,0.56068456,0.8416575,1.020265,0.1786075
63,0.77990496,0.90422714,"('unperceptive', 'insightful')",0.74985,0.88631815,0.7648774,0.8952726,0.1303952
64,-0.09341291,-0.10831376,"('shy', 'confident')",-6.9873395,-6.979518,-3.5403762,-3.5439157,-0.0035395
65,0.15952522,0.27140707,"('insecure', 'secure')",-0.43333325,-0.3373415,-0.136904,-0.0329672,0.1039368
66,-0.10855429,-0.32014796,"('inactive', 'active')",0.8930052,0.7987265,0.3922254,0.2392893,-0.1529361
67,0.76311904,0.7589882,"('doubtful', 'determined')",-0.5289384,-0.47272024,0.1170903,0.143134,0.0260437
68,-0.73279047,-0.76743925,"('dependent', 'independent')",-0.8234244,-0.7870876,-0.7781074,-0.7772634,0.000844
69,0.008423308,-0.11677677,"('lazy', 'industrious')",-0.7476628,-0.81475484,-0.3696197,-0.4657658,-0.0961461
70,1.091961,1.2142694,"('lethargic', 'energetic')",1.1380221,1.2387195,1.1149915,1.2264944,0.1115029
71,0.3144717,0.24488556,"('diffident', 'self-confident')",0.5817912,0.57122016,0.4481314,0.4080529,-0.0400785
72,0.0822739,0.10023691,"('unambitious', 'ambitious')",-0.71517456,-0.6601738,-0.3164503,-0.2799684,0.0364819
73,1.0383918,1.0301412,"('helpless', 'self-reliant')",-3.0497568,-3.04477,-1.0056825,-1.0073144,-0.0016319
74,1.0352877,1.0249656,"('undedicated', 'dedicated')",0.30530864,0.33217883,0.6702982,0.6785722,0.008274
75,-0.035377093,-0.076904096,"('meek', 'impulsive')",-0.12291705,-0.08201231,-0.0791471,-0.0794582,-0.0003111
76,0.76818836,0.9405228,"('anxious', 'daring')",-0.13123176,0.010852683,0.3184783,0.4756877,0.1572094
77,0.13928635,0.29492944,"('unmotivated', 'motivated')",-1.2255291,-1.0711625,-0.5431213,-0.3881165,0.1550048
78,-0.59990126,-0.4475065,"('nonresilient', 'resilient')",-0.34844753,-0.26286063,-0.4741744,-0.3551835,0.1189909
79,-0.5029493,-0.65610147,"('wavering', 'unwavering')",-0.22294848,-0.25754875,-0.3629489,-0.4568251,-0.0938762
80,0.5504697,0.62379426,"('dominated', 'dominating')",-1.214773,-1.1125219,-0.3321517,-0.2443638,0.0877879
81,0.30525032,0.3924635,"('submissive', 'aggressive')",-1.0363853,-0.8363806,-0.3655675,-0.2219585,0.143609
82,0.14637735,0.12509078,"('poor', 'rich')",6.493411,6.518119,3.3198943,3.3216047,0.0017104
83,0.15711138,0.22741322,"('powerless', 'powerful')",-0.75525224,-0.7486315,-0.2990704,-0.2606091,0.0384613
84,0.08353122,0.080142915,"('inferior', 'superior')",0.43673998,0.40683955,0.2601356,0.2434912,-0.0166444
85,0.14017281,0.15605746,"('insignificant', 'prestigious')",0.833084,0.79028183,0.4866284,0.4731697,-0.0134587
86,-0.29564753,-0.36193794,"('uninfluential', 'influential')",0.22853255,0.18877736,-0.0335575,-0.0865803,-0.0530228
87,1.2898607,1.2044127,"('unsuccessful', 'successful')",0.98175013,1.0268908,1.1358054,1.1156517,-0.0201537
88,0.6957477,0.4328575,"('low', 'eminent')",0.42738536,0.4029417,0.5615665,0.4178996,-0.1436669
