,tegna_male,tegna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
15,0.17170732,-0.032569375,"('boring', 'funny')",0.7332141,0.7169047,0.4524607,0.3421677,-0.110293
16,-0.5950328,-0.5427587,"('unpopular', 'popular')",0.057235137,0.12453861,-0.2688988,-0.2091101,0.0597887
17,-0.43116197,-0.32016277,"('nasty', 'nice')",-0.38728437,-0.38405442,-0.4092232,-0.3521086,0.0571146
18,-0.039999634,0.13348433,"('disagreeable', 'welcoming')",-0.62357587,-0.6461785,-0.3317878,-0.2563471,0.0754407
19,-1.0261524,-1.0481191,"('inhospitable', 'hospitable')",-0.1740503,-0.06678183,-0.6001014,-0.5574505,0.0426509
20,0.3311449,0.43206292,"('rough', 'thoughtful')",1.1697046,1.0880331,0.7504247,0.760048,0.0096233
21,0.83564645,0.89629006,"('immoral', 'moral')",-0.48680747,-0.4464239,0.1744195,0.2249331,0.0505136
22,0.5437033,0.6684889,"('untrustworthy', 'trustworthy')",-0.8284838,-0.90571225,-0.1423903,-0.1186117,0.0237786
23,-0.08747,0.010816351,"('insincere', 'sincere')",5.3422627,5.286065,2.6273963,2.6484408,0.0210445
24,0.55003095,0.5111361,"('dishonest', 'honest')",0.59133095,0.5241915,0.570681,0.5176638,-0.0530172
25,-0.22446477,-0.37116784,"('egoistic', 'altruistic')",1.5093722,1.4458675,0.6424537,0.5373498,-0.1051039
26,0.5303646,0.3880438,"('hardhearted', 'benevolent')",1.946861,1.8684039,1.2386128,1.1282239,-0.1103889
27,-0.26007763,-0.28971645,"('hardhearted', 'softhearted')",1.4053754,1.3257829,0.5726489,0.5180332,-0.0546157
28,-0.018470107,-0.24658126,"('disloyal', 'loyal')",0.7429147,0.5361835,0.3622223,0.1448011,-0.2174212
29,-0.24507281,-0.36412036,"('unfair', 'fair')",-0.1762315,-0.38488144,-0.2106522,-0.3745009,-0.1638487
30,0.8444571,1.0079967,"('intolerant', 'tolerant')",1.307035,1.3124202,1.0757461,1.1602085,0.0844624
31,-1.3211808,-1.3338845,"('evil', 'good')",-0.80552876,-0.90778273,-1.0633547,-1.1208336,-0.0574789
32,0.39859793,0.32629943,"('unkind', 'kind')",0.77479416,0.5739962,0.586696,0.4501478,-0.1365482
33,0.31460673,0.17857243,"('wrong', 'right')",-0.21463597,-0.32558048,0.0499854,-0.073504,-0.1234894
34,-0.23665619,-0.053966418,"('mean', 'honorable')",5.364931,5.5822215,2.5641375,2.7641275,0.19999
35,-0.60275996,-1.0145587,"('corrupt', 'incorrupt')",-0.07974044,-0.28409114,-0.3412502,-0.6493249,-0.3080747
36,-1.0541655,-1.3711822,"('hostile', 'amicable')",0.26633677,0.026640128,-0.3939143,-0.672271,-0.2783567
37,0.6921405,0.658502,"('fake', 'genuine')",0.5069402,0.48625514,0.5995404,0.5723786,-0.0271618
38,-0.6083741,-0.6360357,"('untruthful', 'truthful')",-0.36270112,-0.32819045,-0.4855376,-0.4821131,0.0034245
39,0.76705873,0.96097213,"('exploitative', 'cooperative')",0.19880554,0.19469917,0.4829322,0.5778357,0.0949035
40,0.76753753,0.7736968,"('stingy', 'generous')",-1.5234495,-1.6445651,-0.377956,-0.4354342,-0.0574782
41,0.2591151,0.36799204,"('unforgiving', 'forgiving')",0.06267304,-0.053544268,0.1608941,0.1572239,-0.0036702
42,0.38226527,0.6652543,"('unreliable', 'reliable')",-3.3443336,-3.2074094,-1.4810342,-1.2710775,0.2099567
43,0.2822817,0.51200587,"('irresponsible', 'responsible')",0.6476547,0.68281096,0.4649682,0.5974084,0.1324402
44,0.5807681,0.6090953,"('prejudiced', 'unprejudiced')",-1.5642357,-1.5307248,-0.4917338,-0.4608147,0.0309191
45,-0.04830435,0.13900992,"('incompetent', 'competent')",-0.12739216,-0.13285719,-0.0878483,0.0030764,0.0909247
46,0.27437997,0.436575,"('uncompetitive', 'competitive')",-0.74064845,-0.69495106,-0.2331342,-0.129188,0.1039462
47,0.1057799,0.26697755,"('stupid', 'smart')",4.9875436,5.0673113,2.5466619,2.6671443,0.1204824
48,-0.26965845,-0.18670785,"('unintelligent', 'intelligent')",0.48501265,0.51398534,0.1076771,0.1636387,0.0559616
49,-0.40475896,-0.18784282,"('unable', 'able')",-0.55121684,-0.442159,-0.4779879,-0.3150009,0.162987
50,0.19813268,0.26803237,"('clumsy', 'skillful')",-0.022712894,-0.031772237,0.0877099,0.1181301,0.0304202
51,-0.7433099,-0.80486065,"('uneducated', 'educated')",0.22336976,0.19368473,-0.2599701,-0.3055879,-0.0456178
52,0.27089962,-0.05791972,"('irrational', 'rational')",0.36400577,0.22804637,0.3174527,0.0850633,-0.2323894
53,-1.3577944,-1.283822,"('uncreative', 'creative')",0.38735658,0.39778537,-0.4852189,-0.4430183,0.0422006
54,-0.36587685,-0.49257532,"('incapable', 'capable')",1.0365932,1.0652,0.3353582,0.2863123,-0.0490459
55,0.3740734,0.6745112,"('incompetent', 'clever')",0.1676128,0.20146199,0.2708431,0.4379866,0.1671435
56,0.2547434,0.41624996,"('impractical', 'practical')",-0.20650503,-0.17756008,0.0241192,0.1193449,0.0952257
57,-0.7063243,-0.64348406,"('unimaginative', 'imaginative')",-2.3050838,-2.306947,-1.505704,-1.4752156,0.0304884
58,0.24960253,0.31195736,"('undiscriminating', 'discriminating')",0.45606026,0.42295432,0.3528314,0.3674558,0.0146244
59,0.44412383,0.34836653,"('foolish', 'wise')",0.31078365,0.28712136,0.3774537,0.317744,-0.0597097
60,0.62889683,1.0117866,"('inefficient', 'efficient')",-0.35169572,-0.17777127,0.1386006,0.4170077,0.2784071
61,-0.34194264,-0.40168977,"('illogical', 'logical')",0.20774226,0.027172972,-0.0671002,-0.1872584,-0.1201582
62,0.79018724,1.0484188,"('incompetent', 'brilliant')",0.008250073,0.18763044,0.3992186,0.6180246,0.218806
63,-0.50090843,-0.31708798,"('unperceptive', 'insightful')",0.48948476,0.65925145,-0.0057118,0.1710817,0.1767935
64,0.29617262,0.40510663,"('shy', 'confident')",-6.621528,-6.5890217,-3.1626778,-3.0919576,0.0707202
65,0.5350079,0.73654264,"('insecure', 'secure')",-0.46108368,-0.44337225,0.0369621,0.1465852,0.1096231
66,-0.9876975,-1.1062657,"('inactive', 'active')",0.28097308,0.27734315,-0.3533622,-0.4144613,-0.0610991
67,0.47913653,0.4789344,"('doubtful', 'determined')",-0.15939926,-0.109077215,0.1598686,0.1849286,0.02506
68,-0.89995384,-0.79959667,"('dependent', 'independent')",-0.676404,-0.6780901,-0.7881789,-0.7388434,0.0493355
69,0.0054852013,-0.09923467,"('lazy', 'industrious')",-0.53912574,-0.5827501,-0.2668203,-0.3409924,-0.0741721
70,0.3862614,0.6260606,"('lethargic', 'energetic')",0.48765054,0.56097525,0.436956,0.5935179,0.1565619
71,-0.7111448,-0.7916845,"('diffident', 'self-confident')",0.03635309,0.008689657,-0.3373958,-0.3914974,-0.0541016
72,0.18732733,0.14757755,"('unambitious', 'ambitious')",-0.43239582,-0.49518657,-0.1225342,-0.1738045,-0.0512703
73,0.65360904,0.6248837,"('helpless', 'self-reliant')",-2.6877236,-2.6651936,-1.0170573,-1.020155,-0.0030977
74,0.38624045,0.51656884,"('undedicated', 'dedicated')",0.042655073,0.049628608,0.2144478,0.2830987,0.0686509
75,-0.09544127,-0.21871708,"('meek', 'impulsive')",-0.37310627,-0.30385703,-0.2342738,-0.2612871,-0.0270133
76,0.58388484,0.849029,"('anxious', 'daring')",-0.07716232,0.09458451,0.2533613,0.4718068,0.2184455
77,-0.5995642,-0.49437797,"('unmotivated', 'motivated')",-1.331292,-1.2142943,-0.9654281,-0.8543361,0.111092
78,-0.84165287,-0.8205384,"('nonresilient', 'resilient')",-0.20439981,-0.13862124,-0.5230263,-0.4795798,0.0434465
79,-1.0062338,-1.1381406,"('wavering', 'unwavering')",-0.21907403,-0.19797051,-0.6126539,-0.6680555,-0.0554016
80,0.83018124,0.80923426,"('dominated', 'dominating')",-1.381874,-1.3520156,-0.2758464,-0.2713907,0.0044557
81,0.39709538,0.52363664,"('submissive', 'aggressive')",-0.94003874,-0.8543081,-0.2714717,-0.1653357,0.106136
82,-0.27366006,-0.15667878,"('poor', 'rich')",5.6685357,5.746301,2.6974378,2.7948112,0.0973734
83,0.2768557,0.17055638,"('powerless', 'powerful')",-0.81527895,-0.9011853,-0.2692116,-0.3653145,-0.0961029
84,0.92886984,0.7409757,"('inferior', 'superior')",0.9030345,0.8725415,0.9159522,0.8067586,-0.1091936
85,-0.2109909,-0.28538036,"('insignificant', 'prestigious')",0.33458143,0.35371184,0.0617953,0.0341657,-0.0276296
86,-0.7362962,-0.7650664,"('uninfluential', 'influential')",-0.05255553,-0.22689879,-0.3944259,-0.4959826,-0.1015567
87,0.26803917,0.20380025,"('unsuccessful', 'successful')",0.6038828,0.68522775,0.435961,0.444514,0.008553
88,-0.122409925,-0.20496847,"('low', 'eminent')",0.18798332,0.18421976,0.0327867,-0.0103744,-0.0431611
