,amcor_male,amcor_female,tuple,plc_male,plc_female,average_male,average_female,female-male
74,-0.15567833,-0.14356814,"('undedicated', 'dedicated')",0.93542224,0.91538465,0.389872,0.3859082,-0.0039638
75,-0.53988844,-0.5600074,"('meek', 'impulsive')",-0.7685431,-0.7251321,-0.6542158,-0.6425698,0.011646
76,0.010039346,0.06580752,"('anxious', 'daring')",-0.6919558,-0.6233797,-0.3409582,-0.2787861,0.0621721
77,-0.85695535,-0.76115215,"('unmotivated', 'motivated')",-1.2622391,-1.1099787,-1.0595973,-0.9355654,0.1240319
78,-0.42307454,-0.35972804,"('nonresilient', 'resilient')",0.6484866,0.6554757,0.112706,0.1478738,0.0351678
79,-1.140479,-1.2320997,"('wavering', 'unwavering')",0.005331547,-0.10876392,-0.5675737,-0.6704318,-0.1028581
80,0.71024585,0.70869386,"('dominated', 'dominating')",0.24303733,0.35608482,0.4766416,0.5323893,0.0557477
81,0.42052943,0.4052347,"('submissive', 'aggressive')",-0.981569,-0.79336494,-0.2805198,-0.1940651,0.0864547
82,-0.814647,-0.81570625,"('poor', 'rich')",4.332812,4.2781606,1.7590824,1.7312272,-0.0278552
83,0.20255825,0.27030256,"('powerless', 'powerful')",-0.83424485,-0.726021,-0.3158433,-0.2278592,0.0879841
84,0.02083958,-0.0014990717,"('inferior', 'superior')",0.37042403,0.34178182,0.1956318,0.1701414,-0.0254904
85,-0.77472603,-0.7880829,"('insignificant', 'prestigious')",0.59402966,0.42362854,-0.0903482,-0.1822272,-0.091879
86,-0.597013,-0.6270973,"('uninfluential', 'influential')",0.48660177,0.43295035,-0.0552056,-0.0970735,-0.0418679
87,0.60353565,0.5783091,"('unsuccessful', 'successful')",1.4580083,1.4701773,1.030772,1.0242432,-0.0065288
88,-0.4076206,-0.547041,"('low', 'eminent')",0.24737158,0.19679308,-0.0801245,-0.175124,-0.0949995
