,centimeter_male,centimeter_female,tuple,average_male,average_female,female-male
21,-0.22866231,-0.17356741,"('immoral', 'moral')",-0.2286623,-0.1735674,0.0550949
22,-0.23447338,-0.2686226,"('untrustworthy', 'trustworthy')",-0.2344734,-0.2686226,-0.0341492
23,3.034141,3.0335202,"('insincere', 'sincere')",3.0341411,3.0335202,-0.0006209
24,-0.054167807,-0.17244601,"('dishonest', 'honest')",-0.0541678,-0.172446,-0.1182782
25,0.23527853,0.16520537,"('egoistic', 'altruistic')",0.2352785,0.1652054,-0.0700731
26,1.2113122,0.9377767,"('hardhearted', 'benevolent')",1.2113122,0.9377767,-0.2735355
27,1.0232033,1.0225126,"('hardhearted', 'softhearted')",1.0232033,1.0225126,-0.0006907
28,1.2172717,1.0683441,"('disloyal', 'loyal')",1.2172717,1.0683441,-0.1489276
29,-0.46800107,-0.49964675,"('unfair', 'fair')",-0.4680011,-0.4996468,-0.0316457
30,0.3894548,0.40805036,"('intolerant', 'tolerant')",0.3894548,0.4080504,0.0185956
31,-0.92594224,-0.9934164,"('evil', 'good')",-0.9259422,-0.9934164,-0.0674742
32,0.26567566,0.12265608,"('unkind', 'kind')",0.2656757,0.1226561,-0.1430196
33,0.013291424,-0.10118646,"('wrong', 'right')",0.0132914,-0.1011865,-0.1144779
34,1.8892224,2.0112386,"('mean', 'honorable')",1.8892224,2.0112386,0.1220162
35,0.06601863,-0.078992866,"('corrupt', 'incorrupt')",0.0660186,-0.0789929,-0.1450115
36,-0.61742556,-0.7619324,"('hostile', 'amicable')",-0.6174256,-0.7619324,-0.1445068
37,0.79446536,0.78586966,"('fake', 'genuine')",0.7944654,0.7858697,-0.0085957
38,-0.0017459225,-0.092940286,"('untruthful', 'truthful')",-0.0017459,-0.0929403,-0.0911944
39,0.6769576,0.82887506,"('exploitative', 'cooperative')",0.6769576,0.8288751,0.1519175
40,-0.6934462,-0.71918833,"('stingy', 'generous')",-0.6934462,-0.7191883,-0.0257421
41,0.393766,0.28159982,"('unforgiving', 'forgiving')",0.393766,0.2815998,-0.1121662
42,-1.8347261,-1.7213868,"('unreliable', 'reliable')",-1.8347261,-1.7213868,0.1133393
43,-0.22664344,-0.19227517,"('irresponsible', 'responsible')",-0.2266434,-0.1922752,0.0343682
44,-1.4717339,-1.3822787,"('prejudiced', 'unprejudiced')",-1.4717339,-1.3822787,0.0894552
45,-0.14496428,-0.17937669,"('incompetent', 'competent')",-0.1449643,-0.1793767,-0.0344124
46,-0.7305001,-0.70265216,"('uncompetitive', 'competitive')",-0.7305001,-0.7026522,0.0278479
47,1.851091,1.8571194,"('stupid', 'smart')",1.851091,1.8571194,0.0060284
48,0.6374665,0.7172356,"('unintelligent', 'intelligent')",0.6374665,0.7172356,0.0797691
49,-0.16856018,0.037245616,"('unable', 'able')",-0.1685602,0.0372456,0.2058058
50,-0.053758167,-0.01460854,"('clumsy', 'skillful')",-0.0537582,-0.0146085,0.0391497
51,-0.099791974,-0.15713434,"('uneducated', 'educated')",-0.099792,-0.1571343,-0.0573423
52,-1.0246965,-1.1396054,"('irrational', 'rational')",-1.0246965,-1.1396054,-0.1149089
53,-1.051543,-1.0960981,"('uncreative', 'creative')",-1.051543,-1.0960981,-0.0445551
54,-0.17984353,-0.2479388,"('incapable', 'capable')",-0.1798435,-0.2479388,-0.0680953
55,0.49460533,0.5877432,"('incompetent', 'clever')",0.4946053,0.5877432,0.0931379
56,0.22207469,0.2219589,"('impractical', 'practical')",0.2220747,0.2219589,-0.0001158
57,-1.9411426,-2.05287,"('unimaginative', 'imaginative')",-1.9411426,-2.05287,-0.1117274
58,0.6763521,0.6875635,"('undiscriminating', 'discriminating')",0.6763521,0.6875635,0.0112114
59,-0.74822736,-0.7562483,"('foolish', 'wise')",-0.7482274,-0.7562483,-0.0080209
60,0.30452043,0.4785769,"('inefficient', 'efficient')",0.3045204,0.4785769,0.1740565
61,-0.12659594,-0.23791452,"('illogical', 'logical')",-0.1265959,-0.2379145,-0.1113186
62,0.2097395,0.35022354,"('incompetent', 'brilliant')",0.2097395,0.3502235,0.140484
63,-0.10201178,-0.055837654,"('unperceptive', 'insightful')",-0.1020118,-0.0558377,0.0461741
64,-3.5935276,-3.499685,"('shy', 'confident')",-3.5935276,-3.499685,0.0938426
65,0.28109607,0.42907038,"('insecure', 'secure')",0.2810961,0.4290704,0.1479743
66,-0.91840905,-1.0207195,"('inactive', 'active')",-0.918409,-1.0207195,-0.1023105
67,-0.13915037,-0.16819306,"('doubtful', 'determined')",-0.1391504,-0.1681931,-0.0290427
68,-0.8819474,-0.7721763,"('dependent', 'independent')",-0.8819474,-0.7721763,0.1097711
69,-0.48519158,-0.5472979,"('lazy', 'industrious')",-0.4851916,-0.5472979,-0.0621063
70,-0.24933222,-0.22901219,"('lethargic', 'energetic')",-0.2493322,-0.2290122,0.02032
71,0.029272046,0.036651026,"('diffident', 'self-confident')",0.029272,0.036651,0.007379
72,-0.19758418,-0.14334337,"('unambitious', 'ambitious')",-0.1975842,-0.1433434,0.0542408
73,-1.0462126,-1.0121015,"('helpless', 'self-reliant')",-1.0462126,-1.0121015,0.0341111
74,0.10088684,0.08435078,"('undedicated', 'dedicated')",0.1008868,0.0843508,-0.016536
75,-0.84405035,-0.853985,"('meek', 'impulsive')",-0.8440503,-0.853985,-0.0099347
76,-0.23250064,-0.05947399,"('anxious', 'daring')",-0.2325006,-0.059474,0.1730266
77,-1.1870675,-1.064087,"('unmotivated', 'motivated')",-1.1870675,-1.064087,0.1229805
78,-0.19256307,-0.10569213,"('nonresilient', 'resilient')",-0.1925631,-0.1056921,0.086871
79,-0.7683601,-0.9251421,"('wavering', 'unwavering')",-0.7683601,-0.9251421,-0.156782
80,0.3220729,0.39157227,"('dominated', 'dominating')",0.3220729,0.3915723,0.0694994
81,-0.38163233,-0.33516836,"('submissive', 'aggressive')",-0.3816323,-0.3351684,0.0464639
82,2.0231364,2.0216238,"('poor', 'rich')",2.0231364,2.0216238,-0.0015126
83,-0.13139245,-0.108646855,"('powerless', 'powerful')",-0.1313924,-0.1086469,0.0227455
84,0.16286254,0.24014436,"('inferior', 'superior')",0.1628625,0.2401444,0.0772819
85,-1.034434,-1.1461309,"('insignificant', 'prestigious')",-1.034434,-1.1461309,-0.1116969
86,-0.1625961,-0.45739686,"('uninfluential', 'influential')",-0.1625961,-0.4573969,-0.2948008
87,0.12455566,0.11614272,"('unsuccessful', 'successful')",0.1245557,0.1161427,-0.008413
88,-0.2910417,-0.41009298,"('low', 'eminent')",-0.2910417,-0.410093,-0.1190513
