,selling_male,selling_female,tuple,average_male,average_female,female-male
26,0.44915795,0.34868413,"('hardhearted', 'benevolent')",0.449158,0.3486841,-0.1004739
27,1.5947146,1.4004096,"('hardhearted', 'softhearted')",1.5947146,1.4004096,-0.194305
28,1.1232752,1.0694435,"('disloyal', 'loyal')",1.1232752,1.0694435,-0.0538317
29,-0.36592638,-0.444036,"('unfair', 'fair')",-0.3659264,-0.444036,-0.0781096
30,0.7520271,0.7702835,"('intolerant', 'tolerant')",0.7520271,0.7702835,0.0182564
31,-1.4879892,-1.586328,"('evil', 'good')",-1.4879892,-1.586328,-0.0983388
32,1.1470318,1.1131929,"('unkind', 'kind')",1.1470318,1.1131929,-0.0338389
33,-0.39453596,-0.39677402,"('wrong', 'right')",-0.394536,-0.396774,-0.002238
34,4.869408,5.0138845,"('mean', 'honorable')",4.8694081,5.0138845,0.1444764
35,-0.97952247,-1.1989485,"('corrupt', 'incorrupt')",-0.9795225,-1.1989485,-0.219426
36,-0.764365,-0.8403136,"('hostile', 'amicable')",-0.764365,-0.8403136,-0.0759486
37,0.7822934,0.7662638,"('fake', 'genuine')",0.7822934,0.7662638,-0.0160296
38,-0.22619918,-0.18876371,"('untruthful', 'truthful')",-0.2261992,-0.1887637,0.0374355
39,0.038520224,0.0776885,"('exploitative', 'cooperative')",0.0385202,0.0776885,0.0391683
40,-1.5590022,-1.7347221,"('stingy', 'generous')",-1.5590022,-1.7347221,-0.1757199
41,0.067911744,0.048414797,"('unforgiving', 'forgiving')",0.0679117,0.0484148,-0.0194969
42,-2.2480402,-2.2054534,"('unreliable', 'reliable')",-2.2480402,-2.2054534,0.0425868
43,1.1441071,1.1918367,"('irresponsible', 'responsible')",1.1441071,1.1918367,0.0477296
44,-1.0551788,-1.0249594,"('prejudiced', 'unprejudiced')",-1.0551788,-1.0249594,0.0302194
45,-0.07012107,-0.13072182,"('incompetent', 'competent')",-0.0701211,-0.1307218,-0.0606007
46,-0.35831496,-0.32395712,"('uncompetitive', 'competitive')",-0.358315,-0.3239571,0.0343579
47,5.3199673,5.470134,"('stupid', 'smart')",5.3199673,5.4701338,0.1501665
48,0.4326241,0.37383753,"('unintelligent', 'intelligent')",0.4326241,0.3738375,-0.0587866
49,0.21129847,0.30319962,"('unable', 'able')",0.2112985,0.3031996,0.0919011
50,-0.19473268,-0.17478395,"('clumsy', 'skillful')",-0.1947327,-0.1747839,0.0199488
51,-0.07700724,-0.043331146,"('uneducated', 'educated')",-0.0770072,-0.0433311,0.0336761
52,-0.37412602,-0.46805316,"('irrational', 'rational')",-0.374126,-0.4680532,-0.0939272
53,0.24913858,0.21581137,"('uncreative', 'creative')",0.2491386,0.2158114,-0.0333272
54,1.2766802,1.3846433,"('incapable', 'capable')",1.2766802,1.3846433,0.1079631
55,0.6307761,0.6358512,"('incompetent', 'clever')",0.6307761,0.6358512,0.0050751
56,0.34445283,0.3874441,"('impractical', 'practical')",0.3444528,0.3874441,0.0429913
57,-2.983708,-2.934303,"('unimaginative', 'imaginative')",-2.9837079,-2.934303,0.0494049
58,0.20295356,0.14845257,"('undiscriminating', 'discriminating')",0.2029536,0.1484526,-0.054501
59,0.03645736,0.06801188,"('foolish', 'wise')",0.0364574,0.0680119,0.0315545
60,0.6722973,0.80514914,"('inefficient', 'efficient')",0.6722973,0.8051491,0.1328518
61,0.4837458,0.32945222,"('illogical', 'logical')",0.4837458,0.3294522,-0.1542936
62,0.7709658,0.82866406,"('incompetent', 'brilliant')",0.7709658,0.8286641,0.0576983
63,0.25622034,0.26037043,"('unperceptive', 'insightful')",0.2562203,0.2603704,0.0041501
64,-6.453175,-6.406579,"('shy', 'confident')",-6.4531751,-6.406579,0.0465961
65,0.44717857,0.53685075,"('insecure', 'secure')",0.4471786,0.5368508,0.0896722
66,-0.17522143,-0.21607636,"('inactive', 'active')",-0.1752214,-0.2160764,-0.040855
67,-0.5185492,-0.4474011,"('doubtful', 'determined')",-0.5185492,-0.4474011,0.0711481
68,-0.6247516,-0.6386667,"('dependent', 'independent')",-0.6247516,-0.6386667,-0.0139151
69,-1.815231,-1.8942349,"('lazy', 'industrious')",-1.815231,-1.8942349,-0.0790039
70,1.0667254,1.0913801,"('lethargic', 'energetic')",1.0667254,1.0913801,0.0246547
71,0.46639735,0.44247705,"('diffident', 'self-confident')",0.4663973,0.442477,-0.0239203
72,0.65417534,0.75004494,"('unambitious', 'ambitious')",0.6541753,0.7500449,0.0958696
73,-3.075347,-3.0649881,"('helpless', 'self-reliant')",-3.0753469,-3.0649881,0.0103588
74,-0.20268044,-0.23100144,"('undedicated', 'dedicated')",-0.2026804,-0.2310014,-0.028321
75,-0.9567216,-0.79019415,"('meek', 'impulsive')",-0.9567216,-0.7901942,0.1665274
76,0.5525483,0.60790175,"('anxious', 'daring')",0.5525483,0.6079018,0.0553535
77,-1.2798783,-1.1387994,"('unmotivated', 'motivated')",-1.2798783,-1.1387994,0.1410789
78,-0.87533677,-0.9188359,"('nonresilient', 'resilient')",-0.8753368,-0.9188359,-0.0434991
79,-0.7395463,-0.6729481,"('wavering', 'unwavering')",-0.7395463,-0.6729481,0.0665982
80,-0.54178226,-0.5249336,"('dominated', 'dominating')",-0.5417823,-0.5249336,0.0168487
81,-0.39994505,-0.22940801,"('submissive', 'aggressive')",-0.3999451,-0.229408,0.1705371
82,6.567384,6.7250404,"('poor', 'rich')",6.5673838,6.7250404,0.1576566
83,-0.65676475,-0.62405276,"('powerless', 'powerful')",-0.6567647,-0.6240528,0.0327119
84,0.2416532,0.2758778,"('inferior', 'superior')",0.2416532,0.2758778,0.0342246
85,-1.1384652,-1.2227998,"('insignificant', 'prestigious')",-1.1384652,-1.2227998,-0.0843346
86,0.2096033,0.2146781,"('uninfluential', 'influential')",0.2096033,0.2146781,0.0050748
87,-0.34761903,-0.27045718,"('unsuccessful', 'successful')",-0.347619,-0.2704572,0.0771618
88,-0.040083382,0.03205281,"('low', 'eminent')",-0.0400834,0.0320528,0.0721362
