,ciena_male,ciena_female,tuple,corp_male,corp_female,average_male,average_female,female-male
44,0.28483054,0.26022515,"('prejudiced', 'unprejudiced')",-1.4336001,-1.4598001,-0.5743847,-0.5997875,-0.0254028
45,-0.9514457,-0.6478653,"('incompetent', 'competent')",-0.029175907,-0.11213079,-0.4903108,-0.379998,0.1103128
46,-0.6938871,-0.5418104,"('uncompetitive', 'competitive')",-0.7214025,-0.7129653,-0.7076448,-0.6273879,0.0802569
47,-0.1412319,-0.016641747,"('stupid', 'smart')",4.936564,4.993923,2.397666,2.4886408,0.0909748
48,0.019614391,0.08915049,"('unintelligent', 'intelligent')",1.003949,0.9713787,0.5117817,0.5302646,0.0184829
49,0.027114041,0.10788676,"('unable', 'able')",-0.34168905,-0.31033126,-0.1572875,-0.1012222,0.0560653
50,0.23779085,0.14047463,"('clumsy', 'skillful')",-0.504729,-0.6217765,-0.1334691,-0.240651,-0.1071819
51,-0.6036301,-0.67371327,"('uneducated', 'educated')",0.32027704,0.18605459,-0.1416765,-0.2438293,-0.1021528
52,0.8621063,0.66544247,"('irrational', 'rational')",-0.02871228,-0.09768772,0.416697,0.2838774,-0.1328196
53,-0.99396145,-0.9885541,"('uncreative', 'creative')",0.19284979,0.13400052,-0.4005558,-0.4272768,-0.026721
54,-0.16229743,-0.21207444,"('incapable', 'capable')",0.30279312,0.35766754,0.0702478,0.0727965,0.0025487
55,-0.19153884,0.0133069875,"('incompetent', 'clever')",0.76867783,0.69819343,0.2885695,0.3557502,0.0671807
56,-0.062576376,-0.01923633,"('impractical', 'practical')",-0.085232764,-0.18298139,-0.0739046,-0.1011089,-0.0272043
57,-0.8746868,-0.801154,"('unimaginative', 'imaginative')",-2.8548374,-2.8940585,-1.8647621,-1.8476062,0.0171559
58,0.4436455,0.5658765,"('undiscriminating', 'discriminating')",0.46856436,0.4183936,0.4561049,0.492135,0.0360301
59,0.65332806,0.5491992,"('foolish', 'wise')",-0.31901142,-0.30050743,0.1671583,0.1243459,-0.0428124
60,0.18519776,0.3707078,"('inefficient', 'efficient')",0.2382805,0.27352002,0.2117391,0.3221139,0.1103748
61,0.040100314,-0.035540055,"('illogical', 'logical')",0.77456576,0.6355637,0.407333,0.3000118,-0.1073212
62,0.5602793,0.76121515,"('incompetent', 'brilliant')",0.5154657,0.5710384,0.5378725,0.6661268,0.1282543
63,-0.6203756,-0.44346106,"('unperceptive', 'insightful')",0.20777865,0.2124802,-0.2062985,-0.1154904,0.0908081
64,-0.20748185,-0.22543907,"('shy', 'confident')",-5.8741674,-5.9621468,-3.0408247,-3.0937929,-0.0529682
65,0.33054733,0.23698628,"('insecure', 'secure')",0.109039105,0.04371289,0.2197932,0.1403496,-0.0794436
66,-0.24735996,-0.29361516,"('inactive', 'active')",-0.34305358,-0.27228817,-0.2952068,-0.2829517,0.0122551
67,0.2837762,0.24285248,"('doubtful', 'determined')",-0.32700324,-0.3807344,-0.0216135,-0.068941,-0.0473275
68,-0.14656898,-0.20355761,"('dependent', 'independent')",-0.4258883,-0.42288774,-0.2862287,-0.3132227,-0.026994
69,0.670354,0.6009434,"('lazy', 'industrious')",-0.754996,-0.67829555,-0.042321,-0.0386761,0.0036449
70,-0.39501753,-0.26582417,"('lethargic', 'energetic')",-0.03426124,-0.056980327,-0.2146394,-0.1614023,0.0532371
71,-0.030249631,-0.007897578,"('diffident', 'self-confident')",-0.07007144,-0.08971188,-0.0501605,-0.0488047,0.0013558
72,0.4408271,0.40732536,"('unambitious', 'ambitious')",-0.62480235,-0.62896836,-0.0919876,-0.1108215,-0.0188339
73,0.9470255,0.81311315,"('helpless', 'self-reliant')",-3.2019246,-3.2016861,-1.1274495,-1.1942865,-0.066837
74,0.15289012,0.2295477,"('undedicated', 'dedicated')",-0.30385262,-0.41562617,-0.0754813,-0.0930392,-0.0175579
75,0.48541296,0.4895133,"('meek', 'impulsive')",-0.85363823,-0.76134187,-0.1841126,-0.1359143,0.0481983
76,0.36044472,0.50048923,"('anxious', 'daring')",-0.29649848,-0.26542008,0.0319731,0.1175346,0.0855615
77,-0.5408922,-0.40957236,"('unmotivated', 'motivated')",-0.9960653,-0.85069346,-0.7684788,-0.6301329,0.1383459
78,-0.86349714,-0.7420654,"('nonresilient', 'resilient')",-0.22299467,-0.20395973,-0.5432459,-0.4730126,0.0702333
79,-0.7621983,-0.78440446,"('wavering', 'unwavering')",-0.9419799,-0.8908098,-0.8520891,-0.8376071,0.014482
80,-0.18094753,-0.27729523,"('dominated', 'dominating')",-0.7128937,-0.6316668,-0.4469206,-0.454481,-0.0075604
81,-0.10404098,-0.121231586,"('submissive', 'aggressive')",-0.54009604,-0.50242686,-0.3220685,-0.3118292,0.0102393
82,-0.5645045,-0.4892654,"('poor', 'rich')",5.6569495,5.5668545,2.5462224,2.5387945,-0.0074279
83,0.45368683,0.42158118,"('powerless', 'powerful')",-0.774492,-0.7946519,-0.1604026,-0.1865354,-0.0261328
84,0.82746685,0.57315296,"('inferior', 'superior')",0.9406178,0.90636075,0.8840423,0.7397568,-0.1442855
85,1.1440487,1.0931367,"('insignificant', 'prestigious')",-0.08961949,-0.10454061,0.5272146,0.494298,-0.0329166
86,-1.1702673,-1.107073,"('uninfluential', 'influential')",-0.38628677,-0.514641,-0.778277,-0.8108569,-0.0325799
87,0.35501528,0.25826043,"('unsuccessful', 'successful')",0.7250517,0.78735954,0.5400335,0.52281,-0.0172235
88,0.13970971,0.0032198932,"('low', 'eminent')",-0.20909606,-0.3028165,-0.0346932,-0.1497983,-0.1151051
