,lorillard_male,lorillard_female,tuple,inc_male,inc_female,average_male,average_female,female-male
66,0.003003206,-0.0885881,"('inactive', 'active')",0.8263693,0.742904,0.4146862,0.3271579,-0.0875283
67,0.9956873,0.98287594,"('doubtful', 'determined')",-0.23370413,-0.28501326,0.3809916,0.3489313,-0.0320603
68,0.13413854,0.08820193,"('dependent', 'independent')",0.10368106,-0.028689425,0.1189098,0.0297563,-0.0891535
69,1.5636747,1.4917774,"('lazy', 'industrious')",-0.35263366,-0.32566473,0.6055205,0.5830563,-0.0224642
70,-0.8973046,-0.7117697,"('lethargic', 'energetic')",0.62833905,0.62413096,-0.1344828,-0.0438194,0.0906634
71,-0.08992888,-0.14385785,"('diffident', 'self-confident')",0.3860881,0.37060526,0.1480796,0.1133737,-0.0347059
72,0.09188114,0.051045608,"('unambitious', 'ambitious')",-0.4721615,-0.47726825,-0.1901402,-0.2131113,-0.0229711
73,0.96213,0.95224965,"('helpless', 'self-reliant')",-3.0124102,-2.9207425,-1.02514,-0.9842464,0.0408936
74,0.15488654,0.08873832,"('undedicated', 'dedicated')",-0.018741798,-0.22466691,0.0680724,-0.0679643,-0.1360367
75,0.2705601,0.23644741,"('meek', 'impulsive')",-0.3730811,-0.3162497,-0.0512605,-0.0399011,0.0113594
76,-0.4282871,-0.3648754,"('anxious', 'daring')",0.5875887,0.60264176,0.0796508,0.1188832,0.0392324
77,-0.6555788,-0.587157,"('unmotivated', 'motivated')",-0.8968266,-0.8051818,-0.7762027,-0.6961694,0.0800333
78,-0.19157474,-0.15451641,"('nonresilient', 'resilient')",0.6152423,0.6419682,0.2118338,0.2437259,0.0318921
79,-0.34403527,-0.44356188,"('wavering', 'unwavering')",0.17550105,0.13901247,-0.0842671,-0.1522747,-0.0680076
80,-0.10930235,-0.033809144,"('dominated', 'dominating')",-1.0988152,-0.9663148,-0.6040588,-0.500062,0.1039968
81,-0.4662472,-0.41374162,"('submissive', 'aggressive')",-0.24306801,-0.14723152,-0.3546576,-0.2804866,0.074171
82,-0.23999904,-0.2904671,"('poor', 'rich')",6.241652,6.2046494,3.0008266,2.9570911,-0.0437355
83,0.18975534,0.05241262,"('powerless', 'powerful')",-0.7979592,-0.8552311,-0.3041019,-0.4014092,-0.0973073
84,0.761954,0.6899294,"('inferior', 'superior')",1.2620423,1.1990819,1.0119982,0.9445057,-0.0674925
85,0.574485,0.37507075,"('insignificant', 'prestigious')",0.28951028,0.21716449,0.4319977,0.2961176,-0.1358801
86,-1.1127036,-1.244143,"('uninfluential', 'influential')",-0.047171734,-0.21553494,-0.5799376,-0.729839,-0.1499014
87,-0.21223548,-0.256976,"('unsuccessful', 'successful')",0.8535847,0.92394805,0.3206746,0.333486,0.0128114
88,-0.6256598,-0.6981197,"('low', 'eminent')",0.30314338,0.24832045,-0.1612582,-0.2248996,-0.0636414
