,moose_male,moose_female,tuple,average_male,average_female,female-male
77,-1.1552498,-1.1099867,"('unmotivated', 'motivated')",-1.1552498,-1.1099867,0.0452631
78,-0.37569138,-0.39872313,"('nonresilient', 'resilient')",-0.3756914,-0.3987231,-0.0230317
79,0.029311068,-0.098183975,"('wavering', 'unwavering')",0.0293111,-0.098184,-0.1274951
80,0.39467213,0.24245495,"('dominated', 'dominating')",0.3946721,0.2424549,-0.1522172
81,0.8217257,0.74775946,"('submissive', 'aggressive')",0.8217257,0.7477595,-0.0739662
82,6.132263,6.3387504,"('poor', 'rich')",6.1322632,6.3387504,0.2064872
83,-0.5919216,-0.5726168,"('powerless', 'powerful')",-0.5919216,-0.5726168,0.0193048
84,0.25044167,0.25240916,"('inferior', 'superior')",0.2504417,0.2524092,0.0019675
85,-1.6431001,-1.6141348,"('insignificant', 'prestigious')",-1.6431001,-1.6141348,0.0289653
86,0.68167335,0.6338959,"('uninfluential', 'influential')",0.6816733,0.6338959,-0.0477774
87,-0.11559537,0.016999856,"('unsuccessful', 'successful')",-0.1155954,0.0169999,0.1325953
88,-0.1488254,-0.07933184,"('low', 'eminent')",-0.1488254,-0.0793318,0.0694936
