,morphology_male,morphology_female,tuple,average_male,average_female,female-male
79,-0.331156,-0.21383537,"('wavering', 'unwavering')",-0.331156,-0.2138354,0.1173206
80,0.39543378,0.3409282,"('dominated', 'dominating')",0.3954338,0.3409282,-0.0545056
81,0.7068958,0.7441188,"('submissive', 'aggressive')",0.7068958,0.7441188,0.037223
82,6.0113897,6.3850145,"('poor', 'rich')",6.0113897,6.3850145,0.3736248
83,-0.24992491,-0.2433794,"('powerless', 'powerful')",-0.2499249,-0.2433794,0.0065455
84,-0.18520652,-0.12986395,"('inferior', 'superior')",-0.1852065,-0.1298639,0.0553426
85,-1.7498014,-1.7284791,"('insignificant', 'prestigious')",-1.7498014,-1.7284791,0.0213223
86,0.7633135,0.89062005,"('uninfluential', 'influential')",0.7633135,0.8906201,0.1273066
87,0.112195306,0.40030944,"('unsuccessful', 'successful')",0.1121953,0.4003094,0.2881141
88,0.08983923,0.25724158,"('low', 'eminent')",0.0898392,0.2572416,0.1674024
