,citigroup_male,citigroup_female,tuple,inc_male,inc_female,average_male,average_female,female-male
18,-0.27136254,-0.25403923,"('disagreeable', 'welcoming')",-0.51333493,-0.572633,-0.3923487,-0.4133361,-0.0209874
19,-0.5784023,-0.6607863,"('inhospitable', 'hospitable')",0.021533962,0.026778195,-0.2784342,-0.317004,-0.0385698
20,0.39407474,0.5306159,"('rough', 'thoughtful')",1.1369109,1.1233182,0.7654928,0.8269671,0.0614743
21,-0.5092359,-0.41965017,"('immoral', 'moral')",-0.84418136,-0.72091633,-0.6767086,-0.5702832,0.1064254
22,-0.57581806,-0.54312235,"('untrustworthy', 'trustworthy')",-1.0789388,-1.1106972,-0.8273785,-0.8269098,0.0004687
23,-1.108251,-0.9806144,"('insincere', 'sincere')",5.66036,5.564295,2.2760544,2.2918401,0.0157857
24,-0.62655896,-0.6240954,"('dishonest', 'honest')",0.97194964,0.9200145,0.1726953,0.1479596,-0.0247357
25,0.5931888,0.5366472,"('egoistic', 'altruistic')",1.6133467,1.4904118,1.1032678,1.0135295,-0.0897383
26,1.0127436,0.9480195,"('hardhearted', 'benevolent')",1.7869372,1.6776743,1.3998404,1.3128469,-0.0869935
27,0.44763708,0.5933136,"('hardhearted', 'softhearted')",1.565895,1.4823934,1.0067661,1.0378535,0.0310874
28,-0.6594753,-0.7770855,"('disloyal', 'loyal')",0.70386887,0.5910669,0.0221968,-0.0930093,-0.1152061
29,-0.027359257,-0.08006318,"('unfair', 'fair')",-0.5382994,-0.7360358,-0.2828293,-0.4080495,-0.1252202
30,0.08710715,0.11410982,"('intolerant', 'tolerant')",1.4283878,1.3778551,0.7577475,0.7459825,-0.011765
31,0.1362485,0.05036652,"('evil', 'good')",-0.8158506,-0.9951737,-0.3398011,-0.4724036,-0.1326025
32,-0.40224504,-0.3446735,"('unkind', 'kind')",0.7139061,0.6289656,0.1558305,0.1421461,-0.0136844
33,0.8830468,0.7336948,"('wrong', 'right')",-0.2904644,-0.3430245,0.2962912,0.1953351,-0.1009561
34,-0.26482803,-0.102856986,"('mean', 'honorable')",5.980418,6.031231,2.857795,2.9641869,0.1063919
35,0.63225436,0.44259787,"('corrupt', 'incorrupt')",0.02653833,-0.17123944,0.3293963,0.1356792,-0.1937171
36,0.37368172,0.08514965,"('hostile', 'amicable')",0.3566186,0.07268249,0.3651502,0.0789161,-0.2862341
37,-0.259835,-0.18720526,"('fake', 'genuine')",0.30937168,0.3640778,0.0247683,0.0884363,0.063668
38,-0.5521081,-0.56143373,"('untruthful', 'truthful')",0.15199056,0.19298199,-0.2000588,-0.1842259,0.0158329
39,1.457788,1.5290794,"('exploitative', 'cooperative')",0.026056394,0.025979245,0.7419222,0.7775294,0.0356072
40,0.50737643,0.53353614,"('stingy', 'generous')",-1.1405188,-1.2192484,-0.3165712,-0.3428561,-0.0262849
41,0.066915005,0.08044742,"('unforgiving', 'forgiving')",0.2265034,0.104582235,0.1467092,0.0925148,-0.0541944
42,1.0513065,1.1660248,"('unreliable', 'reliable')",-2.613185,-2.4828708,-0.7809392,-0.658423,0.1225162
43,-0.67843616,-0.52916384,"('irresponsible', 'responsible')",0.48395172,0.51569873,-0.0972422,-0.0067326,0.0905096
44,0.5721278,0.6090868,"('prejudiced', 'unprejudiced')",-1.7326924,-1.710224,-0.5802823,-0.5505686,0.0297137
45,-1.124375,-1.0085775,"('incompetent', 'competent')",-0.24385703,-0.26890787,-0.684116,-0.6387427,0.0453733
46,-1.1291729,-0.99196076,"('uncompetitive', 'competitive')",-0.959114,-0.8897465,-1.0441434,-0.9408536,0.1032898
47,-0.22651742,-0.073242776,"('stupid', 'smart')",5.5426908,5.566614,2.6580868,2.7466857,0.0885989
48,-0.70971036,-0.74479413,"('unintelligent', 'intelligent')",0.6946867,0.7037733,-0.0075118,-0.0205104,-0.0129986
49,-0.81101537,-0.7454688,"('unable', 'able')",-0.36856365,-0.23105311,-0.5897895,-0.488261,0.1015285
50,0.3955609,0.4420347,"('clumsy', 'skillful')",0.0629646,0.080883294,0.2292627,0.261459,0.0321963
51,-0.98485225,-1.005539,"('uneducated', 'educated')",0.87921786,0.8690494,-0.0528172,-0.0682448,-0.0154276
52,0.6076029,0.28978842,"('irrational', 'rational')",0.15778364,-0.028467491,0.3826933,0.1306605,-0.2520328
53,-1.1513177,-1.1851063,"('uncreative', 'creative')",1.0618844,1.005101,-0.0447167,-0.0900027,-0.045286
54,0.10130125,0.035333045,"('incapable', 'capable')",1.0381646,1.0421911,0.5697329,0.5387621,-0.0309708
55,-1.0630603,-0.9432309,"('incompetent', 'clever')",-0.025957283,-9.4249845e-05,-0.5445088,-0.4716626,0.0728462
56,-0.3432536,-0.26794735,"('impractical', 'practical')",0.23161988,0.26960874,-0.0558169,0.0008307,0.0566476
57,-1.3361753,-1.358563,"('unimaginative', 'imaginative')",-2.3996832,-2.4185517,-1.8679292,-1.8885573,-0.0206281
58,0.38130963,0.3663666,"('undiscriminating', 'discriminating')",0.286327,0.24970889,0.3338183,0.3080378,-0.0257805
59,0.5353793,0.38248655,"('foolish', 'wise')",0.604575,0.54827213,0.5699772,0.4653794,-0.1045978
60,-0.16555351,0.03794616,"('inefficient', 'efficient')",-0.15030631,0.081152804,-0.1579299,0.0595495,0.2174794
61,0.024374843,-0.0619347,"('illogical', 'logical')",0.2770387,0.15377662,0.1507068,0.045921,-0.1047858
62,0.3631765,0.55389637,"('incompetent', 'brilliant')",0.45361,0.66582555,0.4083933,0.609861,0.2014677
63,-0.09934739,0.059797656,"('unperceptive', 'insightful')",1.119423,1.2721552,0.5100378,0.6659764,0.1559386
64,0.3637395,0.3193721,"('shy', 'confident')",-6.691459,-6.607861,-3.1638598,-3.1442444,0.0196154
65,-0.55908453,-0.5640736,"('insecure', 'secure')",-0.5503019,-0.525087,-0.5546932,-0.5445803,0.0101129
66,1.0655524,0.9956006,"('inactive', 'active')",1.276729,1.2189256,1.1711407,1.1072631,-0.0638776
67,0.9514536,0.92248595,"('doubtful', 'determined')",-0.28629366,-0.22523427,0.33258,0.3486258,0.0160458
68,-0.78091955,-0.8726979,"('dependent', 'independent')",-0.6036332,-0.62167,-0.6922764,-0.7471839,-0.0549075
69,1.9286103,1.8481028,"('lazy', 'industrious')",-0.4733051,-0.4712174,0.7276526,0.6884427,-0.0392099
70,-0.27584928,-0.07760756,"('lethargic', 'energetic')",0.6744906,0.81036097,0.1993206,0.3663767,0.1670561
71,0.37305975,0.38671944,"('diffident', 'self-confident')",0.56528044,0.5464269,0.4691701,0.4665732,-0.0025969
72,-0.44981533,-0.39764297,"('unambitious', 'ambitious')",-0.5168326,-0.43784863,-0.483324,-0.4177458,0.0655782
73,1.3584765,1.2993118,"('helpless', 'self-reliant')",-2.9648476,-2.8642628,-0.8031855,-0.7824755,0.02071
74,0.06208918,0.11248806,"('undedicated', 'dedicated')",0.47262937,0.47441557,0.2673593,0.2934518,0.0260925
75,0.34477198,0.32579315,"('meek', 'impulsive')",-0.17418431,-0.12005189,0.0852938,0.1028706,0.0175768
76,0.32448837,0.5322411,"('anxious', 'daring')",0.25045094,0.3935157,0.2874697,0.4628784,0.1754087
77,-0.1486831,-0.116273925,"('unmotivated', 'motivated')",-1.0743386,-0.932075,-0.6115108,-0.5241745,0.0873363
78,-0.44744647,-0.29842216,"('nonresilient', 'resilient')",-0.09301632,0.061904777,-0.2702314,-0.1182587,0.1519727
79,-0.29169208,-0.41059053,"('wavering', 'unwavering')",0.15213826,0.11206849,-0.0697769,-0.149261,-0.0794841
80,0.23402321,0.34520638,"('dominated', 'dominating')",-1.0617458,-0.9195281,-0.4138613,-0.2871609,0.1267004
81,-0.14216697,-0.08598521,"('submissive', 'aggressive')",-0.46411967,-0.3306749,-0.3031433,-0.2083301,0.0948132
82,-1.7205664,-1.6450086,"('poor', 'rich')",5.945035,5.968811,2.1122344,2.1619012,0.0496668
83,0.9472722,0.86696595,"('powerless', 'powerful')",-0.5504477,-0.62051344,0.1984122,0.1232263,-0.0751859
84,0.53339213,0.40568072,"('inferior', 'superior')",0.85866684,0.78901744,0.6960295,0.597349,-0.0986805
85,1.4440974,1.3157209,"('insignificant', 'prestigious')",0.84180534,0.70450586,1.1429514,1.0101134,-0.132838
86,-1.608225,-1.6910951,"('uninfluential', 'influential')",0.1421527,0.07654564,-0.7330362,-0.8072748,-0.0742386
87,1.0360113,1.0099932,"('unsuccessful', 'successful')",0.9706442,1.0667789,1.0033277,1.0383861,0.0350584
88,-0.3634884,-0.45341206,"('low', 'eminent')",0.20660554,0.18359128,-0.0784414,-0.1349104,-0.056469
