,hasbro_male,hasbro_female,tuple,inc_male,inc_female,average_male,average_female,female-male
60,-0.42068258,-0.11482906,"('inefficient', 'efficient')",-0.53698933,-0.33455157,-0.4788359,-0.2246903,0.2541456
61,-0.22371045,-0.27241072,"('illogical', 'logical')",0.41887328,0.32019973,0.0975814,0.0238945,-0.0736869
62,-0.15402324,0.088571474,"('incompetent', 'brilliant')",-0.20853165,-0.01764458,-0.1812775,0.0354634,0.2167409
63,-1.0318797,-0.8489204,"('unperceptive', 'insightful')",0.6953112,0.7725317,-0.1682842,-0.0381944,0.1300898
64,-0.14358157,-0.09839031,"('shy', 'confident')",-7.194979,-7.156645,-3.6692803,-3.6275175,0.0417628
65,-0.5852274,-0.44387773,"('insecure', 'secure')",-0.99517417,-0.92403114,-0.7902008,-0.6839544,0.1062464
66,0.17049706,0.03435099,"('inactive', 'active')",0.8839742,0.9040463,0.5272356,0.4691986,-0.058037
67,0.39355093,0.377173,"('doubtful', 'determined')",-0.38835993,-0.30559674,0.0025955,0.0357881,0.0331926
68,-1.0039872,-1.0437893,"('dependent', 'independent')",-0.35783547,-0.40758398,-0.6809113,-0.7256866,-0.0447753
69,0.5379861,0.42641482,"('lazy', 'industrious')",-0.50301754,-0.5221002,0.0174843,-0.0478427,-0.065327
70,-0.7986079,-0.64279395,"('lethargic', 'energetic')",0.26804045,0.3360781,-0.2652837,-0.1533579,0.1119258
71,0.70863354,0.66678804,"('diffident', 'self-confident')",0.81978387,0.78230476,0.7642087,0.7245464,-0.0396623
72,-0.8223963,-0.8060958,"('unambitious', 'ambitious')",-0.72231585,-0.6882044,-0.772356,-0.7471501,0.0252059
73,0.829001,0.77472824,"('helpless', 'self-reliant')",-2.874293,-2.886886,-1.0226461,-1.0560788,-0.0334327
74,-0.6529616,-0.65666044,"('undedicated', 'dedicated')",0.18240066,0.06418298,-0.2352805,-0.2962387,-0.0609582
75,0.5483758,0.44901285,"('meek', 'impulsive')",-0.13654083,-0.12017119,0.2059175,0.1644208,-0.0414967
76,-0.28969708,-0.071613714,"('anxious', 'daring')",-0.18718961,-0.06142723,-0.2384433,-0.0665205,0.1719228
77,-0.83780134,-0.7532802,"('unmotivated', 'motivated')",-1.2951999,-1.1440145,-1.0665007,-0.9486474,0.1178533
78,-0.5656625,-0.48057985,"('nonresilient', 'resilient')",0.1922712,0.2550344,-0.1866957,-0.1127727,0.073923
79,-0.23639297,-0.40653628,"('wavering', 'unwavering')",0.20536125,0.16996609,-0.0155159,-0.1182851,-0.1027692
80,-0.47822115,-0.3524323,"('dominated', 'dominating')",-1.5866743,-1.4672781,-1.0324477,-0.9098552,0.1225925
81,-0.17473593,0.037740134,"('submissive', 'aggressive')",-1.2308365,-1.0407941,-0.7027862,-0.501527,0.2012592
82,-0.3522283,-0.28304082,"('poor', 'rich')",5.8614473,5.950597,2.7546096,2.8337779,0.0791683
83,0.2772282,0.24255447,"('powerless', 'powerful')",-1.0366455,-1.0387776,-0.3797086,-0.3981116,-0.018403
84,0.113283016,0.04111428,"('inferior', 'superior')",1.1634611,1.0755377,0.6383721,0.558326,-0.0800461
85,0.8784655,0.68819803,"('insignificant', 'prestigious')",1.3762802,1.318304,1.1273729,1.003251,-0.1241219
86,-0.9998451,-1.0306785,"('uninfluential', 'influential')",0.020574495,-0.109189376,-0.4896353,-0.569934,-0.0802987
87,0.68531317,0.71452713,"('unsuccessful', 'successful')",0.81375587,0.9442781,0.7495345,0.8294026,0.0798681
88,-0.2929582,-0.32455522,"('low', 'eminent')",0.24982809,0.23956998,-0.0215651,-0.0424926,-0.0209275
