,hillshire_male,hillshire_female,tuple,brands_male,brands_female,co_male,co_female,average_male,average_female,female-male
58,0.58900243,0.54711604,"('undiscriminating', 'discriminating')",0.56966114,0.7336056,0.18474972,0.128772,0.4478044,0.4698312,0.0220268
59,-0.085765,-0.079071395,"('foolish', 'wise')",0.14906412,0.21176976,-0.114286445,0.019688942,-0.0169958,0.0507958,0.0677916
60,0.5690952,0.7260952,"('inefficient', 'efficient')",1.4286958,1.34636,-0.5496742,-0.33739755,0.4827056,0.5783525,0.0956469
61,-0.12747741,-0.2388058,"('illogical', 'logical')",0.026806671,-0.09709669,-0.14199166,-0.28430927,-0.0808875,-0.2067372,-0.1258497
62,0.46228254,0.5547865,"('incompetent', 'brilliant')",1.2425733,1.3031585,-0.4893825,-0.2712393,0.4051578,0.5289019,0.1237441
63,0.648654,0.63446444,"('unperceptive', 'insightful')",0.8560082,0.8930241,-0.21404305,-0.039166085,0.4302064,0.4961075,0.0659011
64,0.9295226,0.94491017,"('shy', 'confident')",0.03815645,-0.049098603,-6.0551376,-5.9723325,-1.6958195,-1.6921736,0.0036459
65,-0.0272111,-0.10683906,"('insecure', 'secure')",0.6087031,0.25228125,0.2667092,0.35701475,0.2827337,0.1674856,-0.1152481
66,0.36605233,0.30395895,"('inactive', 'active')",-0.6580988,-0.504412,0.5247967,0.48353696,0.0775834,0.0943613,0.0167779
67,0.4397888,0.50026107,"('doubtful', 'determined')",-0.32209554,-0.21762007,-0.37025723,-0.3164335,-0.084188,-0.0112642,0.0729238
68,-0.16828702,-0.16351837,"('dependent', 'independent')",-1.2577226,-1.2100177,-1.8050779,-1.7435606,-1.0770292,-1.0390322,0.037997
69,-0.305933,-0.16557673,"('lazy', 'industrious')",-0.2509541,-0.01613871,-1.2242652,-1.1157384,-0.5937174,-0.4324846,0.1612328
70,1.2676895,1.2346833,"('lethargic', 'energetic')",0.49101874,0.49532655,0.6886707,0.6433681,0.815793,0.7911259,-0.0246671
71,0.2985198,0.20998925,"('diffident', 'self-confident')",2.0306742,2.0835366,0.2876117,0.34268016,0.8722686,0.8787354,0.0064668
72,-0.07403482,-0.19140042,"('unambitious', 'ambitious')",-0.07385753,-0.18798487,-0.15240158,-0.07673095,-0.100098,-0.1520388,-0.0519408
73,1.2092522,1.2487053,"('helpless', 'self-reliant')",0.6486285,0.8302785,-3.3188133,-3.2342148,-0.4869775,-0.385077,0.1019005
74,1.043757,1.0492598,"('undedicated', 'dedicated')",1.0958887,1.1829697,-0.06962608,-0.099715345,0.6900065,0.7108381,0.0208316
75,0.49210095,0.472628,"('meek', 'impulsive')",-1.1453685,-0.90885764,-0.13941324,-0.09596352,-0.2642269,-0.1773977,0.0868292
76,0.7933681,0.9558379,"('anxious', 'daring')",0.65769035,0.77119917,-0.06509656,-0.023663074,0.4619873,0.5677913,0.105804
77,-0.26233873,-0.21225235,"('unmotivated', 'motivated')",0.030305713,0.087513894,-1.3892133,-1.214742,-0.5404154,-0.4464935,0.0939219
78,-0.6030192,-0.7087263,"('nonresilient', 'resilient')",0.46705508,0.49978676,-0.8931253,-0.7802374,-0.3430298,-0.3297256,0.0133042
79,-0.1254906,-0.17045939,"('wavering', 'unwavering')",-1.0923319,-0.91783935,-0.20183024,-0.14985344,-0.4732176,-0.4127174,0.0605002
80,0.9383593,0.78940964,"('dominated', 'dominating')",0.8980587,0.6619464,-0.53141564,-0.6208441,0.4350008,0.2768373,-0.1581635
81,0.25493354,0.13532957,"('submissive', 'aggressive')",0.40856376,0.046274833,-0.9331379,-0.92497885,-0.0898802,-0.2477915,-0.1579113
82,-0.27369007,-0.3208519,"('poor', 'rich')",0.0021155886,0.1044474,6.1686125,6.1774116,1.9656793,1.9870024,0.0213231
83,-0.13250342,-0.11813419,"('powerless', 'powerful')",0.3983664,0.49933493,-1.2188449,-1.204851,-0.3176606,-0.2745501,0.0431105
84,-0.48312953,-0.584967,"('inferior', 'superior')",-0.15444031,-0.23837586,0.28709236,0.2788495,-0.1168258,-0.1814978,-0.064672
85,-0.6330048,-0.6583419,"('insignificant', 'prestigious')",-0.3405713,-0.095936306,-0.45294654,-0.40266973,-0.4755075,-0.3856493,0.0898582
86,-0.46002394,-0.6326024,"('uninfluential', 'influential')",0.5318282,0.30445376,-0.29261434,-0.4615422,-0.0736034,-0.2632303,-0.1896269
87,0.6688369,0.45091772,"('unsuccessful', 'successful')",1.5550393,1.4515632,0.013871111,0.08249937,0.7459158,0.6616601,-0.0842557
88,-0.75183403,-0.8139897,"('low', 'eminent')",0.4468725,0.38276252,-0.5582765,-0.5859302,-0.287746,-0.3390525,-0.0513065
