,bio_male,bio_female,tuple,rad_male,rad_female,laboratories_male,laboratories_female,inc_male,inc_female,average_male,average_female,female-male
41,0.388765,0.22135638,"('unforgiving', 'forgiving')",-0.5848448,-0.6273284,0.95229965,0.83675027,0.32982314,0.27238828,0.2715108,0.1757916,-0.0957192
42,0.2992196,0.25851673,"('unreliable', 'reliable')",0.27033842,0.32153207,-0.09664367,-0.0068557784,-3.1246276,-3.0096421,-0.6629283,-0.6091123,0.053816
43,0.3108176,0.36079398,"('irresponsible', 'responsible')",-0.64686173,-0.6195675,-0.3011616,-0.20477922,0.40762353,0.5277667,-0.0573955,0.0160535,0.073449
44,-0.49520633,-0.44180164,"('prejudiced', 'unprejudiced')",0.6712396,0.68389535,-0.6163661,-0.67327005,-1.3987309,-1.3927441,-0.4597659,-0.4559801,0.0037858
45,-0.5067311,-0.6379327,"('incompetent', 'competent')",-0.54652345,-0.6150805,0.78833264,0.7334947,-0.38318416,-0.42076525,-0.1620265,-0.2350709,-0.0730444
46,-0.29238588,-0.361091,"('uncompetitive', 'competitive')",-0.48947975,-0.55794334,1.0168864,1.0042908,-0.80888087,-0.8621847,-0.143465,-0.1942321,-0.0507671
47,0.84213364,0.9160935,"('stupid', 'smart')",0.4197957,0.5163869,0.56320554,0.6268015,5.234232,5.423329,1.7648417,1.8706527,0.105811
48,1.2260531,1.1477466,"('unintelligent', 'intelligent')",0.046904057,-1.2933277e-05,1.0061567,1.0030409,0.29210666,0.26773798,0.6428051,0.6046281,-0.038177
49,0.026196558,0.14299858,"('unable', 'able')",0.079861596,0.12765928,-0.36596933,-0.24443108,-0.6174423,-0.4296065,-0.2193384,-0.1008449,0.1184935
50,0.16916004,0.13502268,"('clumsy', 'skillful')",0.06027001,0.04028632,-0.5270496,-0.60505277,-0.33537441,-0.36880824,-0.1582485,-0.199638,-0.0413895
51,0.6067834,0.43781492,"('uneducated', 'educated')",-0.46832967,-0.58322895,1.2343525,1.1395638,0.54438716,0.49048504,0.4792984,0.3711587,-0.1081397
52,0.980202,0.81678337,"('irrational', 'rational')",0.2067213,0.08776985,-1.2853726,-1.4550313,0.21491836,0.070087954,0.0291173,-0.1200975,-0.1492148
53,-1.3324883,-1.3597505,"('uncreative', 'creative')",-1.6694158,-1.7540427,0.11550958,-0.0043368936,0.94821733,0.888127,-0.4845443,-0.5575008,-0.0729565
54,-0.120222405,-0.18513247,"('incapable', 'capable')",-0.34076506,-0.42665732,-0.40281138,-0.42627278,1.0561469,1.0775796,0.048087,0.0098793,-0.0382077
55,0.57240206,0.5205943,"('incompetent', 'clever')",0.44786844,0.37673327,1.9267166,1.9510354,0.0022201966,0.02855015,0.7373018,0.7192283,-0.0180735
56,0.89088,0.83790123,"('impractical', 'practical')",0.16355774,0.16851576,0.7821666,0.82260656,-0.68635666,-0.5832938,0.2875619,0.3114325,0.0238706
57,-0.65513563,-0.79544544,"('unimaginative', 'imaginative')",-0.8244264,-0.9245295,0.088153504,-0.02667652,-2.1657352,-2.2330081,-0.8892859,-0.9949149,-0.105629
58,-0.47083557,-0.5894587,"('undiscriminating', 'discriminating')",-0.53435785,-0.6424345,0.51504505,0.4326258,-0.021725273,-0.03082876,-0.1279684,-0.207524,-0.0795556
59,0.7175332,0.70052135,"('foolish', 'wise')",0.064016335,0.08225308,-0.7007712,-0.7176308,0.14675969,0.17902383,0.0568845,0.0610419,0.0041574
60,0.4641915,0.58453226,"('inefficient', 'efficient')",0.2582617,0.33658525,1.4589666,1.5989376,-0.5441427,-0.3224424,0.4093193,0.5494032,0.1400839
61,0.53967935,0.46590114,"('illogical', 'logical')",-0.72763914,-0.8314807,0.47067562,0.39152923,0.16657746,-0.0011963975,0.1123233,0.0061883,-0.106135
62,0.7683084,0.79312927,"('incompetent', 'brilliant')",0.474896,0.48608196,1.5114801,1.6449125,-0.31373754,-0.11027796,0.6102367,0.7034615,0.0932248
63,-0.25405195,-0.3041032,"('unperceptive', 'insightful')",-0.85675555,-0.86485153,0.6239379,0.62186855,0.5745224,0.7075107,0.0219132,0.0401061,0.0181929
64,-0.64644265,-0.7186782,"('shy', 'confident')",0.56097436,0.52829254,0.14423679,0.1053691,-6.694643,-6.7954245,-1.6589687,-1.7201103,-0.0611416
65,-0.19959651,-0.31292352,"('insecure', 'secure')",0.23573497,0.1612586,0.3553265,0.30734554,-0.44378465,-0.4010559,-0.0130799,-0.0613438,-0.0482639
66,-0.7137023,-0.7342107,"('inactive', 'active')",-0.91553104,-0.9901173,-0.82310474,-0.8418035,0.84046036,0.7727082,-0.4029695,-0.4483559,-0.0453864
67,0.6341978,0.7013094,"('doubtful', 'determined')",0.4440448,0.52583516,-0.9941212,-0.89789677,-0.737374,-0.6249516,-0.1633132,-0.073926,0.0893872
68,-0.28957814,-0.28986174,"('dependent', 'independent')",-0.036501613,-0.07995335,-0.62172544,-0.6132344,-0.59651023,-0.5979602,-0.3860788,-0.3952524,-0.0091736
69,0.06590386,0.12135909,"('lazy', 'industrious')",0.5143337,0.55332005,0.18216978,0.21339574,-0.6501522,-0.66718835,0.0280638,0.0552216,0.0271578
70,0.3056726,0.23499857,"('lethargic', 'energetic')",-0.33567527,-0.38777062,0.4493748,0.46723843,0.96149826,1.0221379,0.3452176,0.3341511,-0.0110665
71,1.0252006,1.0845613,"('diffident', 'self-confident')",-0.66094357,-0.6791905,-0.1964619,-0.1367121,0.25120595,0.20016307,0.1047503,0.1172054,0.0124551
72,0.4039923,0.46406087,"('unambitious', 'ambitious')",-1.0688757,-1.0480621,0.1815018,0.2157541,-0.88634676,-0.79417753,-0.3424321,-0.2906061,0.051826
73,1.0678107,1.028361,"('helpless', 'self-reliant')",0.5936365,0.5545025,-1.2081077,-1.3026534,-3.1359782,-3.156136,-0.6706597,-0.7189815,-0.0483218
74,0.22928268,0.18875286,"('undedicated', 'dedicated')",-1.1601051,-1.20376,-0.14805552,-0.099864304,0.17434883,0.16922948,-0.2261323,-0.2364105,-0.0102782
75,-0.27431443,-0.32145384,"('meek', 'impulsive')",-0.14393128,-0.15390392,-1.0391225,-1.1582029,-0.17744361,-0.09936378,-0.4087029,-0.4332311,-0.0245282
76,-0.42152223,-0.40806562,"('anxious', 'daring')",-0.2154744,-0.22772923,0.19427171,0.2566373,-0.029514007,0.10479929,-0.1180597,-0.0685896,0.0494701
77,0.2881018,0.28311986,"('unmotivated', 'motivated')",-0.07793802,-0.12462786,0.75383955,0.7376742,-1.4541975,-1.3582932,-0.1225486,-0.1155317,0.0070169
78,0.18759656,0.26221573,"('nonresilient', 'resilient')",-0.510053,-0.53023124,1.2180812,1.2469604,-0.20661132,-0.15677057,0.1722534,0.2055436,0.0332902
79,0.045886006,-0.023655925,"('wavering', 'unwavering')",-0.9068581,-0.971927,-1.5622971,-1.6912864,-0.124651656,-0.0938747,-0.6369802,-0.695186,-0.0582058
80,-0.25410533,-0.25907326,"('dominated', 'dominating')",-0.03797043,0.018653518,0.52265066,0.660565,-1.2149163,-1.1551965,-0.2460854,-0.1837628,0.0623226
81,0.17061704,0.018732857,"('submissive', 'aggressive')",0.43713677,0.4328164,0.9192891,0.86951846,-0.7949747,-0.7213877,0.183017,0.14992,-0.033097
82,-0.2973913,-0.40498,"('poor', 'rich')",-0.012636818,-0.097240135,1.4001704,1.344574,5.993346,6.10259,1.7708721,1.736236,-0.0346361
83,0.15281938,0.1693856,"('powerless', 'powerful')",-0.20806792,-0.21391073,-0.47615692,-0.45667064,-1.4755772,-1.5032638,-0.5017457,-0.5011149,0.0006308
84,0.50819296,0.5040806,"('inferior', 'superior')",0.16545692,0.14503372,0.32886508,0.35433966,0.45147073,0.35831982,0.3634964,0.3404434,-0.023053
85,1.2845476,1.2598523,"('insignificant', 'prestigious')",0.20455107,0.12862165,0.2530123,0.13250494,0.70821464,0.66515017,0.6125814,0.5465323,-0.0660491
86,0.0724646,-0.11610352,"('uninfluential', 'influential')",-0.8158105,-0.9757345,0.6147044,0.51121587,0.10248621,-0.025813475,-0.0065388,-0.1516089,-0.1450701
87,0.5435264,0.42768267,"('unsuccessful', 'successful')",-0.18182583,-0.25202972,0.22497773,0.2624982,0.34419626,0.38034794,0.2327186,0.2046248,-0.0280938
88,0.164707,0.03033701,"('low', 'eminent')",-0.20095348,-0.342381,0.3152884,0.19617599,0.0063751303,0.0014805831,0.0713543,-0.0285969,-0.0999512
