,kimberly_male,kimberly_female,tuple,clark_male,clark_female,corp_male,corp_female,average_male,average_female,female-male
16,-0.7167116,-0.661568,"('unpopular', 'popular')",0.0543549,0.20783193,0.18495548,0.10423744,-0.1591337,-0.1164995,0.0426342
17,-0.46022516,-0.3625378,"('nasty', 'nice')",-0.23573942,-0.13273898,-0.38911185,-0.3546463,-0.3616922,-0.2833077,0.0783845
18,-0.4006979,-0.09139958,"('disagreeable', 'welcoming')",-0.16645831,0.096975856,-0.9672386,-0.9739168,-0.5114649,-0.3227802,0.1886847
19,0.8536598,0.7986481,"('inhospitable', 'hospitable')",0.8356057,0.9288103,-0.12388782,-0.08225381,0.5217926,0.5484016,0.026609
20,0.02569508,0.20330079,"('rough', 'thoughtful')",-0.44526973,-0.3022468,0.8354304,0.8745788,0.1386186,0.2585442,0.1199256
21,-1.1985259,-0.8916737,"('immoral', 'moral')",-0.82692826,-0.6123902,-0.95845985,-0.84668756,-0.994638,-0.7835838,0.2110542
22,-0.52582365,-0.22416502,"('untrustworthy', 'trustworthy')",-0.5788758,-0.3754285,-1.1953288,-1.1390197,-0.7666761,-0.5795377,0.1871384
23,0.93408,1.2588109,"('insincere', 'sincere')",-0.3227754,-0.22905686,5.4094234,5.273934,2.0069094,2.1012293,0.0943199
24,0.11850842,0.37402716,"('dishonest', 'honest')",-0.5136,-0.3864692,0.28263298,0.3179967,-0.0374862,0.1018516,0.1393378
25,1.4244303,1.2389933,"('egoistic', 'altruistic')",1.0021414,0.9942682,1.3144461,1.2451601,1.2470059,1.1594739,-0.087532
26,1.8444824,1.7197967,"('hardhearted', 'benevolent')",1.6423327,1.6400003,2.111506,1.9838486,1.866107,1.7812152,-0.0848918
27,0.3759295,0.19387588,"('hardhearted', 'softhearted')",-0.14647087,-0.23728609,0.91934484,0.73712915,0.3829345,0.2312396,-0.1516949
28,-0.31829077,-0.21235013,"('disloyal', 'loyal')",-1.3341208,-1.2633544,0.8340159,0.789135,-0.2727985,-0.2288565,0.043942
29,0.14720248,0.15603608,"('unfair', 'fair')",-0.75763625,-0.84490526,-0.6049715,-0.64041376,-0.4051351,-0.4430943,-0.0379592
30,-0.5402268,-0.21840174,"('intolerant', 'tolerant')",-1.15231,-0.8971695,0.3019544,0.32270297,-0.4635275,-0.2642894,0.1992381
31,-0.032295045,0.008340547,"('evil', 'good')",0.76034766,0.91043574,-0.5436705,-0.5834533,0.0614607,0.1117743,0.0503136
32,0.75614107,0.84594744,"('unkind', 'kind')",0.26391965,0.17333317,0.8232231,0.6796836,0.614428,0.5663215,-0.0481065
33,1.5897553,1.3445582,"('wrong', 'right')",1.4442884,1.2702003,-0.34501725,-0.37836656,0.8963422,0.745464,-0.1508782
34,0.4183832,0.7033492,"('mean', 'honorable')",-0.029470544,0.24671622,5.066513,5.116572,1.8184752,2.0222123,0.2037371
35,0.55043155,0.21270879,"('corrupt', 'incorrupt')",1.1963652,0.9815686,-0.29633975,-0.3781303,0.4834857,0.272049,-0.2114367
36,0.47634172,0.48373532,"('hostile', 'amicable')",0.6600378,0.8127918,-0.11535774,-0.23760843,0.3403406,0.3529729,0.0126323
37,0.54658836,0.8188572,"('fake', 'genuine')",-0.36984074,-0.29472852,-0.076798245,-0.03349048,0.0333165,0.1635461,0.1302296
38,0.041563567,0.14107195,"('untruthful', 'truthful')",0.28983027,0.38050765,0.18487574,0.29227832,0.1720899,0.271286,0.0991961
39,1.6201731,1.620628,"('exploitative', 'cooperative')",0.9070749,0.91336286,0.28961232,0.37106496,0.9389534,0.9683519,0.0293985
40,-0.5635043,-0.24742785,"('stingy', 'generous')",-0.4994881,-0.34131187,-1.9266083,-2.0210004,-0.9965336,-0.8699134,0.1266202
41,-0.55157524,-0.23458096,"('unforgiving', 'forgiving')",-0.1391955,0.15870656,-0.051236786,-0.05380659,-0.2473359,-0.043227,0.2041089
42,-0.09664439,0.19984405,"('unreliable', 'reliable')",-0.061046846,0.14998923,-2.9114046,-2.785453,-1.0230319,-0.8118733,0.2111586
43,-0.13518639,0.16010182,"('irresponsible', 'responsible')",-0.98164696,-0.7650316,0.1394894,0.27313048,-0.3257813,-0.1105998,0.2151815
44,-1.509703,-1.5565209,"('prejudiced', 'unprejudiced')",-0.38794392,-0.48262927,-1.6501948,-1.5961866,-1.1826138,-1.211779,-0.0291652
45,-1.583472,-0.9433848,"('incompetent', 'competent')",-1.9087274,-1.423219,-0.58021,-0.5110851,-1.3574699,-0.9592296,0.3982403
46,-1.2552456,-0.7380815,"('uncompetitive', 'competitive')",-1.385691,-1.0366637,-1.0063761,-0.92559546,-1.2157709,-0.9001136,0.3156573
47,-0.1371291,-0.08989619,"('stupid', 'smart')",0.39803353,0.43927583,4.854877,4.8539667,1.7052604,1.7344488,0.0291884
48,-0.81217575,-0.6511305,"('unintelligent', 'intelligent')",-1.2869415,-1.0513734,0.2992131,0.3332485,-0.599968,-0.4564185,0.1435495
49,-0.6793351,-0.7294142,"('unable', 'able')",-0.7843394,-0.6256814,-0.5650774,-0.46488947,-0.6762506,-0.6066617,0.0695889
50,-0.028668042,-0.0025065392,"('clumsy', 'skillful')",0.8364459,0.8809228,0.31850913,0.14297134,0.375429,0.3404625,-0.0349665
51,-0.010535382,0.13325155,"('uneducated', 'educated')",-0.5141676,-0.4594763,0.56122726,0.46390346,0.0121748,0.0458929,0.0337181
52,1.2456331,0.81332767,"('irrational', 'rational')",-0.38318336,-0.7342993,0.21952522,0.08902949,0.3606583,0.0560193,-0.304639
53,0.75662595,0.9775699,"('uncreative', 'creative')",-0.07664119,0.13473126,0.26562628,0.22337836,0.3152037,0.4452265,0.1300228
54,1.2299465,1.0928106,"('incapable', 'capable')",0.50708437,0.48360687,0.97882044,0.9956337,0.9052838,0.8573503,-0.0479335
55,-1.5680835,-1.0053624,"('incompetent', 'clever')",-2.4273365,-2.066205,-0.21741414,-0.115614764,-1.4042781,-1.0623941,0.341884
56,0.21462488,0.5335815,"('impractical', 'practical')",-0.17741916,-0.031703673,-0.8299327,-0.6752684,-0.2642423,-0.0577969,0.2064454
57,-1.4309071,-1.0387902,"('unimaginative', 'imaginative')",-1.8246503,-1.6239735,-3.30364,-3.2322538,-2.1863991,-1.9650059,0.2213932
58,0.020342607,0.21693873,"('undiscriminating', 'discriminating')",-0.01659251,0.19748108,0.016384846,0.056111183,0.0067116,0.1568437,0.1501321
59,0.5192128,0.11617269,"('foolish', 'wise')",0.45347622,0.23330759,0.03449647,0.03356068,0.3357285,0.1276803,-0.2080482
60,-0.6026909,-0.061736453,"('inefficient', 'efficient')",-1.1820737,-0.8916661,-0.5710252,-0.31852156,-0.7852632,-0.4239747,0.3612885
61,0.5149696,0.4209429,"('illogical', 'logical')",-0.08114372,-0.12109566,0.47129357,0.38299558,0.3017065,0.2276143,-0.0740922
62,-0.21354178,0.022174515,"('incompetent', 'brilliant')",-1.1968579,-0.904855,-0.0068718866,0.18160892,-0.4724239,-0.2336905,0.2387334
63,0.5207749,0.8338928,"('unperceptive', 'insightful')",0.30714923,0.5418297,0.7579849,0.81707925,0.5286363,0.7309339,0.2022976
64,-0.6734313,-0.57568294,"('shy', 'confident')",-0.9494229,-0.9856207,-6.1826067,-5.9416604,-2.6018203,-2.500988,0.1008323
65,-1.5198131,-1.3762891,"('insecure', 'secure')",-1.7499212,-1.7284887,-0.70668465,-0.56927824,-1.325473,-1.2246854,0.1007876
66,0.45041624,0.29449442,"('inactive', 'active')",0.9693713,0.8782702,0.83293533,0.7817261,0.7509076,0.6514969,-0.0994107
67,0.629024,0.6275242,"('doubtful', 'determined')",0.84888864,0.7992359,-0.25248647,-0.16567378,0.4084754,0.4203621,0.0118867
68,-0.98276156,-0.93956435,"('dependent', 'independent')",-1.0867275,-1.0599314,-1.0777869,-0.98274577,-1.049092,-0.9940805,0.0550115
69,1.499395,1.149144,"('lazy', 'industrious')",2.1811993,2.02743,-0.26918787,-0.19819093,1.1371355,0.9927944,-0.1443411
70,-1.030014,-0.6252768,"('lethargic', 'energetic')",-1.1361384,-0.90866697,-0.036819387,0.018839497,-0.734324,-0.5050348,0.2292892
71,1.6582422,1.6719878,"('diffident', 'self-confident')",1.0604938,1.1853224,0.3518559,0.33422613,1.0235307,1.0638455,0.0403148
72,0.38884404,0.25721675,"('unambitious', 'ambitious')",-1.0772767,-1.2166107,-0.8453549,-0.8024798,-0.5112625,-0.5872912,-0.0760287
73,0.85071945,0.6703331,"('helpless', 'self-reliant')",0.30377975,0.23990174,-3.1928756,-3.1105678,-0.6794588,-0.7334444,-0.0539856
74,1.0708232,1.3749154,"('undedicated', 'dedicated')",0.13623112,0.3158487,-0.13562024,-0.1533882,0.3571447,0.5124586,0.1553139
75,-0.5338062,-0.5573034,"('meek', 'impulsive')",0.11741382,0.18582658,-0.55425143,-0.48616135,-0.3235479,-0.2858794,0.0376685
76,-0.42955166,-0.021332342,"('anxious', 'daring')",-0.68263793,-0.42381608,-0.69272256,-0.59897447,-0.6016374,-0.348041,0.2535964
77,-0.7744742,-0.53615564,"('unmotivated', 'motivated')",-1.6947019,-1.4248402,-1.626823,-1.3840321,-1.3653329,-1.1150093,0.2503236
78,0.45092624,0.6502583,"('nonresilient', 'resilient')",0.035925604,0.19450954,0.40831926,0.40986994,0.2983904,0.4182126,0.1198222
79,0.5987612,0.54749125,"('wavering', 'unwavering')",1.1679151,1.1585102,-0.04869277,-0.07304146,0.5726612,0.54432,-0.0283412
80,-0.41931152,-0.52767515,"('dominated', 'dominating')",-0.92772925,-1.0528109,-0.67671573,-0.61184865,-0.6745855,-0.7307782,-0.0561927
81,-1.4075704,-1.1971664,"('submissive', 'aggressive')",-1.286094,-1.3047873,-0.89921343,-0.82748747,-1.197626,-1.1098137,0.0878123
82,-1.3713048,-1.1010638,"('poor', 'rich')",-1.0469224,-0.85201555,5.4172173,5.2766438,0.9996634,1.1078548,0.1081914
83,0.2678491,0.33043122,"('powerless', 'powerful')",-0.27494216,-0.2144956,-0.96668506,-0.87184536,-0.3245927,-0.2519699,0.0726228
84,1.0475541,0.78044283,"('inferior', 'superior')",-0.11525507,-0.29786834,0.9355931,0.95661163,0.6226308,0.4797287,-0.1429021
85,2.0885577,1.859074,"('insignificant', 'prestigious')",1.460537,1.4800913,0.521455,0.40657422,1.3568498,1.2485798,-0.10827
86,0.18476003,0.49987826,"('uninfluential', 'influential')",-0.91109884,-0.74142885,-0.3233519,-0.43233466,-0.3498969,-0.2246284,0.1252685
87,0.6944953,0.50940776,"('unsuccessful', 'successful')",0.47931972,0.4491727,0.85658294,0.9182305,0.6767993,0.6256037,-0.0511956
88,-0.01832709,-0.09698035,"('low', 'eminent')",-0.64956397,-0.69406396,-0.3465656,-0.43643886,-0.3381522,-0.4091611,-0.0710089
