,dean_male,dean_female,tuple,foods_male,foods_female,co_male,co_female,average_male,average_female,female-male
22,1.0728676,1.0557922,"('untrustworthy', 'trustworthy')",-0.9439581,-0.96846443,-0.77893764,-0.82276386,-0.216676,-0.2451454,-0.0284694
23,1.7002517,1.811301,"('insincere', 'sincere')",-0.5141723,-0.38554445,5.6089907,5.4849567,2.2650234,2.3035711,0.0385477
24,1.1887717,1.1251825,"('dishonest', 'honest')",-0.04542044,-0.045103915,0.821922,0.74586505,0.6550911,0.6086479,-0.0464432
25,-1.0159808,-1.1169373,"('egoistic', 'altruistic')",1.0858408,1.0619056,1.2264867,1.1759278,0.4321156,0.373632,-0.0584836
26,0.5476807,0.34999898,"('hardhearted', 'benevolent')",1.0380342,1.0208452,1.7963604,1.697213,1.1273584,1.0226857,-0.1046727
27,0.29125816,0.17457856,"('hardhearted', 'softhearted')",-0.22027102,-0.25621313,1.1428736,1.0843378,0.4046203,0.3342344,-0.0703859
28,0.6001541,0.56575996,"('disloyal', 'loyal')",0.36842322,0.34417385,1.2471172,1.0844963,0.7385648,0.66481,-0.0737548
29,-1.7932515,-1.9483451,"('unfair', 'fair')",-0.8490918,-0.87401706,-0.8027173,-0.8569738,-1.1483536,-1.2264454,-0.0780918
30,1.2797221,1.4287999,"('intolerant', 'tolerant')",-0.061490864,0.06646582,0.11419805,0.15640362,0.4441431,0.5505565,0.1064134
31,-2.4820545,-2.521422,"('evil', 'good')",-0.13175808,0.01678013,-0.7877081,-0.6571377,-1.1338402,-1.0539265,0.0799137
32,0.45911974,0.39887396,"('unkind', 'kind')",0.2991685,0.23175994,1.0509665,0.84301907,0.6030849,0.4912177,-0.1118672
33,0.82016605,0.75817686,"('wrong', 'right')",0.80138427,0.7134937,-0.3603439,-0.36923563,0.4204021,0.3674783,-0.0529238
34,-0.32899058,-0.089907974,"('mean', 'honorable')",0.041341327,0.310349,5.3064966,5.437667,1.6729492,1.8860359,0.2130867
35,-0.9520871,-1.323428,"('corrupt', 'incorrupt')",-0.35912573,-0.52752817,-0.3334938,-0.42471457,-0.5482355,-0.7585569,-0.2103214
36,-2.2039778,-2.334753,"('hostile', 'amicable')",-0.38037348,-0.3412259,0.13919486,0.038218327,-0.8150521,-0.8792535,-0.0642014
37,1.1341336,1.1947975,"('fake', 'genuine')",0.42503566,0.4921596,0.34936705,0.37517002,0.6361788,0.6873757,0.0511969
38,0.025477545,0.016580746,"('untruthful', 'truthful')",0.36817342,0.4170474,-0.0749726,-0.011551272,0.1062261,0.1406923,0.0344662
39,2.221764,2.248481,"('exploitative', 'cooperative')",0.6903334,0.72345436,0.5480427,0.60341275,1.1533801,1.1917826,0.0384025
40,0.3753758,0.34919068,"('stingy', 'generous')",-0.07754764,0.10431599,-2.5246089,-2.4842174,-0.7422602,-0.6769036,0.0653566
41,0.83963114,0.76368123,"('unforgiving', 'forgiving')",0.32495084,0.48815736,0.45732105,0.42513433,0.5406344,0.558991,0.0183566
42,0.43676144,0.5767435,"('unreliable', 'reliable')",0.7459089,0.8904326,-2.740813,-2.5899029,-0.5193809,-0.3742423,0.1451386
43,1.4539781,1.6273328,"('irresponsible', 'responsible')",0.1797239,0.31544447,0.25971147,0.34175333,0.6311378,0.7615102,0.1303724
44,-1.617322,-1.7128619,"('prejudiced', 'unprejudiced')",-0.9564656,-0.93299264,-1.2926155,-1.2048092,-1.288801,-1.2835546,0.0052464
45,0.10568086,0.121024944,"('incompetent', 'competent')",0.16270435,0.45614725,-0.22504063,-0.2797238,0.0144482,0.0991495,0.0847013
46,2.0303898,2.330601,"('uncompetitive', 'competitive')",-0.23826353,-0.038770556,-0.9363542,-1.0225078,0.2852574,0.4231076,0.1378502
47,0.016197413,0.12745099,"('stupid', 'smart')",0.83254844,0.881667,5.4146347,5.4486265,2.0877935,2.1525815,0.064788
48,0.5471479,0.6383244,"('unintelligent', 'intelligent')",0.04944273,0.14732075,-0.68787384,-0.67194813,-0.0304277,0.037899,0.0683267
49,-0.4225775,-0.30495605,"('unable', 'able')",-0.27521524,-0.1776228,-0.8699845,-0.7433611,-0.5225924,-0.4086467,0.1139457
50,0.012371611,0.091230206,"('clumsy', 'skillful')",0.1513894,0.13667597,-0.32731563,-0.2909144,-0.0545182,-0.0210027,0.0335155
51,0.8072498,0.86301774,"('uneducated', 'educated')",-0.53559893,-0.5752765,-0.22166339,-0.3618509,0.0166625,-0.0247032,-0.0413657
52,-1.2234675,-1.4686117,"('irrational', 'rational')",0.76560813,0.48252365,0.0078049377,-0.026761409,-0.1500181,-0.3376165,-0.1875984
53,-0.071648315,0.1007911,"('uncreative', 'creative')",-0.19597384,-0.14263222,0.47098514,0.43300146,0.0677877,0.1303868,0.0625991
54,-0.30832034,-0.36541802,"('incapable', 'capable')",0.18855453,0.15402344,0.7496441,0.7891431,0.2099594,0.1925828,-0.0173766
55,1.2050314,1.3439896,"('incompetent', 'clever')",-0.28459716,-0.12153773,-0.18463215,-0.22286367,0.2452674,0.3331961,0.0879287
56,1.6799743,1.7364337,"('impractical', 'practical')",0.9300575,1.014743,-0.32312578,-0.33807606,0.762302,0.8043669,0.0420649
57,0.5335002,0.515815,"('unimaginative', 'imaginative')",-0.40091217,-0.3043679,-3.2967408,-3.304895,-1.0547175,-1.0311492,0.0235683
58,0.35284492,0.3808389,"('undiscriminating', 'discriminating')",-0.55106044,-0.3717883,0.07720523,0.1000711,-0.0403368,0.0363739,0.0767107
59,-0.020735357,-0.27235094,"('foolish', 'wise')",1.3154685,1.1679239,0.02720343,0.095030285,0.4406455,0.3302011,-0.1104444
60,1.0687191,1.3740258,"('inefficient', 'efficient')",-0.16708513,0.04446432,-0.61265635,-0.4182235,0.0963259,0.3334222,0.2370963
61,0.7625129,0.77500284,"('illogical', 'logical')",0.09386276,-0.07584743,0.14454815,-0.067626946,0.3336413,0.2105095,-0.1231318
62,1.5297384,1.8136375,"('incompetent', 'brilliant')",0.118398905,0.36515564,-0.4466259,-0.24596508,0.4005038,0.644276,0.2437722
63,0.6108882,0.81711936,"('unperceptive', 'insightful')",0.7352096,0.91733795,-0.18495616,-0.051037528,0.3870472,0.5611399,0.1740927
64,0.09916921,0.017144173,"('shy', 'confident')",-0.49675557,-0.558724,-6.458937,-6.3581834,-2.2855078,-2.299921,-0.0144132
65,0.9070776,0.85384524,"('insecure', 'secure')",-0.8126405,-0.9268404,-0.07561069,-0.16314065,0.0062755,-0.0787119,-0.0849874
66,-0.58450747,-0.66353375,"('inactive', 'active')",0.19210728,0.12918743,0.9617937,0.8975804,0.1897978,0.121078,-0.0687198
67,1.3889781,1.4095793,"('doubtful', 'determined')",0.4491471,0.43166327,-0.36767137,-0.33026084,0.4901513,0.5036606,0.0135093
68,-0.031993873,-0.10159998,"('dependent', 'independent')",-0.90173143,-0.96160614,-1.7050894,-1.7049108,-0.8796049,-0.9227057,-0.0431008
69,-1.3002303,-1.3618463,"('lazy', 'industrious')",1.1485056,1.0847754,-0.88884705,-0.7299257,-0.3468572,-0.3356655,0.0111917
70,1.1567004,1.1935204,"('lethargic', 'energetic')",-0.42370677,-0.28593433,0.21147643,0.233251,0.3148233,0.380279,0.0654557
71,0.19456291,0.10031977,"('diffident', 'self-confident')",1.5904896,1.6974548,0.60600203,0.60343015,0.7970182,0.8004015,0.0033833
72,0.86722845,0.793076,"('unambitious', 'ambitious')",-0.96171355,-0.9959245,-0.74937195,-0.62180686,-0.2812857,-0.2748851,0.0064006
73,1.8923011,1.9488147,"('helpless', 'self-reliant')",1.0230281,0.9638856,-3.283328,-3.145512,-0.1226663,-0.0776039,0.0450624
74,1.9257157,1.994328,"('undedicated', 'dedicated')",0.46765926,0.58626276,0.20819451,0.22485551,0.8671898,0.9351487,0.0679589
75,-0.8280003,-0.9040887,"('meek', 'impulsive')",-0.70914644,-0.6464827,-0.41063106,-0.26973596,-0.6492593,-0.6067691,0.0424902
76,1.3878858,1.5546886,"('anxious', 'daring')",-0.9540904,-0.74382746,-0.19323708,-0.1972741,0.0801861,0.204529,0.1243429
77,0.82417613,1.1256868,"('unmotivated', 'motivated')",-0.74212974,-0.6386146,-1.4941474,-1.3414937,-0.4707003,-0.2848072,0.1858931
78,-0.2362319,0.055387054,"('nonresilient', 'resilient')",0.340629,0.48616144,-0.4406385,-0.27854338,-0.1120805,0.0876684,0.1997489
79,-0.7880793,-0.8808398,"('wavering', 'unwavering')",0.5233573,0.49582127,-0.25930238,-0.18087015,-0.1746748,-0.1886296,-0.0139548
80,0.9849747,0.98199844,"('dominated', 'dominating')",-0.19689742,-0.13125739,-0.622767,-0.6629836,0.0551034,0.0625858,0.0074824
81,1.4365538,1.5122038,"('submissive', 'aggressive')",-0.1390144,-0.09267605,-1.1858041,-1.2065494,0.0372451,0.0709928,0.0337477
82,-0.13573727,-0.06043987,"('poor', 'rich')",-0.22154866,-0.10671505,6.0403976,5.8862076,1.8943706,1.9063509,0.0119803
83,0.6276356,0.6181018,"('powerless', 'powerful')",-0.006625131,0.026460428,-1.3503447,-1.365849,-0.2431114,-0.2404289,0.0026825
84,1.0232809,0.90958023,"('inferior', 'superior')",0.32427788,0.20976576,0.3060157,0.2689758,0.5511915,0.462774,-0.0884175
85,-1.2825998,-1.3417095,"('insignificant', 'prestigious')",1.0244154,0.99146676,-0.16884361,-0.076914325,-0.1423427,-0.1423857,-4.3e-05
86,1.1442436,1.1027489,"('uninfluential', 'influential')",-0.18968277,-0.1932357,-0.33393845,-0.5122418,0.2068741,0.1324238,-0.0744503
87,0.20022032,0.21183327,"('unsuccessful', 'successful')",0.49498427,0.47414437,0.34070817,0.24982625,0.3453043,0.3119346,-0.0333697
88,-0.23366435,-0.22724997,"('low', 'eminent')",-0.23082489,-0.2667892,-0.57516694,-0.62330395,-0.3465521,-0.3724477,-0.0258956
