,sears_male,sears_female,tuple,holdings_male,holdings_female,corp_male,corp_female,average_male,average_female,female-male
64,-0.8211306,-0.9090104,"('shy', 'confident')",0.9065831,0.8197895,-6.064064,-6.1288834,-1.9928705,-2.0727015,-0.079831
65,0.10848069,0.15929985,"('insecure', 'secure')",0.3694462,0.12655702,0.5372343,0.56460625,0.3383871,0.2834877,-0.0548994
66,0.58162427,0.45576984,"('inactive', 'active')",0.7638265,0.776154,0.7501557,0.70641553,0.6985354,0.6461131,-0.0524223
67,-0.030141905,-0.12913537,"('doubtful', 'determined')",1.021202,1.0058312,-0.20802288,-0.18552437,0.2610124,0.2303905,-0.0306219
68,-0.25474802,-0.43302205,"('dependent', 'independent')",-0.3226087,-0.3789617,-0.52147096,-0.5768663,-0.3662759,-0.46295,-0.0966741
69,-0.020284576,-0.11968913,"('lazy', 'industrious')",0.28167987,0.423732,-1.2938408,-1.2533084,-0.3441485,-0.3164218,0.0277267
70,0.38849413,0.52237946,"('lethargic', 'energetic')",1.088096,1.1216774,0.8572284,0.8390618,0.7779395,0.8277062,0.0497667
71,1.9558274,1.9159751,"('diffident', 'self-confident')",1.0845333,1.0519208,0.35928962,0.3357597,1.1332168,1.1012185,-0.0319983
72,0.405973,0.41817987,"('unambitious', 'ambitious')",0.20200217,0.17749217,-0.31148702,-0.22623333,0.0988294,0.1231462,0.0243168
73,1.3672987,1.317653,"('helpless', 'self-reliant')",0.120816626,0.18938807,-4.0896697,-4.0142245,-0.8671848,-0.8357279,0.0314569
74,1.5657978,1.6148518,"('undedicated', 'dedicated')",0.41466784,0.5248774,-0.30336735,-0.35026112,0.5590328,0.5964894,0.0374566
75,-0.51088476,-0.5438015,"('meek', 'impulsive')",-0.1072485,0.039062597,-0.64151126,-0.54365987,-0.4198815,-0.3494662,0.0704153
76,0.22359878,0.37247604,"('anxious', 'daring')",0.716066,0.81518215,0.13637555,0.17033392,0.3586801,0.4526641,0.093984
77,-0.94096285,-0.8667882,"('unmotivated', 'motivated')",1.2409409,1.0555913,-0.8322411,-0.80240715,-0.177421,-0.2045347,-0.0271137
78,-0.4579237,-0.38103014,"('nonresilient', 'resilient')",0.40938097,0.51824135,-0.035380967,-0.029485777,-0.0279746,0.0359085,0.0638831
79,0.046489462,-0.08229396,"('wavering', 'unwavering')",-1.027845,-0.9562003,-0.7256789,-0.65356374,-0.5690115,-0.5640193,0.0049922
80,-0.45646998,-0.45886007,"('dominated', 'dominating')",0.47157952,0.43206626,-0.22200388,-0.14260358,-0.0689648,-0.0564658,0.012499
81,-1.1199609,-1.0546873,"('submissive', 'aggressive')",1.5931933,1.2184906,-0.24478137,-0.21616861,0.0761503,-0.0174551,-0.0936054
82,-0.03777899,-0.019079853,"('poor', 'rich')",1.0185006,0.974345,6.651886,6.6890373,2.5442025,2.5481008,0.0038983
83,0.5603398,0.5247293,"('powerless', 'powerful')",0.9761854,1.0759116,-0.6735463,-0.6764092,0.2876596,0.3080773,0.0204177
84,0.37465996,0.22460419,"('inferior', 'superior')",-0.23902768,-0.23633271,0.66718984,0.629281,0.2676074,0.2058508,-0.0617566
85,1.2514085,1.1625733,"('insignificant', 'prestigious')",0.32298163,0.44253275,-0.71560985,-0.7504492,0.2862601,0.2848856,-0.0013745
86,1.864534,1.7384621,"('uninfluential', 'influential')",0.52759206,0.32268536,0.0144258095,-0.113446474,0.8021839,0.6492337,-0.1529502
87,0.7044935,0.63955307,"('unsuccessful', 'successful')",0.8124921,0.6913572,1.0813944,1.0920438,0.8661267,0.8076514,-0.0584753
88,-0.20820056,-0.27887964,"('low', 'eminent')",0.21757296,0.073455915,-0.11718835,-0.18777905,-0.0359387,-0.1310676,-0.0951289
