,ameren_male,ameren_female,tuple,corp_male,corp_female,average_male,average_female,female-male
26,-0.3045071,-0.4205476,"('hardhearted', 'benevolent')",1.4393474,1.2618871,0.5674201,0.4206697,-0.1467504
27,-0.095869675,-0.112605,"('hardhearted', 'softhearted')",0.86652946,0.74826926,0.3853299,0.3178321,-0.0674978
28,-0.2761501,-0.39839858,"('disloyal', 'loyal')",1.0553678,0.8876505,0.3896089,0.244626,-0.1449829
29,-0.5884282,-0.61608356,"('unfair', 'fair')",-0.674343,-0.7337315,-0.6313856,-0.6749076,-0.043522
30,0.1976332,0.113995686,"('intolerant', 'tolerant')",1.2510804,1.1723561,0.7243568,0.6431759,-0.0811809
31,-0.8402903,-0.7665875,"('evil', 'good')",-0.9140261,-0.95323247,-0.8771582,-0.85991,0.0172482
32,-0.55806905,-0.7544784,"('unkind', 'kind')",0.48531273,0.24583367,-0.0363782,-0.2543224,-0.2179442
33,0.06113055,0.031540677,"('wrong', 'right')",-0.5788753,-0.567759,-0.2588724,-0.2681091,-0.0092367
34,0.20338419,0.20884621,"('mean', 'honorable')",5.3647065,5.4040184,2.7840455,2.8064322,0.0223867
35,0.24610463,0.2686441,"('corrupt', 'incorrupt')",-0.62149906,-0.6615229,-0.1876972,-0.1964394,-0.0087422
36,-0.32763216,-0.3538447,"('hostile', 'amicable')",-0.3396462,-0.42319256,-0.3336392,-0.3885186,-0.0548794
37,0.018677823,0.010793202,"('fake', 'genuine')",-0.19691277,-0.20758617,-0.0891175,-0.0983965,-0.009279
38,-0.9314842,-1.0940446,"('untruthful', 'truthful')",-0.23402351,-0.18418108,-0.5827539,-0.6391128,-0.0563589
39,0.16693883,0.18441918,"('exploitative', 'cooperative')",0.15178387,0.091562025,0.1593613,0.1379906,-0.0213707
40,0.68286383,0.6631656,"('stingy', 'generous')",-1.678811,-1.6697984,-0.4979736,-0.5033164,-0.0053428
41,0.025225103,-0.07635538,"('unforgiving', 'forgiving')",0.1106023,0.019987607,0.0679137,-0.0281839,-0.0960976
42,0.06712957,0.042139724,"('unreliable', 'reliable')",-3.2606673,-3.2010753,-1.5967689,-1.5794678,0.0173011
43,-0.82041323,-0.98679155,"('irresponsible', 'responsible')",0.43541524,0.30527785,-0.192499,-0.3407568,-0.1482578
44,0.22526081,0.22772321,"('prejudiced', 'unprejudiced')",-1.7563581,-1.7870396,-0.7655486,-0.7796582,-0.0141096
45,-0.9380204,-0.99426144,"('incompetent', 'competent')",-0.00487014,-0.07481197,-0.4714453,-0.5345367,-0.0630914
46,-1.0203187,-1.0945934,"('uncompetitive', 'competitive')",-0.65039134,-0.62224275,-0.835355,-0.8584181,-0.0230631
47,-0.13222012,-0.1223525,"('stupid', 'smart')",4.9741535,4.9081836,2.4209666,2.3929155,-0.0280511
48,0.4064001,0.39229596,"('unintelligent', 'intelligent')",1.1157684,1.1048378,0.7610843,0.7485669,-0.0125174
49,-0.080556065,0.07518649,"('unable', 'able')",-0.17754063,-0.041925136,-0.1290483,0.0166307,0.145679
50,-0.027591608,0.004216263,"('clumsy', 'skillful')",-0.29691508,-0.39593834,-0.1622534,-0.195861,-0.0336076
51,-0.34301895,-0.4709956,"('uneducated', 'educated')",0.3666682,0.30789307,0.0118246,-0.0815513,-0.0933759
52,0.04921995,-0.038261678,"('irrational', 'rational')",-0.001089843,-0.06816801,0.0240651,-0.0532148,-0.0772799
53,-1.7923318,-1.8171531,"('uncreative', 'creative')",0.14834851,0.0038382467,-0.8219917,-0.9066574,-0.0846657
54,-1.1219282,-1.2592659,"('incapable', 'capable')",0.59164166,0.51618373,-0.2651433,-0.3715411,-0.1063978
55,-0.32096994,-0.2962429,"('incompetent', 'clever')",0.37278196,0.3400991,0.025906,0.0219281,-0.0039779
56,-0.37212387,-0.53608024,"('impractical', 'practical')",-0.09391508,-0.12982771,-0.2330195,-0.332954,-0.0999345
57,-1.002692,-1.0999253,"('unimaginative', 'imaginative')",-3.065967,-3.1347184,-2.0343294,-2.117322,-0.0829926
58,-0.527222,-0.54857856,"('undiscriminating', 'discriminating')",0.24423403,0.20243643,-0.141494,-0.1730711,-0.0315771
59,0.11286223,0.17527,"('foolish', 'wise')",0.063541695,0.13389578,0.088202,0.1545829,0.0663809
60,0.35546032,0.27589157,"('inefficient', 'efficient')",0.16540611,0.18875201,0.2604332,0.2323218,-0.0281114
61,-0.6564945,-0.8088591,"('illogical', 'logical')",0.56185156,0.33462968,-0.0473215,-0.2371147,-0.1897932
62,0.17936787,0.1582538,"('incompetent', 'brilliant')",0.8284967,0.919507,0.5039323,0.5388804,0.0349481
63,-0.5558084,-0.6353658,"('unperceptive', 'insightful')",0.5126713,0.5438194,-0.0215686,-0.0457732,-0.0242046
64,-0.094259426,-0.12735301,"('shy', 'confident')",-6.0383997,-5.873176,-3.0663295,-3.0002646,0.0660649
65,-0.057347417,-0.05920291,"('insecure', 'secure')",-0.27731028,-0.26326534,-0.1673288,-0.1612341,0.0060947
66,-1.0633543,-1.1627992,"('inactive', 'active')",-0.1347504,-0.23017934,-0.5990523,-0.6964893,-0.097437
67,-0.30958244,-0.3762946,"('doubtful', 'determined')",-0.14270392,-0.23600657,-0.2261432,-0.3061506,-0.0800074
68,-0.27121806,-0.24326524,"('dependent', 'independent')",-0.6630445,-0.5953683,-0.4671313,-0.4193168,0.0478145
69,0.7673235,0.76934826,"('lazy', 'industrious')",-0.5098406,-0.47668767,0.1287414,0.1463303,0.0175889
70,-0.73423636,-0.75011915,"('lethargic', 'energetic')",-0.09123993,-0.13444711,-0.4127381,-0.4422831,-0.029545
71,-0.86251086,-0.8916612,"('diffident', 'self-confident')",0.16499324,0.14562325,-0.3487588,-0.373019,-0.0242602
72,-0.37333578,-0.4348109,"('unambitious', 'ambitious')",-0.33637035,-0.35002503,-0.3548531,-0.392418,-0.0375649
73,1.0869935,1.0918486,"('helpless', 'self-reliant')",-3.0133982,-2.7895148,-0.9632024,-0.8488331,0.1143693
74,-0.36852303,-0.46926543,"('undedicated', 'dedicated')",-0.38414916,-0.544652,-0.3763361,-0.5069587,-0.1306226
75,0.19591029,0.19277215,"('meek', 'impulsive')",-0.6369887,-0.5006406,-0.2205392,-0.1539342,0.066605
76,0.18513656,0.23232684,"('anxious', 'daring')",-0.26444384,-0.16005567,-0.0396536,0.0361356,0.0757892
77,-1.0162454,-1.0242817,"('unmotivated', 'motivated')",-0.9896415,-0.894883,-1.0029434,-0.9595823,0.0433611
78,-0.41865146,-0.3429472,"('nonresilient', 'resilient')",0.026285432,0.08269869,-0.196183,-0.1301243,0.0660587
79,-0.91177994,-1.0075693,"('wavering', 'unwavering')",-0.5632726,-0.5865575,-0.7375263,-0.7970634,-0.0595371
80,0.4650575,0.49146956,"('dominated', 'dominating')",-0.8037029,-0.6674081,-0.1693227,-0.0879693,0.0813534
81,0.46790633,0.2682599,"('submissive', 'aggressive')",-0.16968893,-0.118904784,0.1491087,0.0746776,-0.0744311
82,-0.2529137,-0.3223588,"('poor', 'rich')",5.8993073,5.78433,2.8231969,2.7309856,-0.0922113
83,-0.641176,-0.7283869,"('powerless', 'powerful')",-0.95189744,-0.95427555,-0.7965367,-0.8413312,-0.0447945
84,-0.1483409,-0.113710485,"('inferior', 'superior')",0.97000146,0.9795503,0.4108303,0.4329199,0.0220896
85,-0.16551574,-0.22813353,"('insignificant', 'prestigious')",-0.27736488,-0.34978324,-0.2214403,-0.2889584,-0.0675181
86,-1.3845242,-1.5359823,"('uninfluential', 'influential')",-0.37068063,-0.5205711,-0.8776025,-1.0282767,-0.1506742
87,-0.033682868,-0.14647718,"('unsuccessful', 'successful')",0.76960665,0.88942236,0.3679619,0.3714726,0.0035107
88,-0.36668426,-0.5466668,"('low', 'eminent')",-0.36720458,-0.4854674,-0.3669444,-0.5160671,-0.1491227
