,gilead_male,gilead_female,tuple,sciences_male,sciences_female,inc_male,inc_female,average_male,average_female,female-male
21,-0.47290534,-0.43748137,"('immoral', 'moral')",0.17423323,0.22414759,-0.77469933,-0.6539298,-0.3577905,-0.2890879,0.0687026
22,-0.6844791,-0.6799716,"('untrustworthy', 'trustworthy')",-0.1095264,-0.13068111,-1.0932795,-1.0780447,-0.629095,-0.6295658,-0.0004708
23,-1.2359371,-1.2617799,"('insincere', 'sincere')",-0.61517113,-0.6188511,4.8346457,4.7666764,0.9945125,0.9620152,-0.0324973
24,-0.5556087,-0.5762956,"('dishonest', 'honest')",-0.93058753,-0.98367906,0.4517405,0.36163,-0.3448186,-0.3994482,-0.0546296
25,-0.25198278,-0.29506546,"('egoistic', 'altruistic')",1.0599129,0.98216337,1.2730333,1.2188842,0.6936545,0.6353274,-0.0583271
26,0.083034456,-0.06011813,"('hardhearted', 'benevolent')",0.45956865,0.35838932,1.2797034,1.1140679,0.6074355,0.4707797,-0.1366558
27,-0.6824782,-0.6740209,"('hardhearted', 'softhearted')",-0.22014575,-0.19896656,1.4729847,1.3387934,0.1901202,0.1552686,-0.0348516
28,-0.8011463,-0.8792033,"('disloyal', 'loyal')",0.29769647,0.20415053,0.47991788,0.38474578,-0.007844,-0.096769,-0.088925
29,0.103250846,0.043156836,"('unfair', 'fair')",-0.04312578,-0.046181977,-0.5649463,-0.7088715,-0.1682737,-0.2372989,-0.0690252
30,-0.67554474,-0.72485554,"('intolerant', 'tolerant')",0.44207066,0.36557478,1.1175084,1.0433073,0.2946781,0.2280088,-0.0666693
31,-0.8104096,-0.9407522,"('evil', 'good')",-0.48040143,-0.6324365,-0.51840425,-0.68963736,-0.6030718,-0.7542754,-0.1512036
32,-1.2490692,-1.2369121,"('unkind', 'kind')",0.10047013,0.12750363,0.28332236,0.12085699,-0.2884256,-0.3295172,-0.0410916
33,0.6476792,0.513477,"('wrong', 'right')",0.047177795,-0.04623717,-0.07172035,-0.14941859,0.2077122,0.1059404,-0.1017718
34,-0.3258929,-0.2517764,"('mean', 'honorable')",0.10581192,0.17300496,5.6165586,5.6645346,1.7988259,1.861921,0.0630951
35,0.4487843,0.3741873,"('corrupt', 'incorrupt')",-0.14258412,-0.2236528,0.0922603,-0.077919364,0.1328202,0.024205,-0.1086152
36,-0.2363052,-0.43282738,"('hostile', 'amicable')",-0.84750944,-1.089102,0.28875604,0.06495243,-0.2650195,-0.485659,-0.2206395
37,-0.2720214,-0.1817458,"('fake', 'genuine')",-0.14958706,-0.07018225,0.18306588,0.1604567,-0.0795142,-0.0304904,0.0490238
38,-1.7433743,-1.8119315,"('untruthful', 'truthful')",-0.6932256,-0.7583299,-0.084930755,-0.06545904,-0.8405102,-0.8785735,-0.0380633
39,0.5074458,0.6162919,"('exploitative', 'cooperative')",0.39206302,0.4409791,0.18826663,0.2071016,0.3625918,0.4214575,0.0588657
40,0.6833916,0.64674044,"('stingy', 'generous')",0.38695174,0.38957584,-1.0217493,-1.1164103,0.016198,-0.026698,-0.042896
41,0.04200114,-0.07037451,"('unforgiving', 'forgiving')",-0.4519773,-0.46520275,0.08435853,-0.046436563,-0.1085392,-0.1940046,-0.0854654
42,-0.4276988,-0.31810284,"('unreliable', 'reliable')",-0.56953114,-0.43036628,-2.5895412,-2.4681816,-1.1955903,-1.0722169,0.1233734
43,-1.4154859,-1.3451922,"('irresponsible', 'responsible')",-0.78256387,-0.7025554,-0.07696621,-0.13008705,-0.7583387,-0.7259449,0.0323938
44,0.14439908,0.2307939,"('prejudiced', 'unprejudiced')",-0.41996136,-0.3434063,-1.3001764,-1.2940526,-0.5252462,-0.4688883,0.0563579
45,-0.9144954,-0.9272526,"('incompetent', 'competent')",-0.0926961,-0.07345134,-0.23012471,-0.2559962,-0.4124388,-0.4189001,-0.0064613
46,-0.48221993,-0.44287917,"('uncompetitive', 'competitive')",-0.57739943,-0.4475497,-0.8660329,-0.8437407,-0.6418841,-0.5780565,0.0638276
47,-0.74336135,-0.6706812,"('stupid', 'smart')",0.24808064,0.29910037,5.2188697,5.233642,1.5745296,1.6206872,0.0461576
48,0.23068246,0.15238576,"('unintelligent', 'intelligent')",1.5256791,1.5195307,0.9031499,0.89636755,0.8865039,0.8560947,-0.0304092
49,0.043217983,0.08229463,"('unable', 'able')",0.49120992,0.62361664,0.24320488,0.39291617,0.2592109,0.3662758,0.1070649
50,0.10561797,0.16287628,"('clumsy', 'skillful')",0.19208215,0.2399192,0.2220312,0.22675645,0.1732438,0.2098506,0.0366068
51,-0.5233283,-0.5991617,"('uneducated', 'educated')",0.19400534,0.117391415,0.54246414,0.5147966,0.0710471,0.0110088,-0.0600383
52,0.4813438,0.33490163,"('irrational', 'rational')",0.31960928,0.13537481,-0.09889798,-0.22595984,0.2340184,0.0814389,-0.1525795
53,-1.1360397,-1.2277209,"('uncreative', 'creative')",-0.24332532,-0.37624907,0.5805287,0.49662068,-0.2662788,-0.3691164,-0.1028376
54,-0.7241357,-0.7860563,"('incapable', 'capable')",-0.2231758,-0.33510995,0.86343443,0.8939289,-0.027959,-0.0757458,-0.0477868
55,0.198697,0.23297323,"('incompetent', 'clever')",0.7396816,0.79057777,0.19984142,0.23966745,0.3794067,0.4210728,0.0416661
56,-0.8877101,-0.8632016,"('impractical', 'practical')",0.20195311,0.23653069,-0.29704258,-0.22128561,-0.3275998,-0.2826522,0.0449476
57,-0.74165875,-0.80210596,"('unimaginative', 'imaginative')",-0.53404504,-0.5771595,-2.215827,-2.241975,-1.1638436,-1.2070802,-0.0432366
58,0.058700882,-0.04445161,"('undiscriminating', 'discriminating')",-0.03227392,-0.17967662,-0.12162922,-0.20532124,-0.0317341,-0.1431498,-0.1114157
59,0.33260232,0.29640102,"('foolish', 'wise')",0.36993128,0.33378983,0.37261632,0.3828334,0.3583833,0.3376747,-0.0207086
60,-0.23965245,-0.1413928,"('inefficient', 'efficient')",0.6618567,0.8009012,-0.01033327,0.10210596,0.1372903,0.2538714,0.1165811
61,-0.68879086,-0.7936589,"('illogical', 'logical')",0.41497982,0.28007215,0.10368536,-0.04650929,-0.0567086,-0.1866987,-0.1299901
62,0.034134805,0.11204465,"('incompetent', 'brilliant')",1.15937,1.3096607,0.18551803,0.367244,0.4596743,0.5963165,0.1366422
63,-1.138178,-1.1406478,"('unperceptive', 'insightful')",-0.18941636,-0.13297758,0.8218881,0.9088254,-0.1685688,-0.1216,0.0469688
64,-0.018761862,-0.008233264,"('shy', 'confident')",-0.50312096,-0.491087,-6.098405,-6.0502687,-2.2067626,-2.1831964,0.0235662
65,-0.24249606,-0.1543764,"('insecure', 'secure')",-0.15585004,-0.12126933,-0.55533266,-0.43574196,-0.3178929,-0.2371292,0.0807637
66,-0.18358822,-0.18124826,"('inactive', 'active')",-1.1697872,-1.2543133,1.2879345,1.2147899,-0.0218136,-0.0735906,-0.051777
67,-0.01652155,-0.03231976,"('doubtful', 'determined')",-0.2877823,-0.24311271,-0.013913238,0.0034903958,-0.1060724,-0.0906474,0.015425
68,-0.044259787,-0.042831622,"('dependent', 'independent')",-0.008769582,-0.0087091625,-0.13830145,-0.12488761,-0.0637769,-0.0588095,0.0049674
69,1.2942222,1.2921004,"('lazy', 'industrious')",0.9994613,0.99014115,0.0588654,0.024564238,0.7841829,0.7689353,-0.0152476
70,-0.87553823,-0.79783934,"('lethargic', 'energetic')",-0.58131635,-0.4651926,0.1931266,0.30563563,-0.4212427,-0.3191321,0.1021106
71,0.23726012,0.17094052,"('diffident', 'self-confident')",0.79342353,0.7644166,0.72389346,0.6749759,0.5848591,0.5367777,-0.0480814
72,-0.4198237,-0.349716,"('unambitious', 'ambitious')",-0.11622693,-0.12272291,-0.879336,-0.84808534,-0.4717956,-0.4401747,0.0316209
73,0.37642345,0.39058423,"('helpless', 'self-reliant')",0.02960626,-0.025581807,-2.883336,-2.8395586,-0.8257688,-0.8248521,0.0009167
74,0.0020614266,-0.057202406,"('undedicated', 'dedicated')",-0.29241437,-0.29127252,-0.08217926,-0.15597092,-0.1241774,-0.1681486,-0.0439712
75,0.080640346,0.03672293,"('meek', 'impulsive')",-0.3389341,-0.38268414,-0.076715246,0.008988627,-0.1116697,-0.1123242,-0.0006545
76,0.5746902,0.7487838,"('anxious', 'daring')",-0.19803289,-0.046791043,0.42983106,0.5964932,0.2688295,0.4328287,0.1639992
77,-0.8106977,-0.8021197,"('unmotivated', 'motivated')",0.51085323,0.5132817,-0.6922109,-0.58388615,-0.3306851,-0.290908,0.0397771
78,-0.4779331,-0.45144492,"('nonresilient', 'resilient')",0.8291723,0.9570313,0.61468303,0.7316246,0.3219741,0.4124037,0.0904296
79,-0.31235746,-0.3805377,"('wavering', 'unwavering')",-1.27317,-1.3977902,0.24830212,0.21444516,-0.4457418,-0.5212943,-0.0755525
80,0.58551025,0.7506894,"('dominated', 'dominating')",0.45149073,0.67205185,-0.6557625,-0.46514758,0.1270795,0.3191979,0.1921184
81,-0.124095604,-0.102289125,"('submissive', 'aggressive')",0.44974184,0.47021395,-0.25673968,-0.06876497,0.0229688,0.0997199,0.0767511
82,-0.9866624,-0.94853306,"('poor', 'rich')",-0.18238491,-0.20904192,5.271628,5.3639874,1.3675268,1.4021374,0.0346106
83,-0.15168212,-0.19480562,"('powerless', 'powerful')",0.2727847,0.26749933,-0.81331277,-0.8417419,-0.2307367,-0.2563494,-0.0256127
84,0.80830127,0.815121,"('inferior', 'superior')",0.6443845,0.6090686,1.051618,1.042723,0.834768,0.8223042,-0.0124638
85,0.64082134,0.47423735,"('insignificant', 'prestigious')",0.39060926,0.27568328,0.8317541,0.68900317,0.6210616,0.4796413,-0.1414203
86,-1.2281398,-1.4165298,"('uninfluential', 'influential')",-0.13317025,-0.31979275,-0.09273533,-0.19961384,-0.4846818,-0.6453121,-0.1606303
87,0.53642595,0.56359655,"('unsuccessful', 'successful')",0.25515467,0.25739047,1.1674939,1.2690382,0.6530248,0.6966751,0.0436503
88,-0.4434563,-0.50846136,"('low', 'eminent')",-0.5086807,-0.61659473,0.051412247,-0.0030370615,-0.3002416,-0.376031,-0.0757894
