,sysco_male,sysco_female,tuple,corp_male,corp_female,average_male,average_female,female-male
42,-0.58267415,-0.39448684,"('unreliable', 'reliable')",-3.569823,-3.5217395,-2.0762486,-1.9581132,0.1181354
43,-1.4162433,-1.4045911,"('irresponsible', 'responsible')",0.50934666,0.40067542,-0.4534483,-0.5019578,-0.0485095
44,0.73839515,0.8347467,"('prejudiced', 'unprejudiced')",-1.6216083,-1.6801378,-0.4416066,-0.4226955,0.0189111
45,-1.2137223,-1.147947,"('incompetent', 'competent')",0.16289008,0.01036654,-0.5254161,-0.5687902,-0.0433741
46,-0.7304963,-0.5364699,"('uncompetitive', 'competitive')",-0.5001944,-0.5253264,-0.6153454,-0.5308981,0.0844473
47,-0.6183266,-0.5899474,"('stupid', 'smart')",5.5707655,5.6787734,2.4762194,2.5444131,0.0681937
48,-0.25215718,-0.3180695,"('unintelligent', 'intelligent')",0.8447987,0.8669788,0.2963207,0.2744547,-0.021866
49,0.011856735,0.04786619,"('unable', 'able')",-0.14734024,-0.009064833,-0.0677418,0.0194007,0.0871425
50,-0.03284641,0.030016713,"('clumsy', 'skillful')",-0.0851592,-0.075017154,-0.0590028,-0.0225002,0.0365026
51,-1.3444858,-1.5456909,"('uneducated', 'educated')",0.68113357,0.5139645,-0.3316761,-0.5158632,-0.1841871
52,0.7533359,0.436533,"('irrational', 'rational')",-0.1049284,-0.12903163,0.3242038,0.1537507,-0.1704531
53,-0.4751932,-0.46699214,"('uncreative', 'creative')",0.45416874,0.41871724,-0.0105122,-0.0241375,-0.0136253
54,-0.34200552,-0.47713423,"('incapable', 'capable')",0.7351972,0.8665337,0.1965958,0.1946997,-0.0018961
55,-1.2720871,-1.2872506,"('incompetent', 'clever')",0.46118537,0.3526673,-0.4054509,-0.4672917,-0.0618408
56,-0.62251407,-0.7376717,"('impractical', 'practical')",0.032680944,-0.06587771,-0.2949166,-0.4017747,-0.1068581
57,-1.7553899,-1.8172301,"('unimaginative', 'imaginative')",-3.0129032,-3.0836484,-2.3841467,-2.4504392,-0.0662925
58,0.26079985,0.2555832,"('undiscriminating', 'discriminating')",0.43918383,0.4664418,0.3499919,0.3610125,0.0110206
59,0.020460274,-0.14122713,"('foolish', 'wise')",-0.1792351,-0.06765901,-0.0793874,-0.1044431,-0.0250557
60,-0.826536,-0.7916473,"('inefficient', 'efficient')",0.3452019,0.45572406,-0.240667,-0.1679616,0.0727054
61,0.093844086,-0.15021983,"('illogical', 'logical')",0.5156261,0.30323735,0.3047351,0.0765088,-0.2282263
62,-0.17750205,-0.07605887,"('incompetent', 'brilliant')",0.84535325,1.0880656,0.3339256,0.5060034,0.1720778
63,-1.0946134,-1.0146911,"('unperceptive', 'insightful')",0.60262394,0.7202301,-0.2459947,-0.1472305,0.0987642
64,-0.42417175,-0.49920413,"('shy', 'confident')",-6.5109153,-6.454264,-3.4675436,-3.4767342,-0.0091906
65,-0.90125024,-1.0561452,"('insecure', 'secure')",-0.27797818,-0.2814294,-0.5896142,-0.6687873,-0.0791731
66,-0.3327033,-0.27172023,"('inactive', 'active')",0.1103073,0.18770182,-0.111198,-0.0420092,0.0691888
67,0.07325524,-0.06936248,"('doubtful', 'determined')",-0.3442893,-0.5163029,-0.135517,-0.2928327,-0.1573157
68,-0.6447984,-0.6328981,"('dependent', 'independent')",-0.6485302,-0.56088036,-0.6466643,-0.5968893,0.049775
69,1.5521876,1.7241162,"('lazy', 'industrious')",-1.1676657,-0.974854,0.1922609,0.3746311,0.1823702
70,-1.6311793,-1.5186487,"('lethargic', 'energetic')",-0.020059187,0.0010422431,-0.8256193,-0.7588032,0.0668161
71,-0.10670248,-0.082940385,"('diffident', 'self-confident')",-0.0028266273,-0.03378247,-0.0547646,-0.0583614,-0.0035968
72,-1.0267934,-1.1140459,"('unambitious', 'ambitious')",-0.26259452,-0.20520167,-0.644694,-0.6596237,-0.0149297
73,1.0561591,1.0152197,"('helpless', 'self-reliant')",-3.6305094,-3.3983636,-1.2871752,-1.191572,0.0956032
74,0.08727512,0.047954865,"('undedicated', 'dedicated')",-0.26215008,-0.49411827,-0.0874375,-0.2230817,-0.1356442
75,0.10552942,0.28580192,"('meek', 'impulsive')",-0.66757727,-0.47100565,-0.2810239,-0.0926019,0.188422
76,-0.42854512,-0.2236765,"('anxious', 'daring')",-0.33727622,-0.3131731,-0.3829107,-0.2684248,0.1144859
77,-0.3259613,-0.10139096,"('unmotivated', 'motivated')",-0.88170135,-0.6233143,-0.6038313,-0.3623526,0.2414787
78,-0.02326724,0.38093358,"('nonresilient', 'resilient')",0.25823683,0.36731368,0.1174848,0.3741236,0.2566388
79,-0.22115673,-0.25144482,"('wavering', 'unwavering')",-0.63550234,-0.48306227,-0.4283295,-0.3672535,0.061076
80,0.22684214,0.24200907,"('dominated', 'dominating')",-0.7133924,-0.7416518,-0.2432751,-0.2498213,-0.0065462
81,-1.0878807,-1.1745925,"('submissive', 'aggressive')",-0.517766,-0.4296919,-0.8028234,-0.8021422,0.0006812
82,-0.6630997,-0.6346617,"('poor', 'rich')",6.871984,6.7868934,3.1044421,3.0761158,-0.0283263
83,0.019175664,-0.13544586,"('powerless', 'powerful')",-0.5999904,-0.6867498,-0.2904074,-0.4110978,-0.1206904
84,0.690764,0.6029643,"('inferior', 'superior')",0.8716373,0.8901167,0.7812006,0.7465405,-0.0346601
85,1.136789,1.0216037,"('insignificant', 'prestigious')",-0.4098495,-0.43383807,0.3634697,0.2938828,-0.0695869
86,-1.1625189,-1.336961,"('uninfluential', 'influential')",0.057451673,-0.11353754,-0.5525336,-0.7252493,-0.1727157
87,0.632766,0.50285095,"('unsuccessful', 'successful')",0.5479731,0.6118807,0.5903696,0.5573658,-0.0330038
88,-0.1800824,-0.46350688,"('low', 'eminent')",-0.2674218,-0.38371968,-0.2237521,-0.4236133,-0.1998612
