,johnson_male,johnson_female,tuple,controls_male,controls_female,intl_male,intl_female,plc_male,plc_female,average_male,average_female,female-male
66,-0.62183505,-0.487087,"('inactive', 'active')",-0.39234692,-0.34334993,1.6102884,1.6830865,1.295481,1.2852616,0.4728968,0.5344778,0.061581
67,1.8388516,1.7801603,"('doubtful', 'determined')",0.8650977,0.81465006,0.79118246,0.7646923,-0.23804563,-0.16149357,0.8142715,0.7995023,-0.0147692
68,-0.75184387,-0.7919721,"('dependent', 'independent')",-0.24503621,-0.2755555,-0.7457729,-0.72098184,-1.0800982,-1.0231965,-0.7056878,-0.7029265,0.0027613
69,0.46488115,0.6217348,"('lazy', 'industrious')",-0.3283414,-0.21549748,1.9426541,1.98021,0.06529143,0.08960013,0.5361213,0.6190118,0.0828905
70,-0.17437792,-0.2576313,"('lethargic', 'energetic')",0.34957147,0.2935669,-0.68535626,-0.70253116,-0.5246795,-0.5396908,-0.2587106,-0.3015716,-0.042861
71,1.1793933,1.2297554,"('diffident', 'self-confident')",0.5552887,0.57744163,-0.47141314,-0.4216241,0.53829217,0.47321668,0.4503902,0.4646974,0.0143072
72,-0.43515375,-0.45318413,"('unambitious', 'ambitious')",0.20598845,0.24812885,-1.1002959,-1.090912,0.41418523,0.4442005,-0.228819,-0.2129417,0.0158773
73,0.96155465,1.0008868,"('helpless', 'self-reliant')",-0.4098329,-0.4100271,0.06737287,0.08229907,-3.16793,-3.1276422,-0.6372088,-0.6136209,0.0235879
74,1.1647758,1.1349382,"('undedicated', 'dedicated')",0.723089,0.6810243,-0.1738597,-0.15496041,0.13591778,0.0963467,0.4624807,0.4393372,-0.0231435
75,-1.2856944,-1.1685743,"('meek', 'impulsive')",-2.0126657,-1.9296033,0.55363876,0.5665726,-0.85781395,-0.8038299,-0.9006338,-0.8338587,0.0667751
76,0.112187564,0.054826647,"('anxious', 'daring')",0.023465948,-0.0069372207,-0.12945211,-0.16120313,-0.745407,-0.7179691,-0.1848014,-0.2078207,-0.0230193
77,-0.23498274,-0.28729063,"('unmotivated', 'motivated')",0.25934833,0.1909627,-1.09726,-1.0467619,-1.57354,-1.3943514,-0.6616086,-0.6343603,0.0272483
78,-0.7174326,-0.58337444,"('nonresilient', 'resilient')",1.0672476,1.1215898,-0.7176394,-0.6678706,0.4910671,0.5816959,0.0308107,0.1130102,0.0821995
79,-0.15789303,-0.02389133,"('wavering', 'unwavering')",-2.0041504,-1.9708865,0.37361124,0.42276496,0.17700154,0.16429174,-0.4028577,-0.3519303,0.0509274
80,0.05005643,0.007927261,"('dominated', 'dominating')",1.4451089,1.4587532,-0.15420343,-0.094464436,-0.5378881,-0.26688147,0.2007685,0.2763337,0.0755652
81,-0.5559317,-0.73234224,"('submissive', 'aggressive')",0.97324973,0.9209502,-0.36038435,-0.34612113,-1.4304173,-1.1526382,-0.3433709,-0.3275378,0.0158331
82,-1.1553351,-1.187284,"('poor', 'rich')",-0.35053548,-0.3969608,0.5453987,0.4644249,5.6712246,5.4786615,1.1776881,1.0897105,-0.0879776
83,-0.60745573,-0.6158295,"('powerless', 'powerful')",1.0850421,1.0738387,-1.1078321,-1.0676355,-0.8378128,-0.7302934,-0.3670146,-0.33498,0.0320346
84,1.1991783,1.1387284,"('inferior', 'superior')",0.35974303,0.3260805,0.38410282,0.3783339,0.77261096,0.74087656,0.6789088,0.6460049,-0.0329039
85,0.26156253,0.43447176,"('insignificant', 'prestigious')",-2.2696407,-2.1645792,-0.3008951,-0.24402365,0.8958948,0.7979494,-0.3532696,-0.2940454,0.0592242
86,-0.45174846,-0.584646,"('uninfluential', 'influential')",0.534985,0.4160008,-1.8697788,-1.8798819,-0.29988468,-0.31161433,-0.5216067,-0.5900353,-0.0684286
87,0.7729125,0.7724336,"('unsuccessful', 'successful')",1.1131248,1.137616,1.1932118,1.2533042,1.1798534,1.3890511,1.0647757,1.1381012,0.0733255
88,-0.18657085,-0.25791547,"('low', 'eminent')",-0.6543585,-0.71606207,-0.9525348,-0.99057937,0.054440208,0.06416984,-0.434756,-0.4750968,-0.0403408
