,m&t_male,m&t_female,tuple,bank_male,bank_female,corp_male,corp_female,average_male,average_female,female-male
59,1.2733666,1.2525699,"('foolish', 'wise')",1.5360515,1.5642296,0.8539818,0.92046887,1.2211333,1.2457561,0.0246228
60,-0.3899589,-0.35787535,"('inefficient', 'efficient')",-1.7575895,-1.7691854,-0.29750937,-0.23367469,-0.8150193,-0.7869119,0.0281074
61,0.37535113,0.28343517,"('illogical', 'logical')",-0.3983722,-0.52485245,0.1265551,0.11235039,0.0345113,-0.0430223,-0.0775336
62,0.56012285,0.58880574,"('incompetent', 'brilliant')",-0.99656427,-1.0297301,0.691141,0.7860029,0.0848999,0.1150262,0.0301263
63,0.5392696,0.5677166,"('unperceptive', 'insightful')",-0.5532662,-0.5585855,-0.12001391,-0.065545514,-0.0446702,-0.0188048,0.0258654
64,1.0332861,1.0225778,"('shy', 'confident')",-0.041227154,-0.11692939,0.33538216,0.3218569,0.4424804,0.4091684,-0.033312
65,-0.91625816,-0.99907947,"('insecure', 'secure')",-1.146488,-1.3242615,-0.7288263,-0.8331403,-0.9305241,-1.0521604,-0.1216363
66,0.051765174,0.037168764,"('inactive', 'active')",0.77896893,0.92468643,0.1865262,0.08155457,0.3390868,0.3478032,0.0087164
67,0.80255157,0.73457026,"('doubtful', 'determined')",0.3877979,0.2756287,1.1566862,1.1177163,0.7823452,0.7093051,-0.0730401
68,-0.25269282,-0.27347082,"('dependent', 'independent')",-1.4481546,-1.539698,-1.7135594,-1.7334696,-1.1381356,-1.1822128,-0.0440772
69,0.20920108,0.28636384,"('lazy', 'industrious')",0.79988056,0.82466793,-0.4121335,-0.27791902,0.1989827,0.2777042,0.0787215
70,-0.025719779,-0.05335187,"('lethargic', 'energetic')",-0.4524576,-0.44508246,0.076169744,0.042070873,-0.1340025,-0.1521212,-0.0181187
71,-0.4312294,-0.42283145,"('diffident', 'self-confident')",-0.32155207,-0.23525944,0.8223742,0.96523535,0.0231976,0.1023815,0.0791839
72,-0.9051652,-0.83236706,"('unambitious', 'ambitious')",-1.5071815,-1.5342281,-0.7177514,-0.6410412,-1.0433661,-1.0025455,0.0408206
73,1.9114583,1.9646413,"('helpless', 'self-reliant')",0.9076245,0.8889983,1.3500944,1.4254506,1.3897257,1.4263633,0.0366376
74,0.5758185,0.6222097,"('undedicated', 'dedicated')",0.24229261,0.39939928,0.3927075,0.3560933,0.4036062,0.4592341,0.0556279
75,0.24597342,0.26084042,"('meek', 'impulsive')",0.3407405,0.36446148,0.43821496,0.44667166,0.3416429,0.3573245,0.0156816
76,0.5296464,0.5607807,"('anxious', 'daring')",0.23194183,0.32750747,0.12656727,0.069421135,0.2960518,0.3192364,0.0231846
77,-0.14172934,-0.12733197,"('unmotivated', 'motivated')",-0.87882257,-0.9663805,-0.60348964,-0.6672226,-0.5413472,-0.5869784,-0.0456312
78,-0.27639225,-0.19376533,"('nonresilient', 'resilient')",-1.4151188,-1.2374955,-0.695786,-0.564235,-0.7957657,-0.6651653,0.1306004
79,0.73862076,0.67425615,"('wavering', 'unwavering')",0.96167135,0.92654675,1.3839172,1.2194939,1.0280698,0.9400989,-0.0879709
80,0.8146607,0.64554834,"('dominated', 'dominating')",-0.51921993,-0.6715926,-0.017998863,-0.0533262,0.0924806,-0.0264568,-0.1189374
81,0.568106,0.35830915,"('submissive', 'aggressive')",-0.78326356,-1.1541746,0.5235384,0.28304234,0.1027936,-0.170941,-0.2737346
82,-0.45250395,-0.5558839,"('poor', 'rich')",0.14820293,0.09127393,-0.8427573,-1.0278475,-0.3823527,-0.4974858,-0.1151331
83,0.04860213,0.05164874,"('powerless', 'powerful')",-0.82234216,-0.85645735,0.02075092,0.07861762,-0.2509964,-0.2420637,0.0089327
84,0.1421201,0.03930127,"('inferior', 'superior')",0.044280283,-0.13722733,-0.24491924,-0.31677553,-0.0195063,-0.1382339,-0.1187276
85,1.2151518,1.4216048,"('insignificant', 'prestigious')",2.5467703,2.7385843,1.3431938,1.4689003,1.7017053,1.8763631,0.1746578
86,-0.9184631,-0.98760754,"('uninfluential', 'influential')",-1.6328437,-1.755511,-1.0078121,-1.0921946,-1.1863729,-1.2784377,-0.0920648
87,1.2209699,1.0572032,"('unsuccessful', 'successful')",1.183253,1.0030342,0.78870225,0.63881886,1.0643084,0.8996854,-0.164623
88,0.92081827,0.69076216,"('low', 'eminent')",0.98620576,0.61013067,0.6153227,0.16548386,0.8407822,0.4887922,-0.35199
