,conocophillips_male,conocophillips_female,tuple,average_male,average_female,female-male
19,-0.6724256,-0.6627377,"('inhospitable', 'hospitable')",-0.6724256,-0.6627377,0.0096879
20,-0.73509234,-0.7009308,"('rough', 'thoughtful')",-0.7350923,-0.7009308,0.0341615
21,-1.4039819,-1.2892295,"('immoral', 'moral')",-1.4039819,-1.2892295,0.1147524
22,-0.42178255,-0.43779194,"('untrustworthy', 'trustworthy')",-0.4217826,-0.4377919,-0.0160093
23,0.11109141,0.019809932,"('insincere', 'sincere')",0.1110914,0.0198099,-0.0912815
24,-0.4632286,-0.54117274,"('dishonest', 'honest')",-0.4632286,-0.5411727,-0.0779441
25,0.104015544,0.03905843,"('egoistic', 'altruistic')",0.1040155,0.0390584,-0.0649571
26,0.3587363,0.07595886,"('hardhearted', 'benevolent')",0.3587363,0.0759589,-0.2827774
27,-0.08914069,-0.06658859,"('hardhearted', 'softhearted')",-0.0891407,-0.0665886,0.0225521
28,-0.6630685,-0.8386631,"('disloyal', 'loyal')",-0.6630685,-0.8386631,-0.1755946
29,-0.06616637,-0.07779559,"('unfair', 'fair')",-0.0661664,-0.0777956,-0.0116292
30,-1.1989086,-1.1488965,"('intolerant', 'tolerant')",-1.1989086,-1.1488965,0.0500121
31,0.336575,0.2946476,"('evil', 'good')",0.336575,0.2946476,-0.0419274
32,0.20385283,0.0884151,"('unkind', 'kind')",0.2038528,0.0884151,-0.1154377
33,0.7926675,0.72042006,"('wrong', 'right')",0.7926675,0.7204201,-0.0722474
34,0.29385698,0.39805353,"('mean', 'honorable')",0.293857,0.3980535,0.1041965
35,1.188186,1.0863526,"('corrupt', 'incorrupt')",1.188186,1.0863526,-0.1018334
36,0.5550984,0.43289775,"('hostile', 'amicable')",0.5550984,0.4328977,-0.1222007
37,-0.30819637,-0.24371725,"('fake', 'genuine')",-0.3081964,-0.2437173,0.0644791
38,-0.48468417,-0.530593,"('untruthful', 'truthful')",-0.4846842,-0.530593,-0.0459088
39,0.048399813,0.19591743,"('exploitative', 'cooperative')",0.0483998,0.1959174,0.1475176
40,-0.010656156,-0.03126452,"('stingy', 'generous')",-0.0106562,-0.0312645,-0.0206083
41,-0.3799115,-0.46535563,"('unforgiving', 'forgiving')",-0.3799115,-0.4653556,-0.0854441
42,-0.32546037,-0.23179829,"('unreliable', 'reliable')",-0.3254604,-0.2317983,0.0936621
43,-1.3691275,-1.3689755,"('irresponsible', 'responsible')",-1.3691275,-1.3689755,0.000152
44,0.21909037,0.3703901,"('prejudiced', 'unprejudiced')",0.2190904,0.3703901,0.1512997
45,-1.420187,-1.4431854,"('incompetent', 'competent')",-1.420187,-1.4431854,-0.0229984
46,-1.7366441,-1.718737,"('uncompetitive', 'competitive')",-1.7366441,-1.718737,0.0179071
47,0.5967898,0.6302036,"('stupid', 'smart')",0.5967898,0.6302036,0.0334138
48,-1.2146666,-1.2327459,"('unintelligent', 'intelligent')",-1.2146666,-1.2327459,-0.0180793
49,-0.6079028,-0.4543381,"('unable', 'able')",-0.6079028,-0.4543381,0.1535647
50,0.3108424,0.19614962,"('clumsy', 'skillful')",0.3108424,0.1961496,-0.1146928
51,-1.1106658,-1.1127006,"('uneducated', 'educated')",-1.1106658,-1.1127006,-0.0020348
52,-0.10065706,-0.21673408,"('irrational', 'rational')",-0.1006571,-0.2167341,-0.116077
53,-0.16204308,-0.2660743,"('uncreative', 'creative')",-0.1620431,-0.2660743,-0.1040312
54,-0.15227292,-0.25480306,"('incapable', 'capable')",-0.1522729,-0.2548031,-0.1025302
55,-1.5880274,-1.5001523,"('incompetent', 'clever')",-1.5880274,-1.5001523,0.0878751
56,-0.5521873,-0.51396424,"('impractical', 'practical')",-0.5521873,-0.5139642,0.0382231
57,-1.4585086,-1.5351987,"('unimaginative', 'imaginative')",-1.4585086,-1.5351987,-0.0766901
58,-0.47925034,-0.6116459,"('undiscriminating', 'discriminating')",-0.4792503,-0.6116459,-0.1323956
59,0.19504344,0.1648467,"('foolish', 'wise')",0.1950434,0.1648467,-0.0301967
60,-0.90978825,-0.73702455,"('inefficient', 'efficient')",-0.9097883,-0.7370245,0.1727638
61,-0.4374571,-0.5315685,"('illogical', 'logical')",-0.4374571,-0.5315685,-0.0941114
62,-0.9479327,-0.7915088,"('incompetent', 'brilliant')",-0.9479327,-0.7915088,0.1564239
63,-0.8731356,-0.9291916,"('unperceptive', 'insightful')",-0.8731356,-0.9291916,-0.056056
64,-1.3774604,-1.2369891,"('shy', 'confident')",-1.3774604,-1.2369891,0.1404713
65,-0.9729999,-0.9242273,"('insecure', 'secure')",-0.9729999,-0.9242273,0.0487726
66,0.5500812,0.4857044,"('inactive', 'active')",0.5500812,0.4857044,-0.0643768
67,0.22076648,0.26904637,"('doubtful', 'determined')",0.2207665,0.2690464,0.0482799
68,-0.5165895,-0.45682237,"('dependent', 'independent')",-0.5165895,-0.4568224,0.0597671
69,2.081285,2.0482953,"('lazy', 'industrious')",2.081285,2.0482953,-0.0329897
70,-1.2751975,-1.2689614,"('lethargic', 'energetic')",-1.2751975,-1.2689614,0.0062361
71,-0.01113493,0.0014589354,"('diffident', 'self-confident')",-0.0111349,0.0014589,0.0125938
72,-0.29449156,-0.27034086,"('unambitious', 'ambitious')",-0.2944916,-0.2703409,0.0241507
73,-0.08934587,0.010147847,"('helpless', 'self-reliant')",-0.0893459,0.0101478,0.0994937
74,-0.14348413,-0.22524647,"('undedicated', 'dedicated')",-0.1434841,-0.2252465,-0.0817624
75,0.6576243,0.6667889,"('meek', 'impulsive')",0.6576243,0.6667889,0.0091646
76,-0.44214466,-0.32173544,"('anxious', 'daring')",-0.4421447,-0.3217354,0.1204093
77,-0.7485411,-0.66141695,"('unmotivated', 'motivated')",-0.7485411,-0.6614169,0.0871242
78,-0.40547088,-0.43935952,"('nonresilient', 'resilient')",-0.4054709,-0.4393595,-0.0338886
79,0.90930754,0.72725576,"('wavering', 'unwavering')",0.9093075,0.7272558,-0.1820517
80,-0.38567019,-0.30038562,"('dominated', 'dominating')",-0.3856702,-0.3003856,0.0852846
81,-0.8981467,-0.83039355,"('submissive', 'aggressive')",-0.8981467,-0.8303936,0.0677531
82,0.46217343,0.42008033,"('poor', 'rich')",0.4621734,0.4200803,-0.0420931
83,-0.6937896,-0.7303691,"('powerless', 'powerful')",-0.6937896,-0.7303691,-0.0365795
84,-0.6046764,-0.66295666,"('inferior', 'superior')",-0.6046764,-0.6629567,-0.0582803
85,1.0500734,0.94342375,"('insignificant', 'prestigious')",1.0500734,0.9434237,-0.1066497
86,-1.3658422,-1.5595769,"('uninfluential', 'influential')",-1.3658422,-1.5595769,-0.1937347
87,0.39671758,0.4681134,"('unsuccessful', 'successful')",0.3967176,0.4681134,0.0713958
88,-0.27535117,-0.38746414,"('low', 'eminent')",-0.2753512,-0.3874641,-0.1121129
