,m&t_male,m&t_female,tuple,bank_male,bank_female,corp_male,corp_female,average_male,average_female,female-male
30,0.2045865,0.1606456,"('intolerant', 'tolerant')",-0.82465136,-0.88994426,0.25692275,0.2165993,-0.1210474,-0.1708998,-0.0498524
31,-0.38646337,-0.21375094,"('evil', 'good')",0.82458895,1.0543556,-0.27863318,-0.10891105,0.0531641,0.2438979,0.1907338
32,-0.89077604,-0.9683061,"('unkind', 'kind')",-0.2339146,-0.22735849,0.6166739,0.4807152,-0.1693389,-0.2383165,-0.0689776
33,0.19084597,0.18907352,"('wrong', 'right')",0.39654553,0.39578426,0.3514478,0.38988572,0.3129464,0.3249145,0.0119681
34,-1.0222298,-0.90707785,"('mean', 'honorable')",-1.1588846,-1.1036066,0.3559121,0.41623068,-0.6084008,-0.5314846,0.0769162
35,0.43448597,0.39518657,"('corrupt', 'incorrupt')",1.1714461,1.1216897,0.19885679,0.056683294,0.6015963,0.5245198,-0.0770765
36,0.5418238,0.6020244,"('hostile', 'amicable')",-0.30109936,-0.22996986,0.3685987,0.2364013,0.2031077,0.2028186,-0.0002891
37,-0.75685626,-0.727025,"('fake', 'genuine')",-0.78255916,-0.7216863,0.03885467,-0.05010654,-0.5001869,-0.4996059,0.000581
38,-0.3147334,-0.3260681,"('untruthful', 'truthful')",-1.269215,-1.2729013,0.42845106,0.39929497,-0.3851658,-0.3998915,-0.0147257
39,-0.21529573,-0.15193091,"('exploitative', 'cooperative')",-0.56644315,-0.54275817,0.80882823,0.92261195,0.0090298,0.0759743,0.0669445
40,-0.46525443,-0.36909342,"('stingy', 'generous')",-0.9691852,-0.85002774,-0.39993912,-0.37137336,-0.6114596,-0.5301649,0.0812947
41,-0.38597804,-0.34819296,"('unforgiving', 'forgiving')",-1.3219999,-1.2471893,0.15277629,0.057961818,-0.5184006,-0.5124735,0.0059271
42,1.3206358,1.3511993,"('unreliable', 'reliable')",1.4680037,1.4940885,0.95557266,0.9764201,1.2480707,1.2739027,0.025832
43,-0.6385107,-0.6251464,"('irresponsible', 'responsible')",-1.8035547,-1.7692688,0.528811,0.63530535,-0.6377514,-0.5863699,0.0513815
44,-0.070901796,0.012552859,"('prejudiced', 'unprejudiced')",0.33715403,0.4188914,0.40033248,0.48401856,0.2221949,0.3051543,0.0829594
45,0.030477893,0.00823606,"('incompetent', 'competent')",-1.6694283,-1.6655693,-0.32499754,-0.368804,-0.6546493,-0.6753791,-0.0207298
46,-0.7004192,-0.7443989,"('uncompetitive', 'competitive')",-1.4698321,-1.549347,-0.82201004,-0.83966553,-0.9974205,-1.0444705,-0.04705
47,-1.0310982,-0.9946532,"('stupid', 'smart')",-0.6342869,-0.576869,0.215799,0.3407004,-0.4831954,-0.4102739,0.0729215
48,-1.1020544,-1.1169702,"('unintelligent', 'intelligent')",-1.5090005,-1.5724123,-1.4876957,-1.6080906,-1.3662502,-1.432491,-0.0662408
49,-0.41341153,-0.38655472,"('unable', 'able')",-0.5380829,-0.4482079,-0.5354034,-0.44532138,-0.4956326,-0.4266947,0.0689379
50,1.0765171,1.0805452,"('clumsy', 'skillful')",0.68542534,0.797193,0.034992345,-4.6811067e-05,0.5989782,0.6258971,0.0269189
51,1.110667,0.9229339,"('uneducated', 'educated')",-0.10076652,-0.31667134,-0.365252,-0.5703662,0.2148828,0.0119655,-0.2029173
52,0.016617049,-0.0074800495,"('irrational', 'rational')",1.0613022,0.9832394,0.7224397,0.56520474,0.6001197,0.5136547,-0.086465
53,-1.0113208,-1.0576662,"('uncreative', 'creative')",-0.356525,-0.3475214,-1.2774614,-1.3672351,-0.881769,-0.9241409,-0.0423719
54,-0.17827326,-0.23137768,"('incapable', 'capable')",0.24296156,0.23494352,1.1957787,1.1254559,0.4201557,0.3763405,-0.0438152
55,-0.6210676,-0.6345962,"('incompetent', 'clever')",-1.3275915,-1.2886267,-1.3531013,-1.3406876,-1.1005868,-1.0879702,0.0126166
56,0.035244122,-0.08194397,"('impractical', 'practical')",-1.2485381,-1.4102333,0.77663803,0.72983956,-0.145552,-0.2541126,-0.1085606
57,-0.5059519,-0.66008407,"('unimaginative', 'imaginative')",-1.4731064,-1.6373088,-0.6421507,-0.83931834,-0.8737363,-1.0455704,-0.1718341
58,-0.08371132,-0.10417001,"('undiscriminating', 'discriminating')",-0.29820037,-0.31246126,-1.177547,-1.2614033,-0.5198196,-0.5593448,-0.0395252
59,1.2306333,1.227243,"('foolish', 'wise')",1.5199548,1.5403097,0.76874495,0.8141411,1.173111,1.1938979,0.0207869
60,-0.45297495,-0.4696731,"('inefficient', 'efficient')",-1.794239,-1.8339975,-0.2702064,-0.25023168,-0.8391402,-0.8513008,-0.0121606
61,0.3005877,0.18946765,"('illogical', 'logical')",-0.45413807,-0.54852724,0.17116155,0.13109326,0.0058704,-0.0759888,-0.0818592
62,0.45894167,0.47879094,"('incompetent', 'brilliant')",-1.0601109,-1.0708427,0.65850675,0.73802954,0.0191125,0.0486592,0.0295467
63,0.426462,0.4306466,"('unperceptive', 'insightful')",-0.638272,-0.6320887,-0.18913557,-0.17375928,-0.1336485,-0.1250671,0.0085814
64,1.0434943,1.0078927,"('shy', 'confident')",0.14695796,0.060220864,0.41126248,0.37494,0.5339049,0.4810179,-0.052887
65,-0.8655664,-0.9471325,"('insecure', 'secure')",-1.2149122,-1.3715627,-0.73733807,-0.8188013,-0.9392722,-1.0458322,-0.10656
66,0.13078831,0.1034406,"('inactive', 'active')",0.9130941,1.0007005,0.2101832,0.122175366,0.4180218,0.4087722,-0.0092496
67,0.7358682,0.67394364,"('doubtful', 'determined')",0.40612137,0.33454356,1.0329175,1.0304296,0.7249691,0.6796389,-0.0453302
68,-0.31434023,-0.364857,"('dependent', 'independent')",-1.4185555,-1.5200915,-1.6411828,-1.6808983,-1.1246928,-1.1886156,-0.0639228
69,0.36091018,0.4373463,"('lazy', 'industrious')",0.8214261,0.84269166,-0.35830128,-0.2830432,0.2746783,0.3323316,0.0576533
70,-0.09834625,-0.13190112,"('lethargic', 'energetic')",-0.5332217,-0.52509516,0.09266721,0.07316707,-0.1796336,-0.1946097,-0.0149761
71,-0.34033927,-0.3529987,"('diffident', 'self-confident')",-0.2717024,-0.19388072,0.90497935,0.9995468,0.0976459,0.1508891,0.0532432
72,-1.0109752,-0.956748,"('unambitious', 'ambitious')",-1.512848,-1.535978,-0.73449373,-0.6681359,-1.0861057,-1.0536206,0.0324851
73,1.9246548,1.9880004,"('helpless', 'self-reliant')",0.9725774,0.96583,1.3171589,1.352728,1.4047971,1.4355195,0.0307224
74,0.48740497,0.484356,"('undedicated', 'dedicated')",0.19656104,0.29579794,0.39089715,0.33645996,0.3582877,0.3722046,0.0139169
75,0.17743972,0.23920947,"('meek', 'impulsive')",0.33068487,0.38446832,0.39023277,0.41579372,0.2994525,0.3464905,0.047038
76,0.5254027,0.53895,"('anxious', 'daring')",0.27211553,0.32450712,0.17590852,0.11630602,0.3244756,0.3265877,0.0021121
77,-0.2632231,-0.25549465,"('unmotivated', 'motivated')",-0.8646058,-0.9408862,-0.6396833,-0.7149664,-0.5891707,-0.6371158,-0.0479451
78,-0.42692298,-0.36916307,"('nonresilient', 'resilient')",-1.4565303,-1.2975041,-0.71679074,-0.61445564,-0.866748,-0.7603742,0.1063738
79,0.7221421,0.7052634,"('wavering', 'unwavering')",0.95564055,0.9600795,1.3375294,1.2412982,1.0051041,0.9688803,-0.0362238
80,0.7128254,0.56391215,"('dominated', 'dominating')",-0.51290256,-0.620753,-0.029858708,-0.057081424,0.0566881,-0.0379741,-0.0946622
81,0.4836017,0.3120436,"('submissive', 'aggressive')",-0.83802706,-1.1316739,0.49777326,0.30917788,0.0477826,-0.1701508,-0.2179334
82,-0.7583676,-0.79750776,"('poor', 'rich')",-0.11040317,-0.11222808,-1.0294898,-1.1204966,-0.6327535,-0.6767441,-0.0439906
83,0.117079884,0.0941517,"('powerless', 'powerful')",-0.69877243,-0.7348292,0.22510329,0.22899666,-0.1188631,-0.1372269,-0.0183638
84,0.22237006,0.118229926,"('inferior', 'superior')",0.12160801,-0.039282046,-0.16932543,-0.23692937,0.0582176,-0.0526605,-0.1108781
85,1.3866106,1.5622709,"('insignificant', 'prestigious')",2.6679149,2.8180661,1.4109814,1.4792569,1.8218355,1.9531978,0.1313623
86,-1.1048603,-1.189653,"('uninfluential', 'influential')",-1.7864338,-1.8826042,-0.9977358,-1.0960993,-1.2963432,-1.3894521,-0.0931089
87,1.1332645,1.0093732,"('unsuccessful', 'successful')",1.1364436,1.0199404,0.75198734,0.66442716,1.0072319,0.8979136,-0.1093183
88,0.84541714,0.6598787,"('low', 'eminent')",0.89653915,0.6032935,0.7318221,0.40615588,0.8245927,0.5564427,-0.26815
