,vontier_male,vontier_female,tuple,corp_male,corp_female,average_male,average_female,female-male
60,0.7665386,0.68010443,"('inefficient', 'efficient')",-0.31899178,-0.25605235,0.2237734,0.212026,-0.0117474
61,-0.81066984,-0.9960717,"('illogical', 'logical')",0.25092655,0.01651375,-0.2798716,-0.489779,-0.2099074
62,0.21760924,0.3014658,"('incompetent', 'brilliant')",0.25696597,0.38519436,0.2372876,0.3433301,0.1060425
63,-0.64579964,-0.6460357,"('unperceptive', 'insightful')",0.2803874,0.30281234,-0.1827061,-0.1716117,0.0110944
64,0.2908723,0.20654175,"('shy', 'confident')",-6.465007,-6.5132627,-3.0870674,-3.1533606,-0.0662932
65,-0.0657816,-0.2677602,"('insecure', 'secure')",-0.58719075,-0.5858196,-0.3264862,-0.4267899,-0.1003037
66,-1.604139,-1.6869626,"('inactive', 'active')",0.20064361,0.16991538,-0.7017477,-0.7585236,-0.0567759
67,1.006319,1.0394429,"('doubtful', 'determined')",-0.47777674,-0.46237272,0.2642711,0.2885351,0.024264
68,-0.15682499,-0.17005874,"('dependent', 'independent')",-0.6774009,-0.70342827,-0.4171129,-0.4367435,-0.0196306
69,-0.071951784,0.10029048,"('lazy', 'industrious')",-0.31971097,-0.29847053,-0.1958314,-0.09909,0.0967414
70,-0.20443723,-0.26983577,"('lethargic', 'energetic')",-0.19616404,-0.2560115,-0.2003006,-0.2629236,-0.062623
71,-0.59152985,-0.5567615,"('diffident', 'self-confident')",0.3600338,0.33748013,-0.115748,-0.1096407,0.0061073
72,0.119589,0.067240044,"('unambitious', 'ambitious')",-0.50017303,-0.473271,-0.190292,-0.2030155,-0.0127235
73,1.1701584,1.1728585,"('helpless', 'self-reliant')",-2.807554,-2.7832417,-0.8186978,-0.8051916,0.0135062
74,0.031547904,-0.015704796,"('undedicated', 'dedicated')",-0.5315253,-0.70610154,-0.2499887,-0.3609032,-0.1109145
75,0.107031405,0.17090964,"('meek', 'impulsive')",-0.74242276,-0.61963874,-0.3176957,-0.2243645,0.0933312
76,0.28328568,0.23963644,"('anxious', 'daring')",-0.46907553,-0.40299824,-0.0928949,-0.0816809,0.011214
77,-0.5739578,-0.4852135,"('unmotivated', 'motivated')",-1.0528476,-0.9595518,-0.8134027,-0.7223827,0.09102
78,-0.46946827,-0.3833968,"('nonresilient', 'resilient')",0.43646097,0.4451441,-0.0165036,0.0308736,0.0473772
79,-1.4499788,-1.431142,"('wavering', 'unwavering')",-0.2982803,-0.21222918,-0.8741295,-0.8216856,0.0524439
80,-0.13221909,-0.20724024,"('dominated', 'dominating')",-1.4512857,-1.3694533,-0.7917524,-0.7883468,0.0034056
81,0.46587333,0.29103595,"('submissive', 'aggressive')",-1.1323868,-1.0150901,-0.3332567,-0.3620271,-0.0287704
82,-0.26063466,-0.3408896,"('poor', 'rich')",6.286316,6.3027287,3.0128407,2.9809196,-0.0319211
83,-0.4689622,-0.5477636,"('powerless', 'powerful')",-1.1197934,-1.1025069,-0.7943778,-0.8251352,-0.0307574
84,0.9364678,0.98166186,"('inferior', 'superior')",1.3578906,1.4332861,1.1471792,1.207474,0.0602948
85,-0.9153349,-0.80520904,"('insignificant', 'prestigious')",-0.06464116,-0.07184472,-0.489988,-0.4385269,0.0514611
86,-1.3060437,-1.5306826,"('uninfluential', 'influential')",-0.6297308,-0.78479254,-0.9678873,-1.1577375,-0.1898502
87,-0.43312868,-0.5401476,"('unsuccessful', 'successful')",0.9495034,0.97655034,0.2581874,0.2182014,-0.039986
88,-1.4461001,-1.4187154,"('low', 'eminent')",-0.630978,-0.6574575,-1.0385391,-1.0380864,0.0004527
