,anthem_male,anthem_female,tuple,inc_male,inc_female,average_male,average_female,female-male
22,0.46199933,0.3668064,"('untrustworthy', 'trustworthy')",-0.5661041,-0.68340343,-0.0520524,-0.1582985,-0.1062461
23,2.0739522,2.1315625,"('insincere', 'sincere')",5.9533706,5.8975306,4.0136614,4.0145464,0.000885
24,1.6013364,1.641047,"('dishonest', 'honest')",0.8743983,0.76965564,1.2378674,1.2053514,-0.032516
25,0.113999784,0.07967843,"('egoistic', 'altruistic')",1.666726,1.6074111,0.8903629,0.8435448,-0.0468181
26,1.025989,0.7637804,"('hardhearted', 'benevolent')",1.7314589,1.6846788,1.378724,1.2242296,-0.1544944
27,1.2530571,1.2618092,"('hardhearted', 'softhearted')",1.59896,1.5051538,1.4260086,1.3834815,-0.0425271
28,0.95729876,0.93135774,"('disloyal', 'loyal')",1.2468679,1.0859768,1.1020833,1.0086672,-0.0934161
29,-0.9851002,-1.0269103,"('unfair', 'fair')",0.090915814,-0.12815538,-0.4470922,-0.5775328,-0.1304406
30,1.3438596,1.2968601,"('intolerant', 'tolerant')",1.186015,1.2416561,1.2649373,1.269258,0.0043207
31,-1.5677873,-1.6113186,"('evil', 'good')",-0.95169485,-1.0763395,-1.2597411,-1.343829,-0.0840879
32,1.0343492,1.0352358,"('unkind', 'kind')",0.873357,0.7519068,0.9538531,0.8935713,-0.0602818
33,0.3668016,0.2847291,"('wrong', 'right')",-0.20224886,-0.30445427,0.0822764,-0.0098626,-0.092139
34,0.43525857,0.6071722,"('mean', 'honorable')",5.4532804,5.694699,2.9442694,3.1509354,0.206666
35,-0.972221,-1.157495,"('corrupt', 'incorrupt')",-0.1847723,-0.4063351,-0.5784966,-0.7819151,-0.2034185
36,-1.4114132,-1.4811159,"('hostile', 'amicable')",-0.18672986,-0.35877258,-0.7990716,-0.9199443,-0.1208727
37,-0.044751942,0.032135785,"('fake', 'genuine')",0.6596454,0.6172649,0.3074467,0.3247004,0.0172537
38,0.32195702,0.3974965,"('untruthful', 'truthful')",-0.3575108,-0.2812301,-0.0177769,0.0581332,0.0759101
39,1.3019125,1.3828971,"('exploitative', 'cooperative')",0.20618597,0.12365225,0.7540492,0.7532747,-0.0007745
40,0.48353565,0.40519872,"('stingy', 'generous')",-1.6521884,-1.6790935,-0.5843264,-0.6369474,-0.052621
41,0.6077065,0.5935625,"('unforgiving', 'forgiving')",-0.17773196,-0.2486053,0.2149873,0.1724786,-0.0425087
42,0.48425525,0.60523915,"('unreliable', 'reliable')",-3.0259652,-2.9457664,-1.2708549,-1.1702636,0.1005913
43,1.2000304,1.3730547,"('irresponsible', 'responsible')",0.84557074,0.85565746,1.0228006,1.114356,0.0915554
44,-1.4704434,-1.3808951,"('prejudiced', 'unprejudiced')",-1.3819009,-1.3555304,-1.4261721,-1.3682127,0.0579594
45,0.15339527,0.15874079,"('incompetent', 'competent')",-0.14410388,-0.13895221,0.0046457,0.0098943,0.0052486
46,-0.18591356,-0.19099408,"('uncompetitive', 'competitive')",-0.7687616,-0.7587986,-0.4773376,-0.4748963,0.0024413
47,0.3732202,0.37422365,"('stupid', 'smart')",5.2872663,5.346291,2.8302431,2.8602574,0.0300143
48,1.1719642,1.2517041,"('unintelligent', 'intelligent')",0.448352,0.6108229,0.8101581,0.9312635,0.1211054
49,0.020967979,0.13331306,"('unable', 'able')",-0.33707106,-0.2090926,-0.1580515,-0.0378898,0.1201617
50,-0.8508323,-0.7464107,"('clumsy', 'skillful')",-0.061416294,-0.04030299,-0.4561243,-0.3933569,0.0627674
51,0.71024865,0.61627454,"('uneducated', 'educated')",0.33492687,0.37723714,0.5225878,0.4967558,-0.025832
52,-2.445314,-2.4457657,"('irrational', 'rational')",-0.20752813,-0.3435982,-1.326421,-1.3946819,-0.0682609
53,-0.20649563,-0.1942634,"('uncreative', 'creative')",0.6906555,0.6399688,0.2420799,0.2228527,-0.0192272
54,0.27638927,0.3517471,"('incapable', 'capable')",1.1458067,1.1521697,0.711098,0.7519584,0.0408604
55,1.1439335,1.1818446,"('incompetent', 'clever')",0.09439869,0.15960148,0.6191661,0.670723,0.0515569
56,1.9182464,1.8952185,"('impractical', 'practical')",-0.20622796,-0.14140332,0.8560092,0.8769076,0.0208984
57,-0.49930468,-0.5449388,"('unimaginative', 'imaginative')",-2.4435134,-2.4881086,-1.4714091,-1.5165237,-0.0451146
58,0.30608028,0.24771959,"('undiscriminating', 'discriminating')",0.3072617,0.24682835,0.306671,0.247274,-0.059397
59,-1.1093444,-1.0874656,"('foolish', 'wise')",0.32187018,0.3101021,-0.3937371,-0.3886818,0.0050553
60,1.9649866,2.1681724,"('inefficient', 'efficient')",-0.024057683,0.21056637,0.9704645,1.1893693,0.2189048
61,1.0519656,0.99317926,"('illogical', 'logical')",0.48018092,0.27361217,0.7660732,0.6333957,-0.1326775
62,1.6428441,1.7940873,"('incompetent', 'brilliant')",0.07980582,0.2692203,0.861325,1.0316538,0.1703288
63,0.90132904,1.0073482,"('unperceptive', 'insightful')",0.7182555,0.90693283,0.8097923,0.9571405,0.1473482
64,-1.3078756,-1.2438804,"('shy', 'confident')",-6.7069817,-6.702225,-4.0074286,-3.9730527,0.0343759
65,0.9233131,0.8912127,"('insecure', 'secure')",-0.18662274,-0.19209075,0.3683452,0.349561,-0.0187842
66,-1.3563793,-1.4414426,"('inactive', 'active')",0.6091227,0.55017847,-0.3736283,-0.4456321,-0.0720038
67,-0.13052803,-0.12845771,"('doubtful', 'determined')",-0.49221238,-0.4383282,-0.3113702,-0.283393,0.0279772
68,0.45691612,0.41682705,"('dependent', 'independent')",-0.43852636,-0.38472202,0.0091949,0.0160525,0.0068576
69,-0.3938605,-0.39237553,"('lazy', 'industrious')",-0.6403714,-0.6263814,-0.517116,-0.5093784,0.0077376
70,1.2883079,1.3341639,"('lethargic', 'energetic')",0.8221442,0.8437499,1.0552261,1.0889568,0.0337307
71,0.65983295,0.62648475,"('diffident', 'self-confident')",0.58090746,0.5904622,0.6203702,0.6084735,-0.0118967
72,1.2213427,1.2835288,"('unambitious', 'ambitious')",-0.5637448,-0.6333684,0.3287989,0.3250802,-0.0037187
73,-0.04095447,0.061616123,"('helpless', 'self-reliant')",-2.9234743,-2.8858335,-1.4822145,-1.4121087,0.0701058
74,0.4268089,0.46897012,"('undedicated', 'dedicated')",0.08350164,0.040448505,0.2551553,0.2547093,-0.000446
75,-1.8751096,-1.8827767,"('meek', 'impulsive')",-0.6054233,-0.57449204,-1.2402664,-1.2286344,0.011632
76,0.5874849,0.69903725,"('anxious', 'daring')",0.15584874,0.2876665,0.3716668,0.4933519,0.1216851
77,0.14306341,0.32367104,"('unmotivated', 'motivated')",-1.2237504,-1.0737567,-0.5403435,-0.3750428,0.1653007
78,0.07639602,0.22569063,"('nonresilient', 'resilient')",-0.0038277972,0.0792008,0.0362841,0.1524457,0.1161616
79,-0.18783492,-0.2425484,"('wavering', 'unwavering')",0.0058763158,-0.023320198,-0.0909793,-0.1329343,-0.041955
80,0.6995813,0.63910544,"('dominated', 'dominating')",-1.2148758,-1.1691647,-0.2576472,-0.2650296,-0.0073824
81,0.9481509,0.9455874,"('submissive', 'aggressive')",-0.7188297,-0.5696641,0.1146606,0.1879616,0.073301
82,-0.20292231,-0.16995023,"('poor', 'rich')",5.776557,5.8816347,2.7868173,2.8558424,0.0690251
83,-0.3784096,-0.42830753,"('powerless', 'powerful')",-0.8444715,-0.9501122,-0.6114405,-0.6892099,-0.0777694
84,-0.0984344,-0.12877758,"('inferior', 'superior')",0.6231242,0.564393,0.2623449,0.2178077,-0.0445372
85,-0.040352702,0.034039747,"('insignificant', 'prestigious')",0.17828473,0.2463745,0.068966,0.1402071,0.0712411
86,1.3338624,1.1930575,"('uninfluential', 'influential')",0.1970259,0.0580942,0.7654442,0.6255758,-0.1398684
87,-0.3502095,-0.3349629,"('unsuccessful', 'successful')",0.550009,0.68167883,0.0998998,0.173358,0.0734582
88,0.88447857,0.8915082,"('low', 'eminent')",0.005364567,0.1070228,0.4449216,0.4992655,0.0543439
