,o_male,o_female,tuple,reilly_male,reilly_female,automotive_male,automotive_female,inc_male,inc_female,average_male,average_female,female-male
50,-0.16111463,-0.23035191,"('clumsy', 'skillful')",0.11807969,0.17703815,0.3204693,0.24986681,0.3776718,0.3388649,0.1637765,0.1338545,-0.029922
51,-0.091941826,-0.33531988,"('uneducated', 'educated')",0.05507537,-0.045461282,-0.6229013,-0.6847872,0.10236117,0.024828054,-0.1393516,-0.2601851,-0.1208335
52,-0.31964093,-0.55863225,"('irrational', 'rational')",-0.19086023,-0.3343644,1.0198992,0.77648443,0.29464224,0.122306496,0.2010101,0.0014486,-0.1995615
53,-1.2651442,-1.2691379,"('uncreative', 'creative')",-0.35637277,-0.3689097,0.37303486,0.3423672,0.8219906,0.70435834,-0.1066229,-0.1478305,-0.0412076
54,-0.8016075,-0.9602175,"('incapable', 'capable')",0.3575806,0.33272082,0.31740725,0.26312664,0.96420735,1.0054113,0.2093969,0.1602603,-0.0491366
55,-0.3608196,-0.25730658,"('incompetent', 'clever')",-0.6591094,-0.62906426,-0.50660354,-0.42447266,-0.23705727,-0.22835109,-0.4408975,-0.3847986,0.0560989
56,-0.11617907,-0.02788204,"('impractical', 'practical')",0.27918112,0.4043073,1.2092648,1.3300052,-0.2872572,-0.21792993,0.2712524,0.3721251,0.1008727
57,-0.47943816,-0.40842545,"('unimaginative', 'imaginative')",-1.136652,-1.1832104,-0.22975838,-0.1958571,-2.4389243,-2.4352608,-1.0711932,-1.0556884,0.0155048
58,-0.91602457,-0.95625174,"('undiscriminating', 'discriminating')",-0.34627455,-0.3245976,0.3703621,0.36025968,0.11358553,0.08057528,-0.1945879,-0.2100036,-0.0154157
59,-0.19888775,-0.35350582,"('foolish', 'wise')",0.9009676,0.8743876,1.0807598,0.96789974,0.64486104,0.60145557,0.6069251,0.5225593,-0.0843658
60,-0.41879818,-0.259458,"('inefficient', 'efficient')",-1.45786,-1.316132,0.6560529,0.8036951,-0.31638694,-0.202991,-0.3842481,-0.2437215,0.1405266
61,-1.2294408,-1.3055633,"('illogical', 'logical')",-0.8345098,-0.9077797,0.8981385,0.7590896,0.30457848,0.13184065,-0.2153084,-0.3306032,-0.1152948
62,-0.22835627,-0.13622512,"('incompetent', 'brilliant')",-0.8562058,-0.80026436,0.22546217,0.3418015,-0.15240017,-0.035745323,-0.252875,-0.1576083,0.0952667
63,-0.7687901,-0.7511507,"('unperceptive', 'insightful')",0.17836256,0.17094529,0.3481099,0.39195758,0.88227266,0.91488826,0.1599887,0.1816601,0.0216714
64,-0.73665226,-0.8264383,"('shy', 'confident')",-0.884641,-0.98813236,-0.112577476,-0.15874198,-6.3273044,-6.360713,-2.0152938,-2.0835063,-0.0682125
65,-0.44395015,-0.46931916,"('insecure', 'secure')",-1.8020823,-1.8731128,-0.8676104,-0.8548448,-0.54911065,-0.50848067,-0.9156884,-0.9264394,-0.010751
66,0.031612247,0.011920206,"('inactive', 'active')",1.5175573,1.527185,0.00011447072,-0.046120673,1.2626874,1.2842835,0.7029929,0.694317,-0.0086759
67,0.022761956,-0.11025517,"('doubtful', 'determined')",0.84380764,0.8211698,0.5951045,0.5999441,-0.47632033,-0.407002,0.2463384,0.2259642,-0.0203742
68,0.2375703,0.18617819,"('dependent', 'independent')",-0.3987961,-0.39441076,-0.89833987,-0.9869774,-0.7535923,-0.75173223,-0.4532895,-0.4867356,-0.0334461
69,0.43767852,0.48136255,"('lazy', 'industrious')",1.3062717,1.340854,0.8489065,0.7822541,-0.25986803,-0.25084144,0.5832472,0.5884073,0.0051601
70,0.7584497,0.8260245,"('lethargic', 'energetic')",0.84012693,0.9355745,-0.10128416,-0.003058225,0.6747491,0.7922905,0.5430104,0.6377078,0.0946974
71,-0.9860337,-0.9947758,"('diffident', 'self-confident')",1.3298476,1.2657357,0.8993153,0.959495,0.4416064,0.40903082,0.4211839,0.4098714,-0.0113125
72,-0.18551677,-0.11406326,"('unambitious', 'ambitious')",-1.031562,-0.9644415,-0.36744976,-0.373589,-1.0809363,-1.0401144,-0.6663662,-0.6230521,0.0433141
73,0.99183244,0.9839272,"('helpless', 'self-reliant')",0.81783473,0.8732168,1.2787311,1.1734468,-2.9273052,-2.8601055,0.0402732,0.0426213,0.0023481
74,0.47522634,0.655423,"('undedicated', 'dedicated')",1.3900028,1.6444374,0.46145248,0.5096214,0.01561771,0.018885618,0.5855748,0.7070919,0.1215171
75,1.592526,1.5867664,"('meek', 'impulsive')",0.2807958,0.26682794,0.3463903,0.27635154,-0.05795232,0.017402561,0.5404399,0.5368371,-0.0036028
76,0.080288164,0.2316434,"('anxious', 'daring')",-0.70708805,-0.59130996,-0.14991435,-0.020025937,0.24326222,0.38594288,-0.133363,0.0015626,0.1349256
77,-1.0523162,-1.0360881,"('unmotivated', 'motivated')",0.14169729,0.05739633,0.49985895,0.44812506,-0.8916774,-0.8331064,-0.3256093,-0.3409183,-0.015309
78,-0.7059024,-0.4971305,"('nonresilient', 'resilient')",-0.7806887,-0.7185866,0.29802954,0.30241644,0.458268,0.4932818,-0.1825734,-0.1050047,0.0775687
79,0.059986047,-0.0035786126,"('wavering', 'unwavering')",0.79841745,0.75531554,0.1647775,0.08706057,0.3289167,0.357318,0.3380244,0.2990289,-0.0389955
80,0.2920567,0.39983433,"('dominated', 'dominating')",-0.68696254,-0.6560605,-0.568667,-0.5016961,-1.2721477,-1.1687875,-0.5589302,-0.4816774,0.0772528
81,-0.46477792,-0.5482087,"('submissive', 'aggressive')",-1.0564378,-1.2518978,0.07408673,0.102445856,-1.2069055,-1.0917131,-0.6635087,-0.6973435,-0.0338348
82,0.14749773,0.10520421,"('poor', 'rich')",0.0055480152,-0.04022707,0.24874596,0.24013522,5.9573483,5.9565196,1.589785,1.565408,-0.024377
83,-1.2158285,-1.2433455,"('powerless', 'powerful')",-0.6364504,-0.66683745,0.6683073,0.6571661,-1.3067054,-1.3205575,-0.6226692,-0.6433936,-0.0207244
84,0.55334127,0.50086415,"('inferior', 'superior')",1.049499,0.93393195,0.8579313,0.7704852,0.8726624,0.8406115,0.8333585,0.7614732,-0.0718853
85,-0.78494966,-0.9425568,"('insignificant', 'prestigious')",1.7557551,1.6997616,0.5662089,0.4387317,0.7838868,0.6993585,0.5802252,0.4738238,-0.1064014
86,-0.8872735,-0.9004106,"('uninfluential', 'influential')",0.12550712,0.09206896,0.69501674,0.60906845,-0.17480081,-0.28856468,-0.0603876,-0.1219595,-0.0615719
87,-0.17214227,-0.22322327,"('unsuccessful', 'successful')",-0.19612575,-0.33616245,0.84246457,0.8213332,0.67434806,0.73090106,0.2871361,0.2482121,-0.038924
88,-0.71685135,-0.77275175,"('low', 'eminent')",0.1141303,0.08695939,0.0300207,0.0026033856,-0.012468383,-0.014030004,-0.1462922,-0.1743047,-0.0280125
