,travelers_male,travelers_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
13,1.3629444,1.3883864,"('impolite', 'polite')",1.5777642,1.6605914,-0.18753532,-0.18891445,0.9177245,0.9533544,0.0356299
14,1.2621816,1.2786583,"('antisocial', 'social')",2.1255486,2.1952384,-0.55130607,-0.53846264,0.9454747,0.978478,0.0330033
15,0.22403733,0.12889354,"('boring', 'funny')",-0.43365762,-0.5875286,0.17613539,0.1067891,-0.0111616,-0.117282,-0.1061204
16,-0.14336139,-0.16745967,"('unpopular', 'popular')",-1.0810465,-1.1412919,0.517274,0.5014327,-0.2357113,-0.2691063,-0.033395
17,-0.16336842,-0.12776142,"('nasty', 'nice')",-0.39501113,-0.31987727,-0.38411343,-0.32338113,-0.3141643,-0.2570066,0.0571577
18,-0.2621765,-0.24156368,"('disagreeable', 'welcoming')",-0.29101878,-0.25267404,-0.4599662,-0.48652846,-0.3377205,-0.3269221,0.0107984
19,-1.6617118,-1.6093752,"('inhospitable', 'hospitable')",-1.0637165,-1.0950246,-0.08971796,-0.06724519,-0.9383821,-0.9238817,0.0145004
20,-0.28809068,-0.21512607,"('rough', 'thoughtful')",0.1685942,0.25440928,1.097573,1.1072233,0.3260255,0.3821688,0.0561433
21,0.72621155,0.7237631,"('immoral', 'moral')",1.7833761,1.853038,-0.753895,-0.69708246,0.5852309,0.6265728,0.0413419
22,0.1048726,0.07326984,"('untrustworthy', 'trustworthy')",1.2733519,1.2874314,-0.7034985,-0.6868748,0.2249087,0.2246088,-0.0002999
23,0.8996873,0.9040556,"('insincere', 'sincere')",0.35774043,0.4267515,5.7942014,5.850299,2.350543,2.393702,0.043159
24,0.9777032,0.9055771,"('dishonest', 'honest')",0.08737731,0.09629995,0.99096453,0.96767163,0.6853484,0.6565162,-0.0288322
25,0.7836441,0.7629667,"('egoistic', 'altruistic')",0.082165875,-0.012024581,1.4336817,1.3936567,0.7664972,0.7148663,-0.0516309
26,1.2137675,1.1818619,"('hardhearted', 'benevolent')",1.2752997,1.1727982,2.0301993,1.9794996,1.506422,1.44472,-0.061702
27,0.3455765,0.3648528,"('hardhearted', 'softhearted')",0.98827547,0.96734035,1.461909,1.3550278,0.9319204,0.8957404,-0.03618
28,0.88520145,0.7748646,"('disloyal', 'loyal')",0.18107875,0.07174784,1.1991503,1.1691059,0.7551435,0.6719062,-0.0832373
29,0.29588652,0.25269786,"('unfair', 'fair')",-1.2913567,-1.2414972,-0.29915616,-0.47241658,-0.4315421,-0.487072,-0.0555299
30,1.9698483,1.9902332,"('intolerant', 'tolerant')",2.222854,2.2504904,0.8167242,0.8336184,1.6698089,1.6914473,0.0216384
31,-1.3776433,-1.3713976,"('evil', 'good')",-1.778095,-1.8424447,-0.91423744,-0.98223615,-1.3566586,-1.3986928,-0.0420342
32,0.8787575,0.84963644,"('unkind', 'kind')",1.0969825,1.1401136,1.0808947,1.0571048,1.0188782,1.0156183,-0.0032599
33,1.4158198,1.406445,"('wrong', 'right')",-0.4134544,-0.5036996,-0.40142438,-0.49037892,0.2003136,0.1374555,-0.0628581
34,-0.31796116,-0.22121589,"('mean', 'honorable')",0.5307561,0.6507349,6.1993394,6.3046694,2.1373781,2.2447295,0.1073514
35,-0.9017653,-0.9301263,"('corrupt', 'incorrupt')",-1.8211721,-1.9684788,0.12151468,-0.08661847,-0.8671409,-0.9950745,-0.1279336
36,-1.4238591,-1.426275,"('hostile', 'amicable')",-2.2969606,-2.5127707,0.41674855,0.22799663,-1.1013571,-1.2370164,-0.1356593
37,-0.09991949,-0.12770258,"('fake', 'genuine')",0.06841423,0.16209747,0.36050883,0.3913058,0.1096679,0.1419002,0.0322323
38,0.35788333,0.39965764,"('untruthful', 'truthful')",0.00637318,0.031106904,0.094249785,0.10139113,0.1528354,0.1773852,0.0245498
39,1.1392882,1.1771734,"('exploitative', 'cooperative')",1.2100658,1.3157991,0.38468736,0.4073863,0.9113472,0.9667862,0.055439
40,1.1051626,1.1192309,"('stingy', 'generous')",0.848859,0.8702217,-1.256435,-1.3507427,0.2325289,0.2129033,-0.0196256
41,0.8157437,0.849074,"('unforgiving', 'forgiving')",0.39358607,0.45589086,0.19226773,0.12744176,0.4671992,0.4774689,0.0102697
42,1.394663,1.4168612,"('unreliable', 'reliable')",1.4723654,1.6002828,-2.5792542,-2.545308,0.0959247,0.1572786,0.0613539
43,1.6281556,1.7116101,"('irresponsible', 'responsible')",1.2906141,1.4334047,0.6240913,0.65529525,1.1809537,1.26677,0.0858163
44,-1.0881436,-1.034719,"('prejudiced', 'unprejudiced')",-0.21848877,-0.18193267,-1.070667,-1.0383918,-0.7924331,-0.7516812,0.0407519
45,-0.1302183,-0.09530034,"('incompetent', 'competent')",1.3753035,1.4458991,-0.20197724,-0.19920394,0.3477027,0.3837983,0.0360956
46,0.23179388,0.29045635,"('uncompetitive', 'competitive')",2.3798087,2.4379542,-0.49205565,-0.49760252,0.7065156,0.7436027,0.0370871
47,0.15286736,0.14994869,"('stupid', 'smart')",0.9003467,1.0077645,5.6633277,5.8212156,2.2388473,2.3263095,0.0874622
48,0.7820464,0.70083433,"('unintelligent', 'intelligent')",-0.35005733,-0.36758995,0.23736058,0.22481892,0.2231165,0.1860211,-0.0370954
49,-1.8359884,-1.7596575,"('unable', 'able')",-0.40199715,-0.28452992,-0.5046849,-0.38187885,-0.9142235,-0.8086888,0.1055347
50,-0.7246327,-0.730188,"('clumsy', 'skillful')",-0.65348524,-0.66065997,-0.008532789,-0.053436484,-0.4622169,-0.4814281,-0.0192112
51,-0.46784696,-0.52486056,"('uneducated', 'educated')",0.6858504,0.6603726,0.29966825,0.2587882,0.1725572,0.1314334,-0.0411238
52,-0.9588261,-1.1162143,"('irrational', 'rational')",-2.256271,-2.5179012,-0.28612104,-0.44347924,-1.1670727,-1.3591983,-0.1921256
53,-0.53294986,-0.5221119,"('uncreative', 'creative')",-0.3868438,-0.48815468,0.8532572,0.8078156,-0.0221788,-0.0674836,-0.0453048
54,-0.4570694,-0.47262415,"('incapable', 'capable')",-0.97258496,-1.0257162,0.9489436,1.0195545,-0.1602369,-0.1595953,0.0006416
55,0.46396467,0.5048815,"('incompetent', 'clever')",1.6067188,1.6864853,-0.046161674,0.001959663,0.6748406,0.7311087,0.0562681
56,2.140241,2.226535,"('impractical', 'practical')",1.988016,2.1293602,-0.39374185,-0.3062105,1.2448383,1.3498948,0.1050565
57,-0.032035597,-0.04043889,"('unimaginative', 'imaginative')",0.22192734,0.15323569,-2.8650992,-2.8465946,-0.8917358,-0.9112659,-0.0195301
58,-0.092828676,-0.062650755,"('undiscriminating', 'discriminating')",0.6182448,0.5744302,0.38875306,0.30241907,0.3047231,0.2713995,-0.0333236
59,-0.09593806,-0.18530372,"('foolish', 'wise')",-0.98300886,-1.0373286,0.23248719,0.20463255,-0.2821532,-0.3393333,-0.0571801
60,1.5166374,1.6027925,"('inefficient', 'efficient')",3.0580525,3.2331991,-0.060772493,0.093700714,1.5046391,1.6432309,0.1385918
61,0.069629036,-0.0067486353,"('illogical', 'logical')",-0.17106192,-0.27658293,0.3203317,0.19315481,0.0729663,-0.0300589,-0.1030252
62,0.31833035,0.42863503,"('incompetent', 'brilliant')",1.5485116,1.7350446,-0.406148,-0.23419571,0.486898,0.6431613,0.1562633
63,0.7022475,0.75707203,"('unperceptive', 'insightful')",1.634796,1.7285907,0.9011401,0.9787502,1.0793945,1.1548043,0.0754098
64,0.77360606,0.7355968,"('shy', 'confident')",1.6680247,1.6784966,-6.8023167,-6.7903175,-1.4535619,-1.4587413,-0.0051794
65,0.83841276,0.79602337,"('insecure', 'secure')",1.0571988,1.0909916,-0.17738846,-0.17701606,0.572741,0.5699997,-0.0027413
66,-0.91189295,-0.9122098,"('inactive', 'active')",-0.04530929,-0.1272902,1.4101226,1.3212787,0.1509735,0.0939262,-0.0570473
67,-0.30114853,-0.33409834,"('doubtful', 'determined')",0.044227332,0.05103653,-0.82601976,-0.7142446,-0.3609803,-0.3324355,0.0285448
68,-1.731403,-1.8514452,"('dependent', 'independent')",-0.3000582,-0.3500688,-0.34869185,-0.45970294,-0.7933844,-0.8870723,-0.0936879
69,-0.34625292,-0.37602383,"('lazy', 'industrious')",-0.14836614,-0.2157618,-0.6903551,-0.741057,-0.3949914,-0.4442809,-0.0492895
70,0.69309443,0.7254664,"('lethargic', 'energetic')",1.4669728,1.5431066,0.58856094,0.6731987,0.9162094,0.9805905,0.0643811
71,1.7734377,1.8253388,"('diffident', 'self-confident')",0.018832201,0.10326002,0.4540732,0.4487202,0.748781,0.7924397,0.0436587
72,0.80042666,0.83072495,"('unambitious', 'ambitious')",-0.32667702,-0.27320868,-1.0185761,-0.9460704,-0.1816088,-0.129518,0.0520908
73,1.0706635,1.0592953,"('helpless', 'self-reliant')",0.55845916,0.5436409,-3.3800175,-3.351952,-0.5836316,-0.5830053,0.0006263
74,0.86572075,0.88944364,"('undedicated', 'dedicated')",1.2780787,1.3402218,0.5188706,0.50514233,0.8875566,0.9116025,0.0240459
75,-1.0317982,-0.9762239,"('meek', 'impulsive')",-0.80961317,-0.8503178,-0.36905935,-0.31339788,-0.7368236,-0.7133132,0.0235104
76,0.46950334,0.5179359,"('anxious', 'daring')",1.6084446,1.7703042,0.28910038,0.35212848,0.7890161,0.8801228,0.0911067
77,0.43335465,0.46388584,"('unmotivated', 'motivated')",0.5955052,0.61927515,-1.239242,-1.1309328,-0.0701274,-0.0159239,0.0542035
78,0.4349596,0.50784016,"('nonresilient', 'resilient')",1.0523031,1.1532866,0.151777,0.15892342,0.5463466,0.6066834,0.0603368
79,-0.8118766,-0.849765,"('wavering', 'unwavering')",-1.5199974,-1.6593895,0.14220038,0.11519948,-0.7298911,-0.797985,-0.0680939
80,0.5855373,0.6166892,"('dominated', 'dominating')",2.0729892,2.2352924,-0.98596007,-0.9079055,0.5575221,0.6480254,0.0905033
81,0.46900502,0.4328533,"('submissive', 'aggressive')",1.8073676,1.8160096,-0.51850957,-0.4109747,0.5859543,0.6126294,0.0266751
82,-0.9880446,-0.99000674,"('poor', 'rich')",-0.19999532,-0.24333435,5.923592,6.009872,1.5785174,1.5921769,0.0136595
83,-0.05870177,-0.03254991,"('powerless', 'powerful')",-0.07968646,-0.105037704,-0.91458416,-0.89003074,-0.3509908,-0.3425395,0.0084513
84,-0.053264596,-0.11252752,"('inferior', 'superior')",-0.81158733,-0.8459775,0.7294634,0.6564162,-0.0451295,-0.1006963,-0.0555668
85,-0.20006213,-0.18891555,"('insignificant', 'prestigious')",-0.9310036,-1.0617102,0.97551924,0.92264616,-0.0518488,-0.1093266,-0.0574778
86,0.44765687,0.36517116,"('uninfluential', 'influential')",0.64408314,0.52524525,0.22823983,0.13077518,0.4399933,0.3403972,-0.0995961
87,-0.07190024,-0.10417831,"('unsuccessful', 'successful')",1.7245718,1.7416068,0.4976872,0.5504665,0.7167862,0.7292984,0.0125122
88,-0.10946032,-0.14960743,"('low', 'eminent')",0.24285984,0.0996739,0.14064416,0.15340178,0.0913479,0.0344894,-0.0568585
