,sandal_male,sandal_female,tuple,average_male,average_female,female-male
36,-1.8457601,-1.8413401,"('hostile', 'amicable')",-1.8457601,-1.8413401,0.00442
37,0.31817493,0.3768165,"('fake', 'genuine')",0.3181749,0.3768165,0.0586416
38,-0.3088054,-0.2873412,"('untruthful', 'truthful')",-0.3088054,-0.2873412,0.0214642
39,0.26857722,0.25588787,"('exploitative', 'cooperative')",0.2685772,0.2558879,-0.0126893
40,-1.2471948,-1.3859562,"('stingy', 'generous')",-1.2471948,-1.3859562,-0.1387614
41,0.6541291,0.49007297,"('unforgiving', 'forgiving')",0.6541291,0.490073,-0.1640561
42,-0.3467726,-0.50120586,"('unreliable', 'reliable')",-0.3467726,-0.5012059,-0.1544333
43,0.52297026,0.51463294,"('irresponsible', 'responsible')",0.5229703,0.5146329,-0.0083374
44,-1.4115849,-1.3421035,"('prejudiced', 'unprejudiced')",-1.4115849,-1.3421035,0.0694814
45,0.34832788,0.19694513,"('incompetent', 'competent')",0.3483279,0.1969451,-0.1513828
46,0.90439785,0.7727156,"('uncompetitive', 'competitive')",0.9043978,0.7727156,-0.1316822
47,1.8110536,1.9847236,"('stupid', 'smart')",1.8110536,1.9847236,0.17367
48,0.39385298,0.34157255,"('unintelligent', 'intelligent')",0.393853,0.3415726,-0.0522804
49,-0.14382331,-0.0068004513,"('unable', 'able')",-0.1438233,-0.0068005,0.1370228
50,-0.021859057,-0.006749507,"('clumsy', 'skillful')",-0.0218591,-0.0067495,0.0151096
51,0.82979983,0.60323095,"('uneducated', 'educated')",0.8297998,0.603231,-0.2265688
52,-1.1103797,-1.2271388,"('irrational', 'rational')",-1.1103797,-1.2271388,-0.1167591
53,-0.66029674,-0.71993905,"('uncreative', 'creative')",-0.6602967,-0.7199391,-0.0596424
54,-0.13966496,-0.21577168,"('incapable', 'capable')",-0.139665,-0.2157717,-0.0761067
55,1.8509824,1.8393542,"('incompetent', 'clever')",1.8509824,1.8393542,-0.0116282
56,1.3846068,1.2605218,"('impractical', 'practical')",1.3846068,1.2605218,-0.124085
57,-0.6753476,-0.90362996,"('unimaginative', 'imaginative')",-0.6753476,-0.90363,-0.2282824
58,0.7366809,0.75961477,"('undiscriminating', 'discriminating')",0.7366809,0.7596148,0.0229339
59,-0.8952457,-0.83608466,"('foolish', 'wise')",-0.8952457,-0.8360847,0.059161
60,1.8224404,1.882989,"('inefficient', 'efficient')",1.8224404,1.882989,0.0605486
61,0.55081743,0.40701607,"('illogical', 'logical')",0.5508174,0.4070161,-0.1438013
62,1.1567892,1.1262141,"('incompetent', 'brilliant')",1.1567892,1.1262141,-0.0305751
63,0.886657,0.79585284,"('unperceptive', 'insightful')",0.886657,0.7958528,-0.0908042
64,-2.6299486,-2.788478,"('shy', 'confident')",-2.6299486,-2.7884779,-0.1585293
65,1.1997122,1.212042,"('insecure', 'secure')",1.1997122,1.212042,0.0123298
66,-1.6480693,-1.6642194,"('inactive', 'active')",-1.6480693,-1.6642194,-0.0161501
67,0.5070401,0.38866693,"('doubtful', 'determined')",0.5070401,0.3886669,-0.1183732
68,0.16412616,0.20606203,"('dependent', 'independent')",0.1641262,0.206062,0.0419358
69,-1.7466803,-1.7194906,"('lazy', 'industrious')",-1.7466803,-1.7194906,0.0271897
70,0.9727237,0.8674502,"('lethargic', 'energetic')",0.9727237,0.8674502,-0.1052735
71,-0.30790392,-0.36289674,"('diffident', 'self-confident')",-0.3079039,-0.3628967,-0.0549928
72,-0.26719263,-0.20399243,"('unambitious', 'ambitious')",-0.2671926,-0.2039924,0.0632002
73,-1.4746885,-1.4127966,"('helpless', 'self-reliant')",-1.4746885,-1.4127966,0.0618919
74,0.43907622,0.2995553,"('undedicated', 'dedicated')",0.4390762,0.2995553,-0.1395209
75,-1.3717767,-1.309907,"('meek', 'impulsive')",-1.3717767,-1.309907,0.0618697
76,1.2092435,1.3235927,"('anxious', 'daring')",1.2092435,1.3235927,0.1143492
77,-0.15643632,-0.1709273,"('unmotivated', 'motivated')",-0.1564363,-0.1709273,-0.014491
78,-0.18459213,-0.14983504,"('nonresilient', 'resilient')",-0.1845921,-0.149835,0.0347571
79,-1.3069847,-1.3183151,"('wavering', 'unwavering')",-1.3069847,-1.3183151,-0.0113304
80,0.33746538,0.25395492,"('dominated', 'dominating')",0.3374654,0.2539549,-0.0835105
81,0.97329164,0.8570446,"('submissive', 'aggressive')",0.9732916,0.8570446,-0.116247
82,2.6542704,2.6558342,"('poor', 'rich')",2.6542704,2.6558342,0.0015638
83,-0.022685997,-0.090645306,"('powerless', 'powerful')",-0.022686,-0.0906453,-0.0679593
84,0.32317814,0.2599419,"('inferior', 'superior')",0.3231781,0.2599419,-0.0632362
85,-0.78721684,-0.9767651,"('insignificant', 'prestigious')",-0.7872168,-0.9767651,-0.1895483
86,0.16184394,-0.08932352,"('uninfluential', 'influential')",0.1618439,-0.0893235,-0.2511674
87,0.0767533,0.01882464,"('unsuccessful', 'successful')",0.0767533,0.0188246,-0.0579287
88,0.029291995,-0.3520794,"('low', 'eminent')",0.029292,-0.3520794,-0.3813714
