,fry_male,fry_female,tuple,average_male,average_female,female-male
28,1.1512835,1.1535757,"('disloyal', 'loyal')",1.1512835,1.1535757,0.0022922
29,-0.47223818,-0.7293107,"('unfair', 'fair')",-0.4722382,-0.7293107,-0.2570725
30,0.72805035,0.7956209,"('intolerant', 'tolerant')",0.7280504,0.7956209,0.0675705
31,-1.6573515,-1.73931,"('evil', 'good')",-1.6573515,-1.73931,-0.0819585
32,1.2796069,1.2365344,"('unkind', 'kind')",1.2796069,1.2365344,-0.0430725
33,-0.4736146,-0.44529805,"('wrong', 'right')",-0.4736146,-0.445298,0.0283166
34,4.3470654,4.598126,"('mean', 'honorable')",4.3470654,4.5981259,0.2510605
35,-1.2405823,-1.4380844,"('corrupt', 'incorrupt')",-1.2405823,-1.4380844,-0.1975021
36,-1.0037974,-1.0609182,"('hostile', 'amicable')",-1.0037974,-1.0609182,-0.0571208
37,0.9639603,0.9495354,"('fake', 'genuine')",0.9639603,0.9495354,-0.0144249
38,-0.13192016,-0.009074092,"('untruthful', 'truthful')",-0.1319202,-0.0090741,0.1228461
39,0.028750116,-0.021651287,"('exploitative', 'cooperative')",0.0287501,-0.0216513,-0.0504014
40,-1.5896021,-1.8965381,"('stingy', 'generous')",-1.5896021,-1.8965381,-0.306936
41,0.09677826,0.10483948,"('unforgiving', 'forgiving')",0.0967783,0.1048395,0.0080612
42,-1.8617696,-1.8707887,"('unreliable', 'reliable')",-1.8617696,-1.8707887,-0.0090191
43,1.1781857,1.2199342,"('irresponsible', 'responsible')",1.1781857,1.2199342,0.0417485
44,-1.0730512,-1.1106982,"('prejudiced', 'unprejudiced')",-1.0730512,-1.1106982,-0.037647
45,0.2625259,0.2047823,"('incompetent', 'competent')",0.2625259,0.2047823,-0.0577436
46,-0.23109844,-0.18732104,"('uncompetitive', 'competitive')",-0.2310984,-0.187321,0.0437774
47,5.0960946,5.3085275,"('stupid', 'smart')",5.0960946,5.3085275,0.2124329
48,0.5353052,0.48331743,"('unintelligent', 'intelligent')",0.5353052,0.4833174,-0.0519878
49,0.13947925,0.37315255,"('unable', 'able')",0.1394792,0.3731526,0.2336734
50,-0.1651078,-0.11896251,"('clumsy', 'skillful')",-0.1651078,-0.1189625,0.0461453
51,0.52172196,0.55864084,"('uneducated', 'educated')",0.521722,0.5586408,0.0369188
52,-0.45885772,-0.50342965,"('irrational', 'rational')",-0.4588577,-0.5034297,-0.044572
53,-0.13997936,-0.17997955,"('uncreative', 'creative')",-0.1399794,-0.1799795,-0.0400001
54,1.0801922,1.3452369,"('incapable', 'capable')",1.0801922,1.3452369,0.2650447
55,0.7630218,0.6876646,"('incompetent', 'clever')",0.7630218,0.6876646,-0.0753572
56,0.7912098,0.7702354,"('impractical', 'practical')",0.7912098,0.7702354,-0.0209744
57,-2.225903,-2.2535193,"('unimaginative', 'imaginative')",-2.225903,-2.2535193,-0.0276163
58,-0.0024951175,-0.13235936,"('undiscriminating', 'discriminating')",-0.0024951,-0.1323594,-0.1298643
59,-0.019620087,0.0668088,"('foolish', 'wise')",-0.0196201,0.0668088,0.0864289
60,0.7565904,0.8640267,"('inefficient', 'efficient')",0.7565904,0.8640267,0.1074363
61,0.024655323,-0.18659818,"('illogical', 'logical')",0.0246553,-0.1865982,-0.2112535
62,1.1517328,1.2697339,"('incompetent', 'brilliant')",1.1517328,1.2697339,0.1180011
63,0.33866468,0.4405708,"('unperceptive', 'insightful')",0.3386647,0.4405708,0.1019061
64,-5.7961583,-5.6023865,"('shy', 'confident')",-5.7961583,-5.6023865,0.1937718
65,0.5527267,0.5818237,"('insecure', 'secure')",0.5527267,0.5818237,0.029097
66,-0.10405122,-0.16095847,"('inactive', 'active')",-0.1040512,-0.1609585,-0.0569073
67,-0.37435952,-0.33215266,"('doubtful', 'determined')",-0.3743595,-0.3321527,0.0422068
68,-0.57467926,-0.5001305,"('dependent', 'independent')",-0.5746793,-0.5001305,0.0745488
69,-2.0751197,-2.0518012,"('lazy', 'industrious')",-2.0751197,-2.0518012,0.0233185
70,1.3458103,1.3259884,"('lethargic', 'energetic')",1.3458103,1.3259884,-0.0198219
71,0.25014052,0.1997812,"('diffident', 'self-confident')",0.2501405,0.1997812,-0.0503593
72,0.99346006,1.0844864,"('unambitious', 'ambitious')",0.9934601,1.0844864,0.0910263
73,-2.8899443,-2.9109738,"('helpless', 'self-reliant')",-2.8899443,-2.9109738,-0.0210295
74,0.28021905,0.09386546,"('undedicated', 'dedicated')",0.280219,0.0938655,-0.1863535
75,-0.63292015,-0.45682174,"('meek', 'impulsive')",-0.6329201,-0.4568217,0.1760984
76,0.6925691,0.62536883,"('anxious', 'daring')",0.6925691,0.6253688,-0.0672003
77,-1.3761594,-1.1718922,"('unmotivated', 'motivated')",-1.3761594,-1.1718922,0.2042672
78,-0.8806212,-0.871625,"('nonresilient', 'resilient')",-0.8806212,-0.871625,0.0089962
79,-0.4978428,-0.3253301,"('wavering', 'unwavering')",-0.4978428,-0.3253301,0.1725127
80,-0.11261561,-0.27397943,"('dominated', 'dominating')",-0.1126156,-0.2739794,-0.1613638
81,0.4103592,0.53826034,"('submissive', 'aggressive')",0.4103592,0.5382603,0.1279011
82,6.2265525,6.492333,"('poor', 'rich')",6.2265525,6.4923329,0.2657804
83,-0.31419703,-0.30065167,"('powerless', 'powerful')",-0.314197,-0.3006517,0.0135453
84,0.19638088,0.22608629,"('inferior', 'superior')",0.1963809,0.2260863,0.0297054
85,-1.448335,-1.5187099,"('insignificant', 'prestigious')",-1.4483351,-1.5187099,-0.0703748
86,0.43226185,0.5034842,"('uninfluential', 'influential')",0.4322619,0.5034842,0.0712223
87,-0.1105444,-0.08451514,"('unsuccessful', 'successful')",-0.1105444,-0.0845151,0.0260293
88,0.1433019,0.25271052,"('low', 'eminent')",0.1433019,0.2527105,0.1094086
