,delta_male,delta_female,tuple,air_male,air_female,lines_male,lines_female,inc_male,inc_female,average_male,average_female,female-male
51,-0.5634296,-0.5968259,"('uneducated', 'educated')",-0.54284006,-0.7067241,-0.2881998,-0.3133617,0.6275933,0.57610434,-0.191719,-0.2602018,-0.0684828
52,1.0006915,0.8875991,"('irrational', 'rational')",1.1617392,1.0174781,0.36959273,0.21673933,-0.061249603,-0.14308797,0.6176935,0.4946822,-0.1230113
53,0.818503,0.80559665,"('uncreative', 'creative')",0.04868021,0.06733527,-0.4374634,-0.46378005,0.89290035,0.8235058,0.330655,0.3081644,-0.0224906
54,-0.087498456,-0.0769131,"('incapable', 'capable')",-0.10515495,-0.048787273,-1.0507964,-1.00628,0.8728039,0.9494584,-0.0926615,-0.0456305,0.047031
55,-0.877807,-0.9180118,"('incompetent', 'clever')",-3.1131985,-3.1971257,-1.1190155,-1.0909457,0.021096624,-0.0056359433,-1.272231,-1.3029298,-0.0306988
56,0.2931397,0.24956718,"('impractical', 'practical')",-1.2501929,-1.236334,-0.36306182,-0.34209013,-0.5274782,-0.526036,-0.4618983,-0.4637232,-0.0018249
57,-0.6809024,-0.7272418,"('unimaginative', 'imaginative')",-1.3642609,-1.3501637,-1.3832871,-1.3817532,-2.549514,-2.6138358,-1.4944911,-1.5182486,-0.0237575
58,0.36462444,0.36587584,"('undiscriminating', 'discriminating')",-0.37253678,-0.38439178,-0.17762285,-0.19911288,0.030527567,-0.040863656,-0.0387519,-0.0646231,-0.0258712
59,0.261989,0.25095052,"('foolish', 'wise')",1.257464,1.2018551,-0.29167834,-0.30363777,0.21490686,0.21609437,0.3606704,0.3413155,-0.0193549
60,-0.71291167,-0.721998,"('inefficient', 'efficient')",-2.0114996,-2.0538974,-0.21238676,-0.17713177,-0.10850649,-0.051768284,-0.7613261,-0.7511989,0.0101272
61,0.8007811,0.7233294,"('illogical', 'logical')",-1.1444229,-1.3004736,-0.39882362,-0.43898776,0.31689888,0.22376963,-0.1063916,-0.1980906,-0.091699
62,-0.5984085,-0.6290179,"('incompetent', 'brilliant')",-1.8541315,-1.818055,-0.4946465,-0.4256766,-0.25418368,-0.13733272,-0.8003426,-0.7525206,0.047822
63,0.13287956,0.17249708,"('unperceptive', 'insightful')",-1.1546896,-1.1314306,-0.017993584,0.008344229,0.9606444,0.9822938,-0.0197898,0.0079261,0.0277159
64,-0.603591,-0.6854776,"('shy', 'confident')",-1.321945,-1.4530115,-0.49357787,-0.53851235,-6.7782016,-6.7557726,-2.2993288,-2.3581934,-0.0588646
65,-0.39222622,-0.47996792,"('insecure', 'secure')",-2.0059524,-2.2278066,-0.14782049,-0.23495637,-0.46750212,-0.4803028,-0.7533753,-0.8557584,-0.1023831
66,0.15366521,0.20217776,"('inactive', 'active')",0.9476237,1.0116389,0.48132193,0.49057904,1.2614746,1.2669754,0.7110214,0.7428428,0.0318214
67,0.6483512,0.6083993,"('doubtful', 'determined')",-0.17701547,-0.1878671,-0.40254825,-0.4198029,-0.44472015,-0.37752476,-0.0939832,-0.0941989,-0.0002157
68,-0.80577344,-0.8553025,"('dependent', 'independent')",-1.8639979,-2.0225966,-1.3444583,-1.408286,-0.14450496,-0.20817024,-1.0396837,-1.1235889,-0.0839052
69,0.16072667,0.22488205,"('lazy', 'industrious')",2.0656984,2.1537173,1.1168414,1.0830495,-0.4696109,-0.39124998,0.7184139,0.7675998,0.0491859
70,-1.6209419,-1.6316559,"('lethargic', 'energetic')",-2.1577842,-2.2192187,-1.6892191,-1.6759077,0.18915752,0.17625538,-1.3196969,-1.3376318,-0.0179349
71,1.0220624,1.0735607,"('diffident', 'self-confident')",1.4041942,1.5892743,1.3174871,1.3973619,0.5793202,0.5435617,1.080766,1.1509397,0.0701737
72,0.9967129,1.0073185,"('unambitious', 'ambitious')",0.13814715,0.13276578,-0.28669912,-0.26390362,-0.9514461,-0.9032442,-0.0258213,-0.0067659,0.0190554
73,0.6722672,0.63110715,"('helpless', 'self-reliant')",1.5514135,1.5245086,-0.2404486,-0.28680858,-3.3654609,-3.3246446,-0.3455572,-0.3639593,-0.0184021
74,1.4201353,1.4092026,"('undedicated', 'dedicated')",-0.15358895,-0.1668677,-0.040944804,-0.06883659,0.06649843,-0.005196197,0.323025,0.2920755,-0.0309495
75,-0.65812016,-0.60801303,"('meek', 'impulsive')",1.5717154,1.7903678,0.041049056,0.1430292,-0.25528458,-0.16644219,0.1748399,0.2897355,0.1148956
76,-0.85865194,-0.82453847,"('anxious', 'daring')",-1.9225202,-1.8450077,-1.2126015,-1.1597481,0.3573084,0.4174099,-0.9091163,-0.8529711,0.0561452
77,-0.97778916,-1.01176,"('unmotivated', 'motivated')",-1.2904007,-1.2404684,-0.33094993,-0.26552498,-1.1978433,-1.0920489,-0.9492458,-0.9024505,0.0467953
78,-0.067784145,-0.020762209,"('nonresilient', 'resilient')",-0.5582298,-0.4035144,0.1835339,0.26917642,0.3841463,0.46363962,-0.0145834,0.0771349,0.0917183
79,0.59590614,0.5988727,"('wavering', 'unwavering')",1.0845706,1.1988103,-0.50378585,-0.47759035,0.09980697,0.14490294,0.3191245,0.3662489,0.0471244
80,-0.23503682,-0.24687445,"('dominated', 'dominating')",-1.0302669,-1.0863268,0.41947553,0.48556152,-0.8435823,-0.72679746,-0.4223526,-0.3936093,0.0287433
81,-1.7763491,-1.8234307,"('submissive', 'aggressive')",-2.1858714,-2.355161,-1.2679844,-1.2016538,-0.9562006,-0.8891286,-1.5466013,-1.5673436,-0.0207423
82,-1.1768382,-1.1904556,"('poor', 'rich')",-0.8573536,-0.82780844,-0.34510487,-0.3494918,5.7732286,5.746854,0.848483,0.8447745,-0.0037085
83,0.36955878,0.32610613,"('powerless', 'powerful')",0.17755169,0.12157835,0.1802686,0.18758282,-1.1670896,-1.1874552,-0.1099276,-0.138047,-0.0281194
84,0.60207766,0.47277313,"('inferior', 'superior')",-0.47915307,-0.5974663,-0.8550826,-0.9214341,0.7497955,0.68325496,0.0044094,-0.0907181,-0.0951275
85,2.092939,2.1559088,"('insignificant', 'prestigious')",2.2117956,2.3215108,0.70031023,0.69604987,0.8541859,0.87145436,1.4648076,1.5112309,0.0464233
86,0.3576376,0.17971602,"('uninfluential', 'influential')",-0.9411724,-1.1560465,-0.8400818,-0.8990062,-0.020505946,-0.11789143,-0.3610306,-0.498307,-0.1372764
87,-0.8837565,-0.9197025,"('unsuccessful', 'successful')",-0.72131073,-0.7959514,-0.17322753,-0.10447997,0.4533933,0.63443196,-0.3312254,-0.2964255,0.0347999
88,-0.4568577,-0.50709677,"('low', 'eminent')",-0.18551065,-0.29548982,-0.45908165,-0.5404034,0.05693668,0.059607025,-0.2611283,-0.3208457,-0.0597174
