,vertex_male,vertex_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
64,-1.7011176,-1.7734162,"('shy', 'confident')",-0.22370872,-0.31065556,-6.3497977,-6.4749913,-2.758208,-2.853021,-0.094813
65,0.7709214,0.71367544,"('insecure', 'secure')",-0.7610648,-0.84980893,-0.7176481,-0.8129771,-0.2359305,-0.3163702,-0.0804397
66,-0.51830226,-0.4383942,"('inactive', 'active')",-0.7558159,-0.7733844,1.1939396,1.2539021,-0.0267262,0.0140411,0.0407673
67,0.17030749,0.095355205,"('doubtful', 'determined')",-0.25924936,-0.22569773,-0.68554264,-0.58603626,-0.2581615,-0.2387929,0.0193686
68,-0.7893812,-0.8208067,"('dependent', 'independent')",-0.72795033,-0.76442677,-0.74433607,-0.7553868,-0.7538892,-0.7802068,-0.0263176
69,0.46464217,0.54016757,"('lazy', 'industrious')",1.3135331,1.385796,0.32575017,0.4620904,0.7013085,0.796018,0.0947095
70,-0.15047523,-0.13747342,"('lethargic', 'energetic')",-1.0323948,-1.0201557,9.2193484e-05,0.040997464,-0.3942593,-0.3722105,0.0220488
71,1.2747977,1.315693,"('diffident', 'self-confident')",1.4290528,1.4155791,0.8196053,0.8121455,1.1744853,1.1811392,0.0066539
72,0.7484639,0.75519216,"('unambitious', 'ambitious')",-0.25152963,-0.26735273,-1.3972008,-1.3176081,-0.3000888,-0.2765896,0.0234992
73,0.3694032,0.40348947,"('helpless', 'self-reliant')",-0.16787596,-0.20975086,-2.9709852,-2.902176,-0.9231526,-0.9028124,0.0203402
74,0.53392017,0.49646604,"('undedicated', 'dedicated')",0.21249615,0.18040669,-0.021090323,-0.030581541,0.2417753,0.2154304,-0.0263449
75,-1.3904679,-1.3321884,"('meek', 'impulsive')",-0.52719975,-0.49962726,-0.1280809,0.046805885,-0.6819162,-0.5950032,0.086913
76,0.48793918,0.4887351,"('anxious', 'daring')",-1.0989414,-1.0379403,-0.31981853,-0.21164316,-0.3102736,-0.2536161,0.0566575
77,0.13790825,0.066041976,"('unmotivated', 'motivated')",0.19980508,0.1508607,-1.5371399,-1.5044235,-0.3998088,-0.4291736,-0.0293648
78,0.3233614,0.30610222,"('nonresilient', 'resilient')",1.6976897,1.7423162,0.30536062,0.4018608,0.7754705,0.8167597,0.0412892
79,-1.2249862,-1.2318685,"('wavering', 'unwavering')",-0.480016,-0.50173056,0.25307354,0.3955948,-0.4839762,-0.4460014,0.0379748
80,0.6774584,0.63788176,"('dominated', 'dominating')",-0.7900182,-0.7551865,-1.6916085,-1.67124,-0.6013894,-0.5961816,0.0052078
81,-0.71209884,-0.8270855,"('submissive', 'aggressive')",0.017653055,-0.04020027,-1.2382895,-1.3140696,-0.6442451,-0.7271185,-0.0828734
82,-1.0086099,-1.036501,"('poor', 'rich')",-0.019184068,-0.03655927,5.6655397,5.7447114,1.5459153,1.557217,0.0113017
83,0.75569695,0.73967403,"('powerless', 'powerful')",0.22833526,0.24860924,-1.3040807,-1.3755364,-0.1066828,-0.1290844,-0.0224016
84,1.0574982,0.99504536,"('inferior', 'superior')",0.9295434,0.86578953,0.9540505,0.88470936,0.980364,0.9151814,-0.0651826
85,0.702159,0.67799497,"('insignificant', 'prestigious')",1.4100026,1.4189956,1.5023185,1.6206414,1.2048267,1.2392106,0.0343839
86,0.79482013,0.59711325,"('uninfluential', 'influential')",0.20543763,0.09695916,-0.47158146,-0.68220526,0.1762254,0.0039557,-0.1722697
87,-0.8202085,-0.9057323,"('unsuccessful', 'successful')",0.051498473,0.00031670183,0.41260272,0.46628734,-0.1187024,-0.1463761,-0.0276737
88,0.2804584,0.14830397,"('low', 'eminent')",-0.05709539,-0.12216237,0.03252329,-0.018562011,0.0852954,0.0025265,-0.0827689
