,southwest_male,southwest_female,tuple,airlines_male,airlines_female,co_male,co_female,average_male,average_female,female-male
71,0.25746727,0.23213674,"('diffident', 'self-confident')",1.2920011,1.2954019,0.40247887,0.36883557,0.6506491,0.6321247,-0.0185244
72,0.73834854,0.8531944,"('unambitious', 'ambitious')",0.4395415,0.506254,-0.4505369,-0.33974227,0.2424511,0.339902,0.0974509
73,1.0417126,1.0637289,"('helpless', 'self-reliant')",0.84787524,0.8563499,-3.242595,-3.1468797,-0.4510024,-0.4089336,0.0420688
74,0.8451818,0.93239915,"('undedicated', 'dedicated')",0.5907413,0.70368654,-0.15154952,-0.10827942,0.4281245,0.5092688,0.0811443
75,-0.4435726,-0.4959408,"('meek', 'impulsive')",0.42547426,0.44356567,-0.3059422,-0.22709474,-0.1080135,-0.0931566,0.0148569
76,-0.03968489,0.15925626,"('anxious', 'daring')",-1.4342588,-1.2215444,-0.508048,-0.38386777,-0.6606639,-0.482052,0.1786119
77,-0.2325263,-0.17307146,"('unmotivated', 'motivated')",-0.2315149,-0.15188675,-1.4816384,-1.3233292,-0.6485599,-0.5494291,0.0991308
78,-0.5677211,-0.53416264,"('nonresilient', 'resilient')",-0.36151806,-0.28938633,-0.6813359,-0.55614215,-0.5368584,-0.459897,0.0769614
79,0.19941442,0.12179187,"('wavering', 'unwavering')",-0.75889814,-0.76205635,-0.3752777,-0.29804853,-0.3115871,-0.312771,-0.0011839
80,-0.44524997,-0.42070433,"('dominated', 'dominating')",-0.28288373,-0.22569221,-0.65914094,-0.727938,-0.4624249,-0.4581115,0.0043134
81,-0.93963826,-0.9090519,"('submissive', 'aggressive')",-1.2893928,-1.2302109,-1.141403,-1.0744842,-1.123478,-1.071249,0.052229
82,-0.6014228,-0.6354352,"('poor', 'rich')",0.012377072,0.003427796,6.1358247,6.125702,1.8489264,1.8312314,-0.017695
83,-0.22933741,-0.19234006,"('powerless', 'powerful')",-0.15933497,-0.06250193,-1.5701325,-1.5660435,-0.6529349,-0.6069618,0.0459731
84,-0.11822904,-0.13112217,"('inferior', 'superior')",-0.5344614,-0.5817142,0.3680278,0.26450884,-0.0948875,-0.1494425,-0.054555
85,0.6188749,0.62749547,"('insignificant', 'prestigious')",0.6549519,0.55571294,-0.32104903,-0.28011945,0.3175926,0.3010297,-0.0165629
86,-0.049835406,-0.11762856,"('uninfluential', 'influential')",0.6150951,0.5258073,-0.25386983,-0.4333964,0.1037966,-0.0084059,-0.1122025
87,-0.797822,-0.84359986,"('unsuccessful', 'successful')",-0.06607606,-0.13887016,0.059398856,0.057702832,-0.2681664,-0.3082557,-0.0400893
88,0.006281413,-0.011754027,"('low', 'eminent')",-0.13819891,-0.17363593,-0.47003126,-0.43021643,-0.2006496,-0.2052021,-0.0045525
