,incyte_male,incyte_female,tuple,corp_male,corp_female,average_male,average_female,female-male
28,-0.4463252,-0.5281198,"('disloyal', 'loyal')",1.0572107,1.0299911,0.3054428,0.2509357,-0.0545071
29,-0.27800044,-0.2808609,"('unfair', 'fair')",-0.57015127,-0.71967703,-0.4240758,-0.5002689,-0.0761931
30,0.5171552,0.45270088,"('intolerant', 'tolerant')",1.0745542,1.0315166,0.7958547,0.7421087,-0.053746
31,-0.73449326,-0.5895685,"('evil', 'good')",-0.7866687,-0.89169055,-0.760581,-0.7406296,0.0199514
32,-0.16467158,-0.2719724,"('unkind', 'kind')",0.44227222,0.32830226,0.1388003,0.0281649,-0.1106354
33,-0.2469478,-0.29212698,"('wrong', 'right')",-0.5824805,-0.64629334,-0.4147142,-0.4692101,-0.0544959
34,0.10668814,0.22936223,"('mean', 'honorable')",5.3134723,5.541976,2.7100801,2.885669,0.1755889
35,0.4044423,0.3501243,"('corrupt', 'incorrupt')",-0.18121342,-0.23093739,0.1116144,0.0595935,-0.0520209
36,-0.5814671,-0.5532893,"('hostile', 'amicable')",-0.12549122,-0.22872008,-0.3534791,-0.3910047,-0.0375256
37,-0.13583511,-0.08638611,"('fake', 'genuine')",-0.1202898,-0.07816923,-0.1280625,-0.0822777,0.0457848
38,-0.8697177,-0.86682814,"('untruthful', 'truthful')",-0.52184665,-0.4274799,-0.6957822,-0.647154,0.0486282
39,1.1247452,1.0895895,"('exploitative', 'cooperative')",0.3621978,0.38274232,0.7434715,0.7361659,-0.0073056
40,0.0057214107,0.084885485,"('stingy', 'generous')",-1.6742791,-1.8243766,-0.8342788,-0.8697456,-0.0354668
41,0.16689345,0.23864442,"('unforgiving', 'forgiving')",0.041127987,-0.08437766,0.1040107,0.0771334,-0.0268773
42,0.6297785,0.7375865,"('unreliable', 'reliable')",-3.3896167,-3.4607875,-1.3799191,-1.3616005,0.0183186
43,-0.898119,-0.8919327,"('irresponsible', 'responsible')",0.37580937,0.3822934,-0.2611548,-0.2548197,0.0063351
44,0.89660084,0.8141118,"('prejudiced', 'unprejudiced')",-1.2544969,-1.2833997,-0.178948,-0.2346439,-0.0556959
45,-1.038934,-0.9351467,"('incompetent', 'competent')",-0.008919425,-0.05676488,-0.5239267,-0.4959558,0.0279709
46,-0.92305464,-0.86968553,"('uncompetitive', 'competitive')",-0.8417427,-0.8596432,-0.8823987,-0.8646644,0.0177343
47,-0.06883766,-0.018970707,"('stupid', 'smart')",5.234841,5.440691,2.5830016,2.7108603,0.1278587
48,0.42800906,0.39914888,"('unintelligent', 'intelligent')",0.86279917,0.9058743,0.6454041,0.6525116,0.0071075
49,0.07924444,0.16194595,"('unable', 'able')",-0.15387565,-0.1037485,-0.0373156,0.0290987,0.0664143
50,-0.017981328,0.015490828,"('clumsy', 'skillful')",-0.11125126,-0.13588166,-0.0646163,-0.0601954,0.0044209
51,-0.7337634,-0.8970542,"('uneducated', 'educated')",0.045265462,-0.02616939,-0.344249,-0.4616118,-0.1173628
52,-0.75013447,-0.8609691,"('irrational', 'rational')",0.19562219,0.09712759,-0.2772561,-0.3819208,-0.1046647
53,-1.540785,-1.5102565,"('uncreative', 'creative')",0.21103527,0.16565129,-0.6648749,-0.6723026,-0.0074277
54,-1.0359393,-1.1299,"('incapable', 'capable')",0.47105518,0.5268708,-0.2824421,-0.3015146,-0.0190725
55,0.0042859623,0.014257996,"('incompetent', 'clever')",0.44781864,0.42717588,0.2260523,0.2207169,-0.0053354
56,0.44014674,0.4167177,"('impractical', 'practical')",-0.4630811,-0.45694086,-0.0114672,-0.0201116,-0.0086444
57,-0.90788317,-0.9070077,"('unimaginative', 'imaginative')",-2.970811,-3.0368505,-1.939347,-1.9719291,-0.0325821
58,-0.16882384,-0.12136524,"('undiscriminating', 'discriminating')",0.35085303,0.27677768,0.0910146,0.0777062,-0.0133084
59,0.08696056,0.08692248,"('foolish', 'wise')",0.08655515,0.14154229,0.0867579,0.1142324,0.0274745
60,0.813496,0.7898747,"('inefficient', 'efficient')",-0.068372816,0.042226143,0.3725616,0.4160504,0.0434888
61,-0.45428386,-0.6020173,"('illogical', 'logical')",0.5449454,0.3732639,0.0453308,-0.1143767,-0.1597075
62,-0.03457577,-0.0014639106,"('incompetent', 'brilliant')",0.31377208,0.40672302,0.1395982,0.2026296,0.0630314
63,-0.51469105,-0.46087986,"('unperceptive', 'insightful')",0.33015713,0.35390735,-0.092267,-0.0534863,0.0387807
64,-0.15069713,-0.1831727,"('shy', 'confident')",-6.2033415,-6.358469,-3.1770194,-3.2708209,-0.0938015
65,-0.022451898,-0.13392508,"('insecure', 'secure')",-0.33522227,-0.31236914,-0.1788371,-0.2231471,-0.04431
66,-1.3725224,-1.4251537,"('inactive', 'active')",0.009254158,0.03395204,-0.6816341,-0.6956009,-0.0139668
67,0.6448234,0.6150125,"('doubtful', 'determined')",-0.4392451,-0.44135052,0.1027891,0.086831,-0.0159581
68,-0.31307545,-0.38152903,"('dependent', 'independent')",-0.8624531,-0.89357156,-0.5877643,-0.6375503,-0.049786
69,0.99201274,1.0342947,"('lazy', 'industrious')",-0.40301797,-0.4327855,0.2944974,0.3007546,0.0062572
70,-0.2314318,-0.26008254,"('lethargic', 'energetic')",0.04759542,0.054308046,-0.0919182,-0.1028873,-0.0109691
71,0.3607233,0.35696048,"('diffident', 'self-confident')",0.37273034,0.3311919,0.3667268,0.3440762,-0.0226506
72,-0.5764119,-0.6245803,"('unambitious', 'ambitious')",-0.6901413,-0.6336708,-0.6332766,-0.6291256,0.004151
73,0.8854902,0.88298887,"('helpless', 'self-reliant')",-3.130841,-3.184842,-1.1226754,-1.1509266,-0.0282512
74,-0.10059933,-0.033571802,"('undedicated', 'dedicated')",-0.17962267,-0.28126565,-0.140111,-0.1574187,-0.0173077
75,0.06699502,0.093917,"('meek', 'impulsive')",-0.70999557,-0.6328245,-0.3215003,-0.2694537,0.0520466
76,-0.031231971,-0.0047863927,"('anxious', 'daring')",-0.49999467,-0.43038473,-0.2656133,-0.2175856,0.0480277
77,-0.5584826,-0.5414481,"('unmotivated', 'motivated')",-1.1942396,-1.0899597,-0.8763611,-0.8157039,0.0606572
78,-0.4963819,-0.40200794,"('nonresilient', 'resilient')",-0.123585925,-0.143736,-0.3099839,-0.272872,0.0371119
79,-1.1293265,-1.0944066,"('wavering', 'unwavering')",-0.7532602,-0.6803248,-0.9412934,-0.8873657,0.0539277
80,-0.39798614,-0.46224195,"('dominated', 'dominating')",-0.91624886,-0.8244244,-0.6571175,-0.6433332,0.0137843
81,0.22769676,0.085075766,"('submissive', 'aggressive')",-0.63615406,-0.54339445,-0.2042286,-0.2291593,-0.0249307
82,-0.5304884,-0.49896756,"('poor', 'rich')",5.956673,6.090612,2.7130923,2.7958221,0.0827298
83,0.07549465,0.040182084,"('powerless', 'powerful')",-0.9019216,-0.9054705,-0.4132135,-0.4326442,-0.0194307
84,0.62099874,0.5564822,"('inferior', 'superior')",1.0714188,1.0242081,0.8462088,0.7903451,-0.0558637
85,-0.29590753,-0.29315063,"('insignificant', 'prestigious')",0.39630947,0.33351207,0.050201,0.0201807,-0.0300203
86,-1.318649,-1.3932778,"('uninfluential', 'influential')",-0.264515,-0.37790108,-0.791582,-0.8855894,-0.0940074
87,0.089368954,-0.045040213,"('unsuccessful', 'successful')",0.8139509,0.82593685,0.4516599,0.3904483,-0.0612116
88,-0.14371872,-0.3194034,"('low', 'eminent')",-0.21447296,-0.24983081,-0.1790958,-0.2846171,-0.1055213
