,harley_male,harley_female,tuple,davidson_male,davidson_female,inc_male,inc_female,average_male,average_female,female-male
59,0.8210093,0.74981457,"('foolish', 'wise')",0.18507989,0.024912938,0.28255922,0.28136545,0.4295495,0.352031,-0.0775185
60,-0.011985427,0.0014766213,"('inefficient', 'efficient')",0.6427541,0.77307504,0.6190442,0.7110211,0.4166043,0.4951909,0.0785866
61,-0.07414225,-0.22661534,"('illogical', 'logical')",0.047823004,-0.1810825,0.62640095,0.49450764,0.2000272,0.0289366,-0.1710906
62,-1.0169159,-1.0665574,"('incompetent', 'brilliant')",-0.8579633,-0.87326115,0.14694503,0.23461261,-0.5759781,-0.568402,0.0075761
63,-0.7283814,-0.74374217,"('unperceptive', 'insightful')",0.3946392,0.469594,0.9733118,1.0254767,0.2131899,0.2504428,0.0372529
64,0.035434067,-0.18839207,"('shy', 'confident')",0.3136801,0.13659257,-6.3700266,-6.3881283,-2.0069707,-2.1466425,-0.1396718
65,-0.8894782,-1.0370452,"('insecure', 'secure')",-0.19686143,-0.36578673,-0.16898851,-0.21406099,-0.4184427,-0.5389644,-0.1205217
66,-0.42026028,-0.3492459,"('inactive', 'active')",-0.1558639,-0.15563756,0.7042362,0.7036448,0.042704,0.0662538,0.0235498
67,0.99567527,0.8979468,"('doubtful', 'determined')",0.62914985,0.5863498,-0.4235491,-0.41593558,0.4004254,0.3561203,-0.0443051
68,-0.69375616,-0.80369836,"('dependent', 'independent')",-1.0576462,-1.1376578,-0.27490765,-0.30962023,-0.6754367,-0.7503254,-0.0748887
69,0.18687305,0.3003691,"('lazy', 'industrious')",0.23991539,0.3018758,-1.1373674,-1.0860634,-0.2368596,-0.1612728,0.0755868
70,-0.8780877,-0.9918519,"('lethargic', 'energetic')",-0.14467043,-0.09325993,0.24978326,0.2581144,-0.2576583,-0.2756658,-0.0180075
71,1.1489569,1.2984287,"('diffident', 'self-confident')",1.6024339,1.6772752,0.59468794,0.6125381,1.1153596,1.1960806,0.080721
72,0.37616092,0.26500854,"('unambitious', 'ambitious')",-0.39319795,-0.52939653,-0.60063106,-0.5897576,-0.2058894,-0.2847152,-0.0788258
73,1.0847173,1.1237854,"('helpless', 'self-reliant')",0.15933198,0.15046676,-3.3159957,-3.2482722,-0.6906488,-0.6580067,0.0326421
74,0.58911234,0.57182956,"('undedicated', 'dedicated')",0.47662458,0.49620143,0.2749676,0.23795637,0.4469015,0.4353291,-0.0115724
75,0.5545569,0.47857073,"('meek', 'impulsive')",0.18648128,0.086783476,-0.052600257,-0.022768378,0.2294793,0.1808619,-0.0486174
76,-0.26398233,-0.1978952,"('anxious', 'daring')",0.38999334,0.47909477,0.4388324,0.47409105,0.1882811,0.2517635,0.0634824
77,0.091659516,-0.024706712,"('unmotivated', 'motivated')",0.3553372,0.263205,-0.79448706,-0.7221596,-0.1158301,-0.1612205,-0.0453904
78,-0.99976075,-0.91539806,"('nonresilient', 'resilient')",0.21857692,0.3910298,0.46536675,0.5286764,-0.1052724,0.001436,0.1067084
79,-0.041080087,-0.0224631,"('wavering', 'unwavering')",-0.19735496,-0.20952512,0.2628609,0.2668077,0.0081419,0.0116065,0.0034646
80,-0.4028963,-0.48113686,"('dominated', 'dominating')",-0.35316545,-0.37825233,-1.1284957,-1.072235,-0.6281858,-0.6438747,-0.0156889
81,-1.2555107,-1.4478166,"('submissive', 'aggressive')",0.010550991,-0.09075112,-0.80728817,-0.7505593,-0.6840827,-0.7630424,-0.0789597
82,-0.55588436,-0.5446359,"('poor', 'rich')",0.10947455,0.17927727,6.219886,6.2103596,1.924492,1.9483336,0.0238416
83,0.67601883,0.59273946,"('powerless', 'powerful')",0.44687265,0.3481365,-0.81535405,-0.85286295,0.1025125,0.0293377,-0.0731748
84,0.9995226,0.7964371,"('inferior', 'superior')",0.58239836,0.3471636,1.1826464,1.0860282,0.9215225,0.7432097,-0.1783128
85,1.6413171,1.7448967,"('insignificant', 'prestigious')",0.67850554,0.6158534,0.60133636,0.59688395,0.9737198,0.9858781,0.0121583
86,0.45672947,0.2559909,"('uninfluential', 'influential')",0.7184621,0.5587615,0.14483847,0.05146577,0.44001,0.2887394,-0.1512706
87,0.104692504,0.102996945,"('unsuccessful', 'successful')",0.6917827,0.65236205,0.95944965,1.0423499,0.5853083,0.5992363,0.013928
88,-0.42543462,-0.53298604,"('low', 'eminent')",-0.3533219,-0.4596559,0.48829374,0.4574547,-0.0968209,-0.1783957,-0.0815748
