,sigma_male,sigma_female,tuple,aldrich_male,aldrich_female,corp_male,corp_female,average_male,average_female,female-male
14,1.246758,1.025178,"('antisocial', 'social')",-0.78716725,-0.85509235,0.008744869,-0.03763172,0.1561119,0.0441513,-0.1119606
15,-0.09874863,0.020689085,"('boring', 'funny')",0.53188175,0.4323444,0.041125935,0.037204586,0.1580863,0.1634127,0.0053264
16,-1.1332384,-1.0471458,"('unpopular', 'popular')",-0.051833753,0.063995376,0.3766814,0.32900932,-0.2694636,-0.2180471,0.0514165
17,-0.4858793,-0.46012947,"('nasty', 'nice')",-0.75192595,-0.6546289,-0.7033902,-0.5856282,-0.6470652,-0.5667955,0.0802697
18,0.58015543,0.83352405,"('disagreeable', 'welcoming')",0.7757996,0.9223045,-0.45114744,-0.5731828,0.3016025,0.3942153,0.0926128
19,-0.8517367,-0.6351247,"('inhospitable', 'hospitable')",0.3170889,0.36717632,-0.7275065,-0.7391213,-0.4207181,-0.3356899,0.0850282
20,1.4873312,1.3184525,"('rough', 'thoughtful')",-0.011364259,-0.03735643,0.9987396,0.93885356,0.8249022,0.7399832,-0.084919
21,0.6216518,0.40548915,"('immoral', 'moral')",-1.4843899,-1.6923479,-0.68884295,-0.59937984,-0.5171937,-0.6287462,-0.1115525
22,0.3257267,0.40650567,"('untrustworthy', 'trustworthy')",-0.72165006,-0.6654189,-0.5079685,-0.3324616,-0.3012973,-0.197125,0.1041723
23,1.2719251,1.088227,"('insincere', 'sincere')",-2.1456525,-2.299721,4.240005,4.2537193,1.1220926,1.0140751,-0.1080175
24,-0.09587532,-0.20431909,"('dishonest', 'honest')",-1.5631102,-1.6473444,0.26456228,0.32754514,-0.4648078,-0.5080394,-0.0432316
25,-0.13330486,0.24932082,"('egoistic', 'altruistic')",0.31282485,0.44265872,0.588557,0.4921768,0.2560257,0.3947188,0.1386931
26,0.6208471,0.88140386,"('hardhearted', 'benevolent')",-0.009555988,-0.06359431,0.8924832,0.69706213,0.5012581,0.5049572,0.0036991
27,0.17720142,0.22096957,"('hardhearted', 'softhearted')",-0.85014844,-0.70076007,0.069696955,-0.08079235,-0.2010834,-0.186861,0.0142224
28,0.41294026,0.48046905,"('disloyal', 'loyal')",-1.3182583,-1.418353,0.7594146,0.68122566,-0.0486345,-0.0855528,-0.0369183
29,-0.21271196,-0.2116467,"('unfair', 'fair')",0.16819912,0.20023057,-0.1281307,-0.23582399,-0.0575478,-0.0824134,-0.0248656
30,-0.012171656,-0.13234006,"('intolerant', 'tolerant')",-0.87182033,-1.1071249,0.52962154,0.4570933,-0.1181235,-0.2607906,-0.1426671
31,-1.792856,-1.471087,"('evil', 'good')",0.3634273,0.48140445,-0.6736887,-0.8192073,-0.7010392,-0.6029633,0.0980759
32,0.51791763,0.47738546,"('unkind', 'kind')",-1.8494763,-1.94676,-0.06339339,-0.25240818,-0.464984,-0.5739276,-0.1089436
33,0.2423781,0.43455958,"('wrong', 'right')",1.9850924,2.0805066,-0.3359169,-0.38627723,0.6305178,0.7095963,0.0790785
34,0.3042078,0.36795837,"('mean', 'honorable')",-0.5680674,-0.61045456,4.7518997,4.9252453,1.4960133,1.5609164,0.0649031
35,-1.4949908,-1.1105318,"('corrupt', 'incorrupt')",1.5775163,1.8359463,-0.25211143,-0.18005122,-0.0565286,0.1817878,0.2383164
36,-0.9566964,-0.4126105,"('hostile', 'amicable')",1.054282,1.2700539,0.04886684,0.008649778,0.0488175,0.2886977,0.2398802
37,0.8212199,0.6349784,"('fake', 'genuine')",-0.571359,-0.6158394,-0.2231422,-0.15810567,0.0089062,-0.0463222,-0.0552284
38,-0.0122406855,0.16935718,"('untruthful', 'truthful')",-0.3033669,-0.30282232,0.083657324,0.046215184,-0.0773168,-0.0290833,0.0482335
39,0.37148842,0.41960984,"('exploitative', 'cooperative')",-0.7650461,-0.69812065,-0.19879918,-0.105519414,-0.1974523,-0.1280101,0.0694422
40,0.924178,0.8639187,"('stingy', 'generous')",0.75407344,0.77750504,-1.2148104,-1.3259603,0.1544804,0.1051545,-0.0493259
41,-0.25408876,-0.38399932,"('unforgiving', 'forgiving')",-0.41141224,-0.5166512,-0.059964336,-0.21643767,-0.2418218,-0.3723627,-0.1305409
42,0.63269407,0.844311,"('unreliable', 'reliable')",0.36550772,0.5299529,-2.7926,-2.8032026,-0.5981327,-0.4763129,0.1218198
43,1.0028665,0.90875787,"('irresponsible', 'responsible')",-1.49286,-1.5677311,-0.19896713,-0.19351535,-0.2296535,-0.2841629,-0.0545094
44,-1.3776387,-1.3941832,"('prejudiced', 'unprejudiced')",0.23500113,0.31410304,-1.4241272,-1.366819,-0.8555883,-0.8156331,0.0399552
45,-0.21816745,-0.4281847,"('incompetent', 'competent')",-1.4894441,-1.7154391,-0.72794354,-0.9333838,-0.8118517,-1.0256693,-0.2138176
46,-0.35937947,-0.67761797,"('uncompetitive', 'competitive')",-2.1084661,-2.2376368,-1.0389335,-1.0326624,-1.1689264,-1.3159724,-0.147046
47,-0.15665287,-0.08897179,"('stupid', 'smart')",-0.7516233,-0.7650796,4.1233053,4.2419853,1.0716764,1.1293113,0.0576349
48,0.6745155,0.4103564,"('unintelligent', 'intelligent')",-1.2541103,-1.5224465,0.82737106,0.7354364,0.0825921,-0.1255512,-0.2081433
49,-0.02584564,0.07425171,"('unable', 'able')",0.101109356,0.21317571,-0.093382046,-0.027003722,-0.0060394,0.0868079,0.0928473
50,0.5785413,0.7564657,"('clumsy', 'skillful')",0.42842713,0.64115536,0.19381832,0.13593394,0.4002622,0.511185,0.1109228
51,0.5658225,0.21162939,"('uneducated', 'educated')",-0.18973,-0.4466713,0.18680821,0.029991083,0.1876336,-0.0683503,-0.2559839
52,-1.0306563,-0.8336354,"('irrational', 'rational')",0.35360673,0.47792336,0.19173947,0.11890134,-0.1617701,-0.0789369,0.0828332
53,0.36268708,0.7667148,"('uncreative', 'creative')",-1.5447236,-1.4422312,0.34620416,0.2386324,-0.2786108,-0.145628,0.1329828
54,0.4305598,0.7393122,"('incapable', 'capable')",-0.056525778,0.08831223,0.7126783,0.7177579,0.3622375,0.5151274,0.1528899
55,1.7451879,1.4519995,"('incompetent', 'clever')",-0.93119663,-1.1699742,0.08651435,0.07720406,0.3001685,0.1197431,-0.1804254
56,0.89914155,0.77887976,"('impractical', 'practical')",-0.7948133,-0.9961588,-0.5692487,-0.63324153,-0.1549735,-0.2835069,-0.1285334
57,-0.88542837,-0.7816947,"('unimaginative', 'imaginative')",-1.4154491,-1.509138,-3.267692,-3.5003061,-1.8561899,-1.9303795,-0.0741896
58,0.57060736,0.55828595,"('undiscriminating', 'discriminating')",0.3344221,0.22467814,0.31976765,0.1314114,0.4082657,0.3047918,-0.1034739
59,-0.19710195,0.23952922,"('foolish', 'wise')",1.4013773,1.628324,0.2512984,0.26711303,0.4851913,0.7116555,0.2264642
60,1.2829188,1.0048156,"('inefficient', 'efficient')",-1.6166359,-1.8419873,-0.47887513,-0.5143454,-0.2708641,-0.4505057,-0.1796416
61,0.31846103,0.25616434,"('illogical', 'logical')",-1.405095,-1.4503934,-0.17223938,-0.29196158,-0.4196244,-0.4953969,-0.0757725
62,1.3325742,1.1312394,"('incompetent', 'brilliant')",-0.9003218,-0.99167794,0.45645332,0.39254907,0.2962353,0.1773702,-0.1188651
63,0.45390868,0.4033613,"('unperceptive', 'insightful')",-1.3243203,-1.3978636,0.2781832,0.09367533,-0.1974095,-0.3002757,-0.1028662
64,-0.05329796,-0.1543923,"('shy', 'confident')",-0.33159643,-0.34584135,-4.6878967,-4.6811695,-1.6909304,-1.7271344,-0.036204
65,1.2530009,0.99822104,"('insecure', 'secure')",-1.1877038,-1.3764782,-0.06410737,0.036062986,0.0003965,-0.1140647,-0.1144612
66,0.13560796,0.20827198,"('inactive', 'active')",0.1387823,0.25105497,0.6893778,0.6760155,0.321256,0.3784475,0.0571915
67,0.861569,0.6622382,"('doubtful', 'determined')",0.3076647,0.21671382,-0.25204977,-0.35419214,0.305728,0.17492,-0.130808
68,-0.08108385,-0.24851722,"('dependent', 'independent')",0.3644246,0.31908742,-0.4737954,-0.5766907,-0.0634849,-0.1687068,-0.1052219
69,-1.0470017,-0.58926755,"('lazy', 'industrious')",1.8746614,2.2347128,0.048823275,0.048793,0.292161,0.5647461,0.2725851
70,0.8063012,0.65893185,"('lethargic', 'energetic')",-1.0376686,-1.0391376,-0.42188877,-0.34673005,-0.2177521,-0.2423119,-0.0245598
71,1.3025817,1.6147776,"('diffident', 'self-confident')",0.24504235,0.33234903,0.3953328,0.38799483,0.6476523,0.7783738,0.1307215
72,1.5302886,1.4376798,"('unambitious', 'ambitious')",-0.6360867,-0.7272162,-0.25109014,-0.3857418,0.2143706,0.1082406,-0.10613
73,0.39116827,0.55442744,"('helpless', 'self-reliant')",1.5428194,1.6464217,-2.3935297,-2.3569677,-0.1531807,-0.0520395,0.1011412
74,1.0051816,1.1465387,"('undedicated', 'dedicated')",-0.77282894,-0.746747,-0.8438962,-1.0465857,-0.2038479,-0.215598,-0.0117501
75,-1.3256097,-1.2316362,"('meek', 'impulsive')",1.2396848,1.2279717,-0.25009346,-0.24628885,-0.1120061,-0.0833178,0.0286883
76,0.59646636,0.36280537,"('anxious', 'daring')",-1.1532305,-1.2045727,-0.27951217,-0.18527332,-0.2787588,-0.3423469,-0.0635881
77,-0.0076953843,-0.021274518,"('unmotivated', 'motivated')",-1.3332976,-1.4526981,-0.59211606,-0.4797893,-0.6443697,-0.651254,-0.0068843
78,0.96795756,1.1190426,"('nonresilient', 'resilient')",-0.5185857,-0.37102896,0.7676607,0.81483835,0.4056775,0.5209507,0.1152732
79,-1.5228294,-1.2494674,"('wavering', 'unwavering')",0.37620553,0.4466058,-0.09702839,-0.1507669,-0.4145507,-0.3178762,0.0966745
80,0.21128842,-0.27243325,"('dominated', 'dominating')",-0.10361076,-0.25752532,-0.29164392,-0.1385738,-0.0613221,-0.2228441,-0.161522
81,0.64771014,0.17689374,"('submissive', 'aggressive')",-1.0281543,-1.4222453,-0.44978666,-0.5081792,-0.2767436,-0.5845102,-0.3077666
82,-0.2262524,-0.25891358,"('poor', 'rich')",-1.3478942,-1.4291563,4.71727,4.7263026,1.0477077,1.0127443,-0.0349634
83,0.78306574,0.6175937,"('powerless', 'powerful')",0.321729,0.122128986,-0.36688346,-0.44656065,0.2459704,0.0977207,-0.1482497
84,0.86981595,0.7206393,"('inferior', 'superior')",0.64767945,0.5413101,1.2319399,1.1922914,0.9164785,0.8180803,-0.0983982
85,-0.5693385,-0.100162424,"('insignificant', 'prestigious')",1.4211141,1.6269667,-0.48396343,-0.7245241,0.1226041,0.2674267,0.1448226
86,0.66619974,0.45883486,"('uninfluential', 'influential')",-1.8110055,-1.9869083,-0.85584974,-0.99027735,-0.6668851,-0.8394503,-0.1725652
87,0.09129588,-0.25533754,"('unsuccessful', 'successful')",-0.42238563,-0.5349742,1.1775987,1.3282361,0.2821697,0.1793081,-0.1028616
88,-0.2854024,-0.33539495,"('low', 'eminent')",-0.9584594,-1.0596458,-0.9192064,-1.0350105,-0.7210228,-0.8100171,-0.0889943
