,nov_male,nov_female,tuple,inc_male,inc_female,average_male,average_female,female-male
21,2.1761377,2.106687,"('immoral', 'moral')",-0.052239925,-0.07677852,1.0619489,1.0149543,-0.0469946
22,1.2002028,1.1187664,"('untrustworthy', 'trustworthy')",-0.61948943,-0.7016337,0.2903567,0.2085664,-0.0817903
23,1.6305674,1.690428,"('insincere', 'sincere')",5.5638995,5.4976573,3.5972335,3.5940428,-0.0031907
24,0.41786215,0.34366557,"('dishonest', 'honest')",0.41978055,0.35848445,0.4188213,0.351075,-0.0677463
25,-0.3752542,-0.38119102,"('egoistic', 'altruistic')",1.6979538,1.6604012,0.6613498,0.6396051,-0.0217447
26,0.6109632,0.6670024,"('hardhearted', 'benevolent')",1.7290827,1.7144166,1.170023,1.1907095,0.0206865
27,1.2573836,1.2668289,"('hardhearted', 'softhearted')",1.1408912,1.087399,1.1991374,1.177114,-0.0220234
28,0.54603505,0.5464541,"('disloyal', 'loyal')",1.2099929,1.091359,0.878014,0.8189065,-0.0591075
29,-1.2478793,-1.3110011,"('unfair', 'fair')",-0.39431918,-0.5152376,-0.8210992,-0.9131193,-0.0920201
30,2.4475882,2.3372989,"('intolerant', 'tolerant')",1.6297445,1.5271015,2.0386662,1.9322002,-0.106466
31,-2.345444,-2.2081287,"('evil', 'good')",-0.793889,-0.78509855,-1.5696665,-1.4966136,0.0730529
32,1.0577717,1.0035924,"('unkind', 'kind')",0.7724046,0.6438299,0.9150882,0.8237112,-0.091377
33,-0.15760805,-0.27425653,"('wrong', 'right')",-0.4822724,-0.5308854,-0.3199402,-0.402571,-0.0826308
34,0.6976083,0.82556343,"('mean', 'honorable')",5.965833,5.997386,3.3317208,3.4114747,0.0797539
35,-2.1658423,-2.2653937,"('corrupt', 'incorrupt')",0.06737995,-0.010757759,-1.0492312,-1.1380757,-0.0888445
36,-2.1151168,-2.0654986,"('hostile', 'amicable')",0.37920827,0.23240733,-0.8679543,-0.9165456,-0.0485913
37,0.77907866,0.86502063,"('fake', 'genuine')",0.2569315,0.30357492,0.5180051,0.5842978,0.0662927
38,-0.47395328,-0.46120578,"('untruthful', 'truthful')",-0.1796731,-0.20712893,-0.3268132,-0.3341674,-0.0073542
39,2.178848,2.1473775,"('exploitative', 'cooperative')",0.211826,0.20998362,1.1953371,1.1786805,-0.0166566
40,-0.5903807,-0.50398284,"('stingy', 'generous')",-1.6649518,-1.7322556,-1.1276662,-1.1181192,0.009547
41,0.8498684,0.9349155,"('unforgiving', 'forgiving')",0.11287847,-0.011121668,0.4813734,0.4618969,-0.0194765
42,-0.20686811,-0.19135039,"('unreliable', 'reliable')",-3.2941244,-3.2376368,-1.7504963,-1.7144936,0.0360027
43,0.67526525,0.75018454,"('irresponsible', 'responsible')",0.48165214,0.47394058,0.5784587,0.6120626,0.0336039
44,-0.557251,-0.5845078,"('prejudiced', 'unprejudiced')",-1.4215934,-1.4143327,-0.9894222,-0.9994203,-0.0099981
45,0.08731641,0.20687787,"('incompetent', 'competent')",-0.49239993,-0.49927637,-0.2025418,-0.1461993,0.0563425
46,0.7663456,0.8638874,"('uncompetitive', 'competitive')",-0.45165044,-0.46960762,0.1573476,0.1971399,0.0397923
47,0.5098413,0.56460696,"('stupid', 'smart')",5.1989713,5.2683496,2.8544064,2.9164784,0.062072
48,2.0502076,2.0769951,"('unintelligent', 'intelligent')",0.8406006,0.8416684,1.4454041,1.4593318,0.0139277
49,0.4372074,0.4556141,"('unable', 'able')",0.011618543,0.042808663,0.224413,0.2492114,0.0247984
50,-1.1212764,-1.085397,"('clumsy', 'skillful')",0.14148618,0.12814575,-0.4898951,-0.4786256,0.0112695
51,0.59141165,0.46502155,"('uneducated', 'educated')",0.6294556,0.5615327,0.6104336,0.5132771,-0.0971565
52,-1.5832119,-1.6897101,"('irrational', 'rational')",0.28709075,0.18629439,-0.6480606,-0.7517079,-0.1036473
53,-0.70193845,-0.64260787,"('uncreative', 'creative')",0.73803556,0.6946072,0.0180486,0.0259997,0.0079511
54,0.11440618,0.08881296,"('incapable', 'capable')",0.9655814,1.0215169,0.5399938,0.5551649,0.0151711
55,1.894733,1.9602382,"('incompetent', 'clever')",0.23862454,0.22364536,1.0666788,1.0919418,0.025263
56,2.1722038,2.1595669,"('impractical', 'practical')",-0.054187927,-0.07914694,1.0590079,1.04021,-0.0187979
57,0.3338202,0.47843596,"('unimaginative', 'imaginative')",-2.5270503,-2.5070639,-1.0966151,-1.0143139,0.0823012
58,-0.08146189,-0.047385186,"('undiscriminating', 'discriminating')",0.18949883,0.13294925,0.0540185,0.042782,-0.0112365
59,-1.0760617,-1.0864512,"('foolish', 'wise')",0.52796847,0.53271776,-0.2740466,-0.2768667,-0.0028201
60,2.3469808,2.3448744,"('inefficient', 'efficient')",-0.050728045,-0.00901169,1.1481264,1.1679313,0.0198049
61,1.239083,1.0363789,"('illogical', 'logical')",0.5439312,0.3900122,0.8915071,0.7131956,-0.1783115
62,1.8634535,1.8920411,"('incompetent', 'brilliant')",0.18045948,0.25566036,1.0219564,1.0738508,0.0518944
63,0.69116163,0.82222193,"('unperceptive', 'insightful')",0.85690755,0.8983974,0.7740346,0.8603097,0.0862751
64,-1.8812695,-1.9562811,"('shy', 'confident')",-6.8279257,-6.862176,-4.3545976,-4.4092283,-0.0546307
65,1.1520361,1.029723,"('insecure', 'secure')",-0.57296664,-0.6139555,0.2895347,0.2078838,-0.0816509
66,-1.9431179,-1.9235914,"('inactive', 'active')",0.4177577,0.45958632,-0.7626801,-0.7320025,0.0306776
67,0.16735685,0.14338082,"('doubtful', 'determined')",-0.3767117,-0.3738919,-0.1046774,-0.1152555,-0.0105781
68,-0.029453896,-0.15536751,"('dependent', 'independent')",-0.19679116,-0.25124308,-0.1131225,-0.2033053,-0.0901828
69,-1.4052747,-1.4000375,"('lazy', 'industrious')",-0.24088225,-0.21789977,-0.8230785,-0.8089687,0.0141098
70,1.3605351,1.454223,"('lethargic', 'energetic')",0.49720168,0.52634704,0.9288684,0.990285,0.0614166
71,-0.08969657,-0.014128935,"('diffident', 'self-confident')",0.46149117,0.48977518,0.1858973,0.2378231,0.0519258
72,0.30779374,0.32353818,"('unambitious', 'ambitious')",-1.2207888,-1.2386237,-0.4564976,-0.4575428,-0.0010452
73,0.011278864,-0.018084608,"('helpless', 'self-reliant')",-2.660083,-2.6430962,-1.3244021,-1.3305904,-0.0061883
74,1.021887,1.0927336,"('undedicated', 'dedicated')",0.1754834,0.14019212,0.5986851,0.6164629,0.0177778
75,-1.4042474,-1.3249097,"('meek', 'impulsive')",-0.6394696,-0.56988895,-1.0218585,-0.9473993,0.0744592
76,0.98298204,1.0024084,"('anxious', 'daring')",0.065989,0.11876238,0.5244855,0.5605854,0.0360999
77,0.49161258,0.5005186,"('unmotivated', 'motivated')",-0.93975383,-0.8586033,-0.2240706,-0.1790423,0.0450283
78,0.17718947,0.2818517,"('nonresilient', 'resilient')",0.24763682,0.31086332,0.2124131,0.2963575,0.0839444
79,-1.9013923,-1.8520383,"('wavering', 'unwavering')",-0.0028876653,0.032373983,-0.95214,-0.9098321,0.0423079
80,0.37927726,0.3419541,"('dominated', 'dominating')",-1.2115483,-1.1650636,-0.4161355,-0.4115548,0.0045807
81,1.4063985,1.3766906,"('submissive', 'aggressive')",-0.9610194,-0.8745844,0.2226896,0.2510531,0.0283635
82,0.042104542,0.106134646,"('poor', 'rich')",5.681615,5.68821,2.8618598,2.8971722,0.0353124
83,-0.1214703,-0.15979254,"('powerless', 'powerful')",-0.4751383,-0.54126143,-0.2983043,-0.350527,-0.0522227
84,0.40279776,0.3353368,"('inferior', 'superior')",1.2125281,1.1610938,0.807663,0.7482153,-0.0594477
85,-1.1088673,-1.043008,"('insignificant', 'prestigious')",0.8862605,0.88209283,-0.1113034,-0.0804576,0.0308458
86,1.0260929,1.0408343,"('uninfluential', 'influential')",0.07888272,-0.04390686,0.5524878,0.4984637,-0.0540241
87,0.10379702,0.10161409,"('unsuccessful', 'successful')",1.0474347,1.1543788,0.5756159,0.6279964,0.0523805
88,0.16454577,0.060051907,"('low', 'eminent')",0.67323864,0.6621034,0.4188922,0.3610777,-0.0578145
