,alpha_male,alpha_female,tuple,natural_male,natural_female,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
19,-1.3532602,-1.2453825,"('inhospitable', 'hospitable')",-1.1609522,-0.9672891,-1.6579934,-1.6390251,0.048562966,0.17222813,-1.0309107,-0.9198672,0.1110435
20,0.36467752,0.3592193,"('rough', 'thoughtful')",-0.30829582,-0.27640098,-0.28977576,-0.22646332,0.9213691,0.86680627,0.1719938,0.1807903,0.0087965
21,0.80833846,0.7941162,"('immoral', 'moral')",1.1583183,1.1385182,1.1642466,1.1969838,-0.60676,-0.58015215,0.6310358,0.6373665,0.0063307
22,-0.7832713,-0.6795656,"('untrustworthy', 'trustworthy')",-0.15058297,-0.15997301,-0.22088376,-0.2775868,-1.0695434,-1.0738553,-0.5560703,-0.5477452,0.0083251
23,0.64386576,0.678929,"('insincere', 'sincere')",0.87056124,0.78245836,1.3211102,1.1641049,5.577872,5.4832087,2.1033523,2.0271752,-0.0761771
24,1.419689,1.465469,"('dishonest', 'honest')",0.090477146,0.06360904,0.25430626,0.13491033,0.89385337,0.82913876,0.6645815,0.6232818,-0.0412997
25,-1.2161777,-1.2539395,"('egoistic', 'altruistic')",0.12608486,0.16169024,0.8304349,0.76094526,1.5291402,1.4390963,0.3173706,0.2769481,-0.0404225
26,0.12485496,0.075494274,"('hardhearted', 'benevolent')",0.5777372,0.56824434,0.2843638,0.15465134,1.2214795,1.1036451,0.5521089,0.4755087,-0.0766002
27,1.2020094,1.3117465,"('hardhearted', 'softhearted')",-1.2458023,-1.1122675,-0.08836949,-0.07520235,1.6285259,1.5232668,0.3740909,0.4118859,0.037795
28,0.33495408,0.23186539,"('disloyal', 'loyal')",0.52875507,0.3749002,0.2761146,0.065145135,0.79987216,0.67763376,0.484924,0.3373861,-0.1475379
29,-0.8510368,-0.8293181,"('unfair', 'fair')",0.2448681,0.3525758,-0.069157116,-0.0023965389,-0.26712036,-0.41207373,-0.2356115,-0.2228031,0.0128084
30,0.3144324,0.3227209,"('intolerant', 'tolerant')",0.58091,0.5549547,1.7752577,1.6974621,1.1403167,1.1146017,0.9527292,0.9224348,-0.0302944
31,-1.9151982,-1.7525313,"('evil', 'good')",-1.9033949,-1.7399791,-1.544113,-1.551816,-0.8945294,-0.93004125,-1.5643089,-1.4935919,0.070717
32,0.3739445,0.40003848,"('unkind', 'kind')",0.12888238,0.10570577,0.5808465,0.4822227,0.99953616,0.8272552,0.5208024,0.4538055,-0.0669969
33,-0.8252605,-0.84632117,"('wrong', 'right')",1.1398487,1.1217818,0.90984595,0.90321517,-0.3286987,-0.40881234,0.2239339,0.1924659,-0.031468
34,0.7097249,0.9355986,"('mean', 'honorable')",0.64039606,0.79855394,0.6224753,0.68591964,6.0224366,6.13689,1.9987583,2.1392405,0.1404822
35,-0.50376755,-0.5355376,"('corrupt', 'incorrupt')",-0.8775756,-0.8717103,-1.5727254,-1.5701993,-0.046525486,-0.15214111,-0.7501485,-0.782397,-0.0322485
36,-1.5941935,-1.5320199,"('hostile', 'amicable')",-1.9904517,-2.053003,-2.6987848,-2.8933117,0.27420956,0.12860526,-1.5023052,-1.5874323,-0.0851271
37,1.2842737,1.2871326,"('fake', 'genuine')",0.2338066,0.16413148,-0.04716019,-0.09211786,0.4503184,0.4650603,0.4803097,0.4560516,-0.0242581
38,-0.115670815,-0.038605243,"('untruthful', 'truthful')",0.08797561,0.044286393,0.8432933,0.7460643,0.1173279,0.20187937,0.2332315,0.2384062,0.0051747
39,0.9369701,0.8920737,"('exploitative', 'cooperative')",0.52147245,0.5594714,-0.09936366,-0.035951547,0.09114717,0.094378956,0.3625565,0.3774931,0.0149366
40,0.023053057,0.060767844,"('stingy', 'generous')",0.35138443,0.2549817,0.3943356,0.33937505,-1.480526,-1.6527512,-0.1779382,-0.2494067,-0.0714685
41,-1.0518098,-1.023196,"('unforgiving', 'forgiving')",-0.5050709,-0.5313115,0.308301,0.18552376,0.1357973,0.07855638,-0.2781956,-0.3226068,-0.0444112
42,-0.24872434,-0.094997555,"('unreliable', 'reliable')",1.5682122,1.5568012,1.4259396,1.5424198,-2.6105719,-2.4314857,0.0337139,0.1431844,0.1094705
43,1.8731554,2.0158973,"('irresponsible', 'responsible')",0.33871305,0.36067408,0.49289975,0.47044033,0.40872103,0.4188966,0.7783722,0.8164771,0.0381049
44,-1.4450443,-1.4864386,"('prejudiced', 'unprejudiced')",-0.27864134,-0.2739139,-0.7353627,-0.630918,-1.313414,-1.2724373,-0.9431156,-0.915927,0.0271886
45,-0.3041217,-0.18650672,"('incompetent', 'competent')",0.19701141,0.1539207,0.34676012,0.23194271,-0.21678564,-0.27983674,0.005716,-0.02012,-0.025836
46,1.1566349,1.2127643,"('uncompetitive', 'competitive')",0.4078075,0.27715704,1.4309912,1.4046724,-0.7183655,-0.7510064,0.569267,0.5358968,-0.0333702
47,-1.343013,-1.2470803,"('stupid', 'smart')",0.8200751,0.86865103,0.8039762,0.8417915,5.619759,5.61863,1.4751993,1.520498,0.0452987
48,1.4854339,1.4053317,"('unintelligent', 'intelligent')",0.7225909,0.63499266,0.5842881,0.5105185,0.49137783,0.4346401,0.8209227,0.7463708,-0.0745519
49,-0.027690025,0.07690193,"('unable', 'able')",0.046398733,0.15079448,0.08784341,0.16241226,-0.08471307,0.17421627,0.0054598,0.1410812,0.1356214
50,-0.14665611,-0.042545028,"('clumsy', 'skillful')",1.046864,0.9817652,0.37852407,0.42251864,0.33979863,0.37520126,0.4046327,0.434235,0.0296023
51,0.15656656,0.040350933,"('uneducated', 'educated')",-0.81420857,-0.8651755,-0.650715,-0.7077764,0.029686958,-0.12994629,-0.3196675,-0.4156368,-0.0959693
52,-0.42253563,-0.5435088,"('irrational', 'rational')",-0.38761967,-0.4720542,-0.69871646,-0.8638946,0.2812656,0.10456541,-0.3069015,-0.4437231,-0.1368216
53,-0.6923566,-0.6302039,"('uncreative', 'creative')",0.25729492,0.20627242,0.7108206,0.53741354,1.0255259,0.9544579,0.3253212,0.266985,-0.0583362
54,0.18458402,0.23097405,"('incapable', 'capable')",-0.1922738,-0.21321316,-0.060377497,-0.086029164,1.0124512,1.1358038,0.236096,0.2668839,0.0307879
55,1.0063325,1.0263631,"('incompetent', 'clever')",-0.13514602,-0.2010154,0.0052766334,-0.029433161,-0.30392867,-0.32591772,0.1431336,0.1174992,-0.0256344
56,0.5991526,0.59866303,"('impractical', 'practical')",1.5231616,1.6042006,1.3758923,1.4150612,-0.20970628,-0.12758286,0.8221251,0.8725855,0.0504604
57,-0.92063427,-0.9468234,"('unimaginative', 'imaginative')",0.26756367,0.17306536,-0.026596038,-0.1309497,-2.4518304,-2.4847794,-0.7828742,-0.8473718,-0.0644976
58,-0.9695425,-0.9701814,"('undiscriminating', 'discriminating')",-0.57201374,-0.5850183,0.61067015,0.50026464,-0.10126855,-0.14695325,-0.2580387,-0.3004721,-0.0424334
59,-0.13867068,-0.05813992,"('foolish', 'wise')",1.2732078,1.2667658,0.9993894,0.9588133,0.65462047,0.6701255,0.6971367,0.7093912,0.0122545
60,1.5316948,1.507584,"('inefficient', 'efficient')",0.72711706,0.71671253,1.5865545,1.6017343,-0.16085255,-0.060947135,0.9211285,0.9412709,0.0201424
61,0.8154126,0.7701941,"('illogical', 'logical')",-0.1793437,-0.22448365,0.29049873,0.14739054,0.21613094,0.024969187,0.2856746,0.1795175,-0.1061571
62,1.1439351,1.1945022,"('incompetent', 'brilliant')",0.3213872,0.36975715,1.0064579,1.068891,-0.011178341,0.2310672,0.6151505,0.7160544,0.1009039
63,0.24084699,0.35862732,"('unperceptive', 'insightful')",0.7240355,0.6874485,1.5280589,1.4410442,0.7844223,0.8690865,0.8193409,0.8390517,0.0197108
64,0.15451103,0.11323263,"('shy', 'confident')",0.5934982,0.5135816,1.2855752,1.257677,-6.187964,-6.1385856,-1.038595,-1.0635235,-0.0249285
65,1.0465497,0.9894256,"('insecure', 'secure')",-0.14830726,-0.21606998,0.3709744,0.32281563,-0.39769796,-0.43363276,0.2178797,0.1656346,-0.0522451
66,-0.016717233,0.07903679,"('inactive', 'active')",-0.0044735763,0.07786472,-0.7674146,-0.70052654,1.177048,1.1303331,0.0971106,0.146677,0.0495664
67,0.72898906,0.6346903,"('doubtful', 'determined')",1.0092176,0.99754894,0.5507901,0.60739017,-0.41492948,-0.4344581,0.4685168,0.4512928,-0.017224
68,0.5824337,0.5200248,"('dependent', 'independent')",-0.84496176,-0.8521334,-0.5201831,-0.576362,-0.35061884,-0.38449013,-0.2833325,-0.3232402,-0.0399077
69,-1.9472353,-1.9078039,"('lazy', 'industrious')",0.74170613,0.81397426,0.7143984,0.764132,-0.3120963,-0.2358743,-0.2008068,-0.141393,0.0594138
70,0.9726618,1.1319987,"('lethargic', 'energetic')",0.23070729,0.2058333,0.1252335,0.2223252,0.4323218,0.5232341,0.4402311,0.5208478,0.0806167
71,-0.15710032,-0.06495391,"('diffident', 'self-confident')",1.1722949,1.2500505,1.4653506,1.4920183,0.5784812,0.49914676,0.7647566,0.7940654,0.0293088
72,1.4804691,1.4297731,"('unambitious', 'ambitious')",-0.21125475,-0.2304025,0.5081865,0.4684106,-1.0374742,-0.94435173,0.1849817,0.1808574,-0.0041243
73,0.037646893,0.040172525,"('helpless', 'self-reliant')",-0.13352935,-0.2329351,0.1893696,0.11527971,-3.127027,-3.0109951,-0.7583849,-0.7721195,-0.0137346
74,0.8263937,0.9523506,"('undedicated', 'dedicated')",-0.07002048,-0.055095546,0.53249276,0.4643739,-0.1187803,-0.15426792,0.2925214,0.3018403,0.0093189
75,-1.5581373,-1.5452285,"('meek', 'impulsive')",-0.8209957,-0.75672925,-0.73973894,-0.6420569,-0.120142534,0.033415,-0.8097536,-0.7276499,0.0821037
76,1.3487735,1.3864863,"('anxious', 'daring')",0.59861404,0.5982919,0.842791,0.9845318,0.15481623,0.25240156,0.7362487,0.8054279,0.0691792
77,-0.31083894,-0.3171623,"('unmotivated', 'motivated')",-0.23354025,-0.28520587,0.97315335,0.92375207,-1.1006377,-1.0151314,-0.1679659,-0.1734369,-0.005471
78,-0.02072973,0.07158123,"('nonresilient', 'resilient')",1.05709,1.0492867,0.9266783,0.99040455,0.12118156,0.19237474,0.521055,0.5759118,0.0548568
79,-0.020692108,0.04457566,"('wavering', 'unwavering')",0.32672074,0.3814705,-0.6009504,-0.6042698,0.3613592,0.46070194,0.0166094,0.0706196,0.0540102
80,1.0803213,0.9616058,"('dominated', 'dominating')",0.1597786,0.04238111,0.8659019,0.93474203,-1.2317958,-1.205394,0.2185515,0.1833338,-0.0352177
81,0.7318806,0.5685767,"('submissive', 'aggressive')",0.76945895,0.61631334,1.2297676,1.2874002,-0.6272934,-0.62512374,0.5259535,0.4617916,-0.0641619
82,0.4870934,0.5673719,"('poor', 'rich')",0.18339072,0.16068527,0.043533534,0.004204938,6.240352,6.2643147,1.7385924,1.7491442,0.0105518
83,-0.35936964,-0.46392426,"('powerless', 'powerful')",0.57750833,0.57728076,0.45705247,0.4960282,-1.0962564,-1.1481624,-0.1052663,-0.1346944,-0.0294281
84,0.49483514,0.47398603,"('inferior', 'superior')",0.7698923,0.7791589,0.7491712,0.73806936,0.78741455,0.71763813,0.7003283,0.6772131,-0.0231152
85,-1.754733,-1.6749119,"('insignificant', 'prestigious')",0.5532507,0.52873755,0.30912223,0.210907,0.695124,0.6783532,-0.049309,-0.0642285,-0.0149195
86,1.0361239,1.0302148,"('uninfluential', 'influential')",-0.63251483,-0.7107719,-0.33528242,-0.4700128,-0.3105987,-0.47711232,-0.060568,-0.1569206,-0.0963526
87,-0.54917026,-0.59551024,"('unsuccessful', 'successful')",1.0665482,0.9513265,1.0807209,1.0756444,0.39007905,0.40298852,0.4970445,0.4586123,-0.0384322
88,-0.06924165,-0.12557606,"('low', 'eminent')",0.3034974,0.21797161,-0.011416493,-0.13235247,0.14605057,0.1583165,0.0922225,0.0295899,-0.0626326
