,fleetcor_male,fleetcor_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
21,1.835801,2.0233226,"('immoral', 'moral')",0.83636826,0.7335553,-1.1752392,-1.2454666,0.4989767,0.5038038,0.0048271
22,1.117494,1.1838934,"('untrustworthy', 'trustworthy')",0.4191663,0.3261173,-0.8539016,-0.845961,0.2275862,0.2213499,-0.0062363
23,0.6099305,0.6856781,"('insincere', 'sincere')",-0.018519765,-0.09756105,4.910089,4.825484,1.8338332,1.8045336,-0.0292996
24,0.43099558,0.441664,"('dishonest', 'honest')",-1.1975867,-1.2053951,0.3809352,0.33867672,-0.128552,-0.1416848,-0.0131328
25,-0.55750364,-0.76820165,"('egoistic', 'altruistic')",0.5726767,0.5706607,2.0310028,1.9201102,0.6820587,0.5741897,-0.107869
26,-0.08865765,-0.26685262,"('hardhearted', 'benevolent')",0.6732432,0.6412378,1.9132891,1.7967122,0.8326249,0.7236991,-0.1089258
27,-0.027105661,-0.04170732,"('hardhearted', 'softhearted')",0.81964695,0.84891427,1.6431227,1.54466,0.811888,0.7839557,-0.0279323
28,0.17988133,0.07284297,"('disloyal', 'loyal')",0.15302823,0.035772495,0.8469016,0.64459914,0.3932704,0.2510715,-0.1421989
29,-0.8376381,-0.90892154,"('unfair', 'fair')",-0.8215366,-0.7875516,-0.42595088,-0.59239674,-0.6950418,-0.7629566,-0.0679148
30,1.5689095,1.7087734,"('intolerant', 'tolerant')",1.9373605,1.8198478,0.75413287,0.8058268,1.4201342,1.444816,0.0246818
31,-2.7484946,-2.9736104,"('evil', 'good')",-0.7244499,-0.7158897,-0.44472882,-0.58058155,-1.3058911,-1.4233605,-0.1174694
32,-0.12583053,-0.15141384,"('unkind', 'kind')",-0.02879144,-0.07088788,0.60394794,0.41419172,0.1497753,0.0639633,-0.085812
33,0.43827683,0.29601917,"('wrong', 'right')",0.43187472,0.47242352,-0.104511164,-0.19365515,0.2552135,0.1915959,-0.0636176
34,-0.4440904,-0.31067756,"('mean', 'honorable')",-0.057658345,0.033842042,5.760179,5.9849825,1.7528102,1.9027157,0.1499055
35,-1.6872727,-2.0106633,"('corrupt', 'incorrupt')",-0.6578843,-0.6040157,0.37379935,0.26895764,-0.6571192,-0.7819071,-0.1247879
36,-2.3027031,-2.6107647,"('hostile', 'amicable')",-0.69988126,-0.74747574,1.0212449,0.8995526,-0.6604465,-0.8195627,-0.1591162
37,0.7769103,0.79818976,"('fake', 'genuine')",0.26208586,0.13479221,0.28668034,0.24244864,0.4418922,0.3918102,-0.050082
38,-1.4570187,-1.6037574,"('untruthful', 'truthful')",-0.8174159,-0.8267344,-0.42250952,-0.36106014,-0.8989813,-0.9305174,-0.0315361
39,1.8447465,1.9053353,"('exploitative', 'cooperative')",0.87364745,0.9611883,0.3534084,0.3049215,1.023934,1.0571485,0.0332145
40,0.32860875,0.28301436,"('stingy', 'generous')",-0.0027815374,-0.037390906,-1.0669221,-1.2132051,-0.2470316,-0.3225272,-0.0754956
41,-0.25616053,-0.2931521,"('unforgiving', 'forgiving')",-0.29966232,-0.27533892,0.43760812,0.36712894,-0.0394049,-0.0671207,-0.0277158
42,0.4333664,0.6702129,"('unreliable', 'reliable')",-0.99701023,-0.8104464,-3.2934637,-3.166351,-1.2857025,-1.1021949,0.1835076
43,0.75423175,0.9650787,"('irresponsible', 'responsible')",-0.245299,-0.2036065,-0.17023951,-0.097230956,0.1128978,0.2214138,0.108516
44,0.0079353675,0.004266344,"('prejudiced', 'unprejudiced')",-0.50922555,-0.4062684,-1.1066087,-1.0559062,-0.5359663,-0.4859694,0.0499969
45,0.65710485,0.7862675,"('incompetent', 'competent')",0.15437847,-0.021429935,-0.54448444,-0.6872883,0.0889996,0.0258498,-0.0631498
46,2.0640266,2.3511834,"('uncompetitive', 'competitive')",0.8165519,0.6896121,-1.0454952,-1.0485874,0.6116945,0.6640694,0.0523749
47,0.84952265,0.9022842,"('stupid', 'smart')",1.0249867,1.0761051,5.054632,5.1453924,2.3097138,2.3745939,0.0648801
48,0.72259134,0.76913834,"('unintelligent', 'intelligent')",0.9191785,0.7516819,0.19146669,0.11143501,0.6110789,0.5440851,-0.0669938
49,-0.18769264,-0.058260333,"('unable', 'able')",0.39031053,0.5234673,-0.36775693,-0.2616211,-0.0550463,0.067862,0.1229083
50,-0.48616803,-0.55319947,"('clumsy', 'skillful')",0.33519197,0.3763177,-0.03524711,-0.004620649,-0.0620744,-0.0605008,0.0015736
51,-0.6272685,-0.59108883,"('uneducated', 'educated')",-0.019687768,-0.20004702,0.15742919,0.064320356,-0.1631757,-0.2422718,-0.0790961
52,-1.063511,-1.497234,"('irrational', 'rational')",0.0069221035,-0.107531756,0.66815674,0.5066217,-0.1294774,-0.366048,-0.2365706
53,-0.73708135,-0.67844236,"('uncreative', 'creative')",0.69883156,0.6552362,1.0242893,1.0408595,0.3286798,0.3392177,0.0105379
54,-0.8042709,-0.9849563,"('incapable', 'capable')",0.035110615,-0.05596339,1.0371395,1.1216729,0.0893264,0.0269177,-0.0624087
55,2.0780191,2.4061775,"('incompetent', 'clever')",0.78215265,0.6567949,-0.4445551,-0.5405448,0.8052056,0.8408093,0.0356037
56,1.1201898,1.2902355,"('impractical', 'practical')",-0.23895122,-0.29746222,-1.0857987,-1.0974685,-0.0681867,-0.0348984,0.0332883
57,1.0060935,1.019633,"('unimaginative', 'imaginative')",1.0002526,0.78340375,-2.1062596,-2.203146,-0.0333045,-0.1333697,-0.1000652
58,0.49362606,0.47631696,"('undiscriminating', 'discriminating')",0.46004486,0.42586416,0.17450541,0.14422178,0.3760588,0.348801,-0.0272578
59,-0.9758898,-1.2814287,"('foolish', 'wise')",0.061762452,0.14489129,0.19151737,0.2516146,-0.24087,-0.2949743,-0.0541043
60,2.047879,2.4437969,"('inefficient', 'efficient')",1.0227981,1.0369575,-0.85302407,-0.7336779,0.7392177,0.9156922,0.1764745
61,0.5183482,0.51281893,"('illogical', 'logical')",0.94582707,0.83815885,-0.029477766,-0.24505419,0.4782325,0.3686412,-0.1095913
62,1.3291895,1.5647073,"('incompetent', 'brilliant')",0.963531,0.94126076,-0.632113,-0.4930146,0.5535359,0.6709845,0.1174486
63,-0.17231032,-0.08197208,"('unperceptive', 'insightful')",0.7676135,0.70126754,0.43559775,0.5592366,0.3436337,0.392844,0.0492103
64,1.0271243,1.0947664,"('shy', 'confident')",-0.0860116,-0.04042623,-6.653611,-6.5957665,-1.9041662,-1.8471422,0.057024
65,1.7349143,1.9250883,"('insecure', 'secure')",0.18095027,0.11544204,-0.8743357,-0.8251351,0.3471763,0.4051317,0.0579554
66,-0.8334233,-0.9613186,"('inactive', 'active')",-0.58371586,-0.6283153,1.0990467,1.0735528,-0.1060308,-0.172027,-0.0659962
67,0.8864962,0.92523336,"('doubtful', 'determined')",0.19598642,0.33882535,-0.9548063,-0.8506743,0.0425587,0.1377948,0.0952361
68,-0.33538985,-0.20048851,"('dependent', 'independent')",-0.20868693,-0.24010053,-0.909003,-0.8806343,-0.4843599,-0.4404078,0.0439521
69,-1.1085316,-1.3982061,"('lazy', 'industrious')",0.39236113,0.612513,-0.3915069,-0.36177272,-0.3692258,-0.3824886,-0.0132628
70,1.457411,1.5634696,"('lethargic', 'energetic')",0.59115785,0.4651689,0.5013028,0.5433173,0.8499572,0.8573186,0.0073614
71,0.023968345,-0.049010195,"('diffident', 'self-confident')",0.44907883,0.50897515,0.40568155,0.38561857,0.2929096,0.2818612,-0.0110484
72,-0.7156154,-0.65057755,"('unambitious', 'ambitious')",-1.1331062,-1.1006202,-1.1619668,-1.1377987,-1.0035628,-0.9629988,0.040564
73,0.9635423,0.8998836,"('helpless', 'self-reliant')",0.261073,0.24976262,-2.8012164,-2.7351933,-0.5255337,-0.5285157,-0.002982
74,0.53586507,0.626448,"('undedicated', 'dedicated')",0.43687403,0.39101377,0.13282141,0.06664255,0.3685202,0.3613681,-0.0071521
75,-0.70473665,-0.86564606,"('meek', 'impulsive')",-0.1304205,-0.15337743,0.10434982,0.2961258,-0.2436024,-0.2409659,0.0026365
76,1.7197107,2.002454,"('anxious', 'daring')",0.66492134,0.63942945,-0.26455075,-0.10049761,0.7066938,0.8471286,0.1404348
77,0.6043303,0.69722736,"('unmotivated', 'motivated')",0.9684357,0.9632484,-1.1620846,-1.0894092,0.1368938,0.1903555,0.0534617
78,-0.7557397,-0.6031521,"('nonresilient', 'resilient')",1.1774248,1.1913121,0.08306251,0.12229677,0.1682492,0.2368189,0.0685697
79,-1.9597002,-2.1875756,"('wavering', 'unwavering')",-1.5588509,-1.5979948,0.06605809,0.085638866,-1.150831,-1.2333105,-0.0824795
80,1.6291041,1.7780063,"('dominated', 'dominating')",0.39986545,0.41810662,-1.3430389,-1.3672464,0.2286435,0.2762888,0.0476453
81,1.9194459,2.061118,"('submissive', 'aggressive')",1.1290536,0.90244025,-1.1114297,-1.1334426,0.64569,0.6100385,-0.0356515
82,-0.908807,-0.78094184,"('poor', 'rich')",0.023673985,-0.0737977,5.547715,5.5545993,1.5541941,1.5666199,0.0124258
83,0.09830801,0.08474245,"('powerless', 'powerful')",-0.5701351,-0.51081777,-1.273288,-1.3848975,-0.581705,-0.6036576,-0.0219526
84,0.7586111,0.6678886,"('inferior', 'superior')",0.42379746,0.45877454,0.6959739,0.66793954,0.6261275,0.5982009,-0.0279266
85,-2.2437649,-2.644293,"('insignificant', 'prestigious')",0.02976983,0.09936919,1.2624949,1.3144829,-0.3171667,-0.410147,-0.0929803
86,-0.16918327,-0.14659381,"('uninfluential', 'influential')",0.07708892,-0.2571765,-0.347722,-0.61013293,-0.1466055,-0.3379678,-0.1913623
87,0.26507208,0.19966657,"('unsuccessful', 'successful')",0.70997465,0.55664015,0.5029137,0.42411533,0.4926535,0.393474,-0.0991795
88,-0.7587659,-0.8844588,"('low', 'eminent')",0.232423,0.09139971,-0.13521102,-0.16068828,-0.220518,-0.3179158,-0.0973978
