,comerica_male,comerica_female,tuple,inc_male,inc_female,average_male,average_female,female-male
44,0.3456764,0.2580467,"('prejudiced', 'unprejudiced')",-1.4531087,-1.498447,-0.5537161,-0.6202002,-0.0664841
45,-0.5217893,-0.38976926,"('incompetent', 'competent')",-0.09739194,-0.050044797,-0.3095906,-0.219907,0.0896836
46,0.027798615,0.1199113,"('uncompetitive', 'competitive')",-0.80340576,-0.75774026,-0.3878036,-0.3189145,0.0688891
47,0.53432584,0.5692941,"('stupid', 'smart')",5.813315,6.011314,3.1738205,3.2903039,0.1164834
48,0.6748951,0.76643133,"('unintelligent', 'intelligent')",1.0760933,1.1156567,0.8754942,0.941044,0.0655498
49,0.23812988,0.32974225,"('unable', 'able')",0.26043072,0.45293406,0.2492803,0.3913382,0.1420579
50,-0.07596014,0.04499826,"('clumsy', 'skillful')",0.108170465,0.14349116,0.0161052,0.0942447,0.0781395
51,-0.07076404,-0.13562748,"('uneducated', 'educated')",0.2785657,0.27258682,0.1039008,0.0684797,-0.0354211
52,-0.29286253,-0.5051314,"('irrational', 'rational')",0.23147525,0.018247986,-0.0306936,-0.2434417,-0.2127481
53,-0.9333906,-0.9634728,"('uncreative', 'creative')",0.7093667,0.7260901,-0.112012,-0.1186914,-0.0066794
54,-0.4099412,-0.5209541,"('incapable', 'capable')",1.1605036,1.2619984,0.3752812,0.3705222,-0.004759
55,0.5702204,0.6815128,"('incompetent', 'clever')",0.25306255,0.31108424,0.4116415,0.4962985,0.084657
56,1.001004,0.94654983,"('impractical', 'practical')",0.23923048,0.32116777,0.6201172,0.6338588,0.0137416
57,-0.9351296,-0.9260153,"('unimaginative', 'imaginative')",-2.8021107,-2.8020108,-1.8686202,-1.8640131,0.0046071
58,-0.5083481,-0.4062305,"('undiscriminating', 'discriminating')",-0.1381471,-0.11960997,-0.3232476,-0.2629202,0.0603274
59,0.36079675,0.41776305,"('foolish', 'wise')",0.63956094,0.64912885,0.5001788,0.533446,0.0332672
60,1.2624474,1.2841946,"('inefficient', 'efficient')",0.22754999,0.48612592,0.7449987,0.8851603,0.1401616
61,-0.08637988,-0.2294685,"('illogical', 'logical')",0.40711564,0.26215976,0.1603679,0.0163456,-0.1440223
62,0.8809824,1.0018753,"('incompetent', 'brilliant')",0.5899897,0.9116014,0.735486,0.9567384,0.2212524
63,0.059640527,0.23263729,"('unperceptive', 'insightful')",0.81031513,0.9914288,0.4349778,0.612033,0.1770552
64,0.31005806,0.16636203,"('shy', 'confident')",-6.6983557,-6.733465,-3.1941488,-3.2835517,-0.0894029
65,0.64109427,0.6007834,"('insecure', 'secure')",-0.2905912,-0.2358914,0.1752515,0.182446,0.0071945
66,-0.62548995,-0.597834,"('inactive', 'active')",0.23684067,0.20318289,-0.1943246,-0.1973256,-0.003001
67,0.54984224,0.47695214,"('doubtful', 'determined')",-0.55052054,-0.6087114,-0.0003392,-0.0658796,-0.0655404
68,-0.07973048,-0.015098715,"('dependent', 'independent')",-0.4517311,-0.38237968,-0.2657308,-0.1987392,0.0669916
69,0.20305309,0.17707065,"('lazy', 'industrious')",-0.5671993,-0.5906499,-0.1820731,-0.2067896,-0.0247165
70,0.31253937,0.4114668,"('lethargic', 'energetic')",0.20390387,0.3429057,0.2582216,0.3771862,0.1189646
71,0.26383355,0.26093796,"('diffident', 'self-confident')",0.5192997,0.50028324,0.3915666,0.3806106,-0.010956
72,-0.7500324,-0.75381005,"('unambitious', 'ambitious')",-0.6565095,-0.536152,-0.703271,-0.644981,0.05829
73,0.26142782,0.2118153,"('helpless', 'self-reliant')",-3.012702,-2.9900773,-1.3756371,-1.3891309,-0.0134938
74,-0.31023982,-0.32034618,"('undedicated', 'dedicated')",-0.24057451,-0.26831993,-0.2754072,-0.294333,-0.0189258
75,-1.011878,-1.0913469,"('meek', 'impulsive')",-0.5093497,-0.42373422,-0.7606139,-0.7575405,0.0030734
76,0.76536477,0.8387534,"('anxious', 'daring')",0.2007074,0.3163819,0.4830361,0.5775676,0.0945315
77,-0.6129506,-0.6155157,"('unmotivated', 'motivated')",-1.002922,-0.8784425,-0.8079363,-0.7469791,0.0609572
78,-0.3538481,-0.2032448,"('nonresilient', 'resilient')",-0.014336014,0.10277834,-0.1840921,-0.0502332,0.1338589
79,-1.3897506,-1.4956754,"('wavering', 'unwavering')",-0.14685875,-0.11897507,-0.7683047,-0.8073252,-0.0390205
80,0.9209877,0.9670689,"('dominated', 'dominating')",-1.2587031,-1.1988493,-0.1688577,-0.1158902,0.0529675
81,1.1233959,1.0913291,"('submissive', 'aggressive')",-0.4990626,-0.3465271,0.3121667,0.372401,0.0602343
82,-0.61996406,-0.57315516,"('poor', 'rich')",6.2425117,6.3956523,2.8112738,2.9112487,0.0999749
83,-0.14636272,-0.26554456,"('powerless', 'powerful')",-0.76313525,-0.837021,-0.454749,-0.5512828,-0.0965338
84,0.7704582,0.7738648,"('inferior', 'superior')",0.77833676,0.8203922,0.7743975,0.7971285,0.022731
85,-0.7459868,-0.86177117,"('insignificant', 'prestigious')",0.45334747,0.31534076,-0.1463197,-0.2732152,-0.1268955
86,-1.4261857,-1.4545286,"('uninfluential', 'influential')",-0.17725156,-0.24467921,-0.8017187,-0.8496039,-0.0478852
87,0.071983024,0.013836727,"('unsuccessful', 'successful')",0.62879974,0.6491266,0.3503914,0.3314817,-0.0189097
88,0.019163376,-0.09197716,"('low', 'eminent')",0.34666982,0.3315141,0.1829166,0.1197685,-0.0631481
