,nicor_male,nicor_female,tuple,inc_male,inc_female,average_male,average_female,female-male
54,0.055778004,0.028419232,"('incapable', 'capable')",1.0697547,1.0928725,0.5627664,0.5606459,-0.0021205
55,1.2350533,1.1241162,"('incompetent', 'clever')",0.5152712,0.41162515,0.8751622,0.7678707,-0.1072915
56,1.6040275,1.4566754,"('impractical', 'practical')",0.09116624,-0.008218609,0.8475969,0.7242284,-0.1233685
57,-0.09873507,-0.22626871,"('unimaginative', 'imaginative')",-1.8994411,-2.0261836,-0.9990881,-1.1262262,-0.1271381
58,0.7013084,0.64351434,"('undiscriminating', 'discriminating')",0.46011642,0.3805825,0.5807124,0.5120484,-0.068664
59,0.114024706,0.2294318,"('foolish', 'wise')",0.1563132,0.23241657,0.135169,0.2309242,0.0957552
60,1.1611952,1.0772048,"('inefficient', 'efficient')",0.1929464,0.21830681,0.6770708,0.6477558,-0.029315
61,0.031406052,-0.085844025,"('illogical', 'logical')",0.49509925,0.28378755,0.2632526,0.0989718,-0.1642808
62,1.5621835,1.6051106,"('incompetent', 'brilliant')",0.5333981,0.6344974,1.0477908,1.119804,0.0720132
63,0.22100823,0.24506149,"('unperceptive', 'insightful')",1.1580456,1.2449596,0.6895269,0.7450106,0.0554837
64,-0.4405357,-0.4817577,"('shy', 'confident')",-6.2215033,-6.257045,-3.3310194,-3.3694012,-0.0383818
65,0.49529752,0.3266818,"('insecure', 'secure')",-0.2181249,-0.34597602,0.1385863,-0.0096471,-0.1482334
66,-0.96558094,-0.9151679,"('inactive', 'active')",0.32225126,0.36513594,-0.3216648,-0.275016,0.0466488
67,0.4604857,0.40492684,"('doubtful', 'determined')",-0.4021622,-0.46483013,0.0291618,-0.0299516,-0.0591134
68,-0.41605407,-0.40663165,"('dependent', 'independent')",-0.33850715,-0.37473285,-0.3772806,-0.3906823,-0.0134017
69,-0.6191271,-0.48124143,"('lazy', 'industrious')",-0.8604727,-0.7590307,-0.7397999,-0.6201361,0.1196638
70,0.9368417,0.94057566,"('lethargic', 'energetic')",0.82387686,0.8328754,0.8803593,0.8867255,0.0063662
71,-0.96697813,-0.893753,"('diffident', 'self-confident')",0.07497213,0.1395341,-0.446003,-0.3771094,0.0688936
72,-0.2747805,-0.3039049,"('unambitious', 'ambitious')",-0.7100128,-0.7849509,-0.4923967,-0.5444279,-0.0520312
73,0.8045197,0.8066237,"('helpless', 'self-reliant')",-2.615607,-2.5335104,-0.9055437,-0.8634434,0.0421003
74,0.9094124,0.8430372,"('undedicated', 'dedicated')",0.41593802,0.33780858,0.6626752,0.5904229,-0.0722523
75,-0.41271967,-0.34884304,"('meek', 'impulsive')",-0.5673487,-0.46168655,-0.4900342,-0.4052648,0.0847694
76,0.6660725,0.57918364,"('anxious', 'daring')",0.1426461,0.19949163,0.4043593,0.3893376,-0.0150217
77,-0.30880323,-0.28526634,"('unmotivated', 'motivated')",-1.0267626,-0.9538373,-0.6677829,-0.6195518,0.0482311
78,-0.39045924,-0.33114165,"('nonresilient', 'resilient')",0.30485913,0.44638804,-0.0428001,0.0576232,0.1004233
79,-1.254685,-1.233321,"('wavering', 'unwavering')",-0.33346736,-0.22604176,-0.7940762,-0.7296814,0.0643948
80,0.7454724,0.6616125,"('dominated', 'dominating')",-1.0435843,-1.1086891,-0.149056,-0.2235383,-0.0744823
81,1.89032,1.7009819,"('submissive', 'aggressive')",-0.29072455,-0.40279895,0.7997977,0.6490915,-0.1507062
82,0.5557382,0.48164865,"('poor', 'rich')",5.680232,5.685186,3.1179852,3.0834172,-0.034568
83,-0.39327437,-0.47078,"('powerless', 'powerful')",-0.78297555,-0.88301283,-0.588125,-0.6768964,-0.0887714
84,0.34317788,0.3198754,"('inferior', 'superior')",0.8428229,0.8607384,0.5930004,0.5903069,-0.0026935
85,-0.6584747,-0.52090096,"('insignificant', 'prestigious')",0.4571888,0.6179342,-0.1006429,0.0485166,0.1491595
86,-0.091461,-0.29658893,"('uninfluential', 'influential')",0.48404852,0.20629194,0.1962938,-0.0451485,-0.2414423
87,0.8186636,0.7532024,"('unsuccessful', 'successful')",1.219919,1.192622,1.0192913,0.9729122,-0.0463791
88,-0.53436893,-0.6710501,"('low', 'eminent')",0.45068622,0.35778356,-0.0418414,-0.1566333,-0.1147919
