,ust_male,ust_female,tuple,inc_male,inc_female,average_male,average_female,female-male
41,0.31604573,0.30272332,"('unforgiving', 'forgiving')",0.4198273,0.35999668,0.3679365,0.33136,-0.0365765
42,0.6416787,0.68095475,"('unreliable', 'reliable')",-3.1197703,-3.026179,-1.2390459,-1.1726122,0.0664337
43,0.05738551,0.1252029,"('irresponsible', 'responsible')",0.8870413,0.84805715,0.4722134,0.48663,0.0144166
44,0.23417595,0.29213756,"('prejudiced', 'unprejudiced')",-1.6204578,-1.5894072,-0.6931409,-0.6486348,0.0445061
45,0.5284804,0.48921216,"('incompetent', 'competent')",0.29337785,0.2506405,0.4109291,0.3699263,-0.0410028
46,0.29979366,0.32470897,"('uncompetitive', 'competitive')",-0.44768715,-0.37090543,-0.0739467,-0.0230982,0.0508485
47,0.2244713,0.29816648,"('stupid', 'smart')",5.577597,5.6221704,2.9010341,2.9601684,0.0591343
48,0.19574514,0.23503731,"('unintelligent', 'intelligent')",0.9286863,0.953201,0.5622157,0.5941191,0.0319034
49,-0.016046336,0.06457937,"('unable', 'able')",-0.21540573,-0.086834125,-0.115726,-0.0111274,0.1045986
50,0.086020626,0.08951317,"('clumsy', 'skillful')",0.023649126,0.07371468,0.0548349,0.0816139,0.026779
51,0.80167806,0.56052315,"('uneducated', 'educated')",0.7177282,0.699243,0.7597032,0.6298831,-0.1298201
52,-0.93195605,-0.9839569,"('irrational', 'rational')",-0.13802478,-0.2347127,-0.5349904,-0.6093348,-0.0743444
53,-1.3274492,-1.3189751,"('uncreative', 'creative')",0.94571465,0.9018864,-0.1908673,-0.2085443,-0.017677
54,-0.1783855,-0.2877527,"('incapable', 'capable')",1.2000026,1.1678392,0.5108085,0.4400432,-0.0707653
55,0.4250075,0.42240918,"('incompetent', 'clever')",0.486243,0.50551885,0.4556252,0.463964,0.0083388
56,1.155696,1.064135,"('impractical', 'practical')",0.2921892,0.2928026,0.7239426,0.6784688,-0.0454738
57,-0.45524627,-0.5616875,"('unimaginative', 'imaginative')",-2.438988,-2.5022538,-1.4471171,-1.5319706,-0.0848535
58,-0.33312806,-0.40939644,"('undiscriminating', 'discriminating')",0.20289984,0.14452775,-0.0651141,-0.1324343,-0.0673202
59,0.017389309,-0.0007750094,"('foolish', 'wise')",0.10141575,0.0921444,0.0594025,0.0456847,-0.0137178
60,1.369443,1.5099409,"('inefficient', 'efficient')",0.38164723,0.56526035,0.8755451,1.0376006,0.1620555
61,0.29683107,0.27303615,"('illogical', 'logical')",0.40245232,0.29471093,0.3496417,0.2838736,-0.0657681
62,1.4404275,1.550961,"('incompetent', 'brilliant')",0.8423377,0.9982441,1.1413827,1.2746025,0.1332198
63,0.18089966,0.2556605,"('unperceptive', 'insightful')",1.0111114,1.1253642,0.5960055,0.6905124,0.0945069
64,0.07598392,0.017873405,"('shy', 'confident')",-7.034812,-6.987143,-3.479414,-3.4846349,-0.0052209
65,0.76146966,0.784919,"('insecure', 'secure')",-0.39712736,-0.36333382,0.1821712,0.2107926,0.0286214
66,-1.5842315,-1.6270599,"('inactive', 'active')",0.48083565,0.42754066,-0.5516979,-0.5997596,-0.0480617
67,0.8792723,0.7603197,"('doubtful', 'determined')",-0.04000558,-0.07182669,0.4196334,0.3442465,-0.0753869
68,-0.44623476,-0.5326632,"('dependent', 'independent')",-0.61392015,-0.6281494,-0.5300775,-0.5804063,-0.0503288
69,-0.54869664,-0.5048525,"('lazy', 'industrious')",-0.520295,-0.5710669,-0.5344958,-0.5379597,-0.0034639
70,1.0109822,1.0356529,"('lethargic', 'energetic')",0.9894212,1.1053636,1.0002017,1.0705082,0.0703065
71,-0.6126691,-0.5995151,"('diffident', 'self-confident')",0.3704773,0.3392818,-0.1210959,-0.1301166,-0.0090207
72,0.06193319,0.06405936,"('unambitious', 'ambitious')",-0.32282427,-0.3253563,-0.1304455,-0.1306485,-0.000203
73,0.52323955,0.49340215,"('helpless', 'self-reliant')",-3.2616358,-3.191408,-1.3691981,-1.3490028,0.0201953
74,0.5009555,0.4755301,"('undedicated', 'dedicated')",0.013295146,-0.012470354,0.2571253,0.2315299,-0.0255954
75,-0.3341384,-0.34764445,"('meek', 'impulsive')",-0.3889281,-0.3452376,-0.3615332,-0.346441,0.0150922
76,1.1557084,1.3224537,"('anxious', 'daring')",0.29194176,0.45815206,0.7238251,0.8903029,0.1664778
77,-0.08600932,-0.05380162,"('unmotivated', 'motivated')",-0.7983505,-0.7068898,-0.4421799,-0.3803457,0.0618342
78,-0.5427388,-0.3966481,"('nonresilient', 'resilient')",-0.07743929,0.043528646,-0.3100891,-0.1765597,0.1335294
79,-0.8110106,-0.9014955,"('wavering', 'unwavering')",-0.2205675,-0.26602927,-0.515789,-0.5837624,-0.0679734
80,1.0086316,1.0411327,"('dominated', 'dominating')",-1.0705462,-0.96692157,-0.0309573,0.0371056,0.0680629
81,1.8510562,1.7596905,"('submissive', 'aggressive')",-0.22219619,-0.10054743,0.81443,0.8295715,0.0151415
82,0.08329663,0.010870643,"('poor', 'rich')",6.3953085,6.4137917,3.2393026,3.2123311,-0.0269715
83,-0.16302073,-0.2428882,"('powerless', 'powerful')",-0.7136493,-0.7879489,-0.438335,-0.5154185,-0.0770835
84,0.00174639,-0.056481335,"('inferior', 'superior')",0.699879,0.6997051,0.3508127,0.3216119,-0.0292008
85,-0.9667049,-0.9559177,"('insignificant', 'prestigious')",0.38771144,0.3540115,-0.2894967,-0.3009531,-0.0114564
86,-0.6899898,-0.86614436,"('uninfluential', 'influential')",0.17568693,0.09526502,-0.2571514,-0.3854397,-0.1282883
87,0.8291769,0.7486832,"('unsuccessful', 'successful')",0.7709108,0.84699804,0.8000438,0.7978406,-0.0022032
88,0.15369868,-0.019997362,"('low', 'eminent')",0.45148456,0.38967812,0.3025916,0.1848404,-0.1177512
