,brookfield_male,brookfield_female,tuple,property_male,property_female,reit_male,reit_female,inc_male,inc_female,average_male,average_female,female-male
18,-0.2321154,-0.09082343,"('disagreeable', 'welcoming')",-0.8409515,-0.7124272,-0.70528865,-0.4774906,-0.33412984,-0.21463753,-0.5281214,-0.3738447,0.1542767
19,-0.21380039,-0.083386704,"('inhospitable', 'hospitable')",-1.2377318,-1.1471462,-1.5113841,-1.4041457,-0.17120507,-0.039394777,-0.7835304,-0.6685184,0.115012
20,-0.5510763,-0.48142076,"('rough', 'thoughtful')",-0.057904024,-0.015207218,-0.16699101,-0.15684772,1.0788248,1.0339642,0.0757134,0.0951221,0.0194087
21,0.31328014,0.3179864,"('immoral', 'moral')",0.7585246,0.70116353,0.6206262,0.6215373,-0.59190583,-0.566997,0.2751313,0.2684225,-0.0067088
22,0.4826377,0.4217042,"('untrustworthy', 'trustworthy')",-1.5172174,-1.5116351,0.0052900743,-0.06525166,-0.65860164,-0.79189074,-0.4219728,-0.4867683,-0.0647955
23,-0.56864303,-0.6311105,"('insincere', 'sincere')",0.6582608,0.52557725,0.40260345,0.35338587,6.410167,6.1248026,1.7255971,1.5931638,-0.1324333
24,0.21548305,0.23297113,"('dishonest', 'honest')",-0.5925297,-0.58589745,-0.17894422,-0.10892734,1.2295398,1.1419194,0.1683872,0.1700164,0.0016292
25,-0.11926758,-0.04714536,"('egoistic', 'altruistic')",-0.5511069,-0.379443,0.17108417,0.34201622,1.1449227,1.1512858,0.1614081,0.2666784,0.1052703
26,-0.11748269,-0.25050145,"('hardhearted', 'benevolent')",0.6042429,0.61356735,1.5655657,1.5917864,1.5926911,1.4566613,0.9112543,0.8528785,-0.0583758
27,-0.89683497,-0.8227516,"('hardhearted', 'softhearted')",-0.912371,-0.7185045,0.24062684,0.4374044,1.4030141,1.2952217,-0.0413913,0.0478425,0.0892338
28,-0.025448557,-0.16796899,"('disloyal', 'loyal')",0.7549192,0.5414961,-0.46983412,-0.59281135,1.2307389,0.991889,0.3725938,0.1931512,-0.1794426
29,0.2665417,0.33881262,"('unfair', 'fair')",-0.98444635,-0.9140431,-0.890754,-0.84228694,-0.4733674,-0.61397547,-0.5205065,-0.5078732,0.0126333
30,0.32004887,0.34222874,"('intolerant', 'tolerant')",1.6962545,1.7250384,0.88777184,0.9953345,1.1589104,1.2632657,1.0157464,1.0814668,0.0657204
31,-0.9947069,-0.7697928,"('evil', 'good')",-2.333738,-2.2191164,-1.2801523,-1.0900115,-1.4264681,-1.4280337,-1.5087664,-1.3767387,0.1320277
32,-0.83913,-0.97260654,"('unkind', 'kind')",-0.19517621,-0.20759718,-0.046018552,-0.11336415,1.6344159,1.3708668,0.1385228,0.0193247,-0.1191981
33,0.29957557,0.3055806,"('wrong', 'right')",0.3343695,0.35000962,0.3882445,0.45931634,-0.9983684,-1.0297194,0.0059553,0.0212968,0.0153415
34,-0.35077497,-0.2609758,"('mean', 'honorable')",0.3199674,0.40039542,0.6031345,0.7659146,6.1810036,6.280283,1.6883326,1.7964044,0.1080718
35,0.70715183,0.73961246,"('corrupt', 'incorrupt')",-1.5254931,-1.5124625,-0.2550668,-0.18723387,-0.75157076,-0.8682584,-0.4562447,-0.4570856,-0.0008409
36,-0.11394206,-0.0725045,"('hostile', 'amicable')",-0.8054517,-0.8219543,0.72358906,0.82088715,-0.12370938,-0.15458483,-0.0798785,-0.0570391,0.0228394
37,-0.09885181,-0.07601673,"('fake', 'genuine')",-0.11983959,-0.2234753,-0.87406796,-0.8327441,0.5800306,0.52100825,-0.1281822,-0.152807,-0.0246248
38,0.19312154,0.18201156,"('untruthful', 'truthful')",-0.05021149,-0.08982018,-0.30341586,-0.22933197,-0.1506097,-0.088332415,-0.0777789,-0.0563683,0.0214106
39,1.305833,1.3283104,"('exploitative', 'cooperative')",-0.19062564,-0.12729034,0.36689597,0.41326314,0.43245322,0.3824147,0.4786391,0.4991744,0.0205353
40,0.34067905,0.3787101,"('stingy', 'generous')",0.9421234,1.0223197,0.53340995,0.676692,-1.4902195,-1.5444361,0.0814982,0.1333214,0.0518232
41,-0.31506887,-0.24204479,"('unforgiving', 'forgiving')",-0.70840526,-0.6897194,0.23710977,0.2785824,0.11709634,0.216971,-0.167317,-0.1090527,0.0582643
42,0.98936486,1.0228837,"('unreliable', 'reliable')",0.890156,1.0764084,1.4028357,1.5452117,-2.5436876,-2.334748,0.1846673,0.3274389,0.1427716
43,-0.6312984,-0.610551,"('irresponsible', 'responsible')",0.72750765,0.83716166,0.19294657,0.2871655,1.2258706,1.2002926,0.3787566,0.4285172,0.0497606
44,0.21360074,0.25850192,"('prejudiced', 'unprejudiced')",-0.58274686,-0.42286035,-0.38947722,-0.34408998,-1.4560659,-1.4383094,-0.5536723,-0.4866894,0.0669829
45,-0.15618967,-0.19336997,"('incompetent', 'competent')",0.1383766,0.061504003,-0.16098031,-0.24109149,0.088018626,-0.04101792,-0.0226937,-0.1034938,-0.0808001
46,0.01744524,-0.10601239,"('uncompetitive', 'competitive')",0.5779687,0.52427214,0.44270214,0.38665232,-0.20567489,-0.21118787,0.2081103,0.1484311,-0.0596792
47,-0.14317927,-0.07754258,"('stupid', 'smart')",0.52972984,0.54981047,0.6336649,0.6363225,5.830616,5.7866917,1.7127079,1.7238204,0.0111125
48,-0.85655004,-0.9371618,"('unintelligent', 'intelligent')",-0.15532221,-0.23204215,-0.89436144,-0.90935594,0.65585744,0.67439485,-0.3125941,-0.3510413,-0.0384472
49,-0.98311937,-0.96770877,"('unable', 'able')",-1.5830164,-1.5343899,-1.2181987,-1.1561325,-0.31886527,-0.17531444,-1.0258,-0.9583864,0.0674136
50,0.22462913,0.1725941,"('clumsy', 'skillful')",0.06274395,0.042990148,0.651165,0.6562173,0.37226564,0.34296525,0.3277009,0.3036917,-0.0240092
51,0.13698679,-0.0352517,"('uneducated', 'educated')",-0.62786585,-0.67129177,-1.1430657,-1.3813549,0.47630072,0.39119595,-0.289411,-0.4241756,-0.1347646
52,0.04554526,0.013895602,"('irrational', 'rational')",-1.134277,-1.1553073,-0.15573604,-0.13512997,-0.34919226,-0.3758263,-0.398415,-0.413092,-0.014677
53,-0.6898444,-0.6929239,"('uncreative', 'creative')",0.023159608,0.025642298,-0.6432884,-0.5215259,1.4407209,1.3934505,0.0326869,0.0511608,0.0184739
54,-0.35715184,-0.38786742,"('incapable', 'capable')",-0.52708584,-0.51759803,-0.24326186,-0.22732927,1.0251945,0.99577016,-0.0255762,-0.0342561,-0.0086799
55,-0.24915528,-0.23925334,"('incompetent', 'clever')",0.21377933,0.15128018,-0.4207573,-0.48565552,0.33531922,0.34070593,-0.0302035,-0.0582307,-0.0280272
56,-0.2441058,-0.29618704,"('impractical', 'practical')",1.0971406,1.042352,0.2010179,0.1269851,-0.072584994,-0.071211204,0.2453669,0.2004847,-0.0448822
57,-0.48313686,-0.58821285,"('unimaginative', 'imaginative')",0.03771168,0.06423074,-0.29663807,-0.2793073,-2.5605931,-2.5071456,-0.8256641,-0.8276088,-0.0019447
58,-0.85209984,-0.88809466,"('undiscriminating', 'discriminating')",0.59926754,0.54692864,0.2684794,0.2801387,-0.0030293697,0.046136536,0.0031544,-0.0037227,-0.0068771
59,0.6159343,0.6714919,"('foolish', 'wise')",-0.713834,-0.64837706,0.24748327,0.26828548,0.081353724,0.063241266,0.0577343,0.0886604,0.0309261
60,-0.26010162,-0.26768243,"('inefficient', 'efficient')",0.53373164,0.5511733,0.042219527,-0.0009043403,0.28855613,0.38859555,0.1511014,0.1677955,0.0166941
61,0.7550119,0.69081676,"('illogical', 'logical')",-0.45551997,-0.5331523,0.465107,0.38463843,0.4427812,0.26792714,0.301845,0.2025575,-0.0992875
62,0.06725133,0.069253705,"('incompetent', 'brilliant')",0.23605882,0.28547764,0.06260846,0.103194185,0.37754774,0.48239207,0.1858666,0.2350794,0.0492128
63,0.14340451,0.06947655,"('unperceptive', 'insightful')",0.5804653,0.5309842,0.1464517,0.16846487,1.1731131,1.2717508,0.5108587,0.5101691,-0.0006896
64,0.4672196,0.47294983,"('shy', 'confident')",0.9037362,0.98223525,0.54944444,0.6066657,-6.5047617,-6.3451023,-1.1460904,-1.0708129,0.0752775
65,-0.43305784,-0.55999357,"('insecure', 'secure')",0.25962284,0.15319192,1.1767918,0.9711136,0.46972302,0.35760087,0.36827,0.2304782,-0.1377918
66,-0.028736345,-0.047192026,"('inactive', 'active')",0.31026286,0.35822675,0.5414891,0.65468276,0.90879774,0.93664205,0.4329534,0.4755899,0.0426365
67,0.14337042,0.08987023,"('doubtful', 'determined')",1.2832352,1.1795611,0.73347163,0.6780757,-0.45815635,-0.46248993,0.4254802,0.3712543,-0.0542259
68,-0.18586223,-0.23559605,"('dependent', 'independent')",-2.3268936,-2.3942626,-2.4592872,-2.5151384,-0.6853323,-0.7077297,-1.4143438,-1.4631816,-0.0488378
69,0.17454149,0.32493255,"('lazy', 'industrious')",-0.31601125,-0.19427443,0.24955547,0.3935703,-1.1463815,-0.9864394,-0.2595739,-0.1155527,0.1440212
70,0.18586285,0.12904504,"('lethargic', 'energetic')",0.38972354,0.44838527,0.6555716,0.65442073,1.3625737,1.3870081,0.648433,0.6547148,0.0062818
71,1.0005198,1.0440724,"('diffident', 'self-confident')",1.2364944,1.2772847,-0.6497907,-0.49834722,0.3529435,0.28891215,0.4850418,0.5279805,0.0429387
72,-1.0142038,-1.0569174,"('unambitious', 'ambitious')",1.048169,1.061835,-0.16103835,-0.12568085,-0.6750716,-0.6704817,-0.2005362,-0.1978112,0.002725
73,1.5488875,1.5823625,"('helpless', 'self-reliant')",1.2965871,1.2887591,0.45285314,0.44172972,-3.6080651,-3.4405317,-0.0774343,-0.0319201,0.0455142
74,-0.115254514,-0.09232253,"('undedicated', 'dedicated')",-0.54097694,-0.57062227,-0.9071758,-0.9008007,0.14195925,0.13839534,-0.355362,-0.3563375,-0.0009755
75,-0.050245367,-0.06158983,"('meek', 'impulsive')",-0.29957736,-0.194558,-0.16401267,-0.04695549,-0.44821873,-0.33017924,-0.2405135,-0.1583206,0.0821929
76,-0.10192799,-0.11663119,"('anxious', 'daring')",0.5375855,0.5940169,1.1359357,1.1333829,0.5971155,0.7035304,0.5421772,0.5785748,0.0363976
77,-0.84786147,-0.8302114,"('unmotivated', 'motivated')",0.8283446,0.80130696,0.40674466,0.4523981,-1.1647075,-1.0641104,-0.1943699,-0.1601542,0.0342157
78,-0.60085213,-0.6216138,"('nonresilient', 'resilient')",0.42043352,0.4554022,-0.036067642,0.08042177,0.21798633,0.2950206,0.000375,0.0523077,0.0519327
79,-0.29643795,-0.30810446,"('wavering', 'unwavering')",-0.6485642,-0.63335544,-0.6301195,-0.59144545,-0.32242677,-0.25929895,-0.4743871,-0.4480511,0.026336
80,1.0180452,0.8795715,"('dominated', 'dominating')",0.19301361,0.089201584,0.87761706,0.6714292,-1.3320545,-1.3803241,0.1891554,0.0649695,-0.1241859
81,-0.1903741,-0.39221773,"('submissive', 'aggressive')",0.84752774,0.7034819,0.7544743,0.52652097,-0.4860388,-0.48999298,0.2313973,0.086948,-0.1444493
82,0.051866844,0.015365513,"('poor', 'rich')",0.35170013,0.35123152,0.35606018,0.29650226,7.102392,6.99731,1.9655049,1.9151024,-0.0504025
83,-0.4991087,-0.5777152,"('powerless', 'powerful')",1.3582225,1.3398075,0.12848294,0.19338661,-1.1086072,-1.1438633,-0.0302526,-0.0470961,-0.0168435
84,0.3071499,0.20709415,"('inferior', 'superior')",-0.06165471,-0.07325585,0.5304495,0.4488744,0.5769508,0.50101566,0.3382239,0.2709321,-0.0672918
85,-0.090933405,-0.02264725,"('insignificant', 'prestigious')",0.0059731305,0.0851482,-0.076683074,0.08349185,0.15744,0.21661085,-0.0010508,0.0906509,0.0917017
86,-0.96592486,-1.0986516,"('uninfluential', 'influential')",-1.0946064,-1.1984717,-1.5015981,-1.5706834,0.009088945,-0.08146134,-0.8882601,-0.9873171,-0.099057
87,0.39275002,0.2077526,"('unsuccessful', 'successful')",0.47180042,0.316975,0.73502475,0.48400688,0.4760573,0.36758417,0.5189081,0.3440797,-0.1748284
88,-1.1779879,-1.2160668,"('low', 'eminent')",-1.189904,-1.2662117,-1.5042461,-1.5399046,0.22162306,0.20117006,-0.9126288,-0.9552534,-0.0426246
