,evergy_male,evergy_female,tuple,inc_male,inc_female,average_male,average_female,female-male
30,0.33209443,0.22355673,"('intolerant', 'tolerant')",1.1994734,1.1456429,0.7657839,0.6845998,-0.0811841
31,-0.39949343,-0.11767897,"('evil', 'good')",-0.91118306,-0.9567195,-0.6553382,-0.5371993,0.1181389
32,-0.15235864,-0.22192521,"('unkind', 'kind')",0.86053354,0.75789,0.3540874,0.2679824,-0.086105
33,0.5295839,0.6533194,"('wrong', 'right')",-0.30919555,-0.30536702,0.1101942,0.1739762,0.063782
34,-0.16960698,-0.078185976,"('mean', 'honorable')",6.1726904,6.353173,3.0015416,3.1374934,0.1359518
35,0.32322058,0.5338341,"('corrupt', 'incorrupt')",0.061056763,-0.010335666,0.1921387,0.2617492,0.0696105
36,-0.77045673,-0.4994733,"('hostile', 'amicable')",0.08651324,-0.06286395,-0.3419718,-0.2811686,0.0608032
37,-0.5305269,-0.5060419,"('fake', 'genuine')",0.13842183,0.11883123,-0.1960525,-0.1936053,0.0024472
38,-0.0077258926,0.16602544,"('untruthful', 'truthful')",0.41321218,0.6044997,0.2027431,0.3852626,0.1825195
39,0.6066885,0.526331,"('exploitative', 'cooperative')",0.098256856,0.1107525,0.3524727,0.3185418,-0.0339309
40,-0.74674237,-0.7495045,"('stingy', 'generous')",-1.8930895,-1.9592938,-1.319916,-1.3543992,-0.0344832
41,-0.34830165,-0.34617388,"('unforgiving', 'forgiving')",-0.14434607,-0.2189124,-0.2463239,-0.2825431,-0.0362192
42,-0.36059633,-0.23427537,"('unreliable', 'reliable')",-3.4211483,-3.2982385,-1.8908724,-1.7662569,0.1246155
43,-0.24354191,-0.23477335,"('irresponsible', 'responsible')",0.48335654,0.4989053,0.1199073,0.132066,0.0121587
44,0.28801668,0.22759709,"('prejudiced', 'unprejudiced')",-1.3850018,-1.4178894,-0.5484926,-0.5951461,-0.0466535
45,-1.1206204,-1.1554936,"('incompetent', 'competent')",-0.37241584,-0.38770616,-0.7465181,-0.7715999,-0.0250818
46,-1.1619965,-1.2590977,"('uncompetitive', 'competitive')",-0.98632425,-1.0181915,-1.0741603,-1.1386446,-0.0644843
47,-0.66866463,-0.66986495,"('stupid', 'smart')",5.4320354,5.5506406,2.3816855,2.4403877,0.0587022
48,-0.3966223,-0.58973384,"('unintelligent', 'intelligent')",0.98756474,0.966605,0.2954712,0.1884356,-0.1070356
49,0.3985961,0.6312057,"('unable', 'able')",0.3464016,0.50468874,0.3724989,0.5679472,0.1954483
50,0.26988664,0.44315103,"('clumsy', 'skillful')",0.5360364,0.5115277,0.4029615,0.4773394,0.0743779
51,-0.81412435,-1.0409167,"('uneducated', 'educated')",0.16030326,0.10451965,-0.3269106,-0.4681985,-0.1412879
52,-0.30222857,-0.2543518,"('irrational', 'rational')",0.26926768,0.058937874,-0.0164804,-0.097707,-0.0812266
53,-1.0732474,-0.87021685,"('uncreative', 'creative')",0.69046926,0.6669987,-0.1913891,-0.1016091,0.08978
54,-0.42634028,-0.29622445,"('incapable', 'capable')",1.2495519,1.399488,0.4116058,0.5516317,0.1400259
55,-0.61062723,-0.8026516,"('incompetent', 'clever')",-0.21254472,-0.24354972,-0.411586,-0.5231007,-0.1115147
56,0.16028126,0.03686639,"('impractical', 'practical')",-0.06598635,-0.050529107,0.0471475,-0.0068314,-0.0539789
57,-1.4035907,-1.4465282,"('unimaginative', 'imaginative')",-3.016808,-3.0447495,-2.2101994,-2.2456388,-0.0354394
58,-0.6876371,-0.623883,"('undiscriminating', 'discriminating')",-0.32775605,-0.3635882,-0.5076966,-0.4937356,0.013961
59,0.6226104,0.79380727,"('foolish', 'wise')",0.7528054,0.74459374,0.6877079,0.7692005,0.0814926
60,0.5789864,0.35751453,"('inefficient', 'efficient')",0.15461217,0.28243092,0.3667993,0.3199727,-0.0468266
61,-0.65469813,-0.824107,"('illogical', 'logical')",0.13738994,-0.036652908,-0.2586541,-0.43038,-0.1717259
62,-0.053399272,-0.02327774,"('incompetent', 'brilliant')",0.5443731,0.8281138,0.2454869,0.402418,0.1569311
63,-0.3201995,-0.2656584,"('unperceptive', 'insightful')",0.9305768,1.0524532,0.3051887,0.3933974,0.0882087
64,-0.7777202,-1.0455701,"('shy', 'confident')",-7.144835,-7.2077146,-3.9612775,-4.1266422,-0.1653647
65,-0.7333346,-1.1064285,"('insecure', 'secure')",-0.60142267,-0.60944456,-0.6673787,-0.8579365,-0.1905578
66,-1.5149063,-1.3006117,"('inactive', 'active')",0.5180139,0.49243745,-0.4984462,-0.4040871,0.0943591
67,0.3023125,0.24738738,"('doubtful', 'determined')",-0.5023694,-0.5102285,-0.1000285,-0.1314206,-0.0313921
68,-0.006407488,-0.05265487,"('dependent', 'independent')",-0.31397435,-0.3111093,-0.1601909,-0.1818821,-0.0216912
69,0.3172613,0.55022025,"('lazy', 'industrious')",-0.18602377,-0.17562255,0.0656188,0.1872988,0.12168
70,-0.3631459,-0.43629038,"('lethargic', 'energetic')",0.11897551,0.21092005,-0.1220852,-0.1126852,0.0094
71,0.44398928,0.5458001,"('diffident', 'self-confident')",0.7056641,0.7176683,0.5748267,0.6317342,0.0569075
72,-0.38804385,-0.40319708,"('unambitious', 'ambitious')",-0.66003823,-0.50481725,-0.5240411,-0.4540071,0.070034
73,0.8057432,0.8512501,"('helpless', 'self-reliant')",-3.051661,-3.0104625,-1.1229589,-1.0796062,0.0433527
74,-0.12681752,-0.0644763,"('undedicated', 'dedicated')",-0.40754914,-0.48348638,-0.2671833,-0.2739813,-0.006798
75,0.57001466,0.74163705,"('meek', 'impulsive')",-0.2584339,-0.11010219,0.1557904,0.3157674,0.159977
76,-0.21656995,-0.21260239,"('anxious', 'daring')",0.055678096,0.11096886,-0.0804459,-0.0508168,0.0296291
77,-0.812084,-0.90002596,"('unmotivated', 'motivated')",-0.83625233,-0.7354151,-0.8241682,-0.8177205,0.0064477
78,-0.57695746,-0.43009445,"('nonresilient', 'resilient')",0.38955456,0.47477955,-0.0937015,0.0223425,0.116044
79,-0.586132,-0.3673181,"('wavering', 'unwavering')",0.2072565,0.27198908,-0.1894377,-0.0476645,0.1417732
80,-0.1229518,-0.3896746,"('dominated', 'dominating')",-1.409399,-1.3770111,-0.7661754,-0.8833429,-0.1171675
81,0.2489827,-0.13280927,"('submissive', 'aggressive')",-0.81128997,-0.6796033,-0.2811536,-0.4062063,-0.1250527
82,-0.08404143,-0.024940893,"('poor', 'rich')",6.3251953,6.429054,3.1205769,3.2020564,0.0814795
83,-0.4118422,-0.46045205,"('powerless', 'powerful')",-0.9157326,-0.98205346,-0.6637874,-0.7212527,-0.0574653
84,0.036560223,-0.106471896,"('inferior', 'superior')",1.0812731,1.0676767,0.5589166,0.4806024,-0.0783142
85,-0.037238743,0.26862755,"('insignificant', 'prestigious')",0.84255135,0.7832663,0.4026563,0.5259469,0.1232906
86,-1.1434723,-1.2930452,"('uninfluential', 'influential')",-0.38416526,-0.5041907,-0.7638188,-0.8986179,-0.1347991
87,-0.09337426,-0.16908458,"('unsuccessful', 'successful')",0.7295419,0.7488256,0.3180838,0.2898705,-0.0282133
88,-0.06177707,-0.12998658,"('low', 'eminent')",0.5607084,0.5427455,0.2494657,0.2063794,-0.0430863
