,huntington_male,huntington_female,tuple,ingalls_male,ingalls_female,inds_male,inds_female,inc_male,inc_female,average_male,average_female,female-male
33,-0.0632237,-0.16615677,"('wrong', 'right')",0.9069755,0.78779465,0.26275605,0.23104876,-0.4551754,-0.5103489,0.1628331,0.0855844,-0.0772487
34,0.18370269,0.35973746,"('mean', 'honorable')",-0.096497074,0.0035726875,0.38888124,0.40019953,5.747007,5.874325,1.5557735,1.6594586,0.1036851
35,-1.7451278,-1.8873426,"('corrupt', 'incorrupt')",1.3439511,1.3939557,-0.48632586,-0.49595833,-0.23813327,-0.3411692,-0.281409,-0.3326286,-0.0512196
36,-1.5138487,-1.4697629,"('hostile', 'amicable')",0.11705084,0.10298375,-1.0157131,-1.0747933,-0.35230756,-0.42753735,-0.6912046,-0.7172775,-0.0260729
37,0.74967724,0.70854765,"('fake', 'genuine')",-0.39003524,-0.38488063,-0.65677685,-0.5769987,0.0323173,0.047389656,-0.0662044,-0.0514855,0.0147189
38,-0.05276549,-0.06934698,"('untruthful', 'truthful')",-0.589031,-0.66744393,-0.85685813,-0.89171356,0.42021203,0.38168424,-0.2696106,-0.3117051,-0.0420945
39,1.4249349,1.467385,"('exploitative', 'cooperative')",-0.11389893,-0.091458745,0.3375168,0.44984084,-0.35946235,-0.30807182,0.3222726,0.3794238,0.0571512
40,1.3116401,1.358081,"('stingy', 'generous')",-0.20229541,-0.17684263,-0.25765988,-0.23026977,-1.1268196,-1.1650075,-0.0687837,-0.0535097,0.015274
41,0.4594964,0.58542997,"('unforgiving', 'forgiving')",-0.7676213,-0.7294015,-0.24869311,-0.21032564,0.045298066,0.03410195,-0.12788,-0.0800488,0.0478312
42,0.17210123,0.18749374,"('unreliable', 'reliable')",0.4412245,0.45258597,0.07241298,0.072776705,-3.114258,-3.045047,-0.6071298,-0.5830476,0.0240822
43,0.5701872,0.60582066,"('irresponsible', 'responsible')",-1.5451461,-1.577479,-0.9086654,-0.88769215,0.37701207,0.27902442,-0.3766531,-0.3950815,-0.0184284
44,-1.0902786,-1.0645055,"('prejudiced', 'unprejudiced')",-0.15426567,-0.1207562,0.120770544,0.17526814,-1.7131987,-1.6936835,-0.7092431,-0.6759192,0.0333239
45,0.024652861,0.16156557,"('incompetent', 'competent')",-0.8310554,-0.90119296,-0.36774486,-0.35182485,-0.31889707,-0.34117538,-0.3732611,-0.3581569,0.0151042
46,0.8465786,0.957674,"('uncompetitive', 'competitive')",-0.94722587,-1.0899273,-0.4962785,-0.5232165,-0.17070138,-0.24813432,-0.1919068,-0.225901,-0.0339942
47,-0.19455628,-0.1427605,"('stupid', 'smart')",-0.1878783,-0.04068891,0.29412633,0.32540166,4.4777203,4.5311303,1.097353,1.1682706,0.0709176
48,0.5294983,0.58731556,"('unintelligent', 'intelligent')",-1.8374982,-1.8697557,-0.07943481,-0.13861841,0.7103546,0.6155059,-0.16927,-0.2013882,-0.0321182
49,-0.64727026,-0.5482752,"('unable', 'able')",-1.3937888,-1.3145342,-1.1637585,-1.0951225,-0.7761699,-0.6383039,-0.9952469,-0.8990589,0.096188
50,-0.61745864,-0.6297416,"('clumsy', 'skillful')",0.7124202,0.7255057,0.35057813,0.23812734,0.33211535,0.22762093,0.1944138,0.1403781,-0.0540357
51,-0.46641207,-0.5056014,"('uneducated', 'educated')",-0.33058962,-0.41416946,0.32647848,0.21947542,0.60196906,0.5456829,0.0328615,-0.0386531,-0.0715146
52,-0.56660354,-0.6603478,"('irrational', 'rational')",-0.87527084,-0.94175434,-1.5014895,-1.510616,-0.3040172,-0.338519,-0.8118453,-0.8628093,-0.050964
53,0.06947214,0.052439816,"('uncreative', 'creative')",-1.450579,-1.4796865,-0.6254513,-0.70185333,0.7879742,0.6097916,-0.304646,-0.3798271,-0.0751811
54,-0.35373995,-0.38186455,"('incapable', 'capable')",-0.79832274,-0.82625324,-1.1651498,-1.1182067,0.4183429,0.43469846,-0.4747174,-0.4729065,0.0018109
55,0.84100163,0.9264607,"('incompetent', 'clever')",-1.1417099,-1.1886474,-0.53832936,-0.52451026,-0.09538163,-0.10969754,-0.2336048,-0.2240986,0.0095062
56,0.7296999,0.7311125,"('impractical', 'practical')",-0.13295281,-0.19702259,0.8288579,0.80475885,-0.15604854,-0.14670403,0.3173891,0.2980362,-0.0193529
57,-0.055853624,-0.06477793,"('unimaginative', 'imaginative')",-1.4574693,-1.6005142,-0.54565257,-0.6710529,-2.3431513,-2.4632573,-1.1005317,-1.1999006,-0.0993689
58,-0.24109173,-0.19465415,"('undiscriminating', 'discriminating')",-0.949935,-0.97017735,-1.2614212,-1.346926,-0.2365753,-0.36660552,-0.6722558,-0.7195907,-0.0473349
59,-1.0525337,-1.1929895,"('foolish', 'wise')",0.47795025,0.46367624,-0.78563935,-0.85668427,-0.041019972,-0.0116812065,-0.3503107,-0.3994197,-0.049109
60,1.6270491,1.7464542,"('inefficient', 'efficient')",-1.1593058,-1.1839252,1.0154551,1.0572615,0.28895015,0.3034175,0.4430372,0.480802,0.0377648
61,0.60630023,0.54959244,"('illogical', 'logical')",-0.91443306,-1.0116113,-0.32995644,-0.40096217,0.18507268,0.069184855,-0.1132542,-0.1984491,-0.0851949
62,0.71813726,0.890222,"('incompetent', 'brilliant')",-0.99106777,-0.9612528,-0.532167,-0.4019051,0.11369546,0.28941822,-0.1728505,-0.0458794,0.1269711
63,0.123711675,0.17814943,"('unperceptive', 'insightful')",-0.8240652,-0.889214,-0.5601854,-0.5799363,1.1377774,1.1834376,-0.0306903,-0.0268908,0.0037995
64,-0.18690738,-0.27560112,"('shy', 'confident')",0.19990236,0.1284932,-0.46630192,-0.45841056,-6.3824506,-6.3218184,-1.7089394,-1.7318342,-0.0228948
65,0.74529696,0.73624057,"('insecure', 'secure')",-0.93310624,-0.97748846,0.50257736,0.5625865,-0.7350373,-0.666989,-0.1050673,-0.0864126,0.0186547
66,-0.50477916,-0.57746184,"('inactive', 'active')",0.41516513,0.39853722,0.050794415,-0.008605488,0.7910214,0.7816416,0.1880504,0.1485279,-0.0395225
67,0.74752414,0.6156658,"('doubtful', 'determined')",0.66369414,0.6458486,0.87780535,0.9055177,0.096010506,0.10283118,0.5962585,0.5674658,-0.0287927
68,-0.21926303,-0.37291443,"('dependent', 'independent')",-0.36742797,-0.43327793,-0.79674953,-0.87355477,-0.574939,-0.640232,-0.4895949,-0.5799948,-0.0903999
69,-0.7974865,-0.83210605,"('lazy', 'industrious')",2.0822556,2.148554,1.3442483,1.3283502,-0.10967244,-0.061971545,0.6298362,0.6457067,0.0158705
70,1.2123345,1.2664765,"('lethargic', 'energetic')",-0.7137552,-0.6889425,-0.045382947,-0.02805946,0.41884884,0.53668946,0.2180113,0.271541,0.0535297
71,0.9085901,0.920452,"('diffident', 'self-confident')",0.25685507,0.19900638,-0.48325118,-0.44500175,0.3637706,0.3222041,0.2614911,0.2491652,-0.0123259
72,0.97852576,1.0283269,"('unambitious', 'ambitious')",-1.3473238,-1.3336645,-0.4018122,-0.41912952,-0.9257874,-0.94846255,-0.4240994,-0.4182324,0.005867
73,0.014384933,-0.052538365,"('helpless', 'self-reliant')",0.97819394,0.9775406,-0.5199061,-0.5075425,-3.6733165,-3.599751,-0.8001609,-0.7955728,0.0045881
74,0.5873743,0.6161383,"('undedicated', 'dedicated')",-0.72961926,-0.74330896,-0.6339375,-0.6523519,-0.23478977,-0.3067558,-0.252743,-0.2715696,-0.0188266
75,-0.41019437,-0.33360946,"('meek', 'impulsive')",0.89269507,0.9550589,-0.84395194,-0.8372482,-0.33866352,-0.2014956,-0.1750287,-0.1043236,0.0707051
76,0.6141815,0.71132547,"('anxious', 'daring')",-0.44458753,-0.40320483,0.71278495,0.74974495,0.3115654,0.38837796,0.2984861,0.3615609,0.0630748
77,0.21662532,0.32720542,"('unmotivated', 'motivated')",-1.1790559,-1.289314,-0.44344705,-0.45159635,-0.65019417,-0.6122457,-0.5140179,-0.5064877,0.0075302
78,-0.46593267,-0.32276994,"('nonresilient', 'resilient')",-0.60000837,-0.6214949,-0.6625629,-0.6805735,0.67891157,0.68623644,-0.2623981,-0.2346505,0.0277476
79,-1.5450943,-1.5728494,"('wavering', 'unwavering')",0.655689,0.6789923,-1.0598632,-1.0740845,0.13020995,0.1323134,-0.4547646,-0.4589071,-0.0041425
80,-0.0673188,-0.031059116,"('dominated', 'dominating')",-0.03609489,-0.026756592,0.41856414,0.49245423,-1.2385738,-1.1734346,-0.2308558,-0.184699,0.0461568
81,1.2985291,1.2782618,"('submissive', 'aggressive')",-0.49566355,-0.58560884,0.8365462,0.8539249,-0.5493201,-0.49052572,0.2725229,0.264013,-0.0085099
82,-0.5820575,-0.48536775,"('poor', 'rich')",-0.0998168,-0.073762774,0.5419369,0.48561823,5.572241,5.6106625,1.3580759,1.3842876,0.0262117
83,0.30895644,0.33379418,"('powerless', 'powerful')",-0.07701468,-0.12614536,-1.0269778,-1.0018955,-0.80576974,-0.90648943,-0.4002014,-0.425184,-0.0249826
84,-0.3877989,-0.46273205,"('inferior', 'superior')",-0.108548775,-0.16612124,0.1003253,0.062988095,0.9269748,0.97266185,0.1327381,0.1016992,-0.0310389
85,-0.2868245,-0.25442818,"('insignificant', 'prestigious')",0.35661882,0.36701846,-1.8887843,-1.9568833,0.31737748,0.30321568,-0.3754031,-0.3852693,-0.0098662
86,0.025485925,-0.04095521,"('uninfluential', 'influential')",-1.7791563,-1.9598789,-1.1793878,-1.2638915,-0.16064975,-0.32658172,-0.773427,-0.8978269,-0.1243999
87,0.6546421,0.63426775,"('unsuccessful', 'successful')",0.31551033,0.23234399,0.21283488,0.20347077,0.48263466,0.5457829,0.4164055,0.4039663,-0.0124392
88,-0.46724468,-0.4724943,"('low', 'eminent')",-0.491397,-0.5678864,-0.32100117,-0.45188785,0.06843155,-0.0560373,-0.3028028,-0.3870765,-0.0842737
