,celgene_male,celgene_female,tuple,corp_male,corp_female,average_male,average_female,female-male
54,-0.4269505,-0.42016378,"('incapable', 'capable')",0.6344473,0.650048,0.1037484,0.1149421,0.0111937
55,-0.998188,-1.0758389,"('incompetent', 'clever')",0.48846754,0.48994502,-0.2548602,-0.2929469,-0.0380867
56,-0.40915126,-0.5086728,"('impractical', 'practical')",-0.12598243,-0.10555412,-0.2675669,-0.3071134,-0.0395465
57,-1.6131711,-1.7917184,"('unimaginative', 'imaginative')",-3.1305723,-3.2330005,-2.3718717,-2.5123594,-0.1404877
58,0.15091705,0.05233908,"('undiscriminating', 'discriminating')",0.20919323,0.117640555,0.1800551,0.0849898,-0.0950653
59,0.34823796,0.38277137,"('foolish', 'wise')",0.15295373,0.1968335,0.2505958,0.2898024,0.0392066
60,-0.94045293,-1.0352675,"('inefficient', 'efficient')",0.09770077,0.14249896,-0.4213761,-0.4463843,-0.0250082
61,0.06564471,-0.12193254,"('illogical', 'logical')",0.6279194,0.42444706,0.346782,0.1512573,-0.1955247
62,-0.5799799,-0.5423665,"('incompetent', 'brilliant')",1.0301243,1.1826755,0.2250722,0.3201545,0.0950823
63,-0.35157338,-0.35170105,"('unperceptive', 'insightful')",0.7898432,0.77180934,0.2191349,0.2100541,-0.0090808
64,0.34217906,0.2660228,"('shy', 'confident')",-5.3480124,-5.283366,-2.5029168,-2.5086718,-0.005755
65,-0.4959804,-0.55830944,"('insecure', 'secure')",-0.2882431,-0.2516478,-0.3921117,-0.4049786,-0.0128669
66,0.13917923,0.091296226,"('inactive', 'active')",0.3718182,0.27674168,0.2554987,0.184019,-0.0714797
67,0.3108223,0.22153653,"('doubtful', 'determined')",-0.24541983,-0.39024132,0.0327012,-0.0843524,-0.1170536
68,-0.10156472,-0.07299452,"('dependent', 'independent')",-0.25283983,-0.25592482,-0.1772023,-0.1644597,0.0127426
69,1.8177073,1.8551183,"('lazy', 'industrious')",-0.31902832,-0.3046212,0.7493395,0.7752485,0.025909
70,-1.0412803,-1.0014435,"('lethargic', 'energetic')",-0.1410169,-0.12123406,-0.5911486,-0.5613388,0.0298098
71,0.41937712,0.4514441,"('diffident', 'self-confident')",0.68085945,0.5860049,0.5501183,0.5187245,-0.0313938
72,-0.65349066,-0.6012306,"('unambitious', 'ambitious')",-0.33362493,-0.31709346,-0.4935578,-0.4591621,0.0343957
73,1.0759137,1.1593008,"('helpless', 'self-reliant')",-2.8341873,-2.7104056,-0.8791368,-0.7755524,0.1035844
74,-0.6856938,-0.80312794,"('undedicated', 'dedicated')",-0.536436,-0.7092061,-0.6110649,-0.7561671,-0.1451022
75,0.18760121,0.3095986,"('meek', 'impulsive')",-0.5507372,-0.4977519,-0.181568,-0.0940766,0.0874914
76,-0.027456703,0.053471453,"('anxious', 'daring')",-0.20936674,-0.12919323,-0.1184117,-0.0378609,0.0805508
77,-0.57151127,-0.7098602,"('unmotivated', 'motivated')",-0.7085464,-0.5985995,-0.6400288,-0.6542299,-0.0142011
78,-0.020734925,0.06504272,"('nonresilient', 'resilient')",0.26631176,0.32152402,0.1227884,0.1932834,0.070495
79,-0.10876724,-0.11326723,"('wavering', 'unwavering')",-0.3768959,-0.43415228,-0.2428316,-0.2737097,-0.0308781
80,-0.18597236,-0.17743422,"('dominated', 'dominating')",-0.55562294,-0.38322377,-0.3707976,-0.280329,0.0904686
81,-0.8640257,-1.0363537,"('submissive', 'aggressive')",-0.31736752,-0.28457344,-0.5906966,-0.6604636,-0.069767
82,-0.25250557,-0.22502977,"('poor', 'rich')",5.722279,5.673086,2.7348866,2.7240281,-0.0108585
83,0.26894295,0.13380754,"('powerless', 'powerful')",-0.7449485,-0.7565483,-0.2380028,-0.3113704,-0.0733676
84,1.217912,1.175634,"('inferior', 'superior')",1.0885614,1.0640141,1.1532366,1.1198241,-0.0334125
85,1.1362952,1.0841637,"('insignificant', 'prestigious')",-0.18720515,-0.41958869,0.474545,0.3322875,-0.1422575
86,-1.5887314,-1.8186549,"('uninfluential', 'influential')",-0.21074826,-0.40110853,-0.8997399,-1.1098818,-0.2101419
87,0.3780786,0.33682105,"('unsuccessful', 'successful')",1.22424,1.3219483,0.8011593,0.8293847,0.0282254
88,-0.3577041,-0.46761087,"('low', 'eminent')",-0.6235929,-0.748293,-0.4906485,-0.6079519,-0.1173034
