,mondelez_male,mondelez_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
46,-1.0367644,-1.0029157,"('uncompetitive', 'competitive')",0.3038559,0.4143528,-1.0275124,-1.0310551,-0.586807,-0.5398727,0.0469343
47,-0.42288324,-0.3509443,"('stupid', 'smart')",-0.2422975,-0.13745657,5.314541,5.422432,1.5497867,1.644677,0.0948903
48,-1.0850481,-1.0709307,"('unintelligent', 'intelligent')",-0.57987946,-0.6079169,0.030055003,0.020980194,-0.5449575,-0.5526224,-0.0076649
49,0.087194845,0.15067744,"('unable', 'able')",-0.5389178,-0.48050582,-0.3031267,-0.1476883,-0.2516165,-0.1591722,0.0924443
50,0.86325735,0.84537613,"('clumsy', 'skillful')",0.41600353,0.3619405,0.10183133,0.0705796,0.4603641,0.4259654,-0.0343987
51,-1.2000895,-1.2450851,"('uneducated', 'educated')",0.41994065,0.34211996,0.35431167,0.31510365,-0.1419457,-0.1959538,-0.0540081
52,1.5199167,1.4193027,"('irrational', 'rational')",-0.11654768,-0.24586165,0.7375154,0.6406151,0.7136281,0.6046854,-0.1089427
53,0.11577898,0.13244545,"('uncreative', 'creative')",0.038973745,0.0052381232,0.8145584,0.73042125,0.3231037,0.2893683,-0.0337354
54,0.7309582,0.72942966,"('incapable', 'capable')",0.019869309,0.06719917,1.3980887,1.4691328,0.7163054,0.7552539,0.0389485
55,-1.145561,-1.1031047,"('incompetent', 'clever')",-0.519533,-0.5053711,-0.30007157,-0.30190086,-0.6550552,-0.6367922,0.018263
56,0.036742445,0.0038377605,"('impractical', 'practical')",0.5672272,0.5137678,-0.7391784,-0.6865536,-0.0450696,-0.056316,-0.0112464
57,-2.0281334,-2.044159,"('unimaginative', 'imaginative')",-0.7876037,-0.8253001,-3.0444968,-3.05559,-1.9534113,-1.9750163,-0.021605
58,-0.14785327,-0.12412241,"('undiscriminating', 'discriminating')",0.6017493,0.55153084,-0.01844719,-0.099591136,0.1451496,0.1092724,-0.0358772
59,1.3038132,1.2220194,"('foolish', 'wise')",0.1469596,0.052612744,0.63863856,0.65912896,0.6964704,0.644587,-0.0518834
60,-1.742131,-1.6792216,"('inefficient', 'efficient')",0.010631707,0.04886207,-0.8495649,-0.6801284,-0.8603547,-0.7701627,0.090192
61,-0.40498036,-0.45107216,"('illogical', 'logical')",-0.21710902,-0.32521057,0.49731553,0.36914647,-0.0415913,-0.1357121,-0.0941208
62,-1.1146921,-1.0080153,"('incompetent', 'brilliant')",0.15805793,0.30439666,-0.3492062,-0.1444235,-0.4352801,-0.2826807,0.1525994
63,-0.9262214,-0.83481264,"('unperceptive', 'insightful')",0.30208412,0.40489,0.43373206,0.5397562,-0.0634684,0.0366112,0.1000796
64,-0.49413893,-0.51304185,"('shy', 'confident')",-0.29735863,-0.25603357,-7.1549716,-7.059574,-2.6488231,-2.6095498,0.0392733
65,-1.8120633,-1.8752803,"('insecure', 'secure')",-0.30206582,-0.34120584,-0.66717017,-0.6562394,-0.9270997,-0.9575752,-0.0304755
66,0.6084363,0.5885654,"('inactive', 'active')",1.0655367,1.0414815,1.0152483,1.0273826,0.8964071,0.8858098,-0.0105973
67,0.51337504,0.44038266,"('doubtful', 'determined')",0.37250838,0.31867412,-0.5437875,-0.50583386,0.114032,0.0844076,-0.0296244
68,-0.52106345,-0.5921862,"('dependent', 'independent')",0.27209967,0.17886776,-0.5369864,-0.5368518,-0.2619834,-0.3167234,-0.05474
69,1.9749873,1.9700756,"('lazy', 'industrious')",1.821227,1.8333958,-0.3120415,-0.29050893,1.1613909,1.1709875,0.0095966
70,-1.9393753,-1.8940325,"('lethargic', 'energetic')",-0.4806408,-0.37021968,-0.064256,0.0110498,-0.8280907,-0.7510675,0.0770232
71,1.3479091,1.4314457,"('diffident', 'self-confident')",0.50354576,0.5578944,0.4029562,0.40737134,0.7514703,0.7989038,0.0474335
72,-1.1207306,-1.1865039,"('unambitious', 'ambitious')",-0.46396184,-0.4707589,-0.94541705,-0.9344471,-0.8433698,-0.8639033,-0.0205335
73,1.7686566,1.7328715,"('helpless', 'self-reliant')",0.6791375,0.6380556,-3.0611236,-3.016574,-0.2044431,-0.2152156,-0.0107725
74,-0.20865573,-0.19885412,"('undedicated', 'dedicated')",0.63904095,0.66259503,0.11382842,0.05402668,0.1814046,0.1725892,-0.0088154
75,0.12884155,0.11074685,"('meek', 'impulsive')",-0.0007227678,0.046704516,-0.19826172,-0.16572398,-0.023381,-0.0027575,0.0206235
76,-0.36817777,-0.30846915,"('anxious', 'daring')",0.4444942,0.55618894,-0.12494865,-0.03749208,-0.0162107,0.0700759,0.0862866
77,-0.9651645,-0.8818025,"('unmotivated', 'motivated')",-0.7240939,-0.6048475,-1.597573,-1.410854,-1.0956105,-0.9658346,0.1297759
78,0.06984943,0.16836004,"('nonresilient', 'resilient')",0.72544765,0.822064,0.028350176,0.15904577,0.2745491,0.3831566,0.1086075
79,1.2739946,1.268947,"('wavering', 'unwavering')",0.009935164,-0.01065578,0.2530918,0.28534022,0.5123405,0.5145438,0.0022033
80,-1.1434908,-1.1689241,"('dominated', 'dominating')",-0.063791305,-0.05055958,-1.191141,-1.1442102,-0.7994744,-0.7878979,0.0115765
81,-2.5641823,-2.6030722,"('submissive', 'aggressive')",-0.53920263,-0.55564225,-1.2004461,-1.1527706,-1.4346104,-1.4371616,-0.0025512
82,-0.77693653,-0.7818909,"('poor', 'rich')",-0.75703853,-0.7582088,6.103616,6.120969,1.5232137,1.5269564,0.0037427
83,0.21519174,0.21549572,"('powerless', 'powerful')",-0.05462677,-0.039258517,-0.9173158,-0.9334943,-0.2522503,-0.252419,-0.0001687
84,0.56391954,0.48580247,"('inferior', 'superior')",0.74378794,0.64845085,0.7685227,0.7290593,0.6920768,0.6211042,-0.0709726
85,2.3810837,2.4167392,"('insignificant', 'prestigious')",0.33445588,0.3529424,1.0813985,1.0131072,1.2656461,1.2609296,-0.0047165
86,-1.6563165,-1.6855804,"('uninfluential', 'influential')",-0.48325184,-0.545695,-0.21682858,-0.35542545,-0.7854656,-0.8622336,-0.076768
87,0.5061701,0.50183326,"('unsuccessful', 'successful')",1.3973889,1.4120073,1.1687018,1.2716674,1.024087,1.0618359,0.0377489
88,-0.46203783,-0.49663746,"('low', 'eminent')",-0.59923655,-0.6906548,0.03551856,0.008459371,-0.3419186,-0.3929443,-0.0510257
