,corning_male,corning_female,tuple,inc_male,inc_female,average_male,average_female,female-male
22,-0.13192317,-0.17012891,"('untrustworthy', 'trustworthy')",-1.0594001,-1.0380745,-0.5956616,-0.6041017,-0.0084401
23,-0.47677583,-0.596882,"('insincere', 'sincere')",5.962128,5.9817266,2.7426763,2.6924224,-0.0502539
24,-0.20591798,-0.2734128,"('dishonest', 'honest')",0.99354297,0.9443661,0.3938125,0.3354766,-0.0583359
25,-0.07592456,-0.056719724,"('egoistic', 'altruistic')",1.0515177,1.0571901,0.4877966,0.5002351,0.0124385
26,-0.5109908,-0.7016021,"('hardhearted', 'benevolent')",1.5605621,1.3925062,0.5247856,0.3454521,-0.1793335
27,-0.38518006,-0.30975133,"('hardhearted', 'softhearted')",1.5299886,1.4803841,0.5724043,0.5853164,0.0129121
28,-0.021878302,-0.20675553,"('disloyal', 'loyal')",0.8483647,0.7729498,0.4132432,0.2830971,-0.1301461
29,-0.17415543,-0.17457357,"('unfair', 'fair')",-0.36891177,-0.50063217,-0.2715336,-0.3376029,-0.0660693
30,1.0559736,0.8272284,"('intolerant', 'tolerant')",1.7554771,1.610868,1.4057254,1.2190483,-0.1866771
31,-1.415378,-1.3579903,"('evil', 'good')",-1.0243152,-1.0428357,-1.2198466,-1.200413,0.0194336
32,-0.23017322,-0.38352093,"('unkind', 'kind')",0.99338204,0.80869853,0.3816044,0.2125888,-0.1690156
33,0.49220198,0.46916956,"('wrong', 'right')",-0.5052743,-0.4944579,-0.0065362,-0.0126442,-0.006108
34,0.14332147,0.21972017,"('mean', 'honorable')",6.16696,6.25578,3.1551406,3.2377503,0.0826097
35,-0.69448614,-0.61614287,"('corrupt', 'incorrupt')",-0.28411016,-0.31833017,-0.4892982,-0.4672365,0.0220617
36,-1.5295296,-1.5144651,"('hostile', 'amicable')",-0.15406924,-0.23770148,-0.8417994,-0.8760833,-0.0342839
37,0.5263824,0.48676655,"('fake', 'genuine')",0.36929157,0.39837787,0.447837,0.4425722,-0.0052648
38,0.1455222,0.13989568,"('untruthful', 'truthful')",0.428702,0.51328945,0.2871121,0.3265926,0.0394805
39,1.2586052,1.1655456,"('exploitative', 'cooperative')",0.013181496,0.0014979588,0.6358933,0.5835218,-0.0523715
40,0.2953019,0.3533684,"('stingy', 'generous')",-1.345286,-1.3807577,-0.524992,-0.5136946,0.0112974
41,0.8168931,0.67523205,"('unforgiving', 'forgiving')",0.09337666,-0.058674995,0.4551349,0.3082785,-0.1468564
42,1.0627416,1.0344095,"('unreliable', 'reliable')",-3.0838082,-3.0112455,-1.0105333,-0.988418,0.0221153
43,0.14676836,0.029097322,"('irresponsible', 'responsible')",0.82185733,0.65184647,0.4843128,0.3404719,-0.1438409
44,-0.4585725,-0.4248102,"('prejudiced', 'unprejudiced')",-1.8381977,-1.7747227,-1.148385,-1.0997665,0.0486185
45,0.4414153,0.28242996,"('incompetent', 'competent')",0.06788905,-0.052536577,0.2546522,0.1149467,-0.1397055
46,0.07845177,-0.08679892,"('uncompetitive', 'competitive')",-0.62649363,-0.8262444,-0.2740209,-0.4565217,-0.1825008
47,0.2589234,0.31829685,"('stupid', 'smart')",5.267862,5.400118,2.7633927,2.8592074,0.0958147
48,0.07151386,-0.0066366373,"('unintelligent', 'intelligent')",1.0436811,0.93642634,0.5575975,0.4648949,-0.0927026
49,-0.44838926,-0.39780408,"('unable', 'able')",-0.012510084,0.13133824,-0.2304497,-0.1332329,0.0972168
50,-0.035409346,0.02952691,"('clumsy', 'skillful')",0.10331084,0.10692559,0.0339507,0.0682262,0.0342755
51,0.4886139,0.2910689,"('uneducated', 'educated')",0.85001326,0.6934297,0.6693135,0.4922493,-0.1770642
52,-0.39052114,-0.46195498,"('irrational', 'rational')",-0.037691694,-0.036372077,-0.2141064,-0.2491635,-0.0350571
53,-1.3268907,-1.3509784,"('uncreative', 'creative')",0.49618807,0.42704308,-0.4153513,-0.4619676,-0.0466163
54,-0.5390165,-0.5268608,"('incapable', 'capable')",0.9456834,1.0376381,0.2033335,0.2553886,0.0520551
55,0.47741553,0.2999484,"('incompetent', 'clever')",0.10807741,-0.036153696,0.2927465,0.1318973,-0.1608492
56,1.0423031,0.8827629,"('impractical', 'practical')",0.23286095,0.16309507,0.637582,0.522929,-0.114653
57,-0.4419987,-0.6343913,"('unimaginative', 'imaginative')",-2.4808087,-2.6856925,-1.4614037,-1.6600419,-0.1986382
58,-0.01990099,-0.14250155,"('undiscriminating', 'discriminating')",0.13378428,0.027251378,0.0569416,-0.0576251,-0.1145667
59,-0.25463378,-0.1569811,"('foolish', 'wise')",0.3458454,0.45098874,0.0456058,0.1470038,0.101398
60,1.195081,1.0902306,"('inefficient', 'efficient')",0.34565908,0.34484234,0.77037,0.7175364,-0.0528336
61,0.18186095,0.021003801,"('illogical', 'logical')",0.34765378,0.16929294,0.2647574,0.0951484,-0.169609
62,0.9027187,1.0123826,"('incompetent', 'brilliant')",0.72564906,0.9350093,0.8141839,0.973696,0.1595121
63,-0.18866402,-0.20687781,"('unperceptive', 'insightful')",1.1744366,1.1612353,0.4928863,0.4771788,-0.0157075
64,0.3915826,0.22664973,"('shy', 'confident')",-6.5873165,-6.612109,-3.097867,-3.1927297,-0.0948627
65,0.14464226,-0.06924093,"('insecure', 'secure')",-0.48271,-0.53967535,-0.1690339,-0.3044581,-0.1354242
66,-0.48168108,-0.45822826,"('inactive', 'active')",0.76744765,0.7482877,0.1428833,0.1450297,0.0021464
67,0.799145,0.7181237,"('doubtful', 'determined')",-0.22351009,-0.36070868,0.2878174,0.1787075,-0.1091099
68,-0.37167162,-0.41909266,"('dependent', 'independent')",-0.1838547,-0.2779288,-0.2777632,-0.3485107,-0.0707475
69,0.44793704,0.49752486,"('lazy', 'industrious')",-0.34412548,-0.28084674,0.0519058,0.1083391,0.0564333
70,0.73117197,0.7843198,"('lethargic', 'energetic')",0.6698431,0.6627843,0.7005075,0.723552,0.0230445
71,0.3299083,0.3808828,"('diffident', 'self-confident')",0.55809516,0.56972694,0.4440017,0.4753049,0.0313032
72,-0.5195935,-0.45789847,"('unambitious', 'ambitious')",-0.84484875,-0.7714695,-0.6822211,-0.614684,0.0675371
73,0.6516978,0.6939754,"('helpless', 'self-reliant')",-3.0194063,-2.8896644,-1.1838542,-1.0978445,0.0860097
74,0.34599206,0.2338012,"('undedicated', 'dedicated')",0.019287398,-0.19848557,0.1826397,0.0176578,-0.1649819
75,0.026759267,0.16951467,"('meek', 'impulsive')",-0.2966929,-0.18644878,-0.1349668,-0.0084671,0.1264997
76,0.14883406,0.18134996,"('anxious', 'daring')",0.24963415,0.28804365,0.1992341,0.2346968,0.0354627
77,-0.1458416,-0.20017935,"('unmotivated', 'motivated')",-0.84120727,-0.7985496,-0.4935244,-0.4993645,-0.0058401
78,-0.20237043,-0.10204476,"('nonresilient', 'resilient')",0.38831037,0.472646,0.09297,0.1853006,0.0923306
79,-0.90442467,-0.8601119,"('wavering', 'unwavering')",0.27444348,0.31384304,-0.3149906,-0.2731344,0.0418562
80,1.0669535,1.1229312,"('dominated', 'dominating')",-1.1926364,-1.0904139,-0.0628414,0.0162587,0.0791001
81,0.874142,0.7387857,"('submissive', 'aggressive')",-0.37326002,-0.35741353,0.250441,0.1906861,-0.0597549
82,-0.42163238,-0.40605846,"('poor', 'rich')",5.9163756,6.014833,2.7473717,2.8043873,0.0570156
83,0.040054426,-0.07924735,"('powerless', 'powerful')",-0.9256014,-1.039892,-0.4427735,-0.5595697,-0.1167962
84,0.3274107,0.3260266,"('inferior', 'superior')",1.069084,1.0550542,0.6982474,0.6905404,-0.007707
85,-0.6278376,-0.4917162,"('insignificant', 'prestigious')",0.44408584,0.4013872,-0.0918759,-0.0451645,0.0467114
86,-0.3221912,-0.58770823,"('uninfluential', 'influential')",0.13291067,-0.15457807,-0.0946403,-0.3711432,-0.2765029
87,0.19465773,0.13417222,"('unsuccessful', 'successful')",0.6278163,0.6931742,0.411237,0.4136732,0.0024362
88,-0.92814326,-0.97340596,"('low', 'eminent')",0.3877033,0.2533629,-0.27022,-0.3600215,-0.0898015
