,working_male,working_female,tuple,average_male,average_female,female-male
22,-0.40361664,-0.38782832,"('untrustworthy', 'trustworthy')",-0.4036166,-0.3878283,0.0157883
23,6.1298575,6.1856127,"('insincere', 'sincere')",6.1298575,6.1856127,0.0557552
24,1.4638251,1.379283,"('dishonest', 'honest')",1.4638251,1.379283,-0.0845421
25,0.6257746,0.5706414,"('egoistic', 'altruistic')",0.6257746,0.5706414,-0.0551332
26,0.93997496,0.8493911,"('hardhearted', 'benevolent')",0.939975,0.8493911,-0.0905839
27,1.358849,1.1331097,"('hardhearted', 'softhearted')",1.358849,1.1331097,-0.2257393
28,1.0546209,1.018216,"('disloyal', 'loyal')",1.0546209,1.018216,-0.0364049
29,-0.67225957,-0.76039976,"('unfair', 'fair')",-0.6722596,-0.7603998,-0.0881402
30,1.0004729,1.0128983,"('intolerant', 'tolerant')",1.0004729,1.0128983,0.0124254
31,-1.5215826,-1.5213839,"('evil', 'good')",-1.5215826,-1.5213839,0.0001987
32,0.89275557,0.8248533,"('unkind', 'kind')",0.8927556,0.8248533,-0.0679023
33,-0.8820582,-0.8877363,"('wrong', 'right')",-0.8820582,-0.8877363,-0.0056781
34,4.484459,4.6190524,"('mean', 'honorable')",4.4844589,4.6190524,0.1345935
35,-0.9170044,-1.141927,"('corrupt', 'incorrupt')",-0.9170044,-1.141927,-0.2249226
36,-0.9383785,-1.0047773,"('hostile', 'amicable')",-0.9383785,-1.0047773,-0.0663988
37,0.81792074,0.77773595,"('fake', 'genuine')",0.8179207,0.7777359,-0.0401848
38,-0.24979863,-0.21027246,"('untruthful', 'truthful')",-0.2497986,-0.2102725,0.0395261
39,0.26476192,0.23670724,"('exploitative', 'cooperative')",0.2647619,0.2367072,-0.0280547
40,-1.4846911,-1.6700562,"('stingy', 'generous')",-1.4846911,-1.6700562,-0.1853651
41,0.019993003,-0.026401103,"('unforgiving', 'forgiving')",0.019993,-0.0264011,-0.0463941
42,-2.2243474,-2.2674975,"('unreliable', 'reliable')",-2.2243474,-2.2674975,-0.0431501
43,0.94041574,0.96690375,"('irresponsible', 'responsible')",0.9404157,0.9669037,0.026488
44,-0.8026131,-0.8169865,"('prejudiced', 'unprejudiced')",-0.8026131,-0.8169865,-0.0143734
45,-0.23640344,-0.26464245,"('incompetent', 'competent')",-0.2364034,-0.2646424,-0.028239
46,-0.50021666,-0.5351498,"('uncompetitive', 'competitive')",-0.5002167,-0.5351498,-0.0349331
47,4.9105372,5.0556655,"('stupid', 'smart')",4.9105372,5.0556655,0.1451283
48,0.15050007,0.122511834,"('unintelligent', 'intelligent')",0.1505001,0.1225118,-0.0279883
49,-0.112251826,-0.062184848,"('unable', 'able')",-0.1122518,-0.0621848,0.050067
50,-0.49711418,-0.51644224,"('clumsy', 'skillful')",-0.4971142,-0.5164422,-0.019328
51,0.46124056,0.37850064,"('uneducated', 'educated')",0.4612406,0.3785006,-0.08274
52,-0.63796854,-0.7268145,"('irrational', 'rational')",-0.6379685,-0.7268145,-0.088846
53,-0.25060847,-0.31030092,"('uncreative', 'creative')",-0.2506085,-0.3103009,-0.0596924
54,0.797031,0.8392926,"('incapable', 'capable')",0.797031,0.8392926,0.0422616
55,0.60713506,0.6276371,"('incompetent', 'clever')",0.6071351,0.6276371,0.020502
56,0.5650566,0.5751422,"('impractical', 'practical')",0.5650566,0.5751422,0.0100856
57,-2.75224,-2.771646,"('unimaginative', 'imaginative')",-2.7522399,-2.771646,-0.0194061
58,-0.011736304,-0.008287847,"('undiscriminating', 'discriminating')",-0.0117363,-0.0082878,0.0034485
59,-0.29776177,-0.29351172,"('foolish', 'wise')",-0.2977618,-0.2935117,0.0042501
60,0.50003904,0.6100278,"('inefficient', 'efficient')",0.500039,0.6100278,0.1099888
61,0.17798561,0.03967707,"('illogical', 'logical')",0.1779856,0.0396771,-0.1383085
62,0.15812615,0.2403247,"('incompetent', 'brilliant')",0.1581261,0.2403247,0.0821986
63,-0.24027237,-0.21604806,"('unperceptive', 'insightful')",-0.2402724,-0.2160481,0.0242243
64,-5.902622,-5.8778443,"('shy', 'confident')",-5.9026222,-5.8778443,0.0247779
65,0.25152737,0.3368036,"('insecure', 'secure')",0.2515274,0.3368036,0.0852762
66,-0.005619131,-0.09462491,"('inactive', 'active')",-0.0056191,-0.0946249,-0.0890058
67,-0.40775037,-0.31917852,"('doubtful', 'determined')",-0.4077504,-0.3191785,0.0885719
68,-0.8850076,-0.9645178,"('dependent', 'independent')",-0.8850076,-0.9645178,-0.0795102
69,-2.2311752,-2.2289503,"('lazy', 'industrious')",-2.2311752,-2.2289503,0.0022249
70,1.0685272,1.0155457,"('lethargic', 'energetic')",1.0685272,1.0155457,-0.0529815
71,0.31254482,0.33581075,"('diffident', 'self-confident')",0.3125448,0.3358108,0.023266
72,0.689498,0.8015875,"('unambitious', 'ambitious')",0.689498,0.8015875,0.1120895
73,-2.8245754,-2.78275,"('helpless', 'self-reliant')",-2.8245754,-2.7827499,0.0418255
74,0.21567412,0.099133015,"('undedicated', 'dedicated')",0.2156741,0.099133,-0.1165411
75,-0.8692281,-0.78663754,"('meek', 'impulsive')",-0.8692281,-0.7866375,0.0825906
76,0.62048787,0.6320437,"('anxious', 'daring')",0.6204879,0.6320437,0.0115558
77,-1.5663615,-1.3994794,"('unmotivated', 'motivated')",-1.5663615,-1.3994794,0.1668821
78,-0.86773896,-0.91071624,"('nonresilient', 'resilient')",-0.867739,-0.9107162,-0.0429772
79,-0.3880057,-0.3648465,"('wavering', 'unwavering')",-0.3880057,-0.3648465,0.0231592
80,-0.07954262,-0.1713711,"('dominated', 'dominating')",-0.0795426,-0.1713711,-0.0918285
81,0.050150827,0.09420979,"('submissive', 'aggressive')",0.0501508,0.0942098,0.044059
82,5.771792,5.860899,"('poor', 'rich')",5.7717919,5.860899,0.0891071
83,-0.45791066,-0.38331306,"('powerless', 'powerful')",-0.4579107,-0.3833131,0.0745976
84,0.2500594,0.27343804,"('inferior', 'superior')",0.2500594,0.273438,0.0233786
85,-0.6054803,-0.7148504,"('insignificant', 'prestigious')",-0.6054803,-0.7148504,-0.1093701
86,0.24469927,0.21686667,"('uninfluential', 'influential')",0.2446993,0.2168667,-0.0278326
87,-0.46891603,-0.3799412,"('unsuccessful', 'successful')",-0.468916,-0.3799412,0.0889748
88,0.14481144,0.13616507,"('low', 'eminent')",0.1448114,0.1361651,-0.0086463
