,northern_male,northern_female,tuple,trust_male,trust_female,corp_male,corp_female,average_male,average_female,female-male
79,-0.1875812,-0.20030774,"('wavering', 'unwavering')",-0.6882044,-0.80936325,-0.4193434,-0.38925022,-0.4317097,-0.4663071,-0.0345974
80,1.1332014,0.9995557,"('dominated', 'dominating')",0.76014084,0.7125117,-0.50576407,-0.44320112,0.4625261,0.4229554,-0.0395707
81,1.0816636,0.81136835,"('submissive', 'aggressive')",1.5426676,1.5058606,-0.5513264,-0.47430843,0.6910016,0.6143068,-0.0766948
82,0.3228144,0.2827825,"('poor', 'rich')",-0.07081165,-0.08446506,6.324491,6.3266516,2.1921646,2.1749897,-0.0171749
83,0.18303972,0.1798125,"('powerless', 'powerful')",0.7857526,0.74536926,-0.97701573,-0.97378105,-0.0027411,-0.0161998,-0.0134587
84,0.3581478,0.26296982,"('inferior', 'superior')",0.06184171,-0.06287938,0.64840686,0.58506626,0.3561321,0.2617189,-0.0944132
85,-0.921934,-0.8612482,"('insignificant', 'prestigious')",-1.3281772,-1.3774792,-0.10163902,-0.1842551,-0.7839167,-0.8076608,-0.0237441
86,-0.13560802,-0.19264513,"('uninfluential', 'influential')",-0.22052598,-0.19106434,-0.43493286,-0.5164087,-0.263689,-0.3000394,-0.0363504
87,-0.31897676,-0.45471233,"('unsuccessful', 'successful')",0.54372156,0.41220784,0.70991397,0.7126985,0.3115529,0.223398,-0.0881549
88,-0.103803,-0.3153842,"('low', 'eminent')",-0.6703001,-0.85093576,-0.124631196,-0.17291196,-0.2995781,-0.4464107,-0.1468326
