,perspecta_male,perspecta_female,tuple,inc_male,inc_female,average_male,average_female,female-male
22,0.6211496,0.720967,"('untrustworthy', 'trustworthy')",-0.79744864,-0.78529066,-0.0881495,-0.0321618,0.0559877
23,-1.4140906,-1.3438833,"('insincere', 'sincere')",5.2225437,5.280717,1.9042265,1.9684168,0.0641903
24,-0.89617056,-0.9066527,"('dishonest', 'honest')",0.71663195,0.74275213,-0.0897693,-0.0819503,0.007819
25,-0.42616645,-0.4668047,"('egoistic', 'altruistic')",1.6888663,1.5968095,0.6313499,0.5650024,-0.0663475
26,0.31379664,0.2653477,"('hardhearted', 'benevolent')",2.1020808,2.0490563,1.2079387,1.157202,-0.0507367
27,0.07164934,0.16603337,"('hardhearted', 'softhearted')",1.460034,1.3366208,0.7658417,0.7513271,-0.0145146
28,-1.2539351,-1.3754542,"('disloyal', 'loyal')",0.7474828,0.67528975,-0.2532262,-0.3500822,-0.096856
29,-0.30243948,-0.37809855,"('unfair', 'fair')",-0.27832198,-0.46411967,-0.2903807,-0.4211091,-0.1307284
30,0.14897615,0.21359612,"('intolerant', 'tolerant')",1.5599796,1.5630641,0.8544779,0.8883301,0.0338522
31,-0.9762183,-0.858507,"('evil', 'good')",-0.8853504,-0.9793862,-0.9307843,-0.9189466,0.0118377
32,-0.24217436,-0.21917322,"('unkind', 'kind')",0.8429706,0.7745929,0.3003981,0.2777098,-0.0226883
33,0.04655382,0.078262575,"('wrong', 'right')",-0.38739765,-0.46483877,-0.1704219,-0.1932881,-0.0228662
34,-0.61687565,-0.45649144,"('mean', 'honorable')",5.416222,5.6330357,2.3996732,2.5882721,0.1885989
35,0.54814583,0.41740862,"('corrupt', 'incorrupt')",-0.14005561,-0.38448834,0.2040451,0.0164601,-0.187585
36,-0.98768365,-1.0762417,"('hostile', 'amicable')",0.023307722,-0.21629137,-0.482188,-0.6462666,-0.1640786
37,0.13284779,0.23144302,"('fake', 'genuine')",0.42198935,0.47342065,0.2774186,0.3524318,0.0750132
38,-0.9711662,-0.85691744,"('untruthful', 'truthful')",-0.48384225,-0.39274406,-0.7275043,-0.6248307,0.1026736
39,0.45151514,0.4804411,"('exploitative', 'cooperative')",0.36122143,0.37072605,0.4063683,0.4255836,0.0192153
40,0.11031906,0.06323633,"('stingy', 'generous')",-1.336501,-1.462816,-0.613091,-0.6997898,-0.0866988
41,-0.06955905,-0.0018776692,"('unforgiving', 'forgiving')",-0.0069687515,-0.08000713,-0.0382639,-0.0409424,-0.0026785
42,0.965361,1.1655774,"('unreliable', 'reliable')",-2.7585604,-2.624822,-0.8965997,-0.7296222,0.1669775
43,-0.6557564,-0.45413363,"('irresponsible', 'responsible')",0.835542,0.9170354,0.0898928,0.2314509,0.1415581
44,1.7474414,1.7073379,"('prejudiced', 'unprejudiced')",-1.2460475,-1.2677236,0.250697,0.2198071,-0.0308899
45,-0.7773497,-0.61341333,"('incompetent', 'competent')",0.0031932816,0.017732998,-0.3870782,-0.2978402,0.089238
46,-1.0823846,-0.9691284,"('uncompetitive', 'competitive')",-0.56315535,-0.5137468,-0.82277,-0.7414376,0.0813324
47,0.2531579,0.32267392,"('stupid', 'smart')",5.3529654,5.485111,2.8030617,2.9038925,0.1008308
48,-0.401484,-0.4361992,"('unintelligent', 'intelligent')",1.009873,1.075979,0.3041945,0.3198899,0.0156954
49,-0.10252116,0.11311822,"('unable', 'able')",-0.056228586,0.040702112,-0.0793749,0.0769102,0.1562851
50,0.008371072,0.102100834,"('clumsy', 'skillful')",-0.16387773,-0.20607817,-0.0777533,-0.0519887,0.0257646
51,-0.6098275,-0.74447095,"('uneducated', 'educated')",-0.016877986,0.00014016777,-0.3133528,-0.3721654,-0.0588126
52,-0.597395,-0.84784836,"('irrational', 'rational')",0.355912,0.09449533,-0.1207415,-0.3766765,-0.255935
53,-1.7117653,-1.6509304,"('uncreative', 'creative')",0.8905761,0.9001515,-0.4105946,-0.3753895,0.0352051
54,-1.1389607,-1.1539383,"('incapable', 'capable')",0.9938767,1.079033,-0.072542,-0.0374526,0.0350894
55,-0.46670058,-0.3771897,"('incompetent', 'clever')",0.5177693,0.61239564,0.0255343,0.117603,0.0920687
56,0.22211298,0.3476201,"('impractical', 'practical')",0.1476091,0.24530831,0.184861,0.2964642,0.1116032
57,-0.6833814,-0.5936135,"('unimaginative', 'imaginative')",-2.158857,-2.148677,-1.4211192,-1.3711452,0.049974
58,-0.333685,-0.33369356,"('undiscriminating', 'discriminating')",0.16666882,0.09386912,-0.0835081,-0.1199122,-0.0364041
59,0.052352674,-0.016260594,"('foolish', 'wise')",0.33307928,0.23715836,0.192716,0.1104489,-0.0822671
60,0.5076478,0.7004339,"('inefficient', 'efficient')",0.075051695,0.30007344,0.2913498,0.5002537,0.2089039
61,-0.5449469,-0.6056617,"('illogical', 'logical')",0.4543177,0.27239564,-0.0453146,-0.166633,-0.1213184
62,-0.30758187,-0.12182601,"('incompetent', 'brilliant')",0.25356102,0.43833235,-0.0270104,0.1582532,0.1852636
63,-1.0501677,-0.8289884,"('unperceptive', 'insightful')",0.5028698,0.6661691,-0.2736489,-0.0814096,0.1922393
64,0.72334266,0.7221916,"('shy', 'confident')",-6.156856,-6.216625,-2.7167568,-2.7472167,-0.0304599
65,0.3491084,0.1671473,"('insecure', 'secure')",-0.25651067,-0.23096016,0.0462989,-0.0319064,-0.0782053
66,-0.84570104,-0.9134462,"('inactive', 'active')",0.44266507,0.40248728,-0.201518,-0.2554795,-0.0539615
67,0.5675051,0.58383507,"('doubtful', 'determined')",-0.42922693,-0.3840989,0.0691391,0.0998681,0.030729
68,0.106825024,0.08019705,"('dependent', 'independent')",-0.5952831,-0.5608739,-0.244229,-0.2403384,0.0038906
69,0.5332832,0.5945108,"('lazy', 'industrious')",-0.48216078,-0.549221,0.0255612,0.0226449,-0.0029163
70,-0.37912345,-0.24339086,"('lethargic', 'energetic')",0.41475418,0.5400388,0.0178154,0.148324,0.1305086
71,-0.41279125,-0.33126393,"('diffident', 'self-confident')",0.49590975,0.5038799,0.0415592,0.086308,0.0447488
72,-0.0059655095,-0.06662834,"('unambitious', 'ambitious')",-0.67994726,-0.64148176,-0.3429564,-0.354055,-0.0110986
73,1.4485778,1.4024483,"('helpless', 'self-reliant')",-2.6140566,-2.6460857,-0.5827394,-0.6218187,-0.0390793
74,-0.3169238,-0.1762127,"('undedicated', 'dedicated')",0.25513834,0.2767564,-0.0308927,0.0502719,0.0811646
75,0.45843816,0.38232017,"('meek', 'impulsive')",-0.7132352,-0.6844943,-0.1273985,-0.1510871,-0.0236886
76,0.63633364,0.70596457,"('anxious', 'daring')",0.24034932,0.38197538,0.4383415,0.54397,0.1056285
77,-0.8622988,-0.7934976,"('unmotivated', 'motivated')",-1.2182827,-1.0770187,-1.0402907,-0.9352582,0.1050325
78,-1.129489,-0.9192229,"('nonresilient', 'resilient')",-0.069607615,-0.010610582,-0.5995483,-0.4649167,0.1346316
79,-1.2564591,-1.1818562,"('wavering', 'unwavering')",-0.37202588,-0.34023505,-0.8142425,-0.7610456,0.0531969
80,0.35984942,0.27724218,"('dominated', 'dominating')",-1.4317797,-1.3379505,-0.5359651,-0.5303541,0.005611
81,0.18544246,0.026662957,"('submissive', 'aggressive')",-0.64546806,-0.45022303,-0.2300128,-0.21178,0.0182328
82,-0.83836824,-0.860101,"('poor', 'rich')",5.8812084,6.041585,2.52142,2.5907421,0.0693221
83,0.10592128,0.08800416,"('powerless', 'powerful')",-0.73565954,-0.7839523,-0.3148691,-0.3479741,-0.033105
84,0.34913564,0.19000801,"('inferior', 'superior')",0.8482843,0.70964295,0.5987099,0.4498255,-0.1488844
85,-0.68128043,-0.741233,"('insignificant', 'prestigious')",0.60444605,0.4895742,-0.0384172,-0.1258294,-0.0874122
86,-2.183472,-2.1526244,"('uninfluential', 'influential')",0.017152417,-0.0053916425,-1.0831598,-1.079008,0.0041518
87,-0.15190311,-0.2566635,"('unsuccessful', 'successful')",0.7342495,0.78528446,0.2911732,0.2643105,-0.0268627
88,-0.46275035,-0.49817464,"('low', 'eminent')",0.19203585,0.19990349,-0.1353572,-0.1491356,-0.0137784
