,danaher_male,danaher_female,tuple,corp_male,corp_female,average_male,average_female,female-male
62,2.1869898,2.4997895,"('incompetent', 'brilliant')",0.3992716,0.5230676,1.2931306,1.5114286,0.218298
63,0.81420356,1.0677884,"('unperceptive', 'insightful')",0.5383022,0.59655136,0.6762528,0.8321699,0.1559171
64,0.7637214,0.76177216,"('shy', 'confident')",-6.1712804,-6.301932,-2.7037795,-2.7700799,-0.0663004
65,1.2300233,1.3233528,"('insecure', 'secure')",-0.42859513,-0.3634997,0.4007141,0.4799266,0.0792125
66,-1.6961169,-1.8077294,"('inactive', 'active')",0.12704104,0.12099644,-0.7845379,-0.8433664,-0.0588285
67,1.2593542,1.1747328,"('doubtful', 'determined')",-0.37633377,-0.3889811,0.4415102,0.3928759,-0.0486343
68,-0.0043992996,0.013265589,"('dependent', 'independent')",-0.7979878,-0.8088965,-0.4011936,-0.3978154,0.0033782
69,-0.53081125,-0.6791947,"('lazy', 'industrious')",-0.37215087,-0.35362798,-0.451481,-0.5164113,-0.0649303
70,1.2576609,1.5788181,"('lethargic', 'energetic')",-0.091231406,-0.032438695,0.5832148,0.7731897,0.1899749
71,-0.5283488,-0.47587937,"('diffident', 'self-confident')",0.39866868,0.39705968,-0.0648401,-0.0394098,0.0254303
72,-0.53204256,-0.55447483,"('unambitious', 'ambitious')",-0.6367917,-0.6427314,-0.5844171,-0.5986031,-0.014186
73,0.22743648,0.15539876,"('helpless', 'self-reliant')",-2.9078748,-2.933961,-1.3402191,-1.389281,-0.0490619
74,0.9298827,1.1446594,"('undedicated', 'dedicated')",-0.18606704,-0.23638415,0.3719078,0.4541376,0.0822298
75,-1.1624397,-1.2249244,"('meek', 'impulsive')",-0.76766264,-0.70965725,-0.9650512,-0.9672909,-0.0022397
76,1.6048737,1.8335124,"('anxious', 'daring')",-0.35528958,-0.23271525,0.624792,0.8003986,0.1756066
77,0.25000677,0.4358702,"('unmotivated', 'motivated')",-1.184967,-1.0954554,-0.4674801,-0.3297926,0.1376875
78,-0.47331503,-0.31991273,"('nonresilient', 'resilient')",0.044588726,0.048300453,-0.2143632,-0.1358061,0.0785571
79,-2.0467393,-2.1871893,"('wavering', 'unwavering')",-0.40799713,-0.38049206,-1.2273682,-1.2838407,-0.0564725
80,1.4710943,1.4815986,"('dominated', 'dominating')",-0.9712228,-0.892597,0.2499357,0.2945008,0.0445651
81,2.428665,2.456077,"('submissive', 'aggressive')",-0.72562563,-0.6304947,0.8515196,0.9127912,0.0612716
82,-0.624736,-0.55742943,"('poor', 'rich')",5.7192836,5.791309,2.5472739,2.6169398,0.0696659
83,0.04618144,0.011127578,"('powerless', 'powerful')",-0.94980276,-0.9399714,-0.4518107,-0.4644219,-0.0126112
84,0.6643594,0.59244555,"('inferior', 'superior')",1.0029275,1.0131068,0.8336434,0.8027762,-0.0308672
85,-1.9820926,-2.1912346,"('insignificant', 'prestigious')",0.061268695,0.024156392,-0.960412,-1.0835391,-0.1231271
86,0.1960167,0.30679217,"('uninfluential', 'influential')",-0.41455328,-0.52861893,-0.1092683,-0.1109134,-0.0016451
87,0.47999722,0.34833118,"('unsuccessful', 'successful')",0.84285015,0.8328191,0.6614237,0.5905752,-0.0708485
88,-0.2631734,-0.33813787,"('low', 'eminent')",-0.44244492,-0.456127,-0.3528092,-0.3971324,-0.0443232
