,covidien_male,covidien_female,tuple,plc_male,plc_female,average_male,average_female,female-male
22,-0.20660855,-0.25550795,"('untrustworthy', 'trustworthy')",-0.5127752,-0.58533233,-0.3596919,-0.4204201,-0.0607282
23,-1.0400527,-1.0755645,"('insincere', 'sincere')",3.499728,3.3584373,1.2298377,1.1414363,-0.0884014
24,-0.7901042,-0.79735935,"('dishonest', 'honest')",0.6832041,0.6204843,-0.05345,-0.0884375,-0.0349875
25,-0.29742706,-0.3286421,"('egoistic', 'altruistic')",1.3630444,1.2800071,0.5328087,0.4756825,-0.0571262
26,-0.3969181,-0.42993957,"('hardhearted', 'benevolent')",2.4725559,2.297755,1.0378189,0.9339077,-0.1039112
27,-1.6725304,-1.6995949,"('hardhearted', 'softhearted')",0.087211,-0.15584795,-0.7926597,-0.9277214,-0.1350617
28,-0.36904073,-0.41673326,"('disloyal', 'loyal')",0.80161464,0.6503395,0.216287,0.1168031,-0.0994839
29,0.58430976,0.5303655,"('unfair', 'fair')",-0.678836,-0.8438874,-0.0472631,-0.1567609,-0.1094978
30,0.15469614,0.09806265,"('intolerant', 'tolerant')",0.93845004,0.9387863,0.5465731,0.5184245,-0.0281486
31,-0.09946546,0.021480367,"('evil', 'good')",-0.38042957,-0.35801253,-0.2399475,-0.1682661,0.0716814
32,-0.77132916,-0.83277154,"('unkind', 'kind')",0.54890245,0.37618226,-0.1112134,-0.2282946,-0.1170812
33,0.1621589,0.119147114,"('wrong', 'right')",0.15346852,0.10032905,0.1578137,0.1097381,-0.0480756
34,0.2821337,0.3858874,"('mean', 'honorable')",3.3138409,3.4432673,1.7979872,1.9145774,0.1165902
35,0.45565638,0.4148286,"('corrupt', 'incorrupt')",-0.39220786,-0.5413979,0.0317243,-0.0632847,-0.095009
36,-0.12663642,-0.10579762,"('hostile', 'amicable')",0.70400184,0.54424363,0.2886827,0.219223,-0.0694597
37,-0.005183492,0.018180419,"('fake', 'genuine')",0.32323465,0.30683327,0.1590256,0.1625068,0.0034812
38,-0.80762607,-0.8329725,"('untruthful', 'truthful')",0.103457876,0.17020302,-0.3520841,-0.3313847,0.0206994
39,1.229624,1.2445581,"('exploitative', 'cooperative')",0.7669764,0.8203331,0.9983002,1.0324457,0.0341455
40,-0.1343743,-0.11341213,"('stingy', 'generous')",-1.2865701,-1.4143066,-0.7104722,-0.7638594,-0.0533872
41,-0.8099509,-0.80420434,"('unforgiving', 'forgiving')",0.4388305,0.44273233,-0.1855602,-0.180736,0.0048242
42,0.34357592,0.36477402,"('unreliable', 'reliable')",-1.7485248,-1.7333162,-0.7024744,-0.6842711,0.0182033
43,-0.9853316,-0.96667475,"('irresponsible', 'responsible')",0.93740743,0.955821,-0.0239621,-0.0054269,0.0185352
44,0.46409506,0.45291287,"('prejudiced', 'unprejudiced')",-1.4173542,-1.3816645,-0.4766296,-0.4643758,0.0122538
45,-1.0874369,-1.0599452,"('incompetent', 'competent')",0.6362674,0.6299382,-0.2255847,-0.2150035,0.0105812
46,-1.023863,-1.0048549,"('uncompetitive', 'competitive')",-0.58977616,-0.56218743,-0.8068196,-0.7835212,0.0232984
47,-0.2379021,-0.12731247,"('stupid', 'smart')",4.2297797,4.3024635,1.9959388,2.0875754,0.0916366
48,-0.6849786,-0.7265271,"('unintelligent', 'intelligent')",-0.027419789,-0.035138074,-0.3561992,-0.3808326,-0.0246334
49,-0.23704709,-0.19260193,"('unable', 'able')",-0.077709734,-0.008227872,-0.1573784,-0.1004149,0.0569635
50,0.14063501,0.11426497,"('clumsy', 'skillful')",-0.6684831,-0.76045233,-0.263924,-0.3230937,-0.0591697
51,-0.8451568,-0.9453743,"('uneducated', 'educated')",0.3095346,0.23005521,-0.2678111,-0.3576595,-0.0898484
52,0.07379069,-0.056297768,"('irrational', 'rational')",0.14564118,0.02338805,0.1097159,-0.0164549,-0.1261708
53,-0.8394701,-0.8654851,"('uncreative', 'creative')",0.9449497,0.7799603,0.0527398,-0.0427624,-0.0955022
54,-0.12402477,-0.18953842,"('incapable', 'capable')",0.704697,0.64680487,0.2903361,0.2286332,-0.0617029
55,-0.40603763,-0.4162863,"('incompetent', 'clever')",0.14448108,0.20369062,-0.1307783,-0.1062978,0.0244805
56,0.33169925,0.24976696,"('impractical', 'practical')",0.94193214,1.0319259,0.6368157,0.6408464,0.0040307
57,-0.98684907,-1.0394132,"('unimaginative', 'imaginative')",-0.9494012,-0.9846388,-0.9681251,-1.0120261,-0.043901
58,-0.05494121,-0.051588915,"('undiscriminating', 'discriminating')",0.5619378,0.59816825,0.2534983,0.2732897,0.0197914
59,0.33863443,0.3460366,"('foolish', 'wise')",0.11787368,0.05443345,0.2282541,0.200235,-0.0280191
60,-0.33831877,-0.3661097,"('inefficient', 'efficient')",-0.122516766,0.032967202,-0.2304178,-0.1665712,0.0638466
61,0.08049561,-0.051133707,"('illogical', 'logical')",0.82635254,0.6358367,0.4534241,0.2923515,-0.1610726
62,-0.24236679,-0.21072753,"('incompetent', 'brilliant')",0.56087434,0.6829571,0.1592538,0.2361148,0.076861
63,-1.0614661,-1.0413089,"('unperceptive', 'insightful')",0.6874242,0.7522834,-0.187021,-0.1445127,0.0425083
64,0.20781446,0.11974533,"('shy', 'confident')",-4.1224537,-4.0629215,-1.9573196,-1.9715881,-0.0142685
65,0.10840315,0.019949,"('insecure', 'secure')",0.2537122,0.23667781,0.1810577,0.1283134,-0.0527443
66,-0.2191295,-0.21935728,"('inactive', 'active')",0.580451,0.5108968,0.1806608,0.1457698,-0.034891
67,0.7197888,0.6175694,"('doubtful', 'determined')",-0.53613347,-0.5293836,0.0918277,0.0440929,-0.0477348
68,-0.4409827,-0.5290999,"('dependent', 'independent')",-0.7799982,-0.81790537,-0.6104904,-0.6735026,-0.0630122
69,1.1315546,1.1436418,"('lazy', 'industrious')",0.15197971,0.15797561,0.6417671,0.6508087,0.0090416
70,-0.63886833,-0.6263328,"('lethargic', 'energetic')",-0.05592379,-0.058508106,-0.3473961,-0.3424205,0.0049756
71,-0.12654445,-0.11302813,"('diffident', 'self-confident')",0.17469653,0.13108963,0.024076,0.0090307,-0.0150453
72,-0.79859346,-0.7958448,"('unambitious', 'ambitious')",0.6544844,0.6950806,-0.0720545,-0.0503821,0.0216724
73,1.2400833,1.196582,"('helpless', 'self-reliant')",-1.8114529,-1.8168974,-0.2856848,-0.3101577,-0.0244729
74,0.043257646,0.047027662,"('undedicated', 'dedicated')",0.7917604,0.7571936,0.417509,0.4021106,-0.0153984
75,0.04777082,0.05773995,"('meek', 'impulsive')",-1.067847,-0.9500675,-0.5100381,-0.4461638,0.0638743
76,-0.53949594,-0.489189,"('anxious', 'daring')",-0.32877472,-0.23988007,-0.4341353,-0.3645345,0.0696008
77,-0.4876624,-0.5124268,"('unmotivated', 'motivated')",-0.81708,-0.73068154,-0.6523712,-0.6215541,0.0308171
78,-0.99883765,-0.9437576,"('nonresilient', 'resilient')",0.04750448,0.022938263,-0.4756666,-0.4604097,0.0152569
79,-0.10551176,-0.13656193,"('wavering', 'unwavering')",-0.56246716,-0.5799891,-0.3339895,-0.3582755,-0.024286
80,0.10766387,0.078809425,"('dominated', 'dominating')",0.36536518,0.4450493,0.2365145,0.2619294,0.0254149
81,-0.52649426,-0.56850326,"('submissive', 'aggressive')",-0.6002139,-0.46655712,-0.5633541,-0.5175302,0.0458239
82,-0.5170536,-0.47263527,"('poor', 'rich')",4.0520854,3.9913158,1.7675159,1.7593403,-0.0081756
83,0.31419364,0.2712067,"('powerless', 'powerful')",-0.5075929,-0.40254903,-0.0966996,-0.0656712,0.0310284
84,1.0319054,0.9565034,"('inferior', 'superior')",0.33708185,0.29862222,0.6844937,0.6275628,-0.0569309
85,-0.10574293,-0.09365949,"('insignificant', 'prestigious')",0.09620063,-0.02888161,-0.0047712,-0.0612705,-0.0564993
86,-1.5244573,-1.581507,"('uninfluential', 'influential')",0.2748432,0.20418844,-0.6248071,-0.6886593,-0.0638522
87,0.05053326,0.024538554,"('unsuccessful', 'successful')",1.4612461,1.4452592,0.7558897,0.7348989,-0.0209908
88,-0.62930334,-0.72567785,"('low', 'eminent')",0.047146626,-0.027551847,-0.2910784,-0.3766148,-0.0855364
