,abbvie_male,abbvie_female,tuple,inc_male,inc_female,average_male,average_female,female-male
50,0.11058195,0.22503784,"('clumsy', 'skillful')",0.2561407,0.2718888,0.1833613,0.2484633,0.065102
51,0.10890678,0.108598195,"('uneducated', 'educated')",0.78893834,0.74415505,0.4489226,0.4263766,-0.022546
52,-1.2263004,-1.3982108,"('irrational', 'rational')",-0.3625332,-0.5248224,-0.7944168,-0.9615166,-0.1670998
53,-1.725807,-1.6584699,"('uncreative', 'creative')",0.5740798,0.47821245,-0.5758636,-0.5901287,-0.0142651
54,-0.766881,-0.8376945,"('incapable', 'capable')",0.84931016,0.86554754,0.0412146,0.0139265,-0.0272881
55,0.6190172,0.70049053,"('incompetent', 'clever')",0.50558543,0.47859004,0.5623013,0.5895403,0.027239
56,1.532831,1.526981,"('impractical', 'practical')",0.8167598,0.8652241,1.1747954,1.1961026,0.0213072
57,-0.71811557,-0.80907243,"('unimaginative', 'imaginative')",-2.1672554,-2.321918,-1.4426855,-1.5654953,-0.1228098
58,-0.41984478,-0.40129113,"('undiscriminating', 'discriminating')",0.1690429,0.06620642,-0.1254009,-0.1675424,-0.0421415
59,-0.38683638,-0.41946042,"('foolish', 'wise')",0.22790362,0.20674014,-0.0794664,-0.1063601,-0.0268937
60,1.3394169,1.4497235,"('inefficient', 'efficient')",0.7626384,0.8857499,1.0510277,1.1677366,0.1167089
61,-0.19512068,-0.2742337,"('illogical', 'logical')",0.37181178,0.18960737,0.0883456,-0.0423132,-0.1306588
62,1.2151021,1.4348345,"('incompetent', 'brilliant')",1.0094776,1.2519919,1.1122899,1.3434131,0.2311232
63,-0.10570774,0.034161065,"('unperceptive', 'insightful')",1.6195828,1.7542865,0.7569375,0.8942238,0.1372863
64,0.9112909,0.7122965,"('shy', 'confident')",-6.1573877,-6.0510426,-2.6230483,-2.669373,-0.0463247
65,0.54978484,0.47173735,"('insecure', 'secure')",-0.060600445,-0.037216272,0.2445922,0.2172605,-0.0273317
66,-0.92378086,-1.0565236,"('inactive', 'active')",0.42689186,0.32608432,-0.2484445,-0.3652196,-0.1167751
67,0.8268075,0.69259506,"('doubtful', 'determined')",-0.09793366,-0.11826819,0.3644369,0.2871634,-0.0772735
68,-0.33855543,-0.27342707,"('dependent', 'independent')",-0.38966507,-0.3764304,-0.3641102,-0.3249287,0.0391815
69,0.15210693,0.022446338,"('lazy', 'industrious')",-0.6154367,-0.60326517,-0.2316649,-0.2904094,-0.0587445
70,1.1863747,1.3556975,"('lethargic', 'energetic')",1.2875293,1.3965406,1.2369521,1.3761191,0.139167
71,-0.69923097,-0.77331346,"('diffident', 'self-confident')",0.21795014,0.17917879,-0.2406404,-0.2970673,-0.0564269
72,-1.0851952,-1.0684215,"('unambitious', 'ambitious')",-0.80719805,-0.7925871,-0.9461966,-0.9305043,0.0156923
73,0.94740963,0.90630203,"('helpless', 'self-reliant')",-3.1046138,-3.052807,-1.0786021,-1.0732526,0.0053495
74,0.34839365,0.45152912,"('undedicated', 'dedicated')",0.18256344,0.08124812,0.2654786,0.2663886,0.00091
75,0.009835608,0.04369224,"('meek', 'impulsive')",-0.49622113,-0.44043472,-0.2431928,-0.1983712,0.0448216
76,0.88421303,1.0431646,"('anxious', 'daring')",0.65783715,0.78173417,0.7710251,0.9124494,0.1414243
77,-0.64758235,-0.6287474,"('unmotivated', 'motivated')",-0.6841055,-0.56838214,-0.665844,-0.5985647,0.0672793
78,-0.6056622,-0.41588873,"('nonresilient', 'resilient')",0.5471403,0.6880786,-0.029261,0.1360949,0.1653559
79,-0.4714779,-0.49902666,"('wavering', 'unwavering')",-0.21486479,-0.22405367,-0.3431714,-0.3615402,-0.0183688
80,0.8394463,0.82397777,"('dominated', 'dominating')",-0.769728,-0.6986499,0.0348592,0.0626639,0.0278047
81,1.1977603,1.1146612,"('submissive', 'aggressive')",-0.09391019,0.05834099,0.5519251,0.5865011,0.034576
82,0.13653432,0.23652036,"('poor', 'rich')",6.1656947,6.2264447,3.1511145,3.2314825,0.080368
83,-0.22403595,-0.3040967,"('powerless', 'powerful')",-0.8570066,-0.93435585,-0.5405213,-0.6192263,-0.078705
84,0.2203832,0.116631456,"('inferior', 'superior')",0.959068,0.9937581,0.5897256,0.5551948,-0.0345308
85,-1.8349717,-1.8795522,"('insignificant', 'prestigious')",0.0043334775,-0.14706776,-0.9153191,-1.01331,-0.0979909
86,-0.80222785,-0.88246083,"('uninfluential', 'influential')",0.15385836,0.0029005036,-0.3241847,-0.4397802,-0.1155955
87,0.98424697,0.88439184,"('unsuccessful', 'successful')",1.1751581,1.1922641,1.0797026,1.0383279,-0.0413747
88,-0.89139885,-0.85629475,"('low', 'eminent')",0.097386345,0.06881197,-0.3970062,-0.3937414,0.0032648
